trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","0","0","0","0","0","0","2","0","0","0","0","-2","207","21","62","10.14","29.95","-45.49","17","3","116","10","35","8.62","30.17","-33.24","21","6","10","28.57","28.57","-1.99","162","19","51","11.73","11.73","-33.99",
"Appleby, M","19","2","6","10.53","31.58","-9.17","36","4","13","11.11","36.11","-17.29","1794","215","560","11.98","31.22","-403.18","4","12","905","106","291","11.71","32.15","-194.72","279","78","155","27.96","27.96","-55.34","1526","178","475","11.66","11.66","-341.7",
"Bailey, Liam","2","0","0","0","0","-2","6","0","0","0","0","-6","276","14","49","5.07","17.75","-140.5","42","12","136","7","25","5.15","18.38","-96.5","11","2","4","18.18","18.18","-4","215","11","36","5.12","5.12","-97.5",
"Balding, A M","15","1","7","6.67","46.67","-10","34","3","16","8.82","47.06","-24.97","1885","276","691","14.64","36.66","-384.19","1","1","940","139","349","14.79","37.13","-202.99","332","106","200","31.93","31.93","-53.91","809","116","263","14.34","14.34","-115.48",
"Bandey, R J","7","1","4","14.29","57.14","-2.67","9","1","5","11.11","55.56","-4.67","178","32","67","17.98","37.64","-11.45","2","2","82","7","22","8.54","26.83","-39.42","42","14","25","33.33","33.33","-11.53","126","20","46","15.87","15.87","-19.04",
"Banham, Chelsea","5","1","1","20","20","5","7","1","1","14.29","14.29","3","247","20","52","8.1","21.05","-72.21","5","4","122","9","23","7.38","18.85","-54.34","19","4","8","21.05","21.05","-5.04","169","14","38","8.28","8.28","-31.04",
"Barclay, Stella","3","0","1","0","33.33","-3","6","1","2","16.67","33.33","11","537","34","116","6.33","21.6","-51.18","12","4","295","21","66","7.12","22.37","-93.59","25","5","12","20","20","-9.26","459","31","103","6.75","6.75","3.49",
"Bethell, Ed","2","0","0","0","0","-2","8","0","4","0","50","-8","419","67","155","15.99","36.99","-58.99","18","10","219","45","89","20.55","40.64","-17.89","93","29","52","31.18","31.18","-16.57","241","44","96","18.26","18.26","2.12",
"Boanas, Miss G","6","0","0","0","0","-6","9","0","0","0","0","-9","256","22","74","8.59","28.91","-77","56","16","94","8","22","8.51","23.4","-32.29","16","6","12","37.5","37.5","5.09","201","21","66","10.45","10.45","-25.75",
"Botti, M","13","6","6","46.15","46.15","60.5","17","7","7","41.18","41.18","62","774","93","239","12.02","30.88","111.84","3","2","378","39","112","10.32","29.63","-69.92","86","13","37","15.12","15.12","-44.95","484","62","145","12.81","12.81","21.22",
"Boughey, George","12","3","3","25","25","1.75","27","4","7","14.81","25.93","-6.25","1456","235","534","16.14","36.68","-362.42","1","1","705","105","242","14.89","34.33","-187.34","298","123","207","41.28","41.28","2.51","808","139","312","17.2","17.2","-88.02",
"Boultbee-brooks, Clive","1","0","0","0","0","-1","4","0","1","0","25","-4","47","6","11","12.77","23.4","-4.08","318","21","28","2","6","7.14","21.43","-17.5","2","2","2","100","100","3.42","17","1","4","5.88","5.88","-9",
"Bourke, D F","2","0","0","0","0","-2","3","0","0","0","0","-3","170","16","40","9.41","23.53","-35.5","17","7","100","13","27","13","27","12.75","13","3","4","23.08","23.08","-4","139","14","31","10.07","10.07","-20.75",
