trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, Miss Louise","0","0","0","0","0","0","0","0","0","0","0","0","87","4","13","4.6","14.94","-50.17","154","13","47","2","6","4.26","12.77","-36.17","0","0","0","0","0","0","52","4","12","7.69","7.69","-15.17",
"Allen, C N","2","0","1","0","50","-2","3","0","1","0","33.33","-3","199","21","61","10.55","30.65","-68.79","62","15","86","11","25","12.79","29.07","-7.25","26","6","13","23.08","23.08","-5.87","160","19","52","11.88","11.88","-37.54",
"Allwood, S","5","0","0","0","0","-5","9","0","0","0","0","-9","162","10","35","6.17","21.6","-119.02","20","10","75","6","16","8","21.33","-53.65","14","5","8","35.71","35.71","1.23","114","10","35","8.77","8.77","-71.02",
"Alston, E J","2","0","1","0","50","-2","6","0","2","0","33.33","-6","175","15","40","8.57","22.86","-32.26","21","8","82","6","20","7.32","24.39","10.83","14","3","9","21.43","21.43","-1.17","151","13","32","8.61","8.61","-53.59",
"Appleby, Charlie","14","5","9","35.71","64.29","1.81","23","6","14","26.09","60.87","-5.19","888","269","494","30.29","55.63","-17.27","5","4","500","151","269","30.2","53.8","-8.92","408","187","289","45.83","45.83","10.72","230","60","110","26.09","26.09","-13.2",
"Appleby, M","17","3","9","17.65","52.94","5.75","29","4","12","13.79","41.38","-0.25","1933","236","577","12.21","29.85","-178.57","5","12","894","114","275","12.75","30.76","-190.76","258","78","149","30.23","30.23","-17.72","1674","206","517","12.31","12.31","-99.08",
"Attwater, M J","2","0","1","0","50","-2","7","0","2","0","28.57","-7","635","34","125","5.35","19.69","-260.01","50","32","304","18","70","5.92","23.03","-154.92","23","7","13","30.43","30.43","-1.14","513","30","105","5.85","5.85","-197.92",
"Bailey, K C","8","2","3","25","37.5","-0.83","11","3","5","27.27","45.45","-0.08","569","87","198","15.29","34.8","-116.61","2","1","255","35","96","13.73","37.65","-48.37","104","35","64","33.65","33.65","-10.78","324","38","95","11.73","11.73","-86.34",
"Bailey, Liam","2","1","1","50","50","2.5","6","2","2","33.33","33.33","7.5","286","11","46","3.85","16.08","-163.25","1","1","136","8","25","5.88","18.38","-29","10","1","4","10","10","-7.5","252","7","38","2.78","2.78","-150.5",
"Barclay, Stella","6","1","2","16.67","33.33","5","15","1","2","6.67","13.33","-4","438","28","89","6.39","20.32","24.12","7","5","241","13","47","5.39","19.5","73.41","19","6","10","31.58","31.58","-0.63","358","25","77","6.98","6.98","91.62",
"Barfoot-Saunt, Mrs Tracey","0","0","0","0","0","0","1","0","0","0","0","-1","31","0","0","0","0","-31","822","42","12","0","0","0","0","-12","0","0","0","0","0","0","7","0","0","0","0","-7",
"Berry, John","4","0","2","0","50","-4","4","0","2","0","50","-4","171","8","40","4.68","23.39","-104.12","103","33","86","4","17","4.65","19.77","-55.62","11","2","6","18.18","18.18","-4.62","131","8","33","6.11","6.11","-64.12",
"Bethell, Ed","12","0","2","0","16.67","-12","16","1","4","6.25","25","-13.8","339","43","121","12.68","35.69","-52.56","11","16","205","21","65","10.24","31.71","-58.1","59","11","32","18.64","18.64","-31.64","201","29","71","14.43","14.43","6.55",
"Bethell, Harriet","2","0","1","0","50","-2","3","0","2","0","66.67","-3","52","9","20","17.31","38.46","5.5","18","4","52","9","20","17.31","38.46","5.5","5","2","2","40","40","1","51","8","19","15.69","15.69","5",
"Bishop, Miss E J","0","0","0","0","0","0","0","0","0","0","0","0","57","5","9","8.77","15.79","-29.5","230","7","25","4","4","16","16","-0.75","4","2","3","50","50","3","38","5","8","13.16","13.16","-10.5",
"Boanas, Miss G","1","0","0","0","0","-1","5","0","1","0","20","-5","288","34","95","11.81","32.99","-42.99","41","17","162","17","55","10.49","33.95","-28.71","25","10","17","40","40","10.6","232","31","86","13.36","13.36","-2.24",
"Boughey, George","27","8","15","29.63","55.56","23.92","51","15","26","29.41","50.98","24.88","1151","198","444","17.2","38.58","-257.63","1","4","723","120","276","16.6","38.17","-182.17","250","108","174","43.2","43.2","21.38","623","109","244","17.5","17.5","-82.82",
"Bowen, P","9","1","1","11.11","11.11","-6.9","12","1","1","8.33","8.33","-9.9","494","72","161","14.57","32.59","-90.59","6","7","238","32","74","13.45","31.09","-66.57","97","37","62","38.14","38.14","13.7","407","66","144","16.22","16.22","-26.26",
"Brittain, Antony","9","0","1","0","11.11","-9","11","0","1","0","9.09","-11","731","53","192","7.25","26.27","-311.06","22","15","305","23","77","7.54","25.25","-144.02","40","14","20","35","35","9.31","653","47","178","7.2","7.2","-319.94",
"Brooke, Daniel","1","0","0","0","0","-1","2","0","0","0","0","-2","222","12","44","5.41","19.82","-99.12","17","4","115","5","24","4.35","20.87","-80.12","7","1","3","14.29","14.29","-4.12","184","12","39","6.52","6.52","-61.12",
"Burke, K R","23","1","12","4.35","52.17","-17.5","39","3","19","7.69","48.72","-25","1580","217","562","13.73","35.57","-113.17","3","8","820","121","300","14.76","36.59","-23.7","225","82","143","36.44","36.44","21.79","832","101","277","12.14","12.14","-66.49",
"Burke, Kieran","2","1","1","50","50","1.75","5","2","2","40","40","2.25","133","19","43","14.29","32.33","16.83","4","2","85","15","34","17.65","40","-21.42","19","11","14","57.89","57.89","13","92","18","35","19.57","19.57","56.21",
"Candlish, Jennie","2","0","1","0","50","-2","6","0","3","0","50","-6","550","56","176","10.18","32","-166","34","17","241","15","64","6.22","26.56","-106.12","74","19","43","25.68","25.68","-13.29","476","46","154","9.66","9.66","-167.19",
"Carr, Mrs R A","6","1","2","16.67","33.33","9","17","4","8","23.53","47.06","21.5","752","52","161","6.91","21.41","-194.51","1","2","363","26","72","7.16","19.83","-93.59","37","6","16","16.22","16.22","-12.84","698","48","150","6.88","6.88","-167.84",
"Carroll, D","8","1","3","12.5","37.5","-3.5","12","2","4","16.67","33.33","-1","401","40","99","9.98","24.69","-55.42","7","8","208","26","55","12.5","26.44","43.16","36","11","18","30.56","30.56","0.25","312","33","84","10.58","10.58","-43.84",
"Case, B I","1","0","0","0","0","-1","3","0","0","0","0","-3","188","21","53","11.17","28.19","-70.04","139","16","80","9","25","11.25","31.25","-36.51","33","12","18","36.36","36.36","4.08","132","14","41","10.61","10.61","-67.79",
"Channon, M R","18","3","5","16.67","27.78","3","29","4","9","13.79","31.03","2","1024","96","291","9.38","28.42","-361.9","3","2","454","45","121","9.91","26.65","-124.36","107","27","55","25.23","25.23","-23.69","679","67","202","9.87","9.87","-196.44",
