trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","0","0","0","0","0","0","2","0","0","0","0","-2","65","3","8","4.62","12.31","-27","62","12","29","1","3","3.45","10.34","-17","0","0","0","0","0","0","40","2","7","5","5","-13",
"Appleby, Charlie","11","4","8","36.36","72.73","-0.26","22","8","13","36.36","59.09","-2.63","824","249","463","30.22","56.19","-18.55","1","1","466","144","253","30.9","54.29","-6.37","376","166","268","44.15","44.15","-1.17","199","50","90","25.13","25.13","-38.7",
"Appleby, M","21","5","8","23.81","38.1","25.63","37","9","15","24.32","40.54","32.13","1990","224","578","11.26","29.05","-224.42","2","1","911","117","269","12.84","29.53","-126.16","246","72","143","29.27","29.27","-26.29","1719","197","517","11.46","11.46","-197.74",
"Attwater, M J","7","0","1","0","14.29","-7","10","1","3","10","30","-6","626","34","127","5.43","20.29","-211.64","13","10","332","18","74","5.42","22.29","-145.8","19","6","12","31.58","31.58","-0.39","504","30","107","5.95","5.95","-149.55",
"Balding, A M","24","8","9","33.33","37.5","15.95","38","10","12","26.32","31.58","9.2","1876","291","692","15.51","36.89","-72.64","1","1","967","146","357","15.1","36.92","-84.23","308","99","190","32.14","32.14","-56.72","888","136","319","15.32","15.32","-83.72",
"Barclay, Stella","6","0","1","0","16.67","-6","7","0","1","0","14.29","-7","413","26","80","6.3","19.37","-110.38","41","23","209","14","35","6.7","16.75","10.54","14","7","8","50","50","7.87","330","23","68","6.97","6.97","-39.88",
"Barr, Brian","1","0","0","0","0","-1","3","0","0","0","0","-3","212","12","40","5.66","18.87","-129.25","66","12","96","5","18","5.21","18.75","-61.25","7","2","4","28.57","28.57","-0.75","147","8","28","5.44","5.44","-83.25",
"Barrett, James M","2","0","1","0","50","-2","4","0","1","0","25","-4","170","12","30","7.06","17.65","-15.25","50","12","65","4","11","6.15","16.92","-30.5","5","1","1","20","20","-2.25","75","8","17","10.67","10.67","6.25",
"Barron, T D","7","1","2","14.29","28.57","-2.5","10","2","4","20","40","-1.17","576","76","187","13.19","32.47","-54.12","1","2","254","37","91","14.57","35.83","-1.37","94","32","53","34.04","34.04","21.31","454","65","157","14.32","14.32","0.97",
"Beckett, R M","17","2","5","11.76","29.41","-8.8","26","5","10","19.23","38.46","-8","1093","196","432","17.93","39.52","-70.63","3","7","531","81","194","15.25","36.53","-105.19","266","98","166","36.84","36.84","12.59","542","99","210","18.27","18.27","-65.12",
"Bedi, Miss J","0","0","0","0","0","0","0","0","0","0","0","0","78","3","13","3.85","16.67","-66.25","23","1","34","1","5","2.94","14.71","-29.5","3","1","1","33.33","33.33","-0.75","57","3","11","5.26","5.26","-45.25",
"Bell, M L W","11","1","5","9.09","45.45","-9.17","18","1","7","5.56","38.89","-16.17","682","93","216","13.64","31.67","-186.01","4","8","337","43","108","12.76","32.05","-123.73","112","35","61","31.25","31.25","-19.17","399","55","124","13.78","13.78","-93.02",
"Berry, John","2","0","1","0","50","-2","5","2","3","40","60","0.88","160","10","40","6.25","25","-44.62","12","3","92","6","25","6.52","27.17","-44.62","10","2","6","20","20","-3.62","121","10","35","8.26","8.26","-5.62",
"Bethell, Ed","7","1","1","14.29","14.29","-3","11","1","1","9.09","9.09","-7","248","34","89","13.71","35.89","-33.26","5","7","170","20","57","11.76","33.53","-27.47","42","8","23","19.05","19.05","-22.34","155","23","55","14.84","14.84","-3.95",
"Bolger, J S","12","0","2","0","16.67","-12","19","1","5","5.26","26.32","-16.12","924","84","213","9.09","23.05","-183.48","12","16","363","23","76","6.34","20.94","-179.94","73","25","41","34.25","34.25","9.06","404","35","98","8.66","8.66","-81.59",
"Botti, M","7","1","2","14.29","28.57","-1","11","2","4","18.18","36.36","2.5","798","99","255","12.41","31.95","15.54","5","5","381","54","129","14.17","33.86","134.27","103","28","53","27.18","27.18","-23.59","501","67","154","13.37","13.37","-28.46",
"Boughey, George","19","2","6","10.53","31.58","-13.5","37","5","13","13.51","35.14","-25.8","940","166","368","17.66","39.15","-184.98","5","12","608","102","227","16.78","37.34","-166","222","91","149","40.99","40.99","7.94","505","91","200","18.02","18.02","-65.77",
"Bourke, D F","0","0","0","0","0","0","1","0","1","0","100","-1","137","11","31","8.03","22.63","43.75","147","28","69","4","13","5.8","18.84","-30.25","7","1","2","14.29","14.29","-3.75","107","11","25","10.28","10.28","73.75",
"Boyle, J R","10","1","1","10","10","-6","19","2","2","10.53","10.53","-10.5","404","42","100","10.4","24.75","-153.06","5","5","206","16","43","7.77","20.87","-107.71","42","14","23","33.33","33.33","3.9","332","37","86","11.14","11.14","-101.72",
"Brisland, Robyn","1","0","0","0","0","-1","6","0","1","0","16.67","-6","749","53","156","7.08","20.83","-318.67","56","34","325","23","69","7.08","21.23","-142.23","46","13","19","28.26","28.26","-10.99","566","44","123","7.77","7.77","-233.17",
"Brittain, Antony","2","0","0","0","0","-2","4","0","0","0","0","-4","781","63","220","8.07","28.17","-248.56","92","44","317","24","80","7.57","25.24","-133.27","49","15","26","30.61","30.61","8.56","706","57","206","8.07","8.07","-260.44",
"Bromhead, Henry De","14","2","3","14.29","21.43","-6.56","30","6","9","20","30","-8.65","1674","239","573","14.28","34.23","-547.8","5","6","770","100","252","12.99","32.73","-287.78","307","110","191","35.83","35.83","-57.19","618","44","147","7.12","7.12","-265.84",
"Brooke, Daniel","0","0","0","0","0","0","4","0","0","0","0","-4","200","9","33","4.5","16.5","-94.5","45","14","114","5","20","4.39","17.54","-59.5","4","0","1","0","0","-4","164","9","27","5.49","5.49","-58.5",
"Brouder, Gearoid","2","1","1","50","50","10","5","1","1","20","20","7","88","2","5","2.27","5.68","-66.5","3","1","74","2","4","2.7","5.41","-52.5","0","0","0","0","0","0","30","2","4","6.67","6.67","-8.5",
"Browne, Michael J","1","0","0","0","0","-1","1","0","0","0","0","-1","64","10","18","15.63","28.13","27.23","20","2","19","1","3","5.26","15.79","-10","4","3","3","75","75","9.23","41","7","12","17.07","17.07","36",
"Burke, K R","17","4","5","23.53","29.41","0","34","7","8","20.59","23.53","12","1513","203","516","13.42","34.1","-160.39","3","5","785","121","283","15.41","36.05","-43.16","205","77","130","37.56","37.56","21.31","810","96","260","11.85","11.85","-20.07",
"Butler, John","10","2","4","20","40","-2.37","16","3","5","18.75","31.25","0.13","832","86","215","10.34","25.84","-205.78","1","1","431","53","130","12.3","30.16","-14.91","77","28","55","36.36","36.36","9.13","646","70","178","10.84","10.84","-158.24",
"Caldwell, G B","0","0","0","0","0","0","2","0","0","0","0","-2","41","0","1","0","2.44","-41","761","45","16","0","0","0","0","-16","0","0","0","0","0","0","27","0","1","0","0","-27",
"Carr, Mrs R A","11","1","2","9.09","18.18","-4","22","1","4","4.55","18.18","-15","751","41","143","5.46","19.04","-256.09","6","7","372","20","68","5.38","18.28","-102.67","28","2","11","7.14","7.14","-19.92","694","38","134","5.48","5.48","-221.42",
"Carroll, D","2","0","1","0","50","-2","3","0","1","0","33.33","-3","419","32","99","7.64","23.63","-109.63","27","11","206","19","47","9.22","22.82","9","33","9","13","27.27","27.27","-5.13","329","24","79","7.29","7.29","-106.05",
"Carson, Anthony","0","0","0","0","0","0","1","0","1","0","100","-1","232","7","31","3.02","13.36","-119.5","56","12","104","2","12","1.92","11.54","-90.5","7","0","3","0","0","-7","158","4","20","2.53","2.53","-97.5",
"Channon, M R","15","2","5","13.33","33.33","-8","21","2","6","9.52","28.57","-14","1046","89","294","8.51","28.11","-442.22","4","4","464","35","124","7.54","26.72","-243.64","106","26","55","24.53","24.53","-19.06","670","59","197","8.81","8.81","-252.34",
"Chapman, M C","0","0","0","0","0","0","2","0","0","0","0","-2","76","0","3","0","3.95","-76","1356","122","38","0","0","0","0","-38","0","0","0","0","0","0","63","0","3","0","0","-63",
"Chapple-Hyam, Jane","5","0","1","0","20","-5","8","0","3","0","37.5","-8","480","60","158","12.5","32.92","67.7","18","10","256","32","88","12.5","34.38","-18.3","63","19","33","30.16","30.16","2.62","341","41","120","12.02","12.02","-30.68",
"Chapple-Hyam, P W","1","0","0","0","0","-1","2","0","0","0","0","-2","90","8","20","8.89","22.22","-34.93","17","3","44","5","10","11.36","22.73","-14.26","7","3","4","42.86","42.86","-0.26","45","2","10","4.44","4.44","-32.62",
"Charalambous, P / Clutterbuck, J","0","0","0","0","0","0","4","1","1","25","25","1.5","91","8","16","8.79","17.58","-18","14","4","48","3","6","6.25","12.5","-23","6","0","3","0","0","-6","53","4","12","7.55","7.55","-23.75",
