trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","0","0","0","0","0","0","3","0","0","0","0","-3","160","10","26","6.25","16.25","-19.5","31","14","98","5","14","5.1","14.29","-38.5","5","0","1","0","0","-5","104","8","23","7.69","7.69","22.5",
"Allen, C N","3","0","0","0","0","-3","7","1","2","14.29","28.57","-2.67","216","22","66","10.19","30.56","-40.33","14","7","99","12","30","12.12","30.3","-11.46","20","7","11","35","35","3.84","171","20","55","11.7","11.7","-28.66",
"Appleby, Charlie","4","3","3","75","75","2.15","9","4","5","44.44","55.56","-1.05","798","236","420","29.57","52.63","-33.24","3","2","345","104","171","30.14","49.57","-19.36","386","167","254","43.26","43.26","-23.94","172","45","80","26.16","26.16","28.8",
"Appleby, M","22","1","5","4.55","22.73","-5","42","2","9","4.76","21.43","-22","1768","203","569","11.48","32.18","-407.54","3","13","861","89","261","10.34","30.31","-228.72","276","76","150","27.54","27.54","-56.78","1513","164","481","10.84","10.84","-356.3",
"Balding, A M","34","4","12","11.76","35.29","-20.73","62","8","23","12.9","37.1","-34.15","1936","290","713","14.98","36.83","-365.84","2","11","1041","151","401","14.51","38.52","-208.2","350","118","220","33.71","33.71","-43.65","832","120","276","14.42","14.42","-127.2",
"Barcoe, James M","0","0","0","0","0","0","1","0","0","0","0","-1","209","7","38","3.35","18.18","-91.67","15","2","127","4","23","3.15","18.11","-76.17","6","1","2","16.67","16.67","-1","149","6","32","4.03","4.03","-40.17",
"Barrett, James M","0","0","0","0","0","0","1","0","0","0","0","-1","95","3","15","3.16","15.79","-35.43","53","7","33","2","6","6.06","18.18","-14.43","8","1","4","12.5","12.5","-6.43","61","1","9","1.64","1.64","-20",
"Barron, T D","7","0","3","0","42.86","-7","18","2","6","11.11","33.33","-6","475","52","144","10.95","30.32","-142.61","9","9","242","27","67","11.16","27.69","-40.68","56","15","33","26.79","26.79","-10.35","390","44","123","11.28","11.28","-89.19",
"Beckett, R M","25","3","9","12","36","-15.7","40","8","20","20","50","-11.33","1260","233","516","18.49","40.95","-187.4","1","8","661","127","284","19.21","42.97","-122.35","300","111","194","37","37","-8.18","525","100","203","19.05","19.05","-59.8",
"Bedi, Miss J","1","0","0","0","0","-1","3","0","1","0","33.33","-3","108","5","17","4.63","15.74","-29.5","20","5","61","2","10","3.28","16.39","-3","0","0","0","0","0","0","91","5","17","5.49","5.49","-12.5",
"Bell, M L W","7","1","2","14.29","28.57","-3.5","22","4","7","18.18","31.82","4","749","94","248","12.55","33.11","-188.55","2","3","402","51","129","12.69","32.09","-53.41","112","36","57","32.14","32.14","-12.42","459","56","148","12.2","12.2","-96.38",
"Bethell, Ed","8","1","2","12.5","25","-5.62","16","3","6","18.75","37.5","-6.21","467","77","182","16.49","38.97","-88.82","6","8","244","36","99","14.75","40.57","-101.88","108","37","60","34.26","34.26","-13.28","267","49","105","18.35","18.35","-16.21",
"Bethell, Harriet","2","0","0","0","0","-2","3","0","0","0","0","-3","145","26","61","17.93","42.07","21.31","41","10","70","12","32","17.14","45.71","12","24","6","13","25","25","-7.19","141","26","60","18.44","18.44","25.31",
"Boughey, George","24","9","14","37.5","58.33","14.68","38","14","21","36.84","55.26","18.85","1471","234","538","15.91","36.57","-370.04","1","1","664","104","237","15.66","35.69","-142.87","297","113","195","38.05","38.05","-18.57","819","138","306","16.85","16.85","-96.08",
"Bowe, Colin","0","0","0","0","0","0","0","0","0","0","0","0","26","3","5","11.54","19.23","42.5","248","6","16","2","4","12.5","25","1.5","0","0","0","0","0","0","10","1","3","10","10","-1",
"Bowring, S R","2","0","1","0","50","-2","3","0","1","0","33.33","-3","149","21","55","14.09","36.91","17.9","15","5","65","11","26","16.92","40","-2.9","30","9","17","30","30","-5.6","137","20","53","14.6","14.6","23.9",
"Boyle, J R","3","1","1","33.33","33.33","20","7","1","3","14.29","42.86","16","440","42","116","9.55","26.36","-144.33","4","3","194","19","57","9.79","29.38","-60.54","41","11","21","26.83","26.83","-5.24","374","41","107","10.96","10.96","-86.83",
"Brassil, Martin","3","0","0","0","0","-3","4","0","0","0","0","-4","189","23","52","12.17","27.51","-34.29","18","5","96","16","30","16.67","31.25","1.86","14","7","9","50","50","6.13","76","6","20","7.89","7.89","-34.25",
