trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","0","0","0","0","0","0","2","0","1","0","50","-2","212","21","62","9.91","29.25","-40.99","16","3","100","10","25","10","25","3.38","18","7","10","38.89","38.89","5.01","169","20","52","11.83","11.83","-26.99",
"Appleby, M","15","0","2","0","13.33","-15","24","2","5","8.33","20.83","-11.67","1784","203","570","11.38","31.95","-402.11","8","16","873","97","274","11.11","31.39","-204.37","272","74","145","27.21","27.21","-57.35","1529","164","482","10.73","10.73","-355.8",
"Attwater, M J","7","0","2","0","28.57","-7","12","0","2","0","16.67","-12","606","42","135","6.93","22.28","-295.12","60","32","292","21","65","7.19","22.26","-166.13","34","9","18","26.47","26.47","-8.66","508","36","110","7.09","7.09","-228.17",
"Bailey, Liam","0","0","0","0","0","0","11","0","1","0","9.09","-11","317","20","63","6.31","19.87","-193.13","26","20","148","14","31","9.46","20.95","-69.38","14","4","8","28.57","28.57","-2.13","242","14","44","5.79","5.79","-152.63",
"Baker, George","3","0","0","0","0","-3","6","0","0","0","0","-6","375","33","105","8.8","28","-124.38","38","14","173","17","58","9.83","33.53","-37.26","46","9","17","19.57","19.57","-20.13","308","33","95","10.71","10.71","-57.38",
"Barnes, M A","3","0","0","0","0","-3","8","0","3","0","37.5","-8","188","11","32","5.85","17.02","-126.74","325","62","89","3","15","3.37","16.85","-76.74","4","1","1","25","25","-1.62","102","9","20","8.82","8.82","-51.49",
"Barrett, James M","1","0","0","0","0","-1","1","0","0","0","0","-1","103","4","15","3.88","14.56","-26.43","20","2","38","3","8","7.89","21.05","21.57","9","1","4","11.11","11.11","-7.43","63","2","10","3.17","3.17","-5",
"Barron, T D","8","1","1","12.5","12.5","-1.5","17","3","3","17.65","17.65","-4.62","472","55","141","11.65","29.87","-122.6","3","3","242","28","68","11.57","28.1","-30.8","59","17","35","28.81","28.81","-5.59","380","46","119","12.11","12.11","-65.06",
"Bedi, Miss J","3","0","1","0","33.33","-3","4","0","1","0","25","-4","103","4","15","3.88","14.56","-41.5","156","27","61","2","10","3.28","16.39","-10","0","0","0","0","0","0","88","4","15","4.55","4.55","-26.5",
"Bethell, Ed","6","0","1","0","16.67","-6","12","1","2","8.33","16.67","-8.75","451","71","168","15.74","37.25","-81.69","12","11","231","35","89","15.15","38.53","-77.69","103","31","56","30.1","30.1","-22.9","258","45","97","17.44","17.44","-11.88",
"Bowen, Peter / Michael","13","1","2","7.69","15.38","-10.25","14","1","2","7.14","14.29","-11.25","448","65","140","14.51","31.25","-136.16","4","6","226","37","76","16.37","33.63","-37.34","82","34","56","41.46","41.46","6.63","354","55","119","15.54","15.54","-68.3",
"Boyle, J R","3","1","1","33.33","33.33","0","10","2","4","20","40","-1.5","432","42","118","9.72","27.31","-165","5","2","185","17","53","9.19","28.65","-86.92","42","10","22","23.81","23.81","-9.12","367","41","109","11.17","11.17","-108.5",
"Bromhead, Henry De","23","3","9","13.04","39.13","-11.25","60","6","18","10","30","-36","1417","194","500","13.69","35.29","-289.18","1","2","706","102","253","14.45","35.84","-130.52","223","75","149","33.63","33.63","-29.94","557","53","155","9.52","9.52","-91.18",
"Brooke, Daniel","4","1","3","25","75","-2","8","3","6","37.5","75","6.83","195","18","54","9.23","27.69","-76.25","4","3","103","8","29","7.77","28.16","-40.92","19","6","15","31.58","31.58","0.29","161","16","45","9.94","9.94","-74.25",
"Brookhouse, B","9","1","4","11.11","44.44","0","14","1","6","7.14","42.86","-5","245","32","80","13.06","32.65","-48.04","4","6","202","26","65","12.87","32.18","-53.41","39","12","24","30.77","30.77","-3.17","140","14","44","10","10","-23.09",
"Brown, G","4","1","2","25","50","6","7","1","2","14.29","28.57","3","135","20","44","14.81","32.59","21.07","5","2","95","15","33","15.79","34.74","13.82","15","5","11","33.33","33.33","-2.64","99","15","33","15.15","15.15","39.51",
"Burke, K R","17","2","3","11.76","17.65","-8","43","5","14","11.63","32.56","-12.75","1528","236","574","15.45","37.57","-87.09","1","2","765","132","301","17.25","39.35","-16.8","259","90","158","34.75","34.75","-9.88","719","97","238","13.49","13.49","-93.51",
"Burke, Kieran","3","2","2","66.67","66.67","6.25","4","3","3","75","75","9.58","228","29","66","12.72","28.95","-15.87","3","1","133","13","35","9.77","26.32","12.54","33","15","21","45.45","45.45","12.47","167","27","56","16.17","16.17","1.13",
"Byrnes, C","8","1","2","12.5","25","-4","12","1","2","8.33","16.67","-8","501","55","138","10.98","27.54","-162.28","4","6","284","22","59","7.75","20.77","-115.14","70","25","40","35.71","35.71","7.64","242","32","65","13.22","13.22","-45.99",
"Candlish, Jennie","6","1","2","16.67","33.33","3","8","1","3","12.5","37.5","1","452","49","128","10.84","28.32","-125.57","3","1","208","26","62","12.5","29.81","-78.01","57","19","38","33.33","33.33","-10.48","341","39","101","11.44","11.44","-48.23",
"Carr, Mrs R A","11","0","2","0","18.18","-11","26","1","7","3.85","26.92","-21","806","86","232","10.67","28.78","-142.57","13","22","430","42","129","9.77","30","-157.29","80","24","36","30","30","5.6","755","80","220","10.6","10.6","-132.57",
"Carroll, A W","16","2","4","12.5","25","22","41","8","12","19.51","29.27","28.33","1977","177","507","8.95","25.64","-444.36","3","5","966","87","236","9.01","24.43","-182.81","162","49","100","30.25","30.25","-14.43","1670","161","448","9.64","9.64","-313.15",
"Carroll, D","12","0","4","0","33.33","-12","22","1","6","4.55","27.27","-14.5","452","43","112","9.51","24.78","-183.13","14","20","226","16","52","7.08","23.01","-130.17","42","11","18","26.19","26.19","0.41","335","38","93","11.34","11.34","-95.01",
"Case, B I","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","248","19","55","7.66","22.18","-134.43","48","25","128","9","25","7.03","19.53","-58.67","15","6","10","40","40","3.82","192","17","48","8.85","8.85","-99.34",
"Cleary, Thomas","1","0","1","0","100","-1","1","0","1","0","100","-1","66","3","9","4.55","13.64","-35.25","319","23","26","2","5","7.69","19.23","-16.25","5","2","5","40","40","4.75","44","3","9","6.82","6.82","-13.25",
"Clover, Tom","8","2","4","25","50","-0.87","15","2","5","13.33","33.33","-7.87","408","47","147","11.52","36.03","-156.42","3","3","229","30","93","13.1","40.61","-67.73","55","20","35","36.36","36.36","-3.42","229","22","73","9.61","9.61","-81.57",
