trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","14","1","4","7.14","28.57","-6","24","4","9","16.67","37.5","5","437","56","140","12.81","32.04","-54.14","5","10","196","24","65","12.24","33.16","-37.09","42","15","27","35.71","35.71","4.62","304","44","108","14.47","14.47","1.09",
"Allwood, S","3","0","0","0","0","-3","4","0","0","0","0","-4","150","8","27","5.33","18","-115.4","176","60","74","3","11","4.05","14.86","-63","11","4","6","36.36","36.36","1.35","104","8","27","7.69","7.69","-69.4",
"Appleby, M","7","1","2","14.29","28.57","1.5","20","3","6","15","30","-2.59","1846","233","568","12.62","30.77","-153.94","5","3","926","118","304","12.74","32.83","-145.12","274","88","164","32.12","32.12","-17.94","1592","202","501","12.69","12.69","-73.79",
"Aprahamian, Billy","2","0","0","0","0","-2","3","0","1","0","33.33","-3","19","1","4","5.26","21.05","32","153","16","18","1","4","5.56","22.22","33","0","0","0","0","0","0","16","1","4","6.25","6.25","35",
"Archdeacon, L J","0","0","0","0","0","0","0","0","0","0","0","0","53","0","1","0","1.89","-53","1419","85","20","0","0","0","0","-20","0","0","0","0","0","0","25","0","1","0","0","-25",
"Attwater, M J","8","1","3","12.5","37.5","-6.2","11","1","4","9.09","36.36","-9.2","653","36","133","5.51","20.37","-256.96","3","5","312","18","70","5.77","22.44","-130.82","26","8","13","30.77","30.77","-2.34","523","29","106","5.54","5.54","-195.92",
"Ball, Miss Dawn","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0",
"Barclay, Stella","9","0","3","0","33.33","-9","16","0","4","0","25","-16","478","27","99","5.65","20.71","-1.71","20","19","276","14","59","5.07","21.38","4.41","24","6","13","25","25","-4.46","396","25","86","6.31","6.31","61.29",
"Bell, M L W","2","0","0","0","0","-2","2","0","0","0","0","-2","674","94","220","13.95","32.64","-222.89","19","4","342","44","124","12.87","36.26","-153.82","113","40","61","35.4","35.4","-0.63","398","53","130","13.32","13.32","-155.44",
"Best, Jim/Suzi","2","0","0","0","0","-2","5","0","0","0","0","-5","105","8","24","7.62","22.86","-38.67","38","14","51","4","11","7.84","21.57","-0.75","7","2","4","28.57","28.57","-1","70","7","19","10","10","-8",
