trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bailey, K C","3","1","1","33.33","33.33","1.5","4","1","2","25","50","0.5","625","97","221","15.52","35.36","-133.77","1","1","261","37","98","14.18","37.55","-35.24","117","42","74","35.9","35.9","-6.35","350","42","107","12","12","-107.35",
"Balding, A M","36","4","7","11.11","19.44","-6.12","56","11","15","19.64","26.79","5.33","1892","293","693","15.49","36.63","-69.09","1","5","964","143","349","14.83","36.2","-105.36","308","99","190","32.14","32.14","-56.17","895","137","320","15.31","15.31","-88.34",
"Barclay, Stella","8","0","2","0","25","-8","12","0","3","0","25","-12","416","25","81","6.01","19.47","-116.88","46","29","209","14","37","6.7","17.7","10.54","13","6","7","46.15","46.15","5.37","333","22","68","6.61","6.61","-46.38",
"Barrett, James M","2","0","1","0","50","-2","4","0","1","0","25","-4","171","12","30","7.02","17.54","-16.25","55","13","66","4","11","6.06","16.67","-31.5","5","1","1","20","20","-2.25","75","8","17","10.67","10.67","6.25",
"Barron, T D","12","4","6","33.33","50","5.2","16","4","6","25","37.5","1.2","581","79","191","13.6","32.87","-46.42","2","3","254","40","93","15.75","36.61","11.33","96","33","55","34.38","34.38","21.51","455","66","158","14.51","14.51","4.47",
"Beckett, R M","22","3","5","13.64","22.73","-9.05","39","5","10","12.82","25.64","-17.85","1101","197","429","17.89","38.96","-93.01","2","10","537","81","196","15.08","36.5","-110.77","268","99","166","36.94","36.94","12.21","541","98","206","18.11","18.11","-87.12",
"Bethell, Ed","8","1","4","12.5","50","0.5","13","2","5","15.38","38.46","-0.5","254","35","93","13.78","36.61","-30.76","4","4","173","21","58","12.14","33.53","-21.97","42","8","23","19.05","19.05","-22.34","159","24","58","15.09","15.09","0.55",
"Bethell, Harriet","0","0","0","0","0","0","1","1","1","100","100","8","37","7","14","18.92","37.84","7","14","1","37","7","14","18.92","37.84","7","3","1","1","33.33","33.33","-1.5","36","6","13","16.67","16.67","6.5",
"Bolger, J S","10","1","1","10","10","-4.5","21","1","4","4.76","19.05","-15.5","925","84","212","9.08","22.92","-182.73","1","2","368","24","76","6.52","20.65","-179.44","71","24","40","33.8","33.8","7.31","406","35","97","8.62","8.62","-83.59",
"Boughey, George","25","1","6","4","24","-20.67","41","3","12","7.32","29.27","-31.17","958","166","371","17.33","38.73","-209.65","4","20","627","103","232","16.43","37","-180.67","224","92","150","41.07","41.07","10.27","512","90","200","17.58","17.58","-83.77",
"Brassil, Martin","1","0","0","0","0","-1","1","0","0","0","0","-1","147","21","46","14.29","31.29","21.74","63","12","87","13","31","14.94","35.63","-4.39","19","9","12","47.37","47.37","4.91","58","12","20","20.69","20.69","26.01",
"Bridgwater, D G","1","0","0","0","0","-1","1","0","0","0","0","-1","255","16","53","6.27","20.78","-111.88","75","13","138","9","28","6.52","20.29","-63.38","21","4","9","19.05","19.05","-8.38","180","10","37","5.56","5.56","-94.5",
"Broderick, J P","1","0","0","0","0","-1","1","0","0","0","0","-1","48","1","9","2.08","18.75","-40","21","4","21","1","6","4.76","28.57","-13","4","0","4","0","0","-4","22","1","8","4.55","4.55","-14",
"Bromhead, Henry De","12","1","1","8.33","8.33","11","28","5","6","17.86","21.43","9.82","1672","240","573","14.35","34.27","-522.8","2","1","756","99","246","13.1","32.54","-267.28","306","110","191","35.95","35.95","-56.19","615","45","147","7.32","7.32","-239.84",
"Burke, K R","27","1","9","3.7","33.33","-23.75","42","5","14","11.9","33.33","-21.75","1528","203","523","13.29","34.23","-175.64","1","4","798","120","289","15.04","36.22","-78.91","209","78","134","37.32","37.32","20.56","818","96","263","11.74","11.74","-28.07",
"Byrnes, C","2","0","1","0","50","-2","6","0","3","0","50","-6","342","38","101","11.11","29.53","-99.82","22","10","181","19","52","10.5","28.73","-40.99","60","17","35","28.33","28.33","-4.65","159","20","47","12.58","12.58","-8.12",
"Camacho, Miss J A","7","1","1","14.29","14.29","1","13","2","5","15.38","38.46","16","526","58","161","11.03","30.61","-136.77","1","5","285","36","91","12.63","31.93","-18.93","71","16","36","22.54","22.54","-20.31","397","46","125","11.59","11.59","-91.52",
"Carroll, D","13","4","4","30.77","30.77","14.33","16","4","5","25","31.25","11.33","424","35","101","8.25","23.82","-93.3","1","1","215","23","51","10.7","23.72","27.33","34","10","14","29.41","29.41","-1.8","332","27","81","8.13","8.13","-87.72",
"Case, B I","0","0","0","0","0","0","1","0","0","0","0","-1","199","23","60","11.56","30.15","-41.54","53","6","83","10","25","12.05","30.12","-37.13","31","12","18","38.71","38.71","6.08","140","15","46","10.71","10.71","-70.29",
"Cawley, Brian Francis","0","0","0","0","0","0","0","0","0","0","0","0","54","1","1","1.85","1.85","-44.5","257","11","21","1","1","4.76","4.76","-11.5","0","0","0","0","0","0","26","1","1","3.85","3.85","-16.5",
"Clover, Tom","5","1","2","20","40","-2.25","8","1","2","12.5","25","-5.25","467","53","147","11.35","31.48","-148.18","7","5","241","33","80","13.69","33.2","-59.38","73","21","38","28.77","28.77","-15.84","308","25","81","8.12","8.12","-159.21",
"Cluskey, P","0","0","0","0","0","0","2","0","1","0","50","-2","66","4","9","6.06","13.64","-4.67","248","25","42","2","5","4.76","11.9","-6","2","1","1","50","50","2.33","44","4","9","9.09","9.09","17.33",
"Collier, Tjade","0","0","0","0","0","0","1","0","0","0","0","-1","105","6","24","5.71","22.86","-45","145","43","83","4","21","4.82","25.3","-57","13","1","7","7.69","7.69","-9.5","64","4","22","6.25","6.25","-38",
"Connell, B","4","1","1","25","25","5","4","1","1","25","25","5","150","23","52","15.33","34.67","-17.12","5","4","67","12","22","17.91","32.84","2.25","23","8","15","34.78","34.78","3","61","8","19","13.11","13.11","-6",
"Cotter, Kieran P","2","0","0","0","0","-2","4","0","0","0","0","-4","327","34","88","10.4","26.91","-76.92","22","8","127","11","27","8.66","21.26","-26","31","10","20","32.26","32.26","1.25","205","26","62","12.68","12.68","-23.05",
"Cox, C G","10","1","4","10","40","-2","16","1","7","6.25","43.75","-8","927","137","315","14.78","33.98","-146.31","3","7","492","78","185","15.85","37.6","-48.14","151","62","97","41.06","41.06","22.77","516","74","176","14.34","14.34","-60.35",
"Coyle, Tony","1","0","0","0","0","-1","2","0","1","0","50","-2","191","14","55","7.33","28.8","-49.37","44","10","99","10","35","10.1","35.35","2.13","25","5","16","20","20","-9.12","136","11","44","8.09","8.09","-7.37",
"Crisford, Simon","12","1","2","8.33","16.67","-9.12","18","2","6","11.11","33.33","-12.87","779","149","344","19.13","44.16","-160.08","2","6","358","71","157","19.83","43.85","-88.65","194","73","126","37.63","37.63","-21.75","327","61","127","18.65","18.65","-80.04",
"Cromwell, Gavin Patrick","20","0","4","0","20","-20","33","0","7","0","21.21","-33","1615","141","427","8.73","26.44","-582.49","16","36","818","74","240","9.05","29.34","-281.93","181","44","91","24.31","24.31","-55.3","845","65","201","7.69","7.69","-235.28",
"Delany, E D","0","0","0","0","0","0","1","0","0","0","0","-1","107","6","23","5.61","21.5","-36","28","3","47","2","15","4.26","31.91","-15.5","5","1","3","20","20","0.5","76","5","20","6.58","6.58","-22",
"Donohoe, R","2","0","0","0","0","-2","3","0","0","0","0","-3","85","4","21","4.71","24.71","-65.75","68","15","59","3","13","5.08","22.03","-43.75","4","1","3","25","25","-0.25","62","4","17","6.45","6.45","-42.75",
"Duke, B W","1","0","0","0","0","-1","2","0","0","0","0","-2","139","3","18","2.16","12.95","-68","83","21","81","2","11","2.47","13.58","-51","5","0","2","0","0","-5","76","3","11","3.95","3.95","-5",
"Easterby, M W","14","2","4","14.29","28.57","-6","23","3","7","13.04","30.43","-9.5","893","71","221","7.95","24.75","-413.69","2","4","433","39","118","9.01","27.25","-168.65","88","22","47","25","25","-16.65","669","66","195","9.87","9.87","-206.06",
"Easterby, T D","52","3","13","5.77","25","-39.5","99","6","29","6.06","29.29","-14.17","3003","290","824","9.66","27.44","-753.69","1","1","1557","135","420","8.67","26.97","-554.15","311","88","177","28.3","28.3","-19.32","2392","253","708","10.58","10.58","-465.08",
"Edmunds, Stuart","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","293","40","115","13.65","39.25","-8.69","26","5","164","22","67","13.41","40.85","-41.89","35","10","21","28.57","28.57","-9.52","157","20","57","12.74","12.74","15",
"Elliott, Gordon","48","5","16","10.42","33.33","-10.23","69","7","21","10.14","30.43","-26.63","2294","366","873","15.95","38.06","-423.66","3","15","1356","222","517","16.37","38.13","-151.05","427","194","306","45.43","45.43","-8.08","755","60","170","7.95","7.95","-161.68",
"Ellison, B","9","2","6","22.22","66.67","-3.37","16","5","9","31.25","56.25","12.63","1003","94","297","9.37","29.61","-383.71","2","4","456","44","135","9.65","29.61","-111.69","126","41","80","32.54","32.54","-7.97","717","71","228","9.9","9.9","-212.41",
"Ender, Miss S J","2","0","1","0","50","-2","2","0","1","0","50","-2","73","4","9","5.48","12.33","4","40","7","45","3","6","6.67","13.33","20","2","1","2","50","50","1","56","4","9","7.14","7.14","21",
"England, Sam","5","1","1","20","20","1","7","2","2","28.57","28.57","6.5","423","44","129","10.4","30.5","-179.43","3","3","198","21","55","10.61","27.78","-77.71","64","17","39","26.56","26.56","-9.18","361","42","123","11.63","11.63","-121.06",
"Evans, P D","13","7","8","53.85","61.54","25.33","16","8","9","50","56.25","29.83","1193","143","331","11.99","27.75","-146.75","1","2","543","64","161","11.79","29.65","-128.61","132","42","72","31.82","31.82","-5.44","870","116","262","13.33","13.33","-90.48",
"Fahey, Mark","3","1","1","33.33","33.33","5.5","8","3","3","37.5","37.5","10","189","18","50","9.52","26.46","-52.57","5","2","90","12","29","13.33","32.22","-7.4","18","4","11","22.22","22.22","-5.57","107","12","35","11.21","11.21","-7.57",
"Fahey, Peter","15","4","7","26.67","46.67","21.5","15","4","7","26.67","46.67","21.5","551","60","179","10.89","32.49","41.69","2","5","283","31","86","10.95","30.39","6.06","58","12","31","20.69","20.69","-23.22","271","27","68","9.96","9.96","7.16",
"Fahey, R A","24","2","10","8.33","41.67","-16.17","47","6","17","12.77","36.17","-19.29","2528","262","715","10.36","28.28","-695.68","4","10","979","100","271","10.21","27.68","-260.79","218","78","128","35.78","35.78","31.59","1790","181","492","10.11","10.11","-474.37",
"Fanshawe, J R","4","1","1","25","25","13","9","3","4","33.33","44.44","18.53","487","65","188","13.35","38.6","-142.25","1","1","198","29","79","14.65","39.9","-58.62","110","31","69","28.18","28.18","-21.15","301","49","123","16.28","16.28","-49.49",
"Feane, John James","0","0","0","0","0","0","3","0","0","0","0","-3","251","29","70","11.55","27.89","50.79","35","5","104","17","34","16.35","32.69","-1.42","25","8","15","32","32","-0.71","181","20","50","11.05","11.05","-2.92",
"Fellowes, Charlie","8","2","3","25","37.5","18","13","2","4","15.38","30.77","13","656","80","196","12.2","29.88","-156.83","5","5","292","37","95","12.67","32.53","-71.74","92","29","51","31.52","31.52","-10.07","407","56","130","13.76","13.76","-75.26",
"Fenton, Philip","1","0","0","0","0","-1","5","0","2","0","40","-5","239","18","51","7.53","21.34","-78.63","18","6","130","9","27","6.92","20.77","-30.75","17","5","11","29.41","29.41","-4.38","96","8","23","8.33","8.33","7.25",
"Flynn, Paul W","3","0","0","0","0","-3","10","1","3","10","30","-4.5","399","25","84","6.27","21.05","-93.18","10","5","210","14","43","6.67","20.48","-111.84","21","6","15","28.57","28.57","3.16","270","21","64","7.78","7.78","9.66",
"Fowler, Mrs Lorna","0","0","0","0","0","0","0","0","0","0","0","0","98","7","32","7.14","32.65","-68.59","47","7","49","4","18","8.16","36.73","-32.84","6","2","5","33.33","33.33","-0.92","28","2","7","7.14","7.14","-15.5",
"Gibney, Thomas","8","0","1","0","12.5","-8","16","0","2","0","12.5","-16","462","44","124","9.52","26.84","-64.24","30","30","246","16","53","6.5","21.54","-134.21","42","11","22","26.19","26.19","-6.44","257","29","81","11.28","11.28","4.54",
"Gilligan, Paul John","7","0","1","0","14.29","-7","9","0","2","0","22.22","-9","187","9","32","4.81","17.11","-113.75","366","86","85","0","7","0","8.24","-85","7","1","2","14.29","14.29","-3.25","75","5","18","6.67","6.67","-30.25",
"Grassick, M C","5","0","2","0","40","-5","12","0","4","0","33.33","-12","245","14","57","5.71","23.27","-104.49","17","14","127","8","36","6.3","28.35","-46.62","10","4","7","40","40","2.51","161","11","38","6.83","6.83","-34.37",
"Greenall, Oliver","5","0","1","0","20","-5","6","0","1","0","16.67","-6","767","82","220","10.69","28.68","-113.97","26","12","379","35","92","9.23","24.27","-116.79","85","22","45","25.88","25.88","-18.68","498","62","158","12.45","12.45","-10.14",
"Hackett, Ray","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","162","13","34","8.02","20.99","52","76","27","88","5","19","5.68","21.59","-7","17","2","7","11.76","11.76","-9","109","11","31","10.09","10.09","54",
"Hales, A M","2","0","1","0","50","-2","4","1","2","25","50","-1.5","405","39","117","9.63","28.89","-90.92","14","4","208","16","52","7.69","25","-79.95","37","11","20","29.73","29.73","-8.18","250","19","67","7.6","7.6","-75.21",
"Halford, M","6","1","2","16.67","33.33","5","13","1","2","7.69","15.38","-2","701","56","193","7.99","27.53","-280.76","3","4","288","23","72","7.99","25","-107.92","69","14","38","20.29","20.29","-24.09","377","26","98","6.9","6.9","-115.25",
"Hammond, Micky","10","4","5","40","50","11.58","20","6","7","30","35","6.58","1170","97","249","8.29","21.28","-121.87","4","4","611","60","137","9.82","22.42","75.28","65","22","39","33.85","33.85","4.3","923","80","204","8.67","8.67","-129.25",
"Hanlon, John Joseph","7","2","2","28.57","28.57","19","15","3","4","20","26.67","16.5","630","36","107","5.71","16.98","-129.67","1","1","274","13","43","4.74","15.69","-89","24","8","16","33.33","33.33","8.25","315","25","67","7.94","7.94","-10",
"Hanmer, G D","3","0","1","0","33.33","-3","11","0","3","0","27.27","-11","315","54","116","17.14","36.83","16.31","15","13","174","37","71","21.26","40.8","77.37","48","20","36","41.67","41.67","6.23","261","50","107","19.16","19.16","56.18",
"Harrington, Mrs John","28","5","8","17.86","28.57","0.5","53","5","16","9.43","30.19","-24.5","2008","214","618","10.66","30.78","-497.74","2","7","882","103","275","11.68","31.18","-104.57","214","61","127","28.5","28.5","-32.63","733","77","200","10.5","10.5","-39.01",
"Harris, M F","8","2","5","25","62.5","-2.37","12","3","7","25","58.33","-3.99","653","101","221","15.47","33.84","-59.62","3","4","355","75","150","21.13","42.25","10.22","100","43","75","43","43","15.53","411","62","138","15.09","15.09","-49.2",
"Harty, Edward and Patrick","6","0","0","0","0","-6","9","0","1","0","11.11","-9","334","18","74","5.39","22.16","-184.34","16","11","154","8","40","5.19","25.97","-88.67","17","4","11","23.53","23.53","-1.34","197","12","49","6.09","6.09","-106.34",
