trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Botti, M","2","1","1","50","50","6","2","1","1","50","50","6","5","1","1","20","20","3","15","2","4","13.33","26.67","-3","827","94","259","11.37","31.32","-109.71","1","1","466","58","147","12.45","31.55","-73.12","84","20","47","23.81","23.81","-27.44","527","59","162","11.2","11.2","-94.78",
"Boughey, George","2","0","0","0","0","-2","4","0","1","0","25","-4","17","3","6","17.65","35.29","8.25","35","3","10","8.57","28.57","-9.75","1485","239","556","16.09","37.44","-299.15","5","5","718","115","271","16.02","37.74","-119.57","304","108","197","35.53","35.53","-34.01","839","142","322","16.92","16.92","-56.03",
"Boyle, J R","0","0","0","0","0","0","2","0","1","0","50","-2","7","0","2","0","28.57","-7","12","0","2","0","16.67","-12","399","37","111","9.27","27.82","-156.71","16","13","199","19","57","9.55","28.64","-83.79","38","10","20","26.32","26.32","-6.12","347","37","104","10.66","10.66","-104.71",
"Bridger, J / Cook, R","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","6","1","3","16.67","50","-1.67","257","17","52","6.61","20.23","-131.19","13","5","134","11","33","8.21","24.63","-54.57","18","3","8","16.67","16.67","-11.27","203","15","46","7.39","7.39","-86.94",
"Brittain, Antony","2","0","0","0","0","-2","8","0","0","0","0","-8","8","0","0","0","0","-8","17","0","1","0","5.88","-17","556","32","134","5.76","24.1","-294.04","115","48","249","8","45","3.21","18.07","-182.62","19","7","11","36.84","36.84","3.71","478","30","115","6.28","6.28","-224.17",
"Broad, D","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","70","2","8","2.86","11.43","-58.5","29","4","22","1","3","4.55","13.64","-17.5","0","0","0","0","0","0","46","1","6","2.17","2.17","-39",
"Brookhouse, B","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","9","10","2","2","20","20","8","314","44","103","14.01","32.8","2.4","6","2","218","32","70","14.68","32.11","2.65","51","16","29","31.37","31.37","-2.23","197","23","62","11.68","11.68","22.41",
"Bunyan, Darren / OLeary, G","0","0","0","0","0","0","1","0","0","0","0","-1","7","0","0","0","0","-7","18","2","3","11.11","16.67","-8","295","22","55","7.46","18.64","-127.01","10","10","192","14","33","7.29","17.19","-97.84","22","6","10","27.27","27.27","1.49","188","19","41","10.11","10.11","-36.34",
"Burke, K R","6","2","3","33.33","50","4.75","10","2","4","20","40","0.75","20","2","7","10","35","-9.25","48","8","19","16.67","39.58","-16.18","1544","239","593","15.48","38.41","-250.47","1","1","799","137","317","17.15","39.67","-31.5","257","95","160","36.96","36.96","-18.64","705","84","231","11.91","11.91","-151.59",
"Burrows, Owen","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","6","0","1","0","16.67","-6","228","45","92","19.74","40.35","-30.49","26","12","129","21","46","16.28","35.66","-25.03","57","24","35","42.11","42.11","-2.07","81","12","30","14.81","14.81","-23.96",
"Butler, John","2","1","1","50","50","0.75","8","1","3","12.5","37.5","-5.25","11","2","4","18.18","36.36","-4.25","16","2","5","12.5","31.25","-9.25","989","69","225","6.98","22.75","-442.89","1","2","497","28","108","5.63","21.73","-255.91","82","24","52","29.27","29.27","-5.11","759","58","186","7.64","7.64","-324.15",
"Byrnes, C","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","3","0","60","-5","8","0","4","0","50","-8","521","59","134","11.32","25.72","-182.33","26","14","280","28","63","10","22.5","-88.52","72","29","44","40.28","40.28","16.09","249","31","60","12.45","12.45","-65.09",
"Camacho, Miss J A","0","0","0","0","0","0","4","0","0","0","0","-4","16","2","4","12.5","25","-5.5","25","2","6","8","24","-14.5","631","62","169","9.83","26.78","-90.39","5","7","356","29","92","8.15","25.84","-63.15","60","14","30","23.33","23.33","-6.05","511","48","141","9.39","9.39","-79.82",
"Candy, H","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","1","0","20","-5","227","21","60","9.25","26.43","-28.25","22","12","103","4","21","3.88","20.39","-35","18","4","13","22.22","22.22","-5.25","133","12","39","9.02","9.02","-71.25",
"Carr, Mrs R A","3","0","2","0","66.67","-3","10","1","4","10","40","0","22","1","7","4.55","31.82","-12","32","3","11","9.38","34.38","-3.5","866","96","258","11.09","29.79","-142.4","2","5","476","49","129","10.29","27.1","-94.92","83","24","37","28.92","28.92","0.27","815","92","247","11.29","11.29","-118.4",
"Carroll, A W","7","0","1","0","14.29","-7","16","1","5","6.25","31.25","-9.5","26","3","8","11.54","30.77","-14.02","41","5","12","12.2","29.27","-20.52","1957","178","499","9.1","25.5","-503.25","3","16","937","95","253","10.14","27","-229.19","172","57","111","33.14","33.14","-1.49","1615","154","423","9.54","9.54","-339.41",
"Carson, Anthony","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","142","8","32","5.63","22.54","-62.25","206","27","58","5","18","8.62","31.03","-33.25","12","3","7","25","25","-0.75","112","7","31","6.25","6.25","-58.25",
"Chapple-Hyam, Jane","2","0","1","0","50","-2","5","0","2","0","40","-5","11","1","3","9.09","27.27","-7.75","16","1","3","6.25","18.75","-12.75","476","46","143","9.66","30.04","-119.62","5","6","246","29","78","11.79","31.71","-43.77","45","13","25","28.89","28.89","-8.95","227","24","78","10.57","10.57","-38.34",
"Charlton, Anthony","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","7","1","1","14.29","14.29","-1","120","13","35","10.83","29.17","-49.7","14","7","120","13","35","10.83","29.17","-49.7","11","4","7","36.36","36.36","-1.28","59","5","11","8.47","8.47","-26.17",
"Charlton, Roger/Harry","3","0","0","0","0","-3","4","0","0","0","0","-4","12","2","5","16.67","41.67","-8.17","16","3","7","18.75","43.75","-6.67","508","72","189","14.17","37.2","-153.01","5","5","247","36","94","14.57","38.06","-103.47","114","38","72","33.33","33.33","-13.31","281","44","109","15.66","15.66","-80.08",
"Clover, Tom","1","0","0","0","0","-1","3","1","1","33.33","33.33","1","5","2","3","40","60","0.36","12","5","9","41.67","75","13.36","416","52","158","12.5","37.98","-112.33","3","2","230","32","92","13.91","40","-39.25","57","24","39","42.11","42.11","7.42","216","25","76","11.57","11.57","-16.74",
"Coakley, D J","1","0","1","0","100","-1","4","0","2","0","50","-4","7","1","3","14.29","42.86","-0.5","9","1","3","11.11","33.33","-2.5","186","15","45","8.06","24.19","-94.37","5","6","92","9","27","9.78","29.35","-39.5","17","4","9","23.53","23.53","-5.62","145","14","42","9.66","9.66","-56.62",
"Cole, P F I","2","0","0","0","0","-2","6","1","1","16.67","16.67","-4.2","7","1","1","14.29","14.29","-5.2","12","2","2","16.67","16.67","-5.2","349","44","131","12.61","37.54","-94.84","3","6","171","27","60","15.79","35.09","-26.09","49","17","32","34.69","34.69","-3.43","215","17","70","7.91","7.91","-114.99",
"Collins, C M","5","1","1","20","20","10","5","1","1","20","20","10","7","1","2","14.29","28.57","8","17","2","7","11.76","41.18","4.5","384","30","85","7.81","22.14","-107.71","1","5","242","18","53","7.44","21.9","-57.97","24","3","12","12.5","12.5","-17.54","179","17","47","9.5","9.5","-17.42",
"Collins, Tracey / Halford, Mick","0","0","0","0","0","0","3","0","0","0","0","-3","4","0","0","0","0","-4","11","1","1","9.09","9.09","-4","371","41","111","11.05","29.92","-2.99","12","8","236","28","76","11.86","32.2","-31.07","43","11","21","25.58","25.58","-10.82","241","29","80","12.03","12.03","-32.3",
"Condon, K J","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","4","0","1","0","25","-4","210","15","54","7.14","25.71","-71.53","68","21","78","5","17","6.41","21.79","-17.9","16","3","9","18.75","18.75","-10.03","86","7","23","8.14","8.14","-13",
"Cowell, R M H","2","1","1","50","50","3","9","3","3","33.33","33.33","7.75","13","4","4","30.77","30.77","12.75","21","4","6","19.05","28.57","4.75","484","49","146","10.12","30.17","-137.36","1","2","239","29","72","12.13","30.13","-56.74","41","13","21","31.71","31.71","-4.86","376","38","120","10.11","10.11","-142.78",
"Cox, C G","1","0","0","0","0","-1","2","0","0","0","0","-2","12","0","5","0","41.67","-12","18","2","7","11.11","38.89","9.5","850","114","299","13.41","35.18","-180.01","8","13","379","54","143","14.25","37.73","-67.5","121","46","77","38.02","38.02","5.54","479","54","150","11.27","11.27","-136.49",
"Crisford, Simon","4","1","2","25","50","-1.5","6","2","3","33.33","50","-0.5","17","4","7","23.53","41.18","-2","33","6","12","18.18","36.36","-9.62","718","141","320","19.64","44.57","-126.16","1","4","364","71","159","19.51","43.68","-58.58","170","66","112","38.82","38.82","-15.32","318","69","137","21.7","21.7","12.95",
"Cunha, Dylan","0","0","0","0","0","0","1","0","0","0","0","-1","4","1","1","25","25","13","13","2","5","15.38","38.46","8.5","335","39","100","11.64","29.85","-35.87","4","2","265","28","79","10.57","29.81","-43.13","40","17","22","42.5","42.5","8.13","230","31","76","13.48","13.48","-9.25",
"Dace, L A","1","0","0","0","0","-1","3","0","0","0","0","-3","3","0","0","0","0","-3","7","0","0","0","0","-7","121","7","29","5.79","23.97","-83","31","11","76","4","18","5.26","23.68","-54","9","2","5","22.22","22.22","-4.5","100","7","26","7","7","-62",
"Dascombe, Tom","1","0","0","0","0","-1","1","0","0","0","0","-1","5","0","0","0","0","-5","11","0","1","0","9.09","-11","315","28","82","8.89","26.03","-133.71","26","18","155","12","37","7.74","23.87","-79.25","24","9","14","37.5","37.5","1.71","145","11","39","7.59","7.59","-71.13",
"Davis, D J S Ffrench","0","0","0","0","0","0","2","0","1","0","50","-2","5","0","1","0","20","-5","14","0","4","0","28.57","-14","388","43","119","11.08","30.67","-49.31","33","24","206","21","66","10.19","32.04","-0.95","37","10","25","27.03","27.03","-11.89","223","22","72","9.87","9.87","0.08",
"Dennis, David","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","200","18","54","9","27","-36.62","93","12","96","9","24","9.38","25","10.63","7","1","2","14.29","14.29","-4.37","151","15","47","9.93","9.93","-8.62",
"Dias, Diego","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","81","7","28","8.64","34.57","-24.75","76","30","67","5","23","7.46","34.33","-39.25","11","2","8","18.18","18.18","-3.25","27","4","11","14.81","14.81","1.5",
"Dixon, Scott","0","0","0","0","0","0","4","0","0","0","0","-4","16","0","2","0","12.5","-16","24","0","3","0","12.5","-24","909","64","201","7.04","22.11","-177.49","16","28","499","38","118","7.62","23.65","-84.12","48","8","23","16.67","16.67","-20.62","834","57","180","6.83","6.83","-168.62",
"Dow, S","2","0","0","0","0","-2","3","0","1","0","33.33","-3","7","2","3","28.57","42.86","4.5","9","2","4","22.22","44.44","2.5","316","33","79","10.44","25","4.29","5","5","186","21","50","11.29","26.88","58.71","19","3","9","15.79","15.79","-10.62","276","31","74","11.23","11.23","30.29",
"Doyle, Timothy","0","0","0","0","0","0","3","1","1","33.33","33.33","4.5","6","1","2","16.67","33.33","1.5","12","1","3","8.33","25","-4.5","348","27","98","7.76","28.16","-93.27","2","1","185","17","58","9.19","31.35","-75.77","25","9","17","36","36","9.73","230","23","76","10","10","-3.87",
"Dunlop, E A L","0","0","0","0","0","0","5","0","0","0","0","-5","20","1","3","5","15","-7","29","1","3","3.45","10.34","-16","997","126","305","12.64","30.59","-108.04","6","14","519","58","148","11.18","28.52","-28.95","106","36","73","33.96","33.96","1.67","739","108","252","14.61","14.61","55.53",
"Easterby, T D","3","0","0","0","0","-3","5","0","1","0","20","-5","26","3","5","11.54","19.23","-8","73","4","16","5.48","21.92","-49.5","2695","213","696","7.9","25.83","-980.35","5","10","1240","102","338","8.23","27.26","-476.21","210","46","118","21.9","21.9","-56.22","2218","191","610","8.61","8.61","-685.29",
"Elliott, Gordon","3","0","1","0","33.33","-3","4","0","1","0","25","-4","9","1","2","11.11","22.22","-4.5","39","2","9","5.13","23.08","-22.5","2954","433","1059","14.66","35.85","-853.7","6","7","1465","206","495","14.06","33.79","-321.09","493","199","331","40.37","40.37","-60.52","1144","101","302","8.83","8.83","-364.9",
"Evans, H J","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","5","1","2","20","40","-1.5","304","38","96","12.5","31.58","-49.79","14","4","158","15","45","9.49","28.48","-46.92","30","8","18","26.67","26.67","-4.87","259","33","87","12.74","12.74","-59.62",
"Evans, Mrs N S","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","179","8","23","4.47","12.85","-110.54","114","34","94","6","17","6.38","18.09","-50.04","3","3","3","100","100","8.96","146","7","22","4.79","4.79","-92.54",
"Evans, P D","0","0","0","0","0","0","2","0","1","0","50","-2","11","1","3","9.09","27.27","-3","16","1","6","6.25","37.5","-8","948","100","285","10.55","30.06","-74.34","6","8","442","46","123","10.41","27.83","36.29","99","25","60","25.25","25.25","-11.82","737","91","251","12.35","12.35","-141.92",
"Fahey, Jarlath P","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","7","1","2","14.29","28.57","5","204","19","49","9.31","24.02","-30.92","11","6","106","8","21","7.55","19.81","-22.17","13","4","8","30.77","30.77","5.5","107","14","35","13.08","13.08","21.33",
"Fahey, R A","1","0","1","0","100","-1","4","1","3","25","75","4.5","17","2","5","11.76","29.41","14.5","47","3","11","6.38","23.4","-11.5","1801","207","551","11.49","30.59","-394.4","2","2","942","96","258","10.19","27.39","-253.81","178","59","98","33.15","33.15","8.34","1291","140","376","10.84","10.84","-242.17",
"Fanshawe, J R","1","0","0","0","0","-1","6","4","5","66.67","83.33","23.95","15","5","9","33.33","60","18.45","27","7","17","25.93","62.96","17.95","652","98","254","15.03","38.96","-150.34","2","3","366","57","150","15.57","40.98","-51.23","134","45","85","33.58","33.58","-11.42","431","73","185","16.94","16.94","-87.37",
"Fell, R / Murray, S","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","10","0","3","0","30","-10","20","0","5","0","25","-20","936","79","240","8.44","25.64","-297.12","18","25","444","30","106","6.76","23.87","-141.54","70","24","44","34.29","34.29","12.97","768","69","202","8.98","8.98","-205.7",
"Ferguson, James","1","0","1","0","100","-1","4","0","1","0","25","-4","5","1","2","20","40","-2.9","10","2","4","20","40","-6.07","501","64","168","12.77","33.53","-132.7","7","5","246","31","78","12.6","31.71","-43.83","83","30","53","36.14","36.14","1.84","253","39","96","15.42","15.42","10.85",
"Flynn, Patrick J","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","6","1","2","16.67","33.33","7","227","15","50","6.61","22.03","-88","12","5","120","10","32","8.33","26.67","-14.5","12","2","6","16.67","16.67","-3","165","11","36","6.67","6.67","-66.5",
"Foster, Mrs Denise","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","143","7","35","4.9","24.48","-50.5","73","13","70","3","12","4.29","17.14","-21.5","6","0","1","0","0","-6","112","7","32","6.25","6.25","-19.5",
"Fox, J C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","57","4","19","7.02","33.33","6.5","114","14","29","3","10","10.34","34.48","15.5","2","1","2","50","50","1.5","53","4","19","7.55","7.55","10.5",
"Foy, Kevin","3","0","0","0","0","-3","5","0","0","0","0","-5","8","0","1","0","12.5","-8","19","0","3","0","15.79","-19","801","97","266","12.11","33.21","-215.76","19","23","343","32","97","9.33","28.28","-176.82","123","38","74","30.89","30.89","-18.05","513","69","180","13.45","13.45","-93.9",
"Frost, Kevin","0","0","0","0","0","0","2","0","0","0","0","-2","7","0","1","0","14.29","-7","10","0","2","0","20","-10","594","40","135","6.73","22.73","-270.35","31","25","342","20","78","5.85","22.81","-192.84","57","13","30","22.81","22.81","-11.26","496","37","124","7.46","7.46","-222.35",
"Furtado, Ivan","1","0","0","0","0","-1","4","0","1","0","25","-4","5","0","1","0","20","-5","9","1","2","11.11","22.22","-4","607","57","157","9.39","25.86","-137.85","11","9","264","27","58","10.23","21.97","-24.69","60","19","36","31.67","31.67","1.57","455","52","136","11.43","11.43","-101.85",
"Gallagher, J","1","0","0","0","0","-1","5","1","1","20","20","-1.25","7","1","1","14.29","14.29","-3.25","10","1","3","10","30","-6.25","255","23","66","9.02","25.88","-96.87","3","5","115","13","31","11.3","26.96","-24.75","27","7","15","25.93","25.93","-2.87","218","21","59","9.63","9.63","-74.37",
"Gosden, John and Thady","8","1","3","12.5","37.5","-5","11","2","5","18.18","45.45","-5.37","17","4","8","23.53","47.06","-7.12","32","6","12","18.75","37.5","-17.64","1196","250","528","20.9","44.15","-127.78","1","6","612","124","284","20.26","46.41","-73.47","302","123","201","40.73","40.73","-29.78","292","52","112","17.81","17.81","-50.95",
"Greatrex, W J","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","4","0","2","0","50","-4","416","53","148","12.74","35.58","46.25","21","11","221","29","82","13.12","37.1","108.91","57","18","35","31.58","31.58","-4.33","236","41","90","17.37","17.37","-21.83",
"Haggas, W J","7","1","1","14.29","14.29","-3.5","12","2","2","16.67","16.67","-6.4","26","4","8","15.38","30.77","-12.65","54","10","18","18.52","33.33","-12.4","1345","273","590","20.3","43.87","-145.67","1","1","696","132","292","18.97","41.95","-67.8","401","147","259","36.66","36.66","-53.55","542","111","235","20.48","20.48","-16.85",
"Hannon (Jnr), Richard","7","0","2","0","28.57","-7","13","3","6","23.08","46.15","10.13","38","5","9","13.16","23.68","-10.91","59","7","16","11.86","27.12","-12.91","1906","200","599","10.49","31.43","-431.12","2","8","914","93","274","10.18","29.98","-230.05","194","53","117","27.32","27.32","-49.93","1070","117","348","10.93","10.93","-79.77",
"Harrington, Mrs John","1","0","0","0","0","-1","8","2","3","25","37.5","-0.5","17","2","6","11.76","35.29","-9.5","52","3","14","5.77","26.92","-40.75","1358","146","412","10.75","30.34","-221.72","2","2","656","77","202","11.74","30.79","-45.24","144","36","84","25","25","-49.45","464","47","130","10.13","10.13","-28.92",
"Harris, Miss G","1","0","0","0","0","-1","5","2","2","40","40","1.38","8","2","2","25","25","-1.62","11","3","4","27.27","36.36","1.38","455","36","100","7.91","21.98","-148.89","2","2","238","20","54","8.4","22.69","-59.29","40","8","21","20","20","-15.72","395","33","91","8.35","8.35","-150.39",
"Haynes, Alice","1","0","0","0","0","-1","5","0","1","0","20","-5","10","0","2","0","20","-10","23","0","4","0","17.39","-23","1033","111","284","10.75","27.49","-281.11","22","37","567","54","146","9.52","25.75","-200.46","88","36","63","40.91","40.91","10.48","698","69","179","9.89","9.89","-187.45",
"Herrington,M ","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","6","6","3","3","50","50","19.88","435","51","142","11.72","32.64","-31.63","5","1","224","29","71","12.95","31.7","31.41","44","20","30","45.45","45.45","19.21","402","51","137","12.69","12.69","1.37",
"Hills, Charles","1","0","0","0","0","-1","3","1","2","33.33","66.67","3.5","12","1","5","8.33","41.67","-5.5","19","2","7","10.53","36.84","-10.67","755","98","225","12.98","29.8","26.65","2","2","336","35","94","10.42","27.98","-38.4","98","31","56","31.63","31.63","-12.7","377","50","117","13.26","13.26","21.65",
"Hodgson, Simon","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","6","0","0","0","0","-6","226","20","55","8.85","24.34","-111.41","22","9","113","6","25","5.31","22.12","-70.79","21","9","15","42.86","42.86","9.76","176","15","43","8.52","8.52","-89.79",
"Hogan, Denis Gerard","0","0","0","0","0","0","3","0","0","0","0","-3","7","1","1","14.29","14.29","3","24","1","4","4.17","16.67","-14","979","61","225","6.23","22.98","-388.58","4","4","375","17","86","4.53","22.93","-243.02","57","15","36","26.32","26.32","-8.08","620","38","138","6.13","6.13","-188.42",
"Holland, Darryll","0","0","0","0","0","0","3","0","1","0","33.33","-3","7","2","3","28.57","42.86","2.13","13","2","4","15.38","30.77","-3.87","466","43","119","9.23","25.54","-190.4","4","4","256","20","61","7.81","23.83","-140.75","48","15","26","31.25","31.25","-3.48","367","32","97","8.72","8.72","-140.05",
"Hollinshead, Steph","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","5","0","0","0","0","-5","209","18","49","8.61","23.44","-98.29","26","10","113","12","31","10.62","27.43","-46.04","14","4","10","28.57","28.57","-3.12","162","18","46","11.11","11.11","-51.29",
"Horton, James","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","1","0","25","-4","7","0","1","0","14.29","-7","191","19","56","9.95","29.32","-100.29","63","37","76","7","17","9.21","22.37","-42.87","21","4","11","19.05","19.05","-10.24","102","11","27","10.78","10.78","-43.12",
"Houghton, Eve Johnson","2","0","0","0","0","-2","6","0","1","0","16.67","-6","20","1","6","5","30","-15.5","37","2","8","5.41","21.62","-27.5","832","102","280","12.26","33.65","-123.5","7","20","478","61","152","12.76","31.8","-47.23","106","32","63","30.19","30.19","-14.59","507","63","166","12.43","12.43","-60.74",
"Hughes, Cian","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","11","0","2","0","18.18","-11","9999","9999","11","0","2","0","18.18","-11","0","0","0","0","0","0","1","0","0","0","0","-1",
"Hughes, Richard","1","0","1","0","100","-1","8","0","4","0","50","-8","16","1","6","6.25","37.5","-11.67","26","4","10","15.38","38.46","-13.51","766","110","295","14.36","38.51","-133.62","4","10","368","58","140","15.76","38.04","-52.38","127","39","87","30.71","30.71","-23.28","479","72","194","15.03","15.03","-109.86",
