trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","4","0","0","0","0","-4","19","1","4","5.26","21.05","-13.5","441","52","136","11.79","30.84","-22.64","8","7","191","25","62","13.09","32.46","-41.17","47","15","29","31.91","31.91","-2.3","303","42","106","13.86","13.86","54.92",
"Allen, C N","5","0","2","0","40","-5","8","1","4","12.5","50","-5.37","203","24","71","11.82","34.98","-54.16","13","7","96","12","32","12.5","33.33","-18.12","28","7","14","25","25","-5.24","164","22","61","13.41","13.41","-22.91",
"Appleby, M","22","8","10","36.36","45.45","54.63","50","11","22","22","44","40.11","1874","224","571","11.95","30.47","-212.69","1","5","888","111","292","12.5","32.88","-171.4","257","78","149","30.35","30.35","-22.51","1619","195","510","12.04","12.04","-127.68",
"Balding, A M","11","3","5","27.27","45.45","-2.8","20","8","12","40","60","40.7","1859","290","678","15.6","36.47","-107.09","2","2","930","136","334","14.62","35.91","-174.94","305","100","188","32.79","32.79","-40.91","857","134","308","15.64","15.64","-37.26",
"Barcoe, James M","1","0","0","0","0","-1","2","0","0","0","0","-2","152","11","29","7.24","19.08","11.75","59","11","80","5","16","6.25","20","10","5","1","2","20","20","-1.25","108","9","24","8.33","8.33","6.25",
"Barnes, M A","0","0","0","0","0","0","4","0","0","0","0","-4","256","15","39","5.86","15.23","-66.12","105","28","111","7","15","6.31","13.51","-66.75","5","0","0","0","0","-5","167","11","29","6.59","6.59","-91.5",
"Bell, M L W","3","1","1","33.33","33.33","1.5","8","2","2","25","25","0.5","677","93","221","13.74","32.64","-221.5","3","1","334","40","116","11.98","34.73","-161.5","115","39","62","33.91","33.91","-7.24","408","55","133","13.48","13.48","-148.69",
"Berry, J A","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","48","1","5","2.08","10.42","-41.5","154","13","30","1","4","3.33","13.33","-23.5","0","0","0","0","0","0","9","0","0","0","0","-9",
"Bissett, Catch","1","0","0","0","0","-1","1","0","0","0","0","-1","7","1","1","14.29","14.29","14","60","3","7","1","1","14.29","14.29","14","0","0","0","0","0","0","6","1","1","16.67","16.67","15",
"Boanas, Miss G","3","0","0","0","0","-3","4","0","0","0","0","-4","271","27","85","9.96","31.37","-66.82","123","37","140","12","37","8.57","26.43","-52.21","21","8","15","38.1","38.1","5.1","215","25","79","11.63","11.63","-18.57",
