trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, Charlie","8","3","5","37.5","62.5","10.79","22","8","13","36.36","59.09","5.76","853","263","484","30.83","56.74","-16.88","3","2","481","151","264","31.39","54.89","-4.24","392","181","283","46.17","46.17","8.41","210","54","97","25.71","25.71","-27.87",
"Appleby, M","8","1","3","12.5","37.5","-3.67","33","5","11","15.15","33.33","-7.67","1976","237","593","11.99","30.01","-147.69","3","1","922","124","293","13.45","31.78","-77.85","265","78","153","29.43","29.43","-25.72","1708","205","530","12","12","-142.83",
"Attwater, M J","2","1","1","50","50","10","9","1","1","11.11","11.11","3","636","34","125","5.35","19.65","-261.01","6","1","317","19","70","5.99","22.08","-150.92","22","7","14","31.82","31.82","-0.14","512","30","106","5.86","5.86","-196.92",
"Balding, A M","18","3","9","16.67","50","5","42","6","16","14.29","38.1","-5.88","1878","285","686","15.18","36.53","-88.14","3","4","945","131","340","13.86","35.98","-116.75","306","93","185","30.39","30.39","-65.97","886","134","314","15.12","15.12","-92.18",
"Beckett, R M","15","3","5","20","33.33","-5.7","33","5","10","15.15","30.3","-15.32","1082","198","428","18.3","39.56","-70.51","3","1","545","88","204","16.15","37.43","-95.85","259","96","157","37.07","37.07","14.79","521","95","197","18.23","18.23","-91.08",
"Bethell, Ed","3","1","1","33.33","33.33","8","11","4","4","36.36","36.36","11","289","41","106","14.19","36.68","-11.26","6","2","181","21","61","11.6","33.7","-24.3","48","10","26","20.83","20.83","-22.84","175","28","63","16","16","26.05",
"Bolger, J S","11","1","3","9.09","27.27","-7.87","13","2","4","15.38","30.77","-5.37","863","76","196","8.81","22.71","-313.22","4","6","326","24","71","7.36","21.78","-170.43","62","23","36","37.1","37.1","9.32","383","29","90","7.57","7.57","-139.84",
"Botti, M","7","1","4","14.29","57.14","6","13","2","6","15.38","46.15","10","813","99","259","12.18","31.86","12.66","3","1","396","51","126","12.88","31.82","114.06","107","27","53","25.23","25.23","-29.97","517","69","160","13.35","13.35","-22.34",
"Boughey, George","10","3","5","30","50","2.75","29","5","14","17.24","48.28","-10.75","1022","174","393","17.03","38.45","-238.27","3","3","652","104","240","15.95","36.81","-213.36","232","97","158","41.81","41.81","13.32","546","94","210","17.22","17.22","-90.27",
"Boyle, J R","9","2","3","22.22","33.33","3.5","24","3","5","12.5","20.83","1.5","438","46","105","10.5","23.97","-159.43","3","3","230","19","50","8.26","21.74","-101.58","48","16","26","33.33","33.33","5.28","355","41","93","11.55","11.55","-102.84",
"Brabazon, Richard","1","0","0","0","0","-1","2","0","0","0","0","-2","52","4","13","7.69","25","-31.75","36","4","27","3","9","11.11","33.33","-14.25","9","2","4","22.22","22.22","-1.75","31","3","11","9.68","9.68","-16.25",
"Brisland, Robyn","2","0","1","0","50","-2","13","1","3","7.69","23.08","-6.5","751","56","160","7.46","21.3","-315.01","12","7","308","23","68","7.47","22.08","-150.45","43","15","20","34.88","34.88","-2.83","565","45","123","7.96","7.96","-233.26",
"Bromhead, Henry De","4","0","0","0","0","-4","14","1","3","7.14","21.43","-11","1663","233","568","14.01","34.16","-567.74","8","6","758","99","237","13.06","31.27","-260.85","309","109","190","35.28","35.28","-62.38","620","45","147","7.26","7.26","-248.96",
