trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","2","0","0","0","0","-2","5","0","0","0","0","-5","124","10","28","8.06","22.58","21","66","17","59","5","11","8.47","18.64","22","8","1","5","12.5","12.5","-2","88","8","24","9.09","9.09","23",
"Allen, C N","1","0","1","0","100","-1","4","0","1","0","25","-4","211","22","72","10.43","34.12","-65.54","28","9","112","11","37","9.82","33.04","-44.37","28","5","13","17.86","17.86","-11.62","169","21","60","12.43","12.43","-28.04",
"Appleby, Charlie","10","1","4","10","40","-8.2","19","2","9","10.53","47.37","-12.2","912","272","500","29.82","54.82","-28.82","6","7","469","136","255","29","54.37","-14.07","425","187","296","44","44","-15.72","231","60","110","25.97","25.97","-7",
"Appleby, M","32","5","13","15.63","40.63","1.75","43","6","14","13.95","32.56","-3.75","1822","229","568","12.57","31.17","-263.9","1","4","903","108","301","11.96","33.33","-210.49","270","86","160","31.85","31.85","-17.94","1573","195","496","12.4","12.4","-211",
"Austin, W J","1","0","0","0","0","-1","1","0","0","0","0","-1","48","1","9","2.08","18.75","-36","580","40","18","0","2","0","11.11","-18","2","0","2","0","0","-2","32","1","9","3.13","3.13","-20",
"Balding, A M","18","1","7","5.56","38.89","-10.5","40","4","16","10","40","-11.5","1872","283","671","15.12","35.84","-195.1","2","2","907","136","308","14.99","33.96","-172.04","316","104","190","32.91","32.91","-43.57","839","127","291","15.14","15.14","-49.5",
"Banham, Chelsea","0","0","0","0","0","0","1","0","0","0","0","-1","237","16","49","6.75","20.68","-95.87","41","4","91","7","20","7.69","21.98","-27.12","15","3","7","20","20","-5.37","171","11","36","6.43","6.43","-62.37",
"Barclay, Stella","3","1","2","33.33","66.67","3","11","3","5","27.27","45.45","8.75","510","36","112","7.06","21.96","31.24","7","3","303","23","73","7.59","24.09","20.36","28","7","15","25","25","-6.26","427","34","99","7.96","7.96","95.24",
"Barr, R E","1","0","0","0","0","-1","1","0","0","0","0","-1","22","0","0","0","0","-22","1406","60","9","0","0","0","0","-9","0","0","0","0","0","0","20","0","0","0","0","-20",
"Barron, T D","11","3","7","27.27","63.64","9.83","19","3","11","15.79","57.89","1.83","489","68","172","13.91","35.17","-34.92","2","2","233","26","78","11.16","33.48","-99.18","79","22","48","27.85","27.85","0.18","393","56","147","14.25","14.25","-9.83",
