trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Camacho, Miss J A","3","1","1","33.33","33.33","2","5","2","3","40","60","4.5","15","3","6","20","40","-2","25","3","7","12","28","-12","638","62","171","9.72","26.8","-100.14","1","1","368","34","97","9.24","26.36","-46.65","60","15","31","25","25","-1.05","520","51","145","9.81","9.81","-73.32",
"Collins, C M","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","9","0","1","0","11.11","-9","393","30","86","7.63","21.88","-116.71","18","18","243","17","52","7","21.4","-73.97","24","3","12","12.5","12.5","-17.54","183","17","48","9.29","9.29","-21.42",
"Collins, Darren","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","58","2","12","3.45","20.69","-45.5","29","4","46","2","9","4.35","19.57","-33.5","3","1","1","33.33","33.33","2","40","2","12","5","5","-27.5",
"Connell, B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","50","100","1.5","183","31","69","16.94","37.7","-1.87","12","1","105","12","37","11.43","35.24","-5.52","39","12","23","30.77","30.77","-5.45","70","12","32","17.14","17.14","32.38",
"Cooper, Thomas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","149","7","38","4.7","25.5","-117.96","182","32","68","5","23","7.35","33.82","-48.96","13","3","11","23.08","23.08","-3.04","64","0","13","0","0","-64",
"Cromwell, Gavin Patrick","3","2","2","66.67","66.67","10","6","2","3","33.33","50","7","11","2","4","18.18","36.36","2","20","3","7","15","35","6","1765","210","559","11.9","31.67","-487.37","1","1","925","123","318","13.3","34.38","-178.64","245","84","160","34.29","34.29","-13.44","905","97","275","10.72","10.72","-187.19",
"Cronin, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","2","8","5","20","-16","59","7","21","1","4","4.76","19.05","-10","1","0","1","0","0","-1","27","2","8","7.41","7.41","-3",
"Davidson, Tristan","1","0","0","0","0","-1","2","0","1","0","50","-2","4","0","3","0","75","-4","8","1","5","12.5","62.5","-4","267","28","81","10.49","30.34","-19.25","12","8","156","16","51","10.26","32.69","-33.5","28","7","17","25","25","-1.5","215","25","71","11.63","11.63","17.75",
"Dickin, Harriet","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","212","9","46","4.25","21.7","-76.76","128","42","146","7","38","4.79","26.03","-44.76","11","4","6","36.36","36.36","-0.26","146","8","35","5.48","5.48","-12.49",
"Dods, M","8","0","0","0","0","-8","17","1","1","5.88","5.88","6","27","4","4","14.81","14.81","20","40","4","5","10","12.5","7","1105","109","316","9.86","28.6","-264.01","3","17","568","57","158","10.04","27.82","-98.78","114","31","58","27.19","27.19","-6.88","912","82","261","8.99","8.99","-276.04",
"Donohoe, R","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","188","14","45","7.45","23.94","-43.17","79","23","113","7","29","6.19","25.66","-40","7","1","3","14.29","14.29","-3.5","162","10","41","6.17","6.17","-53.17",
"Doyle, Miss Elizabeth","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","6","2","1","1","50","50","5","257","17","61","6.61","23.74","-74.75","4","1","114","3","23","2.63","20.18","-82.5","22","3","11","13.64","13.64","-10","149","11","34","7.38","7.38","-32.75",
"Doyle, Timothy","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","9","0","1","0","11.11","-9","360","27","99","7.5","27.5","-105.27","19","13","177","13","48","7.34","27.12","-88.77","26","9","17","34.62","34.62","8.73","240","23","77","9.58","9.58","-13.87",
"Duke, B W","0","0","0","0","0","0","2","1","1","50","50","9","2","1","1","50","50","9","2","1","1","50","50","9","42","2","7","4.76","16.67","-27.25","3","2","9","2","3","22.22","33.33","5.75","0","0","0","0","0","0","24","1","5","4.17","4.17","-13",
"Dunn, Mrs Alex","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","6","1","2","16.67","33.33","20","386","17","56","4.4","14.51","-200.62","14","6","162","3","19","1.85","11.73","-72","11","1","3","9.09","9.09","-8.5","310","16","49","5.16","5.16","-134.62",
"Easterby, T D","10","1","4","10","40","-3.5","26","2","10","7.69","38.46","14.5","52","3","16","5.77","30.77","-5","88","4","24","4.55","27.27","-34.5","2679","210","698","7.84","26.05","-1038.35","1","6","1257","94","344","7.48","27.37","-505.21","205","46","118","22.44","22.44","-51.22","2203","188","612","8.53","8.53","-742.29",
"Elliott, Gordon","1","0","0","0","0","-1","5","1","1","20","20","0","13","2","4","15.38","30.77","-3","34","3","10","8.82","29.41","-22.17","2944","427","1049","14.5","35.63","-859.19","2","3","1439","201","488","13.97","33.91","-314.8","492","195","324","39.63","39.63","-68.1","1147","100","302","8.72","8.72","-372.23",
"Ellis, T","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","40","3","11","7.5","27.5","-27.25","478","32","31","0","8","0","25.81","-31","4","1","1","25","25","-1","10","0","3","0","0","-10",
"Fahey, James","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","153","9","36","5.88","23.53","-3.17","58","15","78","4","17","5.13","21.79","-44.5","3","0","1","0","0","-3","67","4","16","5.97","5.97","-33.5",
"Fahey, Mark","3","0","1","0","33.33","-3","4","0","1","0","25","-4","7","0","1","0","14.29","-7","9","1","3","11.11","33.33","-4.5","265","33","69","12.45","26.04","68.45","12","9","167","20","45","11.98","26.95","-23.43","37","12","20","32.43","32.43","5.62","161","26","53","16.15","16.15","105.82",
"Fahey, R A","15","2","4","13.33","26.67","-7","32","2","8","6.25","25","-24","45","4","13","8.89","28.89","-22.5","78","5","24","6.41","30.77","-36.5","1834","207","560","11.29","30.53","-435.28","1","2","958","92","261","9.6","27.24","-259.82","190","59","104","31.05","31.05","-3.66","1318","141","386","10.7","10.7","-255.67",
"Farrell, C W J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","118","7","24","5.93","20.34","-53.5","25","3","51","3","10","5.88","19.61","-24.5","4","2","3","50","50","5","54","4","12","7.41","7.41","-25",
"Fenton, Philip","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","265","14","69","5.28","26.04","-41","16","2","137","9","34","6.57","24.82","54.25","10","2","6","20","20","-4.5","152","10","36","6.58","6.58","-39",
"Fitzgerald, D E","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","80","7","23","8.75","28.75","-36.25","46","7","31","3","10","9.68","32.26","-15.5","6","3","4","50","50","7.25","45","6","18","13.33","13.33","-4",
"Ford, Richenda","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","108","1","17","0.93","15.74","-89","63","9","49","1","8","2.04","16.33","-30","3","0","1","0","0","-3","95","1","16","1.05","1.05","-76",
"Gallagher, E F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","2","5","5.71","14.29","-25.5","48","3","17","2","5","11.76","29.41","-7.5","2","2","2","100","100","7.5","16","2","4","12.5","12.5","-6.5",
"George, T R","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","194","16","52","8.25","26.8","-86.66","113","3","54","6","15","11.11","27.78","4","17","2","9","11.76","11.76","-11.12","146","14","37","9.59","9.59","-51.16",
"Gibney, Thomas","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","6","0","0","0","0","-6","418","33","91","7.89","21.77","-86.2","50","33","187","13","38","6.95","20.32","-68.33","21","9","16","42.86","42.86","5.17","264","18","51","6.82","6.82","-27.5",
"Gilligan, Paul John","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","1","1","20","20","8","247","12","39","4.86","15.79","-163.85","13","5","131","9","24","6.87","18.32","-78.85","9","4","6","44.44","44.44","4.65","92","6","24","6.52","6.52","-52.42",
"Goldie, J S","9","0","1","0","11.11","-9","23","3","6","13.04","26.09","-12.08","27","3","8","11.11","29.63","-16.08","41","7","16","17.07","39.02","3.75","1230","144","361","11.71","29.35","-331.44","2","11","570","74","171","12.98","30","-88.69","170","56","107","32.94","32.94","11.33","1133","137","348","12.09","12.09","-278.04",
"Gordon, C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","484","78","162","16.12","33.47","-36.14","118","27","250","29","72","11.6","28.8","-72.98","76","33","46","43.42","43.42","18.83","346","56","107","16.18","16.18","14.66",
"Halley, Vincent Laurence","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","2","5","7.69","19.23","15.5","133","7","17","1","3","5.88","17.65","17","2","0","1","0","0","-2","9","1","2","11.11","11.11","25",
"Hanlon, John Joseph","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","783","29","109","3.7","13.92","-446.67","21","12","388","16","59","4.12","15.21","-199.12","25","7","12","28","28","-7","410","14","59","3.41","3.41","-216.5",
"Harrison, Gary","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","29","0","1","0","3.45","-29","3992","112","18","0","1","0","5.56","-18","0","0","0","0","0","0","18","0","1","0","0","-18",
"Hayes, Patrick Joseph","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","0","0","0","-3","1054","26","3","0","0","0","0","-3","0","0","0","0","0","0","1","0","0","0","0","-1",
"Hogan, Denis Gerard","3","0","1","0","33.33","-3","8","0","1","0","12.5","-8","11","0","3","0","27.27","-11","20","1","6","5","30","-14","966","62","221","6.42","22.88","-392.7","9","13","400","19","94","4.75","23.5","-259.14","57","16","38","28.07","28.07","-5.2","606","38","134","6.27","6.27","-197.54",
"Howard, Daniel John","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","100","100","19.5","58","4","14","6.9","24.14","26.5","9","1","30","3","10","10","33.33","20.5","4","1","2","25","25","0.5","50","4","14","8","8","34.5",
"Jardine, I","4","0","1","0","25","-4","19","0","2","0","10.53","-19","31","2","6","6.45","19.35","-17.5","47","4","13","8.51","27.66","-16","1374","155","400","11.28","29.11","-245.46","4","20","668","69","181","10.33","27.1","-95.85","164","50","101","30.49","30.49","-6.53","1120","139","339","12.41","12.41","-80.71",
"Jeffreys, D J","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","267","17","46","6.37","17.23","-116.51","67","20","113","9","24","7.96","21.24","-5.42","11","4","4","36.36","36.36","-0.92","205","15","39","7.32","7.32","-60.46",
"Johnston, Charlie","10","1","2","10","20","-7","24","1","6","4.17","25","-21","40","4","13","10","32.5","-24.81","68","5","18","7.35","26.47","-50.31","2197","269","659","12.24","30","-536.67","1","3","1222","135","370","11.05","30.28","-336.83","280","82","153","29.29","29.29","-57.14","1592","191","468","12","12","-430.15",
"Keighley, M","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","4","0","0","0","0","-4","419","37","111","8.83","26.49","-163.87","34","13","227","15","53","6.61","23.35","-98.01","42","12","19","28.57","28.57","-6.58","298","31","85","10.4","10.4","-68.5",
"Kelly, David Harry","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","170","12","41","7.06","24.12","-23.75","16","4","106","7","25","6.6","23.58","-20.75","8","2","4","25","25","-1.25","80","7","22","8.75","8.75","24.5",
"Kenny, Liam","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","3","25","37.5","2.25","23","1","4","1","1","25","25","-0.75","0","0","0","0","0","0","1","0","0","0","0","-1",
"Kirby, P A","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1","0","16.67","-6","10","0","2","0","20","-10","908","73","210","8.04","23.13","-361.4","36","38","489","39","107","7.98","21.88","-268.52","85","26","57","30.59","30.59","-18.64","744","59","177","7.93","7.93","-362.06",
"Kirk, S","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","1","0","33.33","-3","6","0","1","0","16.67","-6","227","8","44","3.52","19.38","-112.84","29","17","95","3","24","3.16","25.26","-84.34","7","2","4","28.57","28.57","-1.59","143","5","29","3.5","3.5","-115.5",
"Leahy, Denis","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","2","4","6.45","12.9","181","461","16","10","0","0","0","0","-10","0","0","0","0","0","0","17","0","1","0","0","-17",
"Lee, Miss J M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","45","1","4","2.22","8.89","-36.5","670","39","24","0","0","0","0","-24","0","0","0","0","0","0","27","1","3","3.7","3.7","-18.5",
"Longsdon, C E","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","8","1","4","12.5","50","-3","533","60","166","11.26","31.14","-242.88","14","7","255","18","69","7.06","27.06","-156.71","71","20","35","28.17","28.17","-22.08","364","35","101","9.62","9.62","-168.08",
"Lyons, Louise","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84","2","9","2.38","10.71","-57","66","6","29","1","3","3.45","10.34","-8","1","0","0","0","0","-1","48","2","6","4.17","4.17","-21",
"Madgwick, M","0","0","0","0","0","0","2","1","1","50","50","1.75","2","1","1","50","50","1.75","2","1","1","50","50","1.75","142","8","37","5.63","26.06","-72.42","2","1","73","5","22","6.85","30.14","-41.42","8","1","4","12.5","12.5","-4.25","120","8","35","6.67","6.67","-50.42",
"Makin, Phillip","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","6","0","1","0","16.67","-6","236","14","56","5.93","23.73","-148.37","23","11","103","5","24","4.85","23.3","-73.75","21","5","15","23.81","23.81","-4.87","167","11","46","6.59","6.59","-112.87",
"Martin, Miss Nicky","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","108","14","33","12.96","30.56","235.36","193","17","52","7","15","13.46","28.85","24.6","13","3","9","23.08","23.08","-6.14","65","10","23","15.38","15.38","25.36",
"McCain Jnr, D","1","0","0","0","0","-1","2","0","0","0","0","-2","8","0","1","0","12.5","-8","16","2","3","12.5","18.75","-5","1312","177","420","13.49","32.01","-341.46","9","12","602","69","172","11.46","28.57","-101.15","190","61","107","32.11","32.11","-49.95","897","110","264","12.26","12.26","-182.35",
"McCarthy, Eoin Christopher","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","4","0","1","0","25","-4","405","21","74","5.19","18.27","-178.92","66","25","186","7","31","3.76","16.67","-94.5","18","4","11","22.22","22.22","-3.75","226","16","53","7.08","7.08","-48.42",
"McConnell, John C","2","0","1","0","50","-2","13","0","5","0","38.46","-13","19","1","6","5.26","31.58","-17.67","22","1","6","4.55","27.27","-20.67","1707","121","374","7.09","21.91","-778.5","4","14","834","53","156","6.35","18.71","-346.11","118","35","63","29.66","29.66","-26.8","1159","61","201","5.26","5.26","-543.48",
"McCreery, Peter","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","66","4","10","6.06","15.15","-17","22","4","23","3","6","13.04","26.09","7","3","0","0","0","0","-3","42","4","8","9.52","9.52","7",
"McMahon, Brian M","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","114","7","18","6.14","15.79","-8","134","34","56","1","4","1.79","7.14","-5","3","1","2","33.33","33.33","3","75","6","17","8","8","-20",
"McNiff, Mark Michael","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","240","13","53","5.42","22.08","-114.34","16","5","129","7","31","5.43","24.03","-77.84","15","2","10","13.33","13.33","-6.17","175","10","43","5.71","5.71","-67.17",
"Menzies, Rebecca","0","0","0","0","0","0","1","0","0","0","0","-1","6","1","3","16.67","50","6","18","2","6","11.11","33.33","2.5","1144","119","335","10.4","29.28","-299.03","6","5","584","61","167","10.45","28.6","-156.6","126","41","70","32.54","32.54","-5.57","889","101","275","11.36","11.36","-175.62",
"Moore, Gary and Josh","2","1","1","50","50","0.1","4","1","1","25","25","-1.9","11","1","4","9.09","36.36","-8.9","27","3","7","11.11","25.93","-15.9","1549","227","491","14.65","31.7","-251.68","1","1","776","88","210","11.34","27.06","-269.77","267","114","172","42.7","42.7","30.62","1133","155","348","13.68","13.68","-231.86",
"Motherway, J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","6","14","10.53","24.56","3","136","16","24","3","3","12.5","12.5","2.5","3","0","3","0","0","-3","43","3","11","6.98","6.98","-13",
"Mulholland, N P","1","0","0","0","0","-1","1","0","0","0","0","-1","9","1","1","11.11","11.11","-2","17","3","5","17.65","29.41","31","1000","109","264","10.9","26.4","-106.34","6","6","448","53","127","11.83","28.35","-78.34","103","34","57","33.01","33.01","-8.06","765","93","221","12.16","12.16","27.53",
"Mullins, Anthony","2","0","0","0","0","-2","2","0","0","0","0","-2","3","0","0","0","0","-3","5","0","0","0","0","-5","180","12","26","6.67","14.44","-29.42","24","8","97","7","17","7.22","17.53","8.58","16","2","7","12.5","12.5","-7.92","82","7","18","8.54","8.54","33.33",
"Mullins, W P","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","12","1","4","8.33","33.33","-10.17","2070","524","967","25.31","46.71","-360.5","9","9","1068","266","479","24.91","44.85","-131.28","781","373","559","47.76","47.76","-78.8","454","42","126","9.25","9.25","-81.26",
"Neville, Seamus","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","70","7","13","10","18.57","30.75","133","11","28","2","2","7.14","7.14","27","4","1","2","25","25","-0.25","49","6","9","12.24","12.24","46.75",
"Newland, Dr R D P","0","0","0","0","0","0","1","0","0","0","0","-1","8","0","1","0","12.5","-8","15","0","3","0","20","-15","723","91","232","12.59","32.09","-63.44","32","35","392","51","130","13.01","33.16","0.24","82","20","54","24.39","24.39","-23.89","536","65","166","12.13","12.13","-70.14",
"OBrien, Fergal","0","0","0","0","0","0","2","0","2","0","100","-2","11","1","6","9.09","54.55","-4.5","15","1","6","6.67","40","-8.5","1263","214","474","16.94","37.53","-185.32","6","6","561","82","203","14.62","36.19","-87.41","257","99","158","38.52","38.52","-18.11","733","116","253","15.83","15.83","-62.83",
"OBrien, Joseph Patrick","14","2","6","14.29","42.86","-3.06","19","2","8","10.53","42.11","-8.06","32","5","13","15.63","40.63","0.02","61","6","19","9.84","31.15","-24.98","1869","249","686","13.32","36.7","-382.06","1","6","918","114","323","12.42","35.19","-144.51","354","114","236","32.2","32.2","-80.14","476","47","137","9.87","9.87","5.04",
"OBrien, Liam G","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","71","6","12","8.45","16.9","-32.87","71","11","40","4","5","10","12.5","-7","5","2","5","40","40","0.13","36","4","9","11.11","11.11","-15.87",
"OConnor, Ian","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","0","0","-23","1176","46","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","-12",
"OConnor, Thomas P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","44","0","5","0","11.36","-44","1521","65","26","0","3","0","11.54","-26","0","0","0","0","0","0","19","0","3","0","0","-19",
"ODonnell, Seamus G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","5","13","8.47","22.03","-7","28","3","35","3","9","8.57","25.71","-7","2","0","2","0","0","-2","54","5","13","9.26","9.26","-2",
"OMeara, D","7","2","4","28.57","57.14","12","16","4","8","25","50","24","37","6","13","16.22","35.14","11.5","57","10","25","17.54","43.86","17.88","1895","230","593","12.14","31.29","-232.25","1","2","973","133","332","13.67","34.12","-101.37","232","76","126","32.76","32.76","29.5","1540","194","499","12.6","12.6","-117.86",
"Osborne, J A","1","0","0","0","0","-1","3","0","1","0","33.33","-3","9","2","3","22.22","33.33","-0.3","18","2","4","11.11","22.22","-9.3","655","66","186","10.08","28.4","-114.94","6","5","348","34","101","9.77","29.02","-105.82","51","15","27","29.41","29.41","-3.69","495","53","144","10.71","10.71","-66.44",
"OSullivan, Ross","0","0","0","0","0","0","2","0","0","0","0","-2","5","0","0","0","0","-5","13","1","2","7.69","15.38","0","592","47","167","7.94","28.21","-200.76","8","6","250","31","88","12.4","35.2","10.41","63","12","38","19.05","19.05","-22.17","385","32","126","8.31","8.31","-102.6",
"Owen, J P","0","0","0","0","0","0","7","1","2","14.29","28.57","-2","14","3","7","21.43","50","0.17","29","4","12","13.79","41.38","-10.83","512","88","188","17.19","36.72","-39.79","3","6","445","73","156","16.4","35.06","-41.22","93","34","65","36.56","36.56","-3.33","369","62","136","16.8","16.8","-71.58",
"Palmer, Hugo","11","1","3","9.09","27.27","-4.5","14","1","3","7.14","21.43","-7.5","21","2","5","9.52","23.81","-10","39","5","9","12.82","23.08","-9.25","1052","130","345","12.36","32.79","-83.6","1","3","565","80","191","14.16","33.81","75","139","37","84","26.62","26.62","-38.45","630","74","199","11.75","11.75","-0.68",
