trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, Charlie","9","2","4","22.22","44.44","-4.02","26","7","13","26.92","50","2.35","855","265","484","30.99","56.61","-13.9","3","4","479","148","259","30.9","54.07","-12.37","395","182","283","46.08","46.08","7.51","210","54","97","25.71","25.71","-27.87",
"Appleby, M","24","1","2","4.17","8.33","-20","39","3","7","7.69","17.95","-27.67","1977","237","587","11.99","29.69","-151.19","4","16","927","123","290","13.27","31.28","-95.35","262","78","150","29.77","29.77","-22.72","1712","205","525","11.97","11.97","-149.33",
"Attwater, M J","3","0","1","0","33.33","-3","5","1","2","20","40","7","631","34","124","5.39","19.65","-256.01","12","4","313","19","70","6.07","22.36","-146.92","22","7","14","31.82","31.82","-0.14","509","30","105","5.89","5.89","-193.92",
"Bailey, Liam","3","0","0","0","0","-3","7","0","0","0","0","-7","285","8","41","2.81","14.39","-190.75","107","59","132","5","20","3.79","15.15","-53.5","11","1","4","9.09","9.09","-8.5","253","6","35","2.37","2.37","-166.5",
"Baker, George","2","0","0","0","0","-2","5","0","2","0","40","-5","449","53","127","11.8","28.29","-22.24","22","10","209","19","52","9.09","24.88","-80.75","49","12","25","24.49","24.49","-12","338","43","99","12.72","12.72","9.75",
"Balding, A M","28","6","10","21.43","35.71","7.55","50","9","19","18","38","8.55","1869","286","684","15.3","36.6","-74.19","1","6","953","135","343","14.17","35.99","-97.95","305","93","185","30.49","30.49","-65.02","882","132","313","14.97","14.97","-103.18",
"Banham, Chelsea","3","0","1","0","33.33","-3","4","0","1","0","25","-4","318","22","72","6.92","22.64","-155.24","39","11","139","10","29","7.19","20.86","-35","23","8","15","34.78","34.78","3.76","241","16","56","6.64","6.64","-109.5",
"Barcoe, James M","0","0","0","0","0","0","2","0","1","0","50","-2","138","11","33","7.97","23.91","-21.75","34","8","88","9","24","10.23","27.27","18.25","9","2","6","22.22","22.22","-1.75","100","9","28","9","9","-33.25",
"Barrett, James M","0","0","0","0","0","0","1","0","0","0","0","-1","157","8","28","5.1","17.83","-57.75","103","27","67","3","11","4.48","16.42","-37.5","8","1","3","12.5","12.5","-5.25","74","5","15","6.76","6.76","-19.25",
"Barron, T D","3","0","1","0","33.33","-3","6","0","2","0","33.33","-6","544","75","181","13.79","33.27","-54.92","36","21","234","37","86","15.81","36.75","0.58","93","30","53","32.26","32.26","16.26","432","62","149","14.35","14.35","-18.58",
"Beckett, R M","19","5","10","26.32","52.63","1.96","36","8","16","22.22","44.44","-5.74","1081","201","428","18.59","39.59","-60.68","1","1","556","91","211","16.37","37.95","-98.39","262","98","157","37.4","37.4","16.12","519","97","198","18.69","18.69","-75.21",
"Bell, M L W","16","2","5","12.5","31.25","-6","25","3","9","12","36","-11.5","680","93","221","13.68","32.5","-188.55","2","10","323","35","102","10.84","31.58","-159.46","110","33","58","30","30","-21.87","403","56","134","13.9","13.9","-100.61",
"Best, John & Jewell, Karen","2","0","0","0","0","-2","5","0","0","0","0","-5","128","14","36","10.94","28.13","-16.74","33","12","128","14","36","10.94","28.13","-16.74","12","2","6","16.67","16.67","-6.49","104","13","33","12.5","12.5","-18.74",
"Bethell, Ed","13","1","4","7.69","30.77","-6.5","19","3","6","15.79","31.58","4","302","42","110","13.91","36.42","-17.76","2","3","190","22","64","11.58","33.68","-26.8","51","10","28","19.61","19.61","-25.84","184","29","66","15.76","15.76","23.55",
"Bolger, J S","16","1","4","6.25","25","7","23","2","6","8.7","26.09","3.13","852","75","195","8.8","22.89","-307.72","2","2","321","25","73","7.79","22.74","-142.43","60","23","36","38.33","38.33","11.32","379","28","90","7.39","7.39","-141.34",
"Botti, M","7","1","3","14.29","42.86","-4.75","15","2","7","13.33","46.67","0.25","811","99","259","12.21","31.94","14.16","5","6","393","52","128","13.23","32.57","119.31","107","27","53","25.23","25.23","-29.97","515","69","160","13.4","13.4","-20.34",
"Boughey, George","34","6","11","17.65","32.35","-4.22","52","9","18","17.31","34.62","-9.47","1050","179","402","17.05","38.29","-248.49","2","10","675","108","247","16","36.59","-209.75","236","101","162","42.8","42.8","21.6","564","100","217","17.73","17.73","-78.49",
"Bowring, S R","0","0","0","0","0","0","2","0","0","0","0","-2","175","28","63","16","36","21.2","39","5","90","16","36","17.78","40","20.26","31","9","13","29.03","29.03","-1.05","146","22","51","15.07","15.07","8.26",
"Boyle, J R","14","4","8","28.57","57.14","16.5","23","6","11","26.09","47.83","20","443","49","112","11.06","25.28","-144.93","3","6","243","23","58","9.47","23.87","-84.08","49","17","27","34.69","34.69","7.28","360","44","99","12.22","12.22","-88.34",
"Brabazon, Richard","1","0","0","0","0","-1","3","0","0","0","0","-3","52","4","13","7.69","25","-31.75","42","5","28","3","9","10.71","32.14","-15.25","9","2","4","22.22","22.22","-1.75","32","3","11","9.38","9.38","-17.25",
"Brassil, Martin","2","1","1","50","50","5","5","1","1","20","20","2","152","23","49","15.13","32.24","32.74","1","1","89","12","31","13.48","34.83","-11.64","19","9","12","47.37","47.37","4.91","61","12","21","19.67","19.67","23.01",
"Brisland, Robyn","4","0","0","0","0","-4","7","0","1","0","14.29","-7","752","56","160","7.45","21.28","-316.01","18","11","306","23","67","7.52","21.9","-148.45","43","15","20","34.88","34.88","-2.83","566","45","123","7.95","7.95","-234.26",
"Brittain, Antony","5","0","0","0","0","-5","8","0","1","0","12.5","-8","756","62","211","8.2","27.91","-276.06","36","27","315","23","79","7.3","25.08","-154.77","50","16","26","32","32","10.06","680","56","197","8.24","8.24","-286.94",
"Bromhead, Henry De","14","1","1","7.14","7.14","-9.67","16","2","2","12.5","12.5","-8.67","1666","233","568","13.99","34.09","-570.91","1","2","761","100","238","13.14","31.27","-259.52","311","110","191","35.37","35.37","-60.05","616","45","147","7.31","7.31","-244.96",
"Brooke, Daniel","1","0","0","0","0","-1","3","0","0","0","0","-3","216","9","38","4.17","17.59","-110.5","98","32","114","3","22","2.63","19.3","-90","4","0","1","0","0","-4","177","9","33","5.08","5.08","-71.5",
"Brouder, Gearoid","2","0","0","0","0","-2","2","0","0","0","0","-2","99","2","6","2.02","6.06","-77.5","56","12","81","2","5","2.47","6.17","-59.5","0","0","0","0","0","0","34","2","4","5.88","5.88","-12.5",
"Brown, A D","1","0","0","0","0","-1","1","0","0","0","0","-1","164","19","42","11.59","25.61","70.83","115","27","116","15","30","12.93","25.86","68.33","10","3","5","30","30","1","116","13","29","11.21","11.21","13.58",
"Brown, G","0","0","0","0","0","0","1","0","0","0","0","-1","91","2","13","2.2","14.29","-82.25","30","3","43","2","6","4.65","13.95","-34.25","1","1","1","100","100","1.75","43","0","5","0","0","-43",
"Budds, David Kenneth","3","0","0","0","0","-3","5","0","0","0","0","-5","151","9","24","5.96","15.89","-27.5","133","38","94","4","8","4.26","8.51","-3.5","4","0","1","0","0","-4","90","5","17","5.56","5.56","-61",
"Burke, John M","1","0","0","0","0","-1","3","0","1","0","33.33","-3","90","4","15","4.44","16.67","-64.5","78","18","52","1","8","1.92","15.38","-44.5","3","0","1","0","0","-3","59","4","13","6.78","6.78","-33.5",
"Burke, K R","22","2","5","9.09","22.73","-10","41","6","14","14.63","34.15","-6.92","1568","214","547","13.65","34.89","-114.8","3","12","812","122","294","15.02","36.21","-18.38","217","79","140","36.41","36.41","20.16","837","99","273","11.83","11.83","-77.99",
"Burrows, Owen","3","3","3","100","100","8.33","5","4","4","80","80","10.83","207","45","92","21.74","44.44","13.04","1","1","79","22","40","27.85","50.63","39.62","45","16","30","35.56","35.56","10.08","87","20","37","22.99","22.99","21.24",
"Butler, John","16","1","5","6.25","31.25","-9","29","2","7","6.9","24.14","-18","868","93","236","10.71","27.19","-185.4","4","14","464","56","136","12.07","29.31","-64.03","82","29","58","35.37","35.37","7.51","688","78","199","11.34","11.34","-128.86",
"Butler, Michael","0","0","0","0","0","0","1","0","0","0","0","-1","105","6","18","5.71","17.14","-15.5","56","7","57","1","7","1.75","12.28","-50","6","1","2","16.67","16.67","-2.5","67","6","17","8.96","8.96","22.5",
"Byrne, Philip Michael","0","0","0","0","0","0","2","0","0","0","0","-2","82","2","10","2.44","12.2","-8.5","38","5","44","1","5","2.27","11.36","-37.5","2","1","1","50","50","4.5","47","2","10","4.26","4.26","26.5",
"Byrnes, C","0","0","0","0","0","0","2","1","2","50","100","2","341","37","101","10.85","29.62","-104.57","14","2","178","20","53","11.24","29.78","-41.09","58","18","32","31.03","31.03","0.1","156","20","45","12.82","12.82","-5.27",
"Cahill, Mark","0","0","0","0","0","0","1","0","1","0","100","-1","73","0","11","0","15.07","-73","981","91","45","0","10","0","22.22","-45","3","0","2","0","0","-3","41","0","10","0","0","-41",
"Camacho, Miss J A","10","1","3","10","30","-6.25","18","2","6","11.11","33.33","-2.25","550","62","164","11.27","29.82","-117.19","2","4","303","43","90","14.19","29.7","6.23","68","14","32","20.59","20.59","-22.06","418","50","129","11.96","11.96","-70.44",
"Candlish, Jennie","2","0","0","0","0","-2","5","0","1","0","20","-5","547","57","173","10.42","31.63","-146","57","21","240","19","68","7.92","28.33","-98.75","74","19","43","25.68","25.68","-13.29","472","47","151","9.96","9.96","-146.19",
"Candy, H","7","0","0","0","0","-7","9","0","1","0","11.11","-9","313","31","82","9.9","26.2","-127.16","24","17","135","14","32","10.37","23.7","-78.29","42","15","25","35.71","35.71","-0.66","183","18","50","9.84","9.84","-84.04",
"Carolan, N","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","-12","2534","57","2","0","0","0","0","-2","0","0","0","0","0","0","5","0","0","0","0","-5",
"Carr, Mrs R A","10","0","1","0","10","-10","16","2","4","12.5","25","0.5","774","47","155","6.07","20.03","-260.01","11","13","365","21","66","5.75","18.08","-139.09","35","5","16","14.29","14.29","-14.84","720","43","144","5.97","5.97","-233.34",
"Carroll, A W","23","1","6","4.35","26.09","-19","40","3","10","7.5","25","-1","1945","181","523","9.31","26.89","-417.17","6","18","948","81","258","8.54","27.22","-141.62","142","41","82","28.87","28.87","-11.95","1663","162","468","9.74","9.74","-314.89",
"Carroll, D","10","0","2","0","20","-10","15","2","5","13.33","33.33","-8.75","410","39","100","9.51","24.39","-83.22","10","13","209","23","51","11","24.4","5.16","34","12","17","35.29","35.29","4.45","318","32","83","10.06","10.06","-68.64",
"Chamings, P R","4","0","0","0","0","-4","5","0","0","0","0","-5","315","24","82","7.62","26.03","-9","45","26","142","10","29","7.04","20.42","-58","19","2","9","10.53","10.53","-10.5","280","23","77","8.21","8.21","18",
"Channon, M R","14","3","3","21.43","21.43","16","23","4","4","17.39","17.39","10.25","1013","90","286","8.88","28.23","-387.42","1","2","438","37","122","8.45","27.85","-190.21","105","26","55","24.76","24.76","-23.21","666","63","197","9.46","9.46","-226.86",
"Chapple-Hyam, Jane","10","0","3","0","30","-10","13","0","4","0","30.77","-13","479","58","154","12.11","32.15","-63.23","20","14","232","28","77","12.07","33.19","-15.11","64","19","34","29.69","29.69","-1.31","330","42","114","12.73","12.73","-24.11",
"Chapple-Hyam, P W","1","0","0","0","0","-1","1","0","0","0","0","-1","91","8","20","8.79","21.98","-35.93","70","12","42","3","7","7.14","16.67","-16.62","7","3","4","42.86","42.86","-0.26","46","2","10","4.35","4.35","-33.62",
