trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","1","0","0","0","0","-1","3","0","0","0","0","-3","124","10","28","8.06","22.58","21","71","18","59","5","11","8.47","18.64","22","8","1","5","12.5","12.5","-2","87","8","24","9.2","9.2","24",
"Allen, C N","6","1","1","16.67","16.67","23","7","1","2","14.29","28.57","22","215","23","71","10.7","33.02","-40.54","1","2","116","11","37","9.48","31.9","-24.37","27","5","12","18.52","18.52","-10.62","173","21","59","12.14","12.14","-32.04",
"Appleby, M","15","1","3","6.67","20","-9","44","6","15","13.64","34.09","-4.75","1815","227","563","12.51","31.02","-265.4","6","11","901","108","301","11.99","33.41","-208.49","269","85","159","31.6","31.6","-20.44","1565","193","491","12.33","12.33","-211.5",
"Baker, George","6","1","4","16.67","66.67","-4.09","10","2","8","20","80","-5.09","412","44","115","10.68","27.91","-115.83","1","2","193","20","53","10.36","27.46","-59.71","47","12","25","25.53","25.53","-11.21","328","38","98","11.59","11.59","-91.21",
"Balding, A M","24","6","9","25","37.5","2.45","46","8","19","17.39","41.3","-7.05","1876","287","675","15.3","35.98","-184.48","1","2","913","137","309","15.01","33.84","-174.92","318","106","192","33.33","33.33","-40.62","842","128","292","15.2","15.2","-51.08",
"Beckett, R M","17","5","8","29.41","47.06","5.8","32","8","13","25","40.63","6.63","1126","182","413","16.16","36.68","-192.9","1","2","607","107","233","17.63","38.39","-61.12","225","77","129","34.22","34.22","-18.1","516","82","175","15.89","15.89","-127",
"Berry, J A","4","0","0","0","0","-4","5","0","1","0","20","-5","53","1","5","1.89","9.43","-46.5","300","24","35","1","3","2.86","8.57","-28.5","0","0","0","0","0","0","8","0","0","0","0","-8",
"Bethell, Ed","3","0","1","0","33.33","-3","9","2","3","22.22","33.33","-4.35","372","57","139","15.32","37.37","-29.29","9","6","219","38","79","17.35","36.07","1.65","78","20","42","25.64","25.64","-28.12","207","36","81","17.39","17.39","25.12",
"Boanas, Miss G","3","1","1","33.33","33.33","9","7","3","3","42.86","42.86","18.83","260","26","80","10","30.77","-39.38","1","1","105","7","23","6.67","21.9","-54.42","14","5","10","35.71","35.71","4.21","205","25","72","12.2","12.2","11.87",
"Bolger, E","1","0","0","0","0","-1","4","0","1","0","25","-4","200","16","42","8","21","-114.32","26","6","74","3","13","4.05","17.57","-56","34","9","15","26.47","26.47","-7.32","108","6","21","5.56","5.56","-84.72",
"Botti, M","8","0","1","0","12.5","-8","22","2","6","9.09","27.27","-5","758","97","245","12.8","32.32","100.43","11","17","375","43","122","11.47","32.53","32.08","88","19","42","21.59","21.59","-32.78","498","65","158","13.05","13.05","-12.24",
"Boughey, George","20","2","5","10","25","8.1","35","6","16","17.14","45.71","13.85","1381","221","512","16","37.07","-385.32","2","5","823","134","305","16.28","37.06","-216.95","307","128","216","41.69","41.69","7.19","751","132","296","17.58","17.58","-87.18",
"Bowe, Colin","0","0","0","0","0","0","0","0","0","0","0","0","81","6","20","7.41","24.69","-19.9","510","25","8","0","1","0","12.5","-8","7","1","5","14.29","14.29","-4.9","32","3","8","9.38","9.38","-6",
"Boyle, J R","5","0","0","0","0","-5","10","0","1","0","10","-10","443","38","107","8.58","24.15","-185.12","31","22","249","22","59","8.84","23.69","-90.29","33","9","17","27.27","27.27","-1.16","359","37","99","10.31","10.31","-109.62",
