trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, Miss Louise","2","0","0","0","0","-2","4","0","0","0","0","-4","94","4","14","4.26","14.89","-76.79","38","8","40","2","7","5","17.5","-33.62","4","2","4","50","50","2.38","54","3","11","5.56","5.56","-40.79",
"Allen, C N","5","1","1","20","20","24","10","1","2","10","20","19","216","23","70","10.65","32.41","-41.54","6","5","117","11","37","9.4","31.62","-25.37","26","5","12","19.23","19.23","-9.62","173","21","58","12.14","12.14","-32.04",
"Appleby, Charlie","6","3","4","50","66.67","2.78","16","3","8","18.75","50","-7.22","908","270","496","29.74","54.63","-43.73","1","1","459","132","249","28.76","54.25","-16.21","421","186","294","44.18","44.18","-13.46","231","59","109","25.54","25.54","-11.5",
"Appleby, M","17","5","10","29.41","58.82","14.67","36","8","15","22.22","41.67","14.42","1808","229","565","12.67","31.25","-238.73","1","4","903","113","308","12.51","34.11","-178.82","271","86","161","31.73","31.73","-20.77","1560","194","491","12.44","12.44","-188.5",
"Bailey, K C","2","0","1","0","50","-2","3","1","2","33.33","66.67","-0.5","530","74","188","13.96","35.47","-97.09","12","3","267","37","91","13.86","34.08","-58.35","82","23","49","28.05","28.05","-21.35","318","44","109","13.84","13.84","-24.28",
"Balding, A M","19","3","7","15.79","36.84","-5.37","45","8","18","17.78","40","-7.67","1868","288","673","15.42","36.03","-177.6","1","2","897","137","309","15.27","34.45","-167.04","320","107","193","33.44","33.44","-39.74","835","128","287","15.33","15.33","-48.08",
"Banham, Chelsea","3","0","0","0","0","-3","6","0","0","0","0","-6","236","16","48","6.78","20.34","-94.87","51","10","95","6","19","6.32","20","-60.12","15","3","7","20","20","-5.37","171","11","35","6.43","6.43","-62.37",
"Barclay, Stella","3","0","0","0","0","-3","5","1","1","20","20","-2.37","508","37","113","7.28","22.24","35.87","10","4","301","23","72","7.64","23.92","16.49","28","8","16","28.57","28.57","-3.63","425","35","100","8.24","8.24","99.87",
"Barrett, James M","1","0","0","0","0","-1","3","0","0","0","0","-3","134","6","19","4.48","14.18","-45.5","18","4","60","1","7","1.67","11.67","-19","6","0","2","0","0","-6","69","4","10","5.8","5.8","9",
"Barron, T D","6","2","2","33.33","33.33","2.38","17","4","6","23.53","35.29","7.88","494","68","172","13.77","34.82","-45.04","2","1","233","25","77","10.73","33.05","-101.93","80","23","49","28.75","28.75","2.06","397","57","148","14.36","14.36","-9.95",
