trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, Miss Louise","2","0","0","0","0","-2","4","0","0","0","0","-4","91","3","11","3.3","12.09","-67.17","209","21","44","2","6","4.55","13.64","-33.17","0","0","0","0","0","0","56","3","11","5.36","5.36","-32.17",
"Allen, C N","3","0","2","0","66.67","-3","5","1","3","20","60","3.5","198","22","65","11.11","32.83","-59.29","12","5","92","11","29","11.96","31.52","-9.25","26","6","13","23.08","23.08","-5.87","158","20","56","12.66","12.66","-27.04",
"Appleby, Charlie","7","2","5","28.57","71.43","5.63","9","2","6","22.22","66.67","3.63","895","272","500","30.39","55.87","-18.01","5","2","490","153","271","31.22","55.31","5.97","415","190","294","45.78","45.78","5.1","235","61","114","25.96","25.96","-12.45",
"Appleby, M","13","2","6","15.38","46.15","-4.8","34","2","14","5.88","41.18","-25.8","1888","216","559","11.44","29.61","-298.35","4","5","887","106","279","11.95","31.45","-231.55","252","73","145","28.97","28.97","-26.17","1635","188","501","11.5","11.5","-213.61",
"Attwater, M J","2","0","1","0","50","-2","6","0","1","0","16.67","-6","633","37","129","5.85","20.38","-175.51","30","16","298","21","75","7.05","25.17","-66.42","22","7","12","31.82","31.82","-0.14","509","33","109","6.48","6.48","-111.42",
"Austin, W J","0","0","0","0","0","0","0","0","0","0","0","0","56","2","14","3.57","25","-32","412","28","20","0","4","0","20","-20","2","0","1","0","0","-2","45","2","14","4.44","4.44","-21",
"Auvray, Jean-Rene","0","0","0","0","0","0","0","0","0","0","0","0","51","1","5","1.96","9.8","-22","19","2","34","1","4","2.94","11.76","-5","0","0","0","0","0","0","29","1","3","3.45","3.45","0",
"Bailey, K C","0","0","0","0","0","0","9","1","2","11.11","22.22","-4.5","549","81","186","14.75","33.88","-115.28","10","2","259","41","97","15.83","37.45","-26.27","98","30","59","30.61","30.61","-15.92","317","41","99","12.93","12.93","-69.38",
"Balding, A M","5","0","0","0","0","-5","9","0","1","0","11.11","-9","1857","284","674","15.29","36.3","-159.73","35","23","926","133","329","14.36","35.53","-213.45","301","97","183","32.23","32.23","-44.38","859","133","309","15.48","15.48","-65.26",
"Beckett, R M","5","0","0","0","0","-5","8","1","1","12.5","12.5","-5.12","1084","174","401","16.05","36.99","-164.21","13","7","572","90","207","15.73","36.19","-108.84","240","77","134","32.08","32.08","-26.66","516","79","175","15.31","15.31","-148.47",
"Best, John & Jewell, Karen","0","0","0","0","0","0","4","0","0","0","0","-4","155","14","38","9.03","24.52","-43.74","126","39","129","11","28","8.53","21.71","-45.24","13","2","6","15.38","15.38","-7.49","119","13","34","10.92","10.92","-33.74",
"Bethell, Ed","2","1","1","50","50","10","3","1","1","33.33","33.33","9","351","46","125","13.11","35.61","-28.56","1","1","202","23","65","11.39","32.18","-21.3","60","11","32","18.33","18.33","-32.64","206","31","74","15.05","15.05","25.55",
"Botti, M","8","0","0","0","0","-8","14","0","3","0","21.43","-14","794","99","251","12.47","31.61","98.91","19","17","395","52","127","13.16","32.15","180.13","98","23","48","23.47","23.47","-31.55","514","69","160","13.42","13.42","5.49",
"Boughey, George","15","2","4","13.33","26.67","-7.62","28","5","10","17.86","35.71","-10.87","1247","217","483","17.4","38.73","-288.16","6","12","778","134","301","17.22","38.69","-188.81","282","122","198","43.26","43.26","22.1","676","125","275","18.49","18.49","-78.39",
"Bowe, Michael J","0","0","0","0","0","0","1","0","0","0","0","-1","36","1","8","2.78","22.22","-25","214","20","21","1","6","4.76","28.57","-10","1","0","1","0","0","-1","24","1","7","4.17","4.17","-13",
"Bowen, P","0","0","0","0","0","0","1","0","0","0","0","-1","471","68","147","14.44","31.21","-103.09","61","28","218","29","68","13.3","31.19","-96.57","93","36","60","38.71","38.71","15.7","386","62","131","16.06","16.06","-40.76",
"Brassil, Martin","0","0","0","0","0","0","0","0","0","0","0","0","154","22","49","14.29","31.82","28.64","94","20","86","6","26","6.98","30.23","-33.5","18","8","11","44.44","44.44","3.81","65","12","21","18.46","18.46","19.01",
"Bridger, J J","2","0","0","0","0","-2","4","0","0","0","0","-4","314","13","42","4.14","13.38","-38.04","115","45","132","2","12","1.52","9.09","-102","13","3","5","23.08","23.08","-2.54","242","12","40","4.96","4.96","-117.04",
"Brisland, Robyn","11","2","3","18.18","27.27","11.5","19","3","5","15.79","26.32","16.5","762","64","173","8.4","22.7","-257.76","5","2","356","26","71","7.3","19.94","-165.63","47","16","22","34.04","34.04","-4.08","557","52","134","9.34","9.34","-166.51",
"Bromhead, Henry De","4","0","2","0","50","-4","15","2","5","13.33","33.33","-7.12","1568","212","538","13.52","34.31","-556.55","8","7","714","85","233","11.9","32.63","-265.27","298","104","185","34.9","34.9","-54.74","606","43","154","7.1","7.1","-246.96",
"Brookhouse, B","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","9999","9999","1","0","1","0","100","-1","0","0","0","0","0","0","1","0","1","0","0","-1",
"Brown, Miss Harriet","0","0","0","0","0","0","1","0","0","0","0","-1","72","2","8","2.78","11.11","-28.75","319","28","55","2","6","3.64","10.91","-11.75","2","1","1","50","50","0.25","34","1","4","2.94","2.94","7",
