trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","2","0","0","0","0","-2","2","0","0","0","0","-2","84","1","7","1.19","8.33","-72","407","64","56","0","5","0","8.93","-56","1","0","1","0","0","-1","45","1","5","2.22","2.22","-33",
"Aherne, Sean","0","0","0","0","0","0","0","0","0","0","0","0","122","10","29","8.2","23.77","23","97","22","61","5","12","8.2","19.67","20","8","1","5","12.5","12.5","-2","85","8","25","9.41","9.41","26",
"Alexander, N W","0","0","0","0","0","0","1","0","0","0","0","-1","415","56","137","13.49","33.01","-80.14","50","10","214","24","68","11.21","31.78","-54.76","40","15","26","37.5","37.5","7.62","287","43","104","14.98","14.98","-34.41",
"Allen, C N","2","0","0","0","0","-2","4","0","0","0","0","-4","215","22","66","10.23","30.7","-43.79","27","13","121","9","35","7.44","28.93","-37.87","24","5","10","20.83","20.83","-7.62","170","20","55","11.76","11.76","-32.29",
"Appleby, Charlie","12","7","8","58.33","66.67","10.57","27","9","12","33.33","44.44","-1.93","908","276","492","30.4","54.19","-40.06","5","1","453","134","245","29.58","54.08","-40","429","193","299","44.99","44.99","-11.79","228","59","106","25.88","25.88","-5.7",
"Appleby, M","24","2","4","8.33","16.67","-4","40","4","11","10","27.5","-11","1819","229","566","12.59","31.12","-271.11","5","9","916","115","303","12.55","33.08","-153.07","274","86","161","31.39","31.39","-25.77","1570","195","491","12.42","12.42","-206.5",
"Balding, A M","17","7","12","41.18","70.59","12.73","54","11","19","20.37","35.19","0.46","1872","288","672","15.38","35.9","-219.52","2","1","901","141","311","15.65","34.52","-147.06","323","111","199","34.37","34.37","-32.08","840","129","288","15.36","15.36","-54.13",
"Banham, Chelsea","5","1","2","20","40","-0.67","6","1","2","16.67","33.33","-1.67","236","17","49","7.2","20.76","-90.54","1","2","93","7","21","7.53","22.58","-53.79","15","3","7","20","20","-5.37","167","11","35","6.59","6.59","-58.37",
"Barclay, Stella","5","0","0","0","0","-5","8","0","1","0","12.5","-8","518","37","114","7.14","22.01","25.87","31","22","303","21","72","6.93","23.76","-0.42","28","8","16","28.57","28.57","-3.63","433","35","101","8.08","8.08","91.87",
"Barry, Michael","0","0","0","0","0","0","0","0","0","0","0","0","19","0","5","0","26.32","-19","1046","29","17","0","5","0","29.41","-17","1","0","1","0","0","-1","6","0","3","0","0","-6",
"Beckett, R M","13","3","8","23.08","61.54","-4.37","43","4","17","9.3","39.53","-31.74","1138","182","425","15.99","37.35","-197.4","2","2","607","101","236","16.64","38.88","-81.26","225","80","138","35.56","35.56","-12.35","512","83","177","16.21","16.21","-109.8",
"Bell, M L W","11","0","1","0","9.09","-11","22","2","6","9.09","27.27","6","680","85","223","12.5","32.79","-237.94","12","16","344","40","117","11.63","34.01","-121.16","108","36","56","33.33","33.33","-2.43","406","50","133","12.32","12.32","-144.19",
"Boanas, Miss G","3","0","0","0","0","-3","6","1","2","16.67","33.33","-1","266","27","84","10.15","31.58","-40.38","14","6","105","7","23","6.67","21.9","-51.92","14","5","10","35.71","35.71","4.21","211","26","75","12.32","12.32","10.87",
"Botti, M","10","0","4","0","40","-10","19","1","5","5.26","26.32","-11.5","749","91","244","12.15","32.58","78.43","10","13","364","36","115","9.89","31.59","-54.17","87","16","40","18.39","18.39","-41.78","493","63","157","12.78","12.78","-19.74",
"Boughey, George","16","5","8","31.25","50","0.65","37","9","16","24.32","43.24","2.36","1399","229","527","16.37","37.67","-374.99","2","2","820","132","308","16.1","37.56","-226.76","309","129","216","41.75","41.75","5.06","776","137","308","17.65","17.65","-86.18",
"Brennan, F J","2","0","0","0","0","-2","3","0","0","0","0","-3","61","3","9","4.92","14.75","-45.5","86","10","37","1","3","2.7","8.11","-32.5","2","0","0","0","0","-2","42","1","7","2.38","2.38","-37.5",
"Brisland, Robyn","4","0","0","0","0","-4","6","0","1","0","16.67","-6","643","54","150","8.4","23.33","-142.78","24","15","299","26","73","8.7","24.41","-26.38","43","13","20","30.23","30.23","-6.93","474","42","114","8.86","8.86","-149.53",
"Broad, D","1","0","0","0","0","-1","2","0","0","0","0","-2","87","4","12","4.6","13.79","-17","125","18","48","1","5","2.08","10.42","-41","0","0","0","0","0","0","55","4","12","7.27","7.27","15",
"Broderick, J P","2","0","0","0","0","-2","2","0","0","0","0","-2","57","4","15","7.02","26.32","-32","19","4","40","4","11","10","27.5","-15","8","1","4","12.5","12.5","-3","34","3","13","8.82","8.82","-17",
"Bromhead, Henry De","6","0","1","0","16.67","-6","14","0","4","0","28.57","-14","1468","193","496","13.15","33.79","-412.08","15","15","684","87","228","12.72","33.33","-145.45","267","90","171","33.71","33.71","-47.5","563","45","143","7.99","7.99","-166.3",
"Brookhouse, B","7","0","3","0","42.86","-7","11","0","5","0","45.45","-11","70","8","24","11.43","34.29","4.12","19","13","70","8","24","11.43","34.29","4.12","15","2","7","13.33","13.33","-8.88","39","3","15","7.69","7.69","12.75",
