trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","3","0","2","0","66.67","-3","6","0","3","0","50","-6","219","21","68","9.59","31.05","-48.33","27","12","99","12","33","12.12","33.33","-11.46","20","7","11","35","35","3.84","173","19","57","10.98","10.98","-35.66",
"Appleby, Charlie","10","2","3","20","30","-6.67","17","3","5","17.65","29.41","-11.42","785","230","409","29.3","52.1","-70.91","2","5","336","100","167","29.76","49.7","-18.28","376","164","245","43.62","43.62","-23.36","166","45","78","27.11","27.11","34.8",
"Appleby, M","24","6","12","25","50","52.5","39","8","18","20.51","46.15","47.5","1774","208","575","11.72","32.41","-339.04","2","8","859","93","267","10.83","31.08","-173.72","277","75","151","27.08","27.08","-63.28","1519","168","487","11.06","11.06","-307.8",
"Attwater, M J","5","0","0","0","0","-5","7","0","0","0","0","-7","582","37","119","6.36","20.45","-297.62","106","57","274","18","57","6.57","20.8","-161.38","30","7","15","23.33","23.33","-12.16","483","32","97","6.63","6.63","-223.67",
"Baker, George","4","0","0","0","0","-4","12","2","3","16.67","25","9","359","32","100","8.91","27.86","-112.88","11","7","167","14","48","8.38","28.74","-36.67","33","8","13","24.24","24.24","-11.13","304","32","91","10.53","10.53","-57.88",
"Balding, A M","30","3","12","10","40","-22.12","72","5","26","6.94","36.11","-52.87","1958","290","722","14.81","36.87","-390.09","1","4","1044","152","413","14.56","39.56","-216.8","364","119","229","32.69","32.69","-55.65","839","118","275","14.06","14.06","-140.08",
"Barron, T D","14","0","4","0","28.57","-14","21","2","11","9.52","52.38","1.75","480","52","148","10.83","30.83","-135.36","8","15","246","28","71","11.38","28.86","-30.43","53","14","31","26.42","26.42","-11.35","399","45","128","11.28","11.28","-79.44",
"Beckett, R M","23","4","7","17.39","30.43","-11","57","10","20","17.54","35.09","-6.06","1281","235","520","18.35","40.59","-189.6","1","3","665","134","287","20.15","43.16","-106.54","301","111","193","36.88","36.88","-11.38","532","100","204","18.8","18.8","-54.56",
"Bell, M L W","12","1","2","8.33","16.67","-6.5","23","3","5","13.04","21.74","-8.62","753","94","247","12.48","32.8","-188.52","5","8","408","51","127","12.5","31.13","-77.53","110","35","56","31.82","31.82","-12.39","458","57","149","12.45","12.45","-85.35",
"Bethell, Ed","10","0","3","0","30","-10","20","4","9","20","45","-4.88","473","79","186","16.7","39.32","-99.7","9","14","252","39","105","15.48","41.67","-101.26","112","40","64","35.71","35.71","-10.66","273","51","107","18.68","18.68","-15.71",
"Bolger, J S","9","0","3","0","33.33","-9","15","1","4","6.67","26.67","-12.12","669","49","165","7.32","24.66","-261.82","12","13","331","26","86","7.85","25.98","-133.33","49","15","28","30.61","30.61","-9.2","264","19","70","7.2","7.2","-26.42",
