trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","8","2","4","25","50","-0.42","18","3","5","16.67","27.78","6.58","434","56","143","12.9","32.95","23.11","3","3","195","33","70","16.92","35.9","0.78","52","18","34","34.62","34.62","5.95","298","45","111","15.1","15.1","81.67",
"Appleby, M","26","3","9","11.54","34.62","11.25","32","3","12","9.38","37.5","5.25","1907","228","566","11.96","29.68","-186.35","1","2","898","108","274","12.03","30.51","-222.75","255","76","147","29.8","29.8","-20.67","1650","199","507","12.06","12.06","-105.11",
"Bailey, K C","11","1","4","9.09","36.36","-9.17","22","6","12","27.27","54.55","16.46","558","84","192","15.05","34.41","-107.07","2","3","275","43","104","15.64","37.82","-23.27","101","32","62","31.68","31.68","-15.04","322","42","99","13.04","13.04","-59.88",
"Balding, A M","8","0","1","0","12.5","-8","8","0","1","0","12.5","-8","1864","284","678","15.24","36.37","-166.73","19","12","940","135","340","14.36","36.17","-220.7","302","97","184","32.12","32.12","-45.38","863","133","308","15.41","15.41","-69.26",
"Bandey, R J","1","0","0","0","0","-1","4","1","2","25","50","-0.25","173","30","73","17.34","42.2","70.72","10","4","94","24","43","25.53","45.74","30.28","38","15","27","39.47","39.47","-4.03","105","20","50","19.05","19.05","88.38",
"Barclay, Stella","3","0","0","0","0","-3","5","0","0","0","0","-5","439","28","89","6.38","20.27","16.12","35","21","251","13","50","5.18","19.92","33.41","22","7","13","31.82","31.82","0.37","361","25","77","6.93","6.93","81.62",
"Barcoe, James M","3","0","1","0","33.33","-3","4","0","2","0","50","-4","147","11","29","7.48","19.73","16.75","16","5","85","5","17","5.88","20","5","5","1","2","20","20","-1.25","104","9","24","8.65","8.65","10.25",
"Beauregard, S De","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Beckett, R M","8","0","3","0","37.5","-8","13","1","6","7.69","46.15","2","1083","177","404","16.34","37.3","-147.84","14","9","566","91","208","16.08","36.75","-97.09","239","77","134","32.22","32.22","-24.79","517","80","176","15.47","15.47","-144.6",
"Bewley, G T","1","0","0","0","0","-1","3","1","1","33.33","33.33","-0.25","162","22","54","13.58","33.33","-30.38","9","2","96","15","35","15.63","36.46","-14.38","15","5","8","33.33","33.33","-0.71","118","21","48","17.8","17.8","9.12",
"Bolger, E","2","0","0","0","0","-2","5","0","0","0","0","-5","241","26","66","10.79","27.39","-8.66","70","19","100","10","22","10","22","-38.77","45","14","23","31.11","31.11","-6.99","114","10","23","8.77","8.77","41.53",
"Botti, M","7","1","2","14.29","28.57","1","7","1","2","14.29","28.57","1","800","100","252","12.5","31.5","95.66","3","2","399","53","127","13.28","31.83","181.13","100","24","49","24","24","-30.8","522","70","163","13.41","13.41","0.24",
"Boughey, George","16","1","3","6.25","18.75","-12.75","21","1","5","4.76","23.81","-17.75","1221","212","473","17.36","38.74","-279.04","4","6","763","130","295","17.04","38.66","-189.83","273","118","192","43.22","43.22","20.47","661","120","266","18.15","18.15","-80.27",
"Boultbee-brooks, Clive","3","0","0","0","0","-3","5","1","1","20","20","0.5","27","7","8","25.93","29.63","17.17","9","4","25","5","6","20","24","12.92","3","3","3","100","100","4.92","8","1","2","12.5","12.5","0",
