trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","3","0","0","0","0","-3","4","0","0","0","0","-4","152","10","29","6.58","19.08","3.5","33","11","94","6","13","6.38","13.83","-25.5","7","0","2","0","0","-7","101","8","26","7.92","7.92","20.5",
"Appleby, Charlie","6","2","4","33.33","66.67","-2.55","6","2","4","33.33","66.67","-2.55","857","257","457","29.99","53.33","-34.2","2","1","368","104","184","28.26","50","-40.89","409","179","279","43.77","43.77","-20.24","212","55","98","25.94","25.94","24.21",
"Aprahamian, Billy","4","0","0","0","0","-4","5","0","0","0","0","-5","63","3","11","4.76","17.46","3.2","34","10","51","2","9","3.92","17.65","-35.8","3","1","2","33.33","33.33","-0.8","49","3","10","6.12","6.12","17.2",
"Attwater, M J","5","0","0","0","0","-5","14","1","4","7.14","28.57","-8.5","615","42","136","6.83","22.11","-261.5","14","10","323","19","63","5.88","19.5","-208.33","32","10","18","31.25","31.25","-3.96","523","37","110","7.07","7.07","-207.55",
"Balding, A M","13","3","7","23.08","53.85","0.75","23","5","9","21.74","39.13","0.25","1933","281","707","14.54","36.58","-425.54","2","1","999","146","369","14.61","36.94","-241.4","337","109","203","32.34","32.34","-54.01","839","119","274","14.18","14.18","-130",
"Bandey, R J","6","0","2","0","33.33","-6","6","0","2","0","33.33","-6","174","28","62","16.09","35.63","-18.28","30","9","92","7","25","7.61","27.17","-60.01","41","10","20","24.39","24.39","-18.69","126","18","44","14.29","14.29","-26.43",
"Best, Jim/Suzi","2","0","0","0","0","-2","4","0","1","0","25","-4","117","9","23","7.69","19.66","-25","69","20","82","5","16","6.1","19.51","-7.5","6","2","3","33.33","33.33","0","75","8","21","10.67","10.67","11.5",
"Best-Turner, W De","1","0","0","0","0","-1","1","0","0","0","0","-1","18","2","2","11.11","11.11","35.63","332","9","12","2","2","16.67","16.67","41.63","2","1","1","50","50","0.63","11","2","2","18.18","18.18","42.63",
"Botti, M","8","1","6","12.5","75","-6.2","15","1","6","6.67","40","-13.2","797","91","250","11.42","31.37","12.75","5","3","398","44","122","11.06","30.65","-31.37","83","14","38","16.87","16.87","-42.62","487","58","150","11.91","11.91","13.59",
"Boughey, George","5","0","0","0","0","-5","17","3","7","17.65","41.18","-2.88","1469","238","542","16.2","36.9","-339.41","10","8","670","102","230","15.22","34.33","-142.03","297","121","203","40.74","40.74","-1.19","821","145","323","17.66","17.66","-62.02",
"Brassil, Martin","2","0","0","0","0","-2","2","0","0","0","0","-2","187","17","54","9.09","28.88","-63.29","32","6","95","13","31","13.68","32.63","0.21","12","5","7","41.67","41.67","1.38","72","3","18","4.17","4.17","-45",
"Brisland, Robyn","0","0","0","0","0","0","0","0","0","0","0","0","522","41","115","7.85","22.03","-84.55","123","36","182","17","44","9.34","24.18","41.08","33","10","18","30.3","30.3","-1.21","389","32","90","8.23","8.23","-95.3",
"Brittain, Antony","8","0","4","0","50","-8","24","1","7","4.17","29.17","-15.5","583","36","139","6.17","23.84","-280.17","13","20","298","15","69","5.03","23.15","-192.67","20","7","10","35","35","2.58","499","32","125","6.41","6.41","-244.67",
"Broad, D","0","0","0","0","0","0","2","0","0","0","0","-2","80","1","7","1.25","8.75","-73","332","35","37","1","2","2.7","5.41","-30","0","0","0","0","0","0","49","1","7","2.04","2.04","-42",
"Bromhead, Henry De","21","2","7","9.52","33.33","9","24","2","8","8.33","33.33","6","1384","185","474","13.37","34.25","-295.54","4","14","689","99","242","14.37","35.12","-61.99","212","74","139","34.91","34.91","-27.37","540","50","146","9.26","9.26","-103.43",
"Brookhouse, B","4","0","0","0","0","-4","6","0","1","0","16.67","-6","192","27","62","14.06","32.29","-23.74","41","28","184","27","58","14.67","31.52","-15.74","34","11","20","32.35","32.35","-0.37","105","10","32","9.52","9.52","-12.79",
"Brookshaw, Miss H","0","0","0","0","0","0","0","0","0","0","0","0","16","1","3","6.25","18.75","-12.5","672","14","11","0","1","0","9.09","-11","1","0","0","0","0","-1","0","0","0","0","0","0",
"Burke, Kieran","0","0","0","0","0","0","1","0","0","0","0","-1","216","27","65","12.5","30.09","-72.66","102","46","131","9","30","6.87","22.9","-64.87","31","15","21","48.39","48.39","12.01","155","25","54","16.13","16.13","-16.28",
"Burke, W J","0","0","0","0","0","0","2","0","0","0","0","-2","194","5","28","2.58","14.43","-148.5","66","19","115","3","16","2.61","13.91","-96.5","6","0","3","0","0","-6","53","2","12","3.77","3.77","-38.5",
"Butler, John","7","0","2","0","28.57","-7","17","0","2","0","11.76","-17","997","92","256","9.23","25.68","-312.21","23","28","534","36","122","6.74","22.85","-216.99","102","34","70","33.33","33.33","-1.2","771","77","215","9.99","9.99","-206.52",
"Byrne, Philip Michael","0","0","0","0","0","0","0","0","0","0","0","0","109","6","18","5.5","16.51","-68.25","82","10","57","5","12","8.77","21.05","-22.75","3","3","3","100","100","9.75","74","6","18","8.11","8.11","-33.25",
"Carroll, A W","14","0","4","0","28.57","-14","38","2","12","5.26","31.58","-14.37","1960","171","517","8.72","26.38","-378.1","9","18","978","79","239","8.08","24.44","-258.56","147","43","85","29.25","29.25","-18.59","1642","153","452","9.32","9.32","-251.89",
"Charalambous, P / Clutterbuck, J","4","0","0","0","0","-4","4","0","0","0","0","-4","174","11","32","6.32","18.39","-84.92","109","28","91","2","16","2.2","17.58","-64.5","17","3","8","17.65","17.65","-7.17","133","10","29","7.52","7.52","-49.42",
"Charlton, Anthony","9","1","2","11.11","22.22","-4.67","11","2","4","18.18","36.36","8.33","64","5","23","7.81","35.94","-31.74","3","6","64","5","23","7.81","35.94","-31.74","8","2","5","25","25","-1.57","30","2","7","6.67","6.67","-19.17",
"Clarke, Mrs Belinda","0","0","0","0","0","0","1","0","1","0","100","-1","17","0","3","0","17.65","-17","5009","26","16","0","3","0","18.75","-16","0","0","0","0","0","0","12","0","3","0","0","-12",
"Cluskey, P","1","0","0","0","0","-1","1","0","0","0","0","-1","104","1","9","0.96","8.65","-98","468","62","54","0","6","0","11.11","-54","4","1","1","25","25","2","71","1","8","1.41","1.41","-65",
"Cox, C G","5","1","4","20","80","2.5","5","1","4","20","80","2.5","905","117","319","12.93","35.25","-247.48","5","1","429","55","158","12.82","36.83","-114.11","122","45","79","36.89","36.89","3.15","534","60","173","11.24","11.24","-169.46",
"Crisford, Simon","4","1","2","25","50","-1.9","8","3","4","37.5","50","0.23","736","156","339","21.2","46.06","-111.73","3","2","382","72","166","18.85","43.46","-100.33","179","76","121","42.46","42.46","-3.96","320","73","139","22.81","22.81","7.61",
"Cromwell, Gavin Patrick","23","3","8","13.04","34.78","-12.09","36","3","10","8.33","27.78","-25.09","1703","176","505","10.33","29.65","-683.21","2","5","846","98","257","11.58","30.38","-263.87","216","70","141","32.41","32.41","-10.83","852","86","260","10.09","10.09","-240.14",
"Cunha, Dylan","7","2","2","28.57","28.57","3.75","11","2","5","18.18","45.45","-0.25","157","20","50","12.74","31.85","-17.37","3","3","126","19","43","15.08","34.13","9.13","21","8","8","38.1","38.1","2.13","120","17","38","14.17","14.17","12.63",
"Cusack, Liam P","0","0","0","0","0","0","0","0","0","0","0","0","152","10","39","6.58","25.66","-81.92","94","18","70","6","17","8.57","24.29","-31.42","9","3","6","33.33","33.33","4.58","102","9","35","8.82","8.82","-36.92",
"Daly, H D","9","0","4","0","44.44","-9","11","0","5","0","45.45","-11","336","52","125","15.48","37.2","-53.98","34","28","189","21","62","11.11","32.8","-82.55","59","19","33","32.2","32.2","-4.31","202","37","87","18.32","18.32","17.06",
"Davies, Miss Sarah-Jayne","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","167","0","12","0","7.19","-167","746","173","92","0","7","0","7.61","-92","0","0","0","0","0","0","130","0","12","0","0","-130",
"Dempsey, J P","3","0","0","0","0","-3","5","0","1","0","20","-5","165","13","39","7.88","23.64","-57.53","15","6","95","6","23","6.32","24.21","-38.24","20","6","12","30","30","6.51","88","6","23","6.82","6.82","-2.5",
"Dickin, Harriet","1","0","0","0","0","-1","1","0","0","0","0","-1","111","2","14","1.8","12.61","-77","305","58","73","1","11","1.37","15.07","-52","1","0","1","0","0","-1","71","2","12","2.82","2.82","-37",
"Dixon, Scott","11","1","4","9.09","36.36","-4","31","4","7","12.9","22.58","21","933","64","194","6.86","20.79","-228.62","4","5","446","29","94","6.5","21.08","-125.87","35","4","15","11.43","11.43","-20","854","56","173","6.56","6.56","-225.25",
"Donoghue, Ian","3","1","2","33.33","66.67","-1.09","5","2","3","40","60","4.41","106","8","19","7.55","17.92","-22.09","6","2","96","8","16","8.33","16.67","-12.09","7","1","4","14.29","14.29","-5.09","65","8","14","12.31","12.31","18.91",
"Dreaper, J T R","0","0","0","0","0","0","0","0","0","0","0","0","92","2","12","2.17","13.04","-81","294","26","38","1","7","2.63","18.42","-30.5","5","1","2","20","20","-1.5","46","1","8","2.17","2.17","-42.5",
"Dunlop, E A L","6","1","4","16.67","66.67","-3.25","12","2","6","16.67","50","-5.5","1034","131","335","12.67","32.4","-282.72","5","3","529","72","185","13.61","34.97","-145.88","123","41","81","33.33","33.33","-1.59","735","104","266","14.15","14.15","-129.38",
"Easterby, M W","6","1","4","16.67","66.67","-2","13","3","7","23.08","53.85","5.5","920","100","274","10.87","29.78","-183.31","4","5","479","51","147","10.65","30.69","-115.49","106","26","56","24.53","24.53","-26.04","720","87","237","12.08","12.08","-102.93",
"Eckley, B J","0","0","0","0","0","0","0","0","0","0","0","0","21","0","2","0","9.52","-21","753","24","11","0","0","0","0","-11","1","0","0","0","0","-1","10","0","2","0","0","-10",
"Edwards, Simon","0","0","0","0","0","0","0","0","0","0","0","0","22","0","1","0","4.55","-22","9999","9999","7","0","0","0","0","-7","0","0","0","0","0","0","2","0","1","0","0","-2",
"Elliott, Gordon","29","6","11","20.69","37.93","-7.06","43","10","17","23.26","39.53","-7.23","2987","466","1102","15.6","36.89","-784.9","1","2","1498","239","563","15.95","37.58","-457.92","551","226","363","41.02","41.02","-46.35","1097","109","295","9.94","9.94","-370.39",
"Evans, H J","4","0","0","0","0","-4","7","0","2","0","28.57","-7","283","37","90","13.07","31.8","-24.62","23","11","141","18","48","12.77","34.04","19.25","29","6","17","20.69","20.69","-10.87","253","34","85","13.44","13.44","-40.62",
"Fahey, James","2","0","1","0","50","-2","3","0","1","0","33.33","-3","154","9","33","5.84","21.43","39.83","106","23","90","7","23","7.78","25.56","48.83","3","0","1","0","0","-3","61","2","12","3.28","3.28","-38.5",
"Fahey, R A","11","2","4","18.18","36.36","-3.25","23","2","8","8.7","34.78","-15.25","1788","215","558","12.02","31.21","-304.23","5","7","917","112","310","12.21","33.81","-221.96","186","59","107","31.72","31.72","-4.15","1269","145","375","11.43","11.43","-200.93",
"Fahy, P A","6","0","2","0","33.33","-6","6","0","2","0","33.33","-6","259","7","30","2.7","11.58","-165.3","31","17","152","4","21","2.63","13.82","-104.8","4","1","1","25","25","-1.8","128","5","17","3.91","3.91","-40",
"Fellowes, Charlie","3","0","1","0","33.33","-3","6","0","3","0","50","-6","584","67","179","11.47","30.65","-130.76","18","8","296","33","89","11.15","30.07","-26.12","73","23","44","31.51","31.51","-2.17","376","48","119","12.77","12.77","-40.41",
"Finegan, Hugh Paul","0","0","0","0","0","0","0","0","0","0","0","0","61","2","7","3.28","11.48","-3","29","1","32","1","5","3.13","15.63","-25","1","0","1","0","0","-1","30","0","3","0","0","-30",
"Fitzgerald, B J","3","0","0","0","0","-3","4","0","0","0","0","-4","158","16","33","10.13","20.89","-9.5","16","5","89","7","21","7.87","23.6","-40.5","11","4","5","36.36","36.36","0.5","56","7","10","12.5","12.5","4.75",
"Flynn, Ms M","0","0","0","0","0","0","0","0","0","0","0","0","98","0","12","0","12.24","-98","957","117","53","0","7","0","13.21","-53","1","0","0","0","0","-1","66","0","9","0","0","-66",
"Flynn, Paul W","2","0","0","0","0","-2","4","0","0","0","0","-4","450","40","114","8.89","25.33","-133.47","38","13","225","22","58","9.78","25.78","-12.46","54","16","32","29.63","29.63","2.28","334","35","102","10.48","10.48","-89.72",
"Foy, Kevin","6","0","2","0","33.33","-6","11","1","3","9.09","27.27","-5.5","818","120","307","14.67","37.53","-90.14","11","9","431","60","153","13.92","35.5","-38.83","148","45","91","30.41","30.41","-24.68","534","87","203","16.29","16.29","-29.62",
"France, Suzzanne","0","0","0","0","0","0","0","0","0","0","0","0","64","0","12","0","18.75","-64","755","68","24","0","5","0","20.83","-24","4","0","4","0","0","-4","53","0","9","0","0","-53",
"Frost, Kevin","6","1","2","16.67","33.33","0.5","12","1","2","8.33","16.67","-5.5","455","44","110","9.67","24.18","-92.18","2","2","289","20","62","6.92","21.45","-155.01","47","14","28","29.79","29.79","0.91","380","40","99","10.53","10.53","-68.68",
"Fry, Harry","7","2","4","28.57","57.14","-2.04","7","2","4","28.57","57.14","-2.04","380","75","180","19.74","47.37","-93.28","2","1","176","29","79","16.48","44.89","-77.38","115","47","77","40.87","40.87","-1.61","236","36","95","15.25","15.25","-58.33",
"Furtado, Ivan","2","1","1","50","50","1","7","1","1","14.29","14.29","-4","658","53","161","8.05","24.47","-282.33","4","1","276","23","73","8.33","26.45","-84.96","66","15","40","22.73","22.73","-23.91","500","45","132","9","9","-206.28",
"Gansera-Leveque, Mrs Ilka","0","0","0","0","0","0","3","1","2","33.33","66.67","2.5","115","14","38","12.17","33.04","39.25","8","1","56","7","19","12.5","33.93","40.25","5","2","2","40","40","4.5","100","13","35","13","13","37.25",
"Gardner, Mrs S","0","0","0","0","0","0","0","0","0","0","0","0","161","8","35","4.97","21.74","-87.29","28","8","81","5","18","6.17","22.22","-48.29","13","3","7","23.08","23.08","-3.12","100","6","30","6","6","-64.62",
"George, T R","6","0","0","0","0","-6","6","0","0","0","0","-6","256","23","70","8.98","27.34","-108.92","17","7","95","7","18","7.37","18.95","-46.5","21","4","11","19.05","19.05","-10.21","190","20","48","10.53","10.53","-57.33",
"Gifford, N J","3","0","0","0","0","-3","4","0","0","0","0","-4","178","16","36","8.99","20.22","-25.17","77","28","93","9","23","9.68","24.73","-42.67","11","2","6","18.18","18.18","-2","108","10","26","9.26","9.26","-18.5",
"Gillard, Mark","2","0","0","0","0","-2","2","0","0","0","0","-2","149","7","32","4.7","21.48","-12.67","115","25","70","3","18","4.29","25.71","36.33","6","1","6","16.67","16.67","-3","92","5","26","5.43","5.43","-57.67",
"Gordon, C","9","1","4","11.11","44.44","8","11","1","4","9.09","36.36","6","487","91","171","18.69","35.11","17.1","2","3","242","35","80","14.46","33.06","6.43","78","40","51","51.28","51.28","31.77","338","65","110","19.23","19.23","70.08",
