trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, Charlie","13","1","2","7.69","15.38","-10.37","31","5","8","16.13","25.81","-9.29","874","265","486","30.32","55.61","-33.47","6","8","492","150","259","30.49","52.64","-19.57","402","184","286","45.77","45.77","8.69","221","58","105","26.24","26.24","-24.1",
"Balding, A M","22","4","10","18.18","45.45","-6.87","62","11","29","17.74","46.77","-12.46","1891","293","696","15.49","36.81","-178.15","2","1","957","143","359","14.94","37.51","-66.07","308","98","188","31.82","31.82","-52.69","890","135","317","15.17","15.17","-96.35",
"Barclay, Stella","4","0","0","0","0","-4","18","1","3","5.56","16.67","108","430","28","89","6.51","20.7","27.12","11","13","228","15","47","6.58","20.61","138.91","18","6","10","33.33","33.33","0.37","349","25","77","7.16","7.16","95.62",
"Barcoe, James M","2","0","0","0","0","-2","4","0","0","0","0","-4","139","11","31","7.91","22.3","-22.75","54","15","85","8","21","9.41","24.71","13.25","8","2","5","25","25","-0.75","99","9","26","9.09","9.09","-32.25",
"Barrett, James M","3","0","0","0","0","-3","4","0","0","0","0","-4","154","7","24","4.55","15.58","-69.75","123","34","71","3","11","4.23","15.49","-41.5","8","1","3","12.5","12.5","-5.25","76","4","13","5.26","5.26","-36.25",
"Beckett, R M","18","1","3","5.56","16.67","-8","49","8","18","16.33","36.73","5","1085","194","422","17.88","38.89","-69.39","6","9","562","92","214","16.37","38.08","-108.88","254","88","149","34.65","34.65","-5.59","519","90","192","17.34","17.34","-99.97",
"Bell, M L W","10","0","6","0","60","-10","21","0","7","0","33.33","-21","679","90","219","13.25","32.25","-217.8","17","25","330","35","109","10.61","33.03","-159.63","108","33","57","30.56","30.56","-19.87","406","54","134","13.3","13.3","-135.61",
"Bethell, Ed","7","0","1","0","14.29","-7","14","0","3","0","21.43","-14","322","42","116","13.04","36.02","-37.76","22","23","195","20","61","10.26","31.28","-50.3","55","10","30","18.18","18.18","-29.84","193","29","68","15.03","15.03","14.55",
"Bethell, Harriet","1","0","0","0","0","-1","2","0","1","0","50","-2","48","8","17","16.67","35.42","5","39","6","48","8","17","16.67","35.42","5","4","1","1","25","25","-2.5","47","7","16","14.89","14.89","4.5",
"Boanas, Miss G","3","0","0","0","0","-3","6","0","0","0","0","-6","289","35","96","12.11","33.22","-40.99","23","10","160","17","55","10.63","34.38","-26.71","26","11","18","42.31","42.31","12.6","232","32","88","13.79","13.79","0.76",
"Boughey, George","19","1","10","5.26","52.63","-14.67","42","3","17","7.14","40.48","-32.52","1102","179","420","16.24","38.11","-308.01","4","7","696","105","255","15.09","36.64","-239.04","243","101","167","41.56","41.56","12.5","590","98","227","16.61","16.61","-115.49",
"Brace, D","0","0","0","0","0","0","1","0","0","0","0","-1","100","11","32","11","32","-22.67","127","11","51","6","13","11.76","25.49","-23.42","7","3","5","42.86","42.86","-0.8","71","9","30","12.68","12.68","1.65",
"Brassil, Martin","1","0","0","0","0","-1","3","0","1","0","33.33","-3","152","22","50","14.47","32.89","30.64","21","6","91","11","32","12.09","35.16","-16.27","18","8","11","44.44","44.44","3.81","61","12","21","19.67","19.67","23.01",
"Breen, Leanne","1","0","0","0","0","-1","4","0","1","0","25","-4","156","6","18","3.85","11.54","-102.17","238","32","60","1","7","1.67","11.67","-53","7","1","1","14.29","14.29","-2.67","139","6","18","4.32","4.32","-85.17",
"Brittain, Antony","1","1","1","100","100","5","9","2","4","22.22","44.44","-0.25","743","58","202","7.81","27.19","-297.31","4","1","309","24","78","7.77","25.24","-145.02","47","16","24","34.04","34.04","9.31","666","52","188","7.81","7.81","-307.19",
"Broad, D","1","0","0","0","0","-1","3","0","0","0","0","-3","96","4","11","4.17","11.46","-24","301","31","38","2","4","5.26","10.53","-16","2","0","0","0","0","-2","52","4","10","7.69","7.69","20",
"Brown, D H","1","0","0","0","0","-1","4","1","1","25","25","0.33","231","26","70","11.26","30.3","-6.53","13","4","94","9","28","9.57","29.79","-13.1","28","10","19","35.71","35.71","0.89","186","24","62","12.9","12.9","33.4",
"Bunyan, Darren","1","0","1","0","100","-1","6","0","1","0","16.67","-6","204","10","38","4.9","18.63","-110.62","87","22","95","7","16","7.37","16.84","-20.5","11","3","5","27.27","27.27","-0.62","142","7","28","4.93","4.93","-79.62",
"Burke, K R","18","3","6","16.67","33.33","-3.87","33","4","13","12.12","39.39","-8.87","1568","217","552","13.84","35.2","-94.17","2","4","805","117","288","14.53","35.78","-32.7","220","81","141","36.82","36.82","22.79","835","100","275","11.98","11.98","-67.49",
"Burrows, Owen","1","0","0","0","0","-1","2","0","1","0","50","-2","197","42","85","21.32","43.15","14.41","21","4","65","19","33","29.23","50.77","40.99","43","14","26","32.56","32.56","6.08","82","19","34","23.17","23.17","22.74",
"Cahill, Mark","3","0","1","0","33.33","-3","4","0","2","0","50","-4","78","1","15","1.28","19.23","-69.5","20","6","47","1","14","2.13","29.79","-38.5","4","0","3","0","0","-4","45","1","13","2.22","2.22","-36.5",
"Camacho, Miss J A","3","1","2","33.33","66.67","0.5","12","2","4","16.67","33.33","-1.5","558","66","169","11.83","30.29","-94.19","7","3","311","46","92","14.79","29.58","23.73","70","14","32","20","20","-24.06","420","52","131","12.38","12.38","-55.94",
"Candy, H","4","0","1","0","25","-4","10","2","6","20","60","23","306","31","81","10.13","26.47","-112.16","9","5","138","16","36","11.59","26.09","-48.29","42","16","25","38.1","38.1","3.34","176","17","49","9.66","9.66","-98.04",
"Carr, John G","0","0","0","0","0","0","1","0","0","0","0","-1","27","0","1","0","3.7","-27","1616","103","13","0","0","0","0","-13","0","0","0","0","0","0","18","0","1","0","0","-18",
"Carr, Mrs R A","6","0","2","0","33.33","-6","15","0","5","0","33.33","-15","766","47","156","6.14","20.37","-252.01","31","35","358","21","64","5.87","17.88","-132.09","34","5","15","14.71","14.71","-13.84","711","43","145","6.05","6.05","-224.34",
"Carroll, D","4","0","0","0","0","-4","10","1","3","10","30","7","405","38","95","9.38","23.46","-70.42","13","10","201","25","53","12.44","26.37","43.16","35","11","17","31.43","31.43","1.25","313","31","80","9.9","9.9","-55.84",
"Channon, M R","14","2","3","14.29","21.43","-2.5","30","4","6","13.33","20","11.25","1020","95","289","9.31","28.33","-340.17","4","6","449","41","119","9.13","26.5","-153.46","106","27","55","25.47","25.47","-20.46","676","68","201","10.06","10.06","-182.61",
"Chapple-Hyam, Jane","10","2","4","20","40","14","18","3","5","16.67","27.78","10.33","483","59","157","12.22","32.51","-55.4","2","1","242","28","77","11.57","31.82","-20.78","67","18","34","26.87","26.87","-7.81","329","42","116","12.77","12.77","-17.61",
"Chapple-Hyam, P W","0","0","0","0","0","0","3","0","0","0","0","-3","94","8","21","8.51","22.34","-38.93","90","17","42","3","8","7.14","19.05","-16.62","8","3","4","37.5","37.5","-1.26","48","2","11","4.17","4.17","-35.62",
"Charlton, Roger/Harry","8","1","3","12.5","37.5","1.5","21","3","9","14.29","42.86","-3.75","670","116","237","17.31","35.37","-120.53","2","1","309","62","114","20.06","36.89","4.35","139","58","93","41.73","41.73","4.35","357","72","141","20.17","20.17","-41.55",
"Christie, D M","0","0","0","0","0","0","3","0","1","0","33.33","-3","170","22","50","12.94","29.41","15.86","39","11","84","13","28","15.48","33.33","57.03","19","10","16","52.63","52.63","4.78","55","6","16","10.91","10.91","73",
"Clover, Tom","3","0","0","0","0","-3","8","1","2","12.5","25","-5.25","460","57","151","12.39","32.83","-137.33","14","8","224","38","86","16.96","38.39","-31.03","73","24","41","32.88","32.88","-7.49","296","26","83","8.78","8.78","-153.46",
"Cluskey, P","0","0","0","0","0","0","4","0","0","0","0","-4","76","3","8","3.95","10.53","-35.67","316","43","48","1","3","2.08","6.25","-29","3","1","1","33.33","33.33","1.33","49","3","8","6.12","6.12","-8.67",
