trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","11","0","1","0","9.09","-11","20","0","3","0","15","-20","433","51","133","11.78","30.72","-20.14","34","30","188","25","61","13.3","32.45","-34.67","47","15","29","31.91","31.91","-2.3","298","41","103","13.76","13.76","54.42",
"Allen, C N","3","2","2","66.67","66.67","7.13","4","2","2","50","50","6.13","200","24","69","12","34.5","-51.16","5","1","91","12","29","13.19","31.87","-13.12","27","7","14","25.93","25.93","-4.24","160","22","59","13.75","13.75","-18.91",
"Appleby, M","27","3","12","11.11","44.44","-13.52","39","5","18","12.82","46.15","-7.02","1885","217","570","11.51","30.24","-287.32","2","8","892","107","290","12","32.51","-237.65","260","76","150","29.23","29.23","-31.64","1630","188","509","11.53","11.53","-202.31",
"Attwater, M J","7","0","0","0","0","-7","9","0","0","0","0","-9","637","37","129","5.81","20.25","-179.51","49","31","296","21","71","7.09","23.99","-64.42","22","7","12","31.82","31.82","-0.14","514","33","109","6.42","6.42","-116.42",
"Auvray, Jean-Rene","0","0","0","0","0","0","0","0","0","0","0","0","51","1","5","1.96","9.8","-22","38","3","34","1","4","2.94","11.76","-5","1","0","0","0","0","-1","29","1","3","3.45","3.45","0",
"Bailey, K C","9","1","3","11.11","33.33","2","14","1","3","7.14","21.43","-3","556","82","188","14.75","33.81","-108.88","7","6","267","41","96","15.36","35.96","-26.85","96","29","59","30.21","30.21","-16.02","323","41","101","12.69","12.69","-72.98",
"Balding, A M","5","2","3","40","60","22.5","5","2","3","40","60","22.5","1852","285","671","15.39","36.23","-131.56","1","1","929","134","331","14.42","35.63","-190.39","300","98","184","32.67","32.67","-41.88","857","134","307","15.64","15.64","-37.26",
"Bandey, R J","1","0","0","0","0","-1","5","0","2","0","40","-5","180","31","76","17.22","42.22","76.72","32","8","88","21","39","23.86","44.32","35.73","40","15","28","37.5","37.5","-6.03","110","21","52","19.09","19.09","96.38",
"Banham, Chelsea","2","0","0","0","0","-2","4","0","0","0","0","-4","276","19","60","6.88","21.74","-127.24","17","5","119","10","29","8.4","24.37","-36.87","19","6","10","31.58","31.58","0.26","209","13","44","6.22","6.22","-95.12",
"Barcoe, James M","0","0","0","0","0","0","2","0","0","0","0","-2","150","11","29","7.33","19.33","13.75","51","9","78","5","16","6.41","20.51","12","5","1","2","20","20","-1.25","107","9","24","8.41","8.41","7.25",
"Barnes, M A","2","0","0","0","0","-2","3","0","0","0","0","-3","254","15","39","5.91","15.35","-64.12","97","26","109","7","15","6.42","13.76","-64.75","5","0","0","0","0","-5","167","11","29","6.59","6.59","-91.5",
"Barr, Brian","2","0","0","0","0","-2","4","0","0","0","0","-4","197","13","37","6.6","18.78","-98.75","60","11","79","5","19","6.33","24.05","-23","6","2","3","33.33","33.33","0.25","136","9","25","6.62","6.62","-56.75",
"Beckett, R M","6","0","1","0","16.67","-6","9","0","2","0","22.22","-9","1090","173","399","15.87","36.61","-171.83","32","18","576","90","207","15.63","35.94","-112.84","238","76","132","31.93","31.93","-26.28","517","78","172","15.09","15.09","-151.09",
"Best, John & Jewell, Karen","6","0","1","0","16.67","-6","6","0","1","0","16.67","-6","162","15","40","9.26","24.69","-41.24","18","7","129","10","28","7.75","21.71","-66.24","13","2","6","15.38","15.38","-7.49","122","14","36","11.48","11.48","-27.24",
"Bishop, Miss E J","1","0","1","0","100","-1","2","0","2","0","100","-2","56","6","11","10.71","19.64","-11.5","30","3","23","5","7","21.74","30.43","18.25","4","2","3","50","50","3","38","6","10","15.79","15.79","6.5",
"Blackford, Miss L A","0","0","0","0","0","0","0","0","0","0","0","0","34","1","7","2.94","20.59","-24","655","30","12","0","1","0","8.33","-12","0","0","0","0","0","0","31","1","7","3.23","3.23","-21",
"Blake, Michael","0","0","0","0","0","0","0","0","0","0","0","0","156","12","33","7.69","21.15","-24.17","113","12","71","6","11","8.45","15.49","-4","7","1","4","14.29","14.29","-5.17","146","9","30","6.16","6.16","-36",
"Boanas, Miss G","0","0","0","0","0","0","5","0","0","0","0","-5","270","28","86","10.37","31.85","-58.32","115","33","142","12","39","8.45","27.46","-54.21","21","8","15","38.1","38.1","5.1","215","25","79","11.63","11.63","-18.57",
"Bolger, E","0","0","0","0","0","0","0","0","0","0","0","0","236","24","62","10.17","26.27","-22.23","105","24","94","10","22","10.64","23.4","-32.77","43","13","22","30.23","30.23","-6.56","112","9","22","8.04","8.04","26.53",
"Botti, M","5","0","1","0","20","-5","8","0","3","0","37.5","-8","798","101","253","12.66","31.7","103.66","17","11","396","51","128","12.88","32.32","71","101","23","50","22.77","22.77","-34.55","514","71","161","13.81","13.81","14.24",
"Boughey, George","13","1","5","7.69","38.46","-8.67","21","2","9","9.52","42.86","-14.04","1272","220","495","17.3","38.92","-296.29","7","13","792","135","309","17.05","39.02","-193.2","289","122","200","42.21","42.21","15.01","693","127","284","18.33","18.33","-81.06",
"Bowe, Michael J","1","0","0","0","0","-1","2","0","1","0","50","-2","37","1","9","2.7","24.32","-26","233","23","24","1","7","4.17","29.17","-13","1","0","1","0","0","-1","25","1","8","4","4","-14",
"Brisland, Robyn","8","1","2","12.5","25","43","12","2","4","16.67","33.33","43","762","64","174","8.4","22.83","-217.76","7","7","352","28","74","7.95","21.02","-106.63","47","16","22","34.04","34.04","-4.08","553","51","134","9.22","9.22","-173.51",
"Bromhead, Henry De","12","1","4","8.33","33.33","-9.25","51","5","16","9.8","31.37","-18.75","1560","213","534","13.65","34.23","-538.3","6","1","695","89","232","12.81","33.38","-234.92","296","103","185","34.8","34.8","-55.24","601","43","153","7.15","7.15","-241.46",
"Brooke, Daniel","3","0","0","0","0","-3","5","0","0","0","0","-5","220","16","49","7.27","22.27","-78.83","46","11","111","9","25","8.11","22.52","-57.83","10","3","6","30","30","1.54","184","16","44","8.7","8.7","-42.83",
"Budds, David Kenneth","0","0","0","0","0","0","0","0","0","0","0","0","165","10","26","6.06","15.76","-33","52","16","97","4","12","4.12","12.37","-2.5","4","0","1","0","0","-4","100","6","17","6","6","-62.5",
"Burke, K R","11","1","4","9.09","36.36","-8","17","3","7","17.65","41.18","7.5","1564","217","558","13.87","35.68","-199.71","4","5","784","117","282","14.92","35.97","-23.89","225","88","142","39.11","39.11","35.3","827","101","275","12.21","12.21","-113.16",
"Burke, Kieran","1","0","0","0","0","-1","4","1","1","25","25","8","140","23","46","16.43","32.86","38.46","8","2","88","19","35","21.59","39.77","4.21","22","13","16","59.09","59.09","17.13","93","22","38","23.66","23.66","83.84",
"Burke, W J","0","0","0","0","0","0","3","0","0","0","0","-3","211","9","38","4.27","18.01","-126","65","13","77","3","13","3.9","16.88","-40","4","0","1","0","0","-4","52","3","10","5.77","5.77","-19",
"Burns, R P","1","0","0","0","0","-1","1","0","0","0","0","-1","42","0","5","0","11.9","-42","2308","75","19","0","3","0","15.79","-19","1","0","1","0","0","-1","22","0","3","0","0","-22",
"Butler, John","9","0","4","0","44.44","-9","10","0","4","0","40","-10","879","91","236","10.35","26.85","-192.4","19","17","463","56","135","12.1","29.16","-81.1","82","25","58","30.49","30.49","-9.12","701","76","195","10.84","10.84","-136.24",
"Byrnes, C","3","0","1","0","33.33","-3","12","2","3","16.67","25","-0.75","350","47","114","13.43","32.57","-93.56","9","5","200","27","66","13.5","33","-34.22","65","26","41","40","40","20.61","167","27","55","16.17","16.17","-13.27",
"Carroll, A W","21","4","10","19.05","47.62","18.5","37","6","15","16.22","40.54","55.5","1938","172","509","8.88","26.26","-405.88","2","2","980","91","274","9.29","27.96","-95.79","128","32","69","25","25","-26.99","1643","150","451","9.13","9.13","-322.1",
"Carter, Lee","1","0","0","0","0","-1","1","0","0","0","0","-1","188","7","30","3.72","15.96","-94.87","39","7","75","1","13","1.33","17.33","-71.25","9","2","6","22.22","22.22","-2.37","168","6","24","3.57","3.57","-86.87",
"Case, B I","7","1","3","14.29","42.86","-2","12","1","4","8.33","33.33","-7","194","19","49","9.79","25.26","-71","7","7","98","8","23","8.16","23.47","-55.46","28","10","18","35.71","35.71","6.25","134","14","40","10.45","10.45","-57.12",
"Chamings, P R","3","0","0","0","0","-3","4","0","0","0","0","-4","300","18","71","6","23.67","-54.17","86","28","140","5","18","3.57","12.86","-96.17","20","2","9","10","10","-12.17","265","17","66","6.42","6.42","-27.17",
"Charalambous, P / Clutterbuck, J","2","1","1","50","50","0.75","4","2","2","50","50","1.75","117","11","22","9.4","18.8","-35.17","5","2","80","8","15","10","18.75","-19.92","11","2","6","18.18","18.18","-3.67","78","9","20","11.54","11.54","-13.67",
"Coltherd, W S","2","0","1","0","50","-2","11","1","4","9.09","36.36","-4.5","287","36","92","12.54","32.06","-52.24","9","5","143","22","49","15.38","34.27","10.55","47","17","32","36.17","36.17","6.68","225","34","83","15.11","15.11","-60.49",
"Cooper, Thomas","5","0","0","0","0","-5","7","0","0","0","0","-7","162","7","25","4.32","15.43","-118.17","44","14","83","4","15","4.82","18.07","-64.17","9","2","6","22.22","22.22","-1.67","78","4","17","5.13","5.13","-48.67",
"Corbett, Mrs Susan","3","0","3","0","100","-3","8","0","3","0","37.5","-8","203","17","53","8.37","26.11","-22.17","64","26","101","10","27","9.9","26.73","4.33","17","5","8","29.41","29.41","0.33","142","17","45","11.97","11.97","38.83",
