trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","1","0","1","0","100","-1","2","0","1","0","50","-2","68","5","10","7.35","14.71","-6.5","21","5","26","1","2","3.85","7.69","-14","0","0","0","0","0","0","41","4","9","9.76","9.76","9.5",
"Alston, E J","4","0","1","0","25","-4","6","1","2","16.67","33.33","4","199","20","52","10.05","26.13","-71.63","14","6","94","5","21","5.32","22.34","-55.42","25","8","18","32","32","4.79","176","20","48","11.36","11.36","-48.63",
"Appleby, Charlie","19","6","11","31.58","57.89","-3.58","31","9","16","29.03","51.61","-4.41","811","242","457","29.84","56.35","-37.24","1","3","449","138","247","30.73","55.01","-27.52","362","155","258","42.82","42.82","-15.14","186","46","86","24.73","24.73","-37.57",
"Appleby, M","18","0","2","0","11.11","-18","41","1","6","2.44","14.63","-33.5","2055","224","589","10.9","28.66","-255.6","12","32","905","116","257","12.82","28.4","-59.91","261","76","152","29.12","29.12","-29.3","1771","200","530","11.29","11.29","-186.42",
"Armson, R J","0","0","0","0","0","0","1","1","1","100","100","4.5","52","4","10","7.69","19.23","39","13","1","24","1","4","4.17","16.67","-18.5","0","0","0","0","0","0","43","4","9","9.3","9.3","48",
"Bailey, Liam","5","0","2","0","40","-5","11","1","3","9.09","27.27","-6.5","315","13","57","4.13","18.1","-190.25","13","10","143","7","24","4.9","16.78","-52","19","1","6","5.26","5.26","-16.5","286","11","53","3.85","3.85","-169",
"Balding, A M","34","4","9","11.76","26.47","-7.92","61","9","20","14.75","32.79","1.83","1903","291","705","15.29","37.05","-89.17","1","4","971","151","364","15.55","37.49","-10.56","308","100","187","32.47","32.47","-50.75","883","132","316","14.95","14.95","-101.26",
"Barclay, Stella","7","1","2","14.29","28.57","1.5","9","1","3","11.11","33.33","-0.5","420","25","80","5.95","19.05","-113.29","4","2","207","14","41","6.76","19.81","19.38","13","6","8","46.15","46.15","6.96","335","22","68","6.57","6.57","-40.79",
"Barcoe, James M","1","0","0","0","0","-1","3","1","2","33.33","66.67","2","139","11","28","7.91","20.14","-24.25","12","3","83","8","18","9.64","21.69","14.75","8","2","5","25","25","-0.75","100","10","25","10","10","-26.25",
"Barron, T D","10","3","3","30","30","1.13","18","3","4","16.67","22.22","-6.87","588","74","190","12.59","32.31","-77.72","2","3","261","43","95","16.48","36.4","56.89","91","32","51","35.16","35.16","22.04","458","62","158","13.54","13.54","-15.86",
"Beckett, R M","22","4","6","18.18","27.27","-3.34","44","7","14","15.91","31.82","-10.99","1107","193","423","17.43","38.21","-97.21","4","11","527","78","183","14.8","34.72","-123.03","259","99","165","38.22","38.22","20.34","538","96","202","17.84","17.84","-60.46",
"Bell, M L W","9","0","3","0","33.33","-9","20","1","5","5","25","-17.37","690","91","227","13.19","32.9","-192.48","13","19","334","46","106","13.77","31.74","-100.92","114","33","63","28.95","28.95","-24.14","391","56","126","14.32","14.32","-65.49",
"Berry, J A","2","0","0","0","0","-2","4","0","0","0","0","-4","48","0","7","0","14.58","-48","962","61","20","0","2","0","10","-20","0","0","0","0","0","0","16","0","1","0","0","-16",
"Berry, John","2","0","0","0","0","-2","5","0","1","0","20","-5","154","7","34","4.55","22.08","-61.5","65","19","87","3","19","3.45","21.84","-62.5","8","1","4","12.5","12.5","-4","116","7","30","6.03","6.03","-23.5",
"Bethell, Ed","5","1","2","20","40","1","9","1","2","11.11","22.22","-3","212","29","80","13.68","37.74","-31.76","2","2","156","20","61","12.82","39.1","-27.94","37","8","23","21.62","21.62","-17.34","137","21","50","15.33","15.33","2.55",
"Bietolini, Gianluca","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Bolger, E","1","0","1","0","100","-1","3","1","2","33.33","66.67","-1.6","269","30","69","11.15","25.65","-6.54","9","2","124","13","29","10.48","23.39","-56.32","46","15","24","32.61","32.61","-6.37","130","13","25","10","10","38.65",
"Botti, M","5","2","2","40","40","18","15","3","9","20","60","20","784","96","250","12.24","31.89","-14.71","1","1","378","55","124","14.55","32.8","93.85","103","28","53","27.18","27.18","-23.59","487","65","153","13.35","13.35","-52.71",
"Boughey, George","15","2","6","13.33","40","-5.7","28","6","13","21.43","46.43","18.36","844","151","337","17.89","39.93","-121.05","1","1","566","88","211","15.55","37.28","-175.07","201","81","137","40.3","40.3","4.95","454","83","188","18.28","18.28","-52.34",
"Bowen, P","4","1","3","25","75","0","8","3","6","37.5","75","0.67","505","61","153","12.08","30.3","-111.27","4","2","235","28","65","11.91","27.66","-57.76","84","28","52","33.33","33.33","3.57","403","56","132","13.9","13.9","-39.03",
"Bowring, S R","2","2","2","100","100","5.88","3","3","3","100","100","16.88","165","27","56","16.36","33.94","17.95","1","1","85","16","31","18.82","36.47","25.51","23","8","11","34.78","34.78","3.2","133","21","44","15.79","15.79","8.01",
"Brassil, Martin","1","0","1","0","100","-1","2","0","2","0","100","-2","147","22","45","14.97","30.61","34.74","17","6","85","14","31","16.47","36.47","7.61","18","9","11","50","50","5.91","58","13","20","22.41","22.41","39.01",
"Brittain, Antony","3","0","0","0","0","-3","3","0","0","0","0","-3","814","65","228","7.99","28.01","-260.23","51","30","339","25","88","7.37","25.96","-149.77","51","15","26","29.41","29.41","6.56","740","59","214","7.97","7.97","-273.11",
