trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, Charlie","6","2","4","33.33","66.67","6.63","8","2","5","25","62.5","4.63","897","273","501","30.43","55.85","-18.01","1","1","493","154","272","31.24","55.17","6.72","416","191","295","45.91","45.91","6.1","235","62","114","26.38","26.38","-10.45",
"Appleby, M","19","0","7","0","36.84","-19","37","2","14","5.41","37.84","-12.75","1899","221","567","11.64","29.86","-254.45","13","33","895","104","277","11.62","30.95","-247.75","254","74","147","29.13","29.13","-24.77","1646","193","509","11.73","11.73","-169.71",
"Bailey, K C","2","1","1","50","50","2.5","17","3","4","17.65","23.53","-5.17","557","82","189","14.72","33.93","-113.78","6","2","264","41","99","15.53","37.5","-31.27","99","30","59","30.3","30.3","-16.92","320","42","100","13.13","13.13","-62.88",
"Balding, A M","4","0","0","0","0","-4","11","0","1","0","9.09","-11","1866","284","677","15.22","36.28","-168.73","31","22","934","133","334","14.24","35.76","-221.45","302","97","184","32.12","32.12","-45.38","862","133","309","15.43","15.43","-68.26",
"Barclay, Stella","0","0","0","0","0","0","6","0","2","0","33.33","-6","435","28","91","6.44","20.92","20.12","47","25","243","13","51","5.35","20.99","41.41","22","7","13","31.82","31.82","0.37","360","25","79","6.94","6.94","82.62",
"Barron, T D","1","0","1","0","100","-1","7","0","3","0","42.86","-7","512","71","172","13.87","33.59","-43.88","71","20","225","35","84","15.56","37.33","4.58","89","27","49","30.34","30.34","10.8","407","59","141","14.5","14.5","-11.79",
"Botti, M","6","0","1","0","16.67","-6","11","0","4","0","36.36","-11","797","99","252","12.42","31.62","95.91","15","13","398","52","129","13.07","32.41","177.13","99","23","48","23.23","23.23","-32.55","516","69","161","13.37","13.37","3.49",
"Boughey, George","13","3","7","23.08","53.85","-0.62","26","6","13","23.08","50","-5.87","1243","218","484","17.54","38.94","-280.91","2","5","775","135","303","17.42","39.1","-183.43","280","122","198","43.57","43.57","24.1","673","126","276","18.72","18.72","-72.14",
"Bowen, P","1","0","0","0","0","-1","5","0","0","0","0","-5","472","68","148","14.41","31.36","-104.09","57","28","223","30","69","13.45","30.94","-78.57","93","36","60","38.71","38.71","15.7","387","62","132","16.02","16.02","-41.76",
"Brisland, Robyn","14","2","4","14.29","28.57","8.5","20","3","6","15","30","15.5","763","64","174","8.39","22.8","-258.76","1","1","365","26","74","7.12","20.27","-174.63","47","16","22","34.04","34.04","-4.08","557","52","135","9.34","9.34","-166.51",
"Brittain, Antony","6","0","1","0","16.67","-6","11","0","2","0","18.18","-11","681","52","180","7.64","26.43","-257.64","16","13","291","20","71","6.87","24.4","-104.75","36","13","18","36.11","36.11","9.23","601","47","167","7.82","7.82","-230.52",
"Brookhouse, B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Burke, K R","4","0","0","0","0","-4","18","0","3","0","16.67","-18","1561","215","553","13.77","35.43","-211.21","16","20","801","121","291","15.11","36.33","-22.74","221","86","139","38.91","38.91","33.8","822","100","271","12.17","12.17","-120.16",
"Butler, John","18","2","2","11.11","11.11","-8.5","20","3","3","15","15","15.5","886","93","238","10.5","26.86","-186.53","1","2","472","58","140","12.29","29.66","-77.4","82","26","58","31.71","31.71","-4.75","707","78","199","11.03","11.03","-129.37",
"Carr, Mrs R A","4","0","3","0","75","-4","10","0","5","0","50","-10","720","51","163","7.08","22.64","-170.63","19","12","356","32","83","8.99","23.31","-32.71","37","8","18","21.62","21.62","-5.96","670","47","152","7.01","7.01","-147.96",
"Case, B I","2","0","0","0","0","-2","10","0","3","0","30","-10","190","20","49","10.53","25.79","-66.25","25","14","94","10","23","10.64","24.47","-44.63","29","11","18","37.93","37.93","7.5","131","15","40","11.45","11.45","-53.37",
"Chapple-Hyam, Jane","1","0","0","0","0","-1","3","1","2","33.33","66.67","-1.09","482","58","163","12.03","33.82","-52.24","9","2","237","24","80","10.13","33.76","-78.75","67","18","36","26.87","26.87","-9.15","315","41","116","13.02","13.02","-13.11",
"Crisford, Simon","6","1","3","16.67","50","-4.38","9","3","5","33.33","55.56","-2.37","744","150","338","20.16","45.43","-126.68","2","3","347","83","167","23.92","48.13","-3.94","177","75","120","42.37","42.37","-0.21","307","58","115","18.89","18.89","-54.54",
"Cunha, Dylan","0","0","0","0","0","0","0","0","0","0","0","0","27","1","6","3.7","22.22","-22.5","128","16","27","1","6","3.7","22.22","-22.5","4","0","0","0","0","-4","19","1","4","5.26","5.26","-14.5",
"Dalgleish, Keith","4","0","0","0","0","-4","7","0","0","0","0","-7","1405","160","424","11.39","30.18","-271.39","37","23","609","56","171","9.2","28.08","-264.15","165","43","99","26.06","26.06","-43.18","1157","132","352","11.41","11.41","-239.09",
"Daly, H D","3","0","0","0","0","-3","7","1","2","14.29","28.57","-5.27","288","52","109","18.06","37.85","5.67","13","6","144","30","62","20.83","43.06","16.11","54","22","35","40.74","40.74","10.34","173","33","73","19.08","19.08","24.61",
"Davies, Miss Sarah-Jayne","4","0","0","0","0","-4","4","0","0","0","0","-4","159","3","13","1.89","8.18","-111","336","66","78","1","6","1.28","7.69","-57","0","0","0","0","0","0","115","3","13","2.61","2.61","-67",
"Dixon, Scott","18","2","4","11.11","22.22","-4.5","31","3","6","9.68","19.35","-7.5","790","64","182","8.1","23.04","-63.15","5","10","517","40","114","7.74","22.05","-72.25","39","5","17","12.82","12.82","-22.4","731","60","167","8.21","8.21","-42.75",
