trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Best, Jim/Suzi","0","0","0","0","0","0","1","0","1","0","100","-1","4","0","3","0","75","-4","6","0","4","0","66.67","-6","170","13","38","7.65","22.35","-57.12","29","10","109","8","26","7.34","23.85","-51.37","9","3","4","33.33","33.33","-1.62","112","10","28","8.93","8.93","-12.75",
"Bethell, Ed","5","0","1","0","20","-5","9","2","4","22.22","44.44","0.75","14","3","6","21.43","42.86","0.75","21","4","9","19.05","42.86","-4.15","512","90","209","17.58","40.82","-122","2","6","301","46","124","15.28","41.2","-122.52","123","47","73","38.21","38.21","-2.12","304","59","125","19.41","19.41","-27.22",
"Bethell, Harriet","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","163","26","64","15.95","39.26","5.06","16","6","72","10","27","13.89","37.5","2","26","6","13","23.08","23.08","-9.19","159","26","63","16.35","16.35","9.06",
"Blake, Michael","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","133","14","31","10.53","23.31","7.5","101","27","71","4","13","5.63","18.31","-25.5","8","1","3","12.5","12.5","-4","113","14","26","12.39","12.39","27.5",
"Botti, M","0","0","0","0","0","0","3","0","2","0","66.67","-3","7","0","2","0","28.57","-7","14","1","4","7.14","28.57","-6","827","92","257","11.12","31.08","-124.96","10","12","465","56","146","12.04","31.4","-97.12","84","20","47","23.81","23.81","-27.44","526","59","161","11.22","11.22","-93.78",
"Boughey, George","3","0","2","0","66.67","-3","8","1","3","12.5","37.5","-2.5","18","1","6","5.56","33.33","-12.5","28","2","9","7.14","32.14","-18.75","1477","232","549","15.71","37.17","-325.3","3","7","710","109","265","15.35","37.32","-152.87","299","103","192","34.45","34.45","-44.16","828","135","315","16.3","16.3","-82.68",
"Bourke, D F","0","0","0","0","0","0","1","0","0","0","0","-1","3","1","1","33.33","33.33","20","5","1","1","20","20","18","219","21","58","9.59","26.48","-47.5","5","2","120","10","30","8.33","25","-51.25","21","5","11","23.81","23.81","-3.25","183","19","50","10.38","10.38","-27.75",
"Bowring, S R","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","3","1","2","33.33","66.67","10","140","20","48","14.29","34.29","21.15","11","3","65","11","25","16.92","38.46","7.6","23","8","15","34.78","34.78","-2.35","128","19","46","14.84","14.84","27.15",
"Boyle, J R","0","0","0","0","0","0","4","1","2","25","50","5.5","9","3","4","33.33","44.44","9.83","15","3","6","20","40","3.83","392","34","105","8.67","26.79","-173.88","2","1","199","20","56","10.05","28.14","-73.21","36","8","18","22.22","22.22","-11.62","341","34","98","9.97","9.97","-122.88",
"Bridger, J / Cook, R","2","1","1","50","50","5","4","2","2","50","50","7.33","5","2","3","40","60","6.33","9","2","3","22.22","33.33","2.33","261","19","55","7.28","21.07","-123.86","1","1","139","13","35","9.35","25.18","-48.24","19","4","9","21.05","21.05","-7.94","206","17","49","8.25","8.25","-78.61",
"Burke, K R","5","0","2","0","40","-5","10","0","2","0","20","-10","24","1","6","4.17","25","-19.5","39","3","11","7.69","28.21","-23.75","1548","236","592","15.25","38.24","-270.05","7","24","795","130","311","16.35","39.12","-68.45","255","93","158","36.47","36.47","-24.89","708","83","230","11.72","11.72","-159.09",
"Burrows, Owen","2","1","1","50","50","3.5","3","2","2","66.67","66.67","13.5","7","2","3","28.57","42.86","9.5","9","3","4","33.33","44.44","11.25","236","47","95","19.92","40.25","-21.74","1","2","130","23","49","17.69","37.69","-7.98","60","25","37","41.67","41.67","-1.32","85","12","30","14.12","14.12","-27.71",
"Butler, John","1","0","0","0","0","-1","7","1","2","14.29","28.57","-5","17","3","4","17.65","23.53","-5.67","29","5","9","17.24","31.03","-10.92","993","71","226","7.15","22.76","-442.56","2","4","502","31","111","6.18","22.11","-250.08","83","26","54","31.33","31.33","-0.11","760","60","187","7.89","7.89","-320.82",
"Camacho, Miss J A","0","0","0","0","0","0","6","0","0","0","0","-6","12","2","2","16.67","16.67","3.5","22","3","5","13.64","22.73","-2.5","637","64","170","10.05","26.69","-80.89","7","8","359","31","94","8.64","26.18","-50.65","60","14","30","23.33","23.33","-6.05","515","50","141","9.71","9.71","-68.32",
"Candlish, Jennie","0","0","0","0","0","0","4","0","3","0","75","-4","8","0","4","0","50","-8","15","0","6","0","40","-15","473","55","144","11.63","30.44","-117.82","19","18","226","28","69","12.39","30.53","-61.34","54","20","37","37.04","37.04","-4.48","353","44","114","12.46","12.46","-44.48",
"Carroll, A W","2","0","0","0","0","-2","3","0","0","0","0","-3","6","0","0","0","0","-6","36","3","7","8.33","19.44","-21.75","1942","178","492","9.17","25.33","-488.25","9","13","929","94","249","10.12","26.8","-226.52","173","57","111","32.95","32.95","-2.49","1605","154","417","9.6","9.6","-329.41",
"Carroll, D","1","0","0","0","0","-1","2","0","0","0","0","-2","6","0","2","0","33.33","-6","12","0","4","0","33.33","-12","465","35","109","7.53","23.44","-242.91","31","29","231","9","50","3.9","21.65","-170.12","45","8","15","17.78","17.78","-14.29","364","30","93","8.24","8.24","-160.17",
"Chamings, P R","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","7","0","1","0","14.29","-7","238","25","57","10.5","23.95","-28.17","18","12","110","10","26","9.09","23.64","-28.75","14","5","8","35.71","35.71","4.08","216","25","55","11.57","11.57","-6.17",
"Channon, Jack","2","0","1","0","50","-2","4","0","1","0","25","-4","6","0","2","0","33.33","-6","13","0","5","0","38.46","-13","636","97","258","15.25","40.57","3.72","15","14","366","61","155","16.67","42.35","21.23","105","35","69","33.33","33.33","-13.31","435","66","187","15.17","15.17","9.4",
"Chapple-Hyam, Jane","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","14","3","6","21.43","42.86","3.5","474","48","144","10.13","30.38","-103.37","8","3","247","30","79","12.15","31.98","-35.52","47","14","27","29.79","29.79","-7.7","228","25","79","10.96","10.96","-36.09",
"Charalambous, P / Clutterbuck, J","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","188","9","37","4.79","19.68","-117.92","71","20","94","3","15","3.19","15.96","-69.5","18","3","11","16.67","16.67","-8.17","141","9","33","6.38","6.38","-70.92",
"Coakley, D J","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","9","1","4","11.11","44.44","-2.5","187","15","46","8.02","24.6","-95.37","14","9","91","9","27","9.89","29.67","-38.5","17","4","9","23.53","23.53","-5.62","146","14","43","9.59","9.59","-57.62",
"Cody, Patrick","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","1","0","25","-4","182","19","53","10.44","29.12","-61.12","29","10","88","7","22","7.95","25","-39","19","4","12","21.05","21.05","-7","97","11","23","11.34","11.34","-17",
"Cole, P F I","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","11","2","3","18.18","27.27","-7.58","352","45","132","12.78","37.5","-96.22","8","3","174","27","61","15.52","35.06","-32.47","50","18","33","36","36","-2.81","215","18","71","8.37","8.37","-113.37",
"Coleman, Kevin","0","0","0","0","0","0","3","0","2","0","66.67","-3","5","0","2","0","40","-5","10","0","3","0","30","-10","307","25","84","8.14","27.36","-1.63","35","18","129","9","36","6.98","27.91","50.75","32","5","16","15.63","15.63","-15.88","201","16","53","7.96","7.96","-72.25",
"Collins, Tracey / Halford, Mick","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","6","0","2","0","33.33","-6","374","41","113","10.96","30.21","-5.99","21","11","226","28","76","12.39","33.63","-21.07","43","11","21","25.58","25.58","-10.82","243","29","81","11.93","11.93","-34.3",
"Cowell, R M H","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","18","4","6","22.22","33.33","7.75","482","49","147","10.17","30.5","-135.36","10","8","237","29","73","12.24","30.8","-54.74","40","13","21","32.5","32.5","-3.86","376","38","121","10.11","10.11","-142.78",
"Cox, C G","4","0","2","0","50","-4","4","0","2","0","50","-4","7","0","4","0","57.14","-7","12","0","4","0","33.33","-12","843","109","298","12.93","35.35","-192.29","17","22","358","51","136","14.25","37.99","-63.41","117","42","73","35.9","35.9","-2.74","479","52","150","10.86","10.86","-144.74",
"Crawley, Matt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","104","10","33","9.62","31.73","-30.28","96","13","64","8","21","12.5","32.81","-19.28","12","4","7","33.33","33.33","-0.03","66","8","24","12.12","12.12","-8.16",
"Crisford, Simon","2","1","2","50","100","5","5","1","2","20","40","2","9","1","3","11.11","33.33","-2","24","3","8","12.5","33.33","-11.5","722","141","321","19.53","44.46","-126.41","1","1","371","70","161","18.87","43.4","-62.94","171","65","113","38.01","38.01","-19.57","324","70","140","21.6","21.6","13.95",
"Cromwell, Gavin Patrick","4","1","2","25","50","9","4","1","2","25","50","9","9","1","2","11.11","22.22","4","21","2","6","9.52","28.57","3","1768","209","557","11.82","31.5","-499.04","1","2","943","128","325","13.57","34.46","-171.64","244","85","161","34.84","34.84","-8.11","904","97","273","10.73","10.73","-189.36",
"Davis, D J S Ffrench","0","0","0","0","0","0","2","0","0","0","0","-2","4","2","2","50","50","6","7","2","4","28.57","57.14","3","389","45","120","11.57","30.85","-40.31","5","3","207","23","68","11.11","32.85","8.05","38","11","26","28.95","28.95","-9.89","223","23","72","10.31","10.31","3.08",
"Davison, Jack W","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","8","3","5","37.5","62.5","4.8","270","32","77","11.85","28.52","-59.3","8","5","164","23","52","14.02","31.71","-17.63","31","12","19","38.71","38.71","2.79","125","16","36","12.8","12.8","1.08",
"Dixon, Scott","0","0","0","0","0","0","3","0","1","0","33.33","-3","9","0","3","0","33.33","-9","20","0","5","0","25","-20","913","62","203","6.79","22.23","-209.49","25","41","502","38","121","7.57","24.1","-87.12","48","8","23","16.67","16.67","-20.62","839","55","182","6.56","6.56","-201.62",
"Dods, M","0","0","0","0","0","0","5","0","0","0","0","-5","18","0","2","0","11.11","-18","32","2","5","6.25","15.63","-17","1110","110","329","9.91","29.64","-301.01","11","24","562","54","157","9.61","27.94","-130.78","116","34","61","29.31","29.31","-1.38","913","82","270","8.98","8.98","-291.79",
"Dow, S","1","0","0","0","0","-1","4","0","1","0","25","-4","6","0","1","0","16.67","-6","13","2","4","15.38","30.77","-1.5","323","33","80","10.22","24.77","-2.71","14","12","189","20","47","10.58","24.87","43.71","19","3","9","15.79","15.79","-10.62","283","31","75","10.95","10.95","23.29",
"Dunlop, E A L","1","0","0","0","0","-1","2","0","0","0","0","-2","9","1","3","11.11","33.33","-2.5","23","2","4","8.7","17.39","-13","991","127","303","12.82","30.58","-98.04","7","5","511","59","148","11.55","28.96","-15.45","104","36","71","34.62","34.62","3.67","735","109","251","14.83","14.83","63.53",
"Dunn, Mrs Alex","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","25","5","1","1","20","20","21","383","18","56","4.7","14.62","-194.62","6","1","168","3","18","1.79","10.71","-78","12","2","4","16.67","16.67","-6.5","308","17","49","5.52","5.52","-129.62",
"Dunne, M","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","2","0","0","0","0","-2","107","5","22","4.67","20.56","-59","15","3","90","4","18","4.44","20","-59","4","0","1","0","0","-4","71","3","15","4.23","4.23","-57",
"Durkan, William","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","3","0","0","0","0","-3","78","11","22","14.1","28.21","4.03","16","4","55","8","18","14.55","32.73","16.75","6","1","1","16.67","16.67","-2.75","30","4","10","13.33","13.33","7",
"Easterby, M W","0","0","0","0","0","0","4","0","1","0","25","-4","12","0","1","0","8.33","-12","20","2","4","10","20","-10","966","97","295","10.04","30.54","-170.31","13","17","471","45","149","9.55","31.63","-80.15","108","19","52","17.59","17.59","-49.62","769","80","248","10.4","10.4","-166.83",
"Easterby, T D","4","0","1","0","25","-4","15","1","5","6.67","33.33","-8.5","42","2","12","4.76","28.57","-26.5","59","3","14","5.08","23.73","-40","2700","212","698","7.85","25.85","-1033.85","3","14","1245","100","344","8.03","27.63","-489.21","213","46","120","21.6","21.6","-59.22","2223","191","614","8.59","8.59","-730.29",
"Eddery, Robert","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","4","0","0","0","0","-4","187","13","36","6.95","19.25","-54.25","29","8","98","8","20","8.16","20.41","-31.75","12","2","6","16.67","16.67","-4.75","139","12","30","8.63","8.63","-8.75",
"Elliott, Gordon","7","0","2","0","28.57","-7","7","0","2","0","28.57","-7","21","1","6","4.76","28.57","-19.17","31","1","7","3.23","22.58","-29.17","2976","434","1065","14.58","35.79","-873.87","5","14","1474","205","496","13.91","33.65","-336.17","502","200","333","39.84","39.84","-67.69","1159","101","304","8.71","8.71","-379.9",
"Ellison, B","2","0","0","0","0","-2","3","0","0","0","0","-3","12","2","3","16.67","25","0.5","20","2","4","10","20","-7.5","834","97","251","11.63","30.1","-10.55","4","8","437","51","132","11.67","30.21","111.8","73","25","45","34.25","34.25","2.83","630","77","198","12.22","12.22","-85.31",
"Eustace, Harry","0","0","0","0","0","0","1","0","0","0","0","-1","7","0","0","0","0","-7","14","0","1","0","7.14","-14","433","50","148","11.55","34.18","-92.86","42","41","262","22","82","8.4","31.3","-81.21","69","23","47","33.33","33.33","0.6","251","35","93","13.94","13.94","13",
"Evans, H J","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","4","1","2","25","50","2","301","39","97","12.96","32.23","-40.79","9","3","158","16","46","10.13","29.11","-40.92","30","8","18","26.67","26.67","-4.87","258","34","88","13.18","13.18","-52.62",
"Evans, P D","1","0","0","0","0","-1","2","1","1","50","50","9","7","1","2","14.29","28.57","4","13","1","3","7.69","23.08","-2","948","101","285","10.65","30.06","-63.34","2","2","436","46","122","10.55","27.98","47.29","100","25","61","25","25","-12.82","739","92","251","12.45","12.45","-132.92",
"Fahey, Peter","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","498","36","108","7.23","21.69","-237.14","23","13","220","13","35","5.91","15.91","-114.94","29","11","19","37.93","37.93","-2.85","235","17","41","7.23","7.23","-71.79",
"Fahey, R A","5","0","2","0","40","-5","11","0","3","0","27.27","-11","34","1","10","2.94","29.41","-15","51","2","17","3.92","33.33","-23.5","1832","207","560","11.3","30.57","-418.4","4","12","947","92","259","9.71","27.35","-256.44","183","59","100","32.24","32.24","3.34","1315","141","385","10.72","10.72","-247.17",
"Fanshawe, J R","1","0","0","0","0","-1","5","1","2","20","40","-2.25","15","4","7","26.67","46.67","-1.97","31","10","16","32.26","51.61","17.98","668","102","261","15.27","39.07","-154.81","3","5","370","60","150","16.22","40.54","-50.53","139","48","88","34.53","34.53","-7.97","442","76","189","17.19","17.19","-88.46",
"Farrell, C W J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","120","7","24","5.83","20","-55.5","17","3","52","3","10","5.77","19.23","-25.5","4","2","3","50","50","5","54","4","12","7.41","7.41","-25",
"Faulkner, T","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","14","0","2","0","14.29","-14","9999","9999","14","0","2","0","14.29","-14","1","0","1","0","0","-1","14","0","2","0","0","-14",
"Feane, John James","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","1","0","25","-4","199","15","57","7.54","28.64","-83.29","55","15","109","10","30","9.17","27.52","-27.12","29","6","17","20.69","20.69","-6.62","126","10","32","7.94","7.94","-26.5",
"Feilden, Miss J","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","7","1","2","14.29","28.57","1","326","27","84","8.28","25.77","-123.32","12","3","163","14","41","8.59","25.15","-64.73","18","5","10","27.78","27.78","-2.31","277","26","80","9.39","9.39","-75.76",
"Fell, R / Murray, S","2","0","0","0","0","-2","6","0","0","0","0","-6","13","0","0","0","0","-13","19","1","4","5.26","21.05","-2","937","78","238","8.32","25.4","-319.12","9","14","441","30","105","6.8","23.81","-128.04","69","24","44","34.78","34.78","13.97","768","69","201","8.98","8.98","-197.7",
"Fenton, M P","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","102","4","17","3.92","16.67","-68.5","29","7","60","3","12","5","20","-35.5","5","1","3","20","20","0","85","4","17","4.71","4.71","-51.5",
"Ferguson, James","0","0","0","0","0","0","1","1","1","100","100","3.33","6","2","4","33.33","66.67","6.33","15","3","6","20","40","0.21","504","64","169","12.7","33.53","-140.99","2","1","247","34","83","13.77","33.6","-29.62","85","31","54","36.47","36.47","3.55","261","41","100","15.71","15.71","5.06",
"Flint, J L","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","7","1","2","14.29","28.57","-4","264","27","61","10.23","23.11","-2.79","11","5","136","12","29","8.82","21.32","42.66","18","11","12","61.11","61.11","16.88","246","25","58","10.16","10.16","0.21",
"Fox, J C","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","2","0","1","0","50","-2","57","4","19","7.02","33.33","6.5","123","16","30","3","11","10","36.67","14.5","3","1","2","33.33","33.33","0.5","53","4","19","7.55","7.55","10.5",
"Foy, Kevin","1","0","0","0","0","-1","2","0","0","0","0","-2","7","0","0","0","0","-7","16","0","3","0","18.75","-16","798","95","264","11.9","33.08","-228.76","28","33","344","30","95","8.72","27.62","-192.32","123","38","73","30.89","30.89","-18.05","516","68","180","13.18","13.18","-101.9",
"Frost, Kevin","3","1","2","33.33","66.67","3.5","3","1","2","33.33","66.67","3.5","7","1","2","14.29","28.57","-0.5","14","2","3","14.29","21.43","15.5","605","42","138","6.94","22.81","-251.85","1","2","343","22","81","6.41","23.62","-164.34","57","13","30","22.81","22.81","-11.26","505","39","127","7.72","7.72","-201.85",
"Furtado, Ivan","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","-7","12","0","1","0","8.33","-12","609","57","156","9.36","25.62","-139.85","20","17","264","27","58","10.23","21.97","-24.69","60","19","36","31.67","31.67","1.57","459","52","135","11.33","11.33","-105.85",
"Gibney, Thomas","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","420","33","94","7.86","22.38","-88.2","42","29","188","15","41","7.98","21.81","-46.33","21","9","16","42.86","42.86","5.17","262","18","52","6.87","6.87","-25.5",
"Goldie, J S","3","1","3","33.33","100","16","8","2","5","25","62.5","16.5","13","2","7","15.38","53.85","11.5","20","3","9","15","45","10","1234","143","359","11.59","29.09","-330.94","1","3","572","73","171","12.76","29.9","-93.36","165","55","103","33.33","33.33","11.91","1131","136","345","12.02","12.02","-271.54",
"Gordon, C","1","0","1","0","100","-1","1","0","1","0","100","-1","2","0","1","0","50","-2","3","0","1","0","33.33","-3","485","80","164","16.49","33.81","-31.01","110","26","249","29","72","11.65","28.92","-71.98","75","33","46","44","44","19.83","346","57","108","16.47","16.47","18.16",
"Gosden, John and Thady","4","2","2","50","50","1.63","8","2","2","25","25","-2.37","13","2","3","15.38","23.08","-7.37","34","5","10","14.71","29.41","-20.49","1201","250","526","20.82","43.8","-139.15","1","1","612","121","278","19.77","45.42","-88.81","306","124","202","40.52","40.52","-31.03","296","52","111","17.57","17.57","-54.95",
"Grassick, M C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","-7","250","15","45","6","18","-122.17","18","9","97","6","15","6.19","15.46","-57.17","12","2","6","16.67","16.67","-3.5","136","10","29","7.35","7.35","-42.5",
"Greatrex, W J","1","0","0","0","0","-1","2","0","0","0","0","-2","4","0","0","0","0","-4","7","1","2","14.29","28.57","-4.5","420","54","150","12.86","35.71","44.75","9","6","227","30","84","13.22","37","105.41","58","19","36","32.76","32.76","-2.83","236","41","90","17.37","17.37","-21.83",
"Guest, Rae","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","6","0","2","0","33.33","-6","263","29","75","11.03","28.52","-101.06","35","19","119","7","32","5.88","26.89","-63","26","12","14","46.15","46.15","4.94","157","20","52","12.74","12.74","-39.7",
"Haggas, W J","4","0","0","0","0","-4","9","1","2","11.11","22.22","-1.5","22","4","7","18.18","31.82","20","50","8","14","16","28","24.1","1363","276","592","20.25","43.43","-107.55","2","5","700","132","288","18.86","41.14","-31.97","406","147","260","36.21","36.21","-57.43","548","111","237","20.26","20.26","-19.23",
"Hannon (Jnr), Richard","11","0","3","0","27.27","-11","16","0","4","0","25","-16","31","0","5","0","16.13","-31","66","7","17","10.61","25.76","-10.91","1927","200","601","10.38","31.19","-437.12","9","39","912","87","262","9.54","28.73","-263.05","195","53","116","27.18","27.18","-50.93","1085","116","349","10.69","10.69","-104.77",
"Harker, G A","1","0","0","0","0","-1","2","0","0","0","0","-2","5","0","0","0","0","-5","6","0","0","0","0","-6","127","13","33","10.24","25.98","8.63","71","29","80","7","17","8.75","21.25","-18.87","7","2","3","28.57","28.57","0.13","119","12","31","10.08","10.08","5.63",
"Harrington, Mrs John","0","0","0","0","0","0","2","0","0","0","0","-2","10","0","1","0","10","-10","29","3","8","10.34","27.59","-15","1343","147","409","10.95","30.45","-200.22","9","15","641","75","198","11.7","30.89","-50.74","141","36","82","25.53","25.53","-46.45","454","47","127","10.35","10.35","-18.92",
"Harris, Miss G","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","8","2","2","25","25","-1.62","453","36","100","7.95","22.08","-146.89","11","5","238","20","54","8.4","22.69","-59.29","39","8","21","20.51","20.51","-14.72","393","33","91","8.4","8.4","-148.39",
"Harris, R A","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","5","0","2","0","40","-5","181","13","42","7.18","23.2","-66.62","75","14","69","7","15","10.14","21.74","-10.62","13","3","6","23.08","23.08","-3.87","154","12","37","7.79","7.79","-45.62",
"Haynes, Alice","1","0","1","0","100","-1","1","0","1","0","100","-1","11","1","2","9.09","18.18","2","24","2","6","8.33","25","2","1035","111","284","10.72","27.44","-300.11","4","6","572","55","149","9.62","26.05","-189.46","86","35","62","40.7","40.7","10.48","704","71","181","10.09","10.09","-167.45",
"Herrington,M ","0","0","0","0","0","0","1","0","1","0","100","-1","6","1","2","16.67","33.33","3","9","3","4","33.33","44.44","21","441","53","145","12.02","32.88","-15.63","7","4","225","29","72","12.89","32","36.41","44","20","30","45.45","45.45","19.21","408","53","140","12.99","12.99","17.37",
