trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, Miss Louise","0","0","0","0","0","0","2","1","1","50","50","2.33","84","4","12","4.76","14.29","-47.17","10","2","51","2","6","3.92","11.76","-40.17","0","0","0","0","0","0","52","4","11","7.69","7.69","-15.17",
"Allwood, S","0","0","0","0","0","0","0","0","0","0","0","0","156","9","34","5.77","21.79","-115.77","32","3","75","5","15","6.67","20","-56.4","13","5","8","38.46","38.46","2.23","110","9","34","8.18","8.18","-69.77",
"Appleby, Charlie","1","0","1","0","100","-1","12","3","8","25","66.67","-2.77","817","243","461","29.74","56.43","-28.47","8","2","432","134","241","31.02","55.79","-9.42","365","152","255","41.64","41.64","-20.75","188","48","88","25.53","25.53","-25.07",
"Appleby, M","18","1","4","5.56","22.22","-11.5","39","1","7","2.56","17.95","-32.5","2065","226","591","10.94","28.62","-245.1","6","14","914","121","266","13.24","29.1","-48.41","263","77","152","29.28","29.28","-28.3","1781","202","533","11.34","11.34","-175.92",
"Armson, R J","1","1","1","100","100","4.5","1","1","1","100","100","4.5","52","4","10","7.69","19.23","39","1","1","27","1","4","3.7","14.81","-21.5","0","0","0","0","0","0","43","4","9","9.3","9.3","48",
"Attwater, M J","9","1","2","11.11","22.22","-5.5","12","1","3","8.33","25","-8.5","647","36","126","5.56","19.47","-210.39","3","4","349","17","63","4.87","18.05","-167.39","20","6","9","30","30","-1.14","519","32","109","6.17","6.17","-143.8",
"Bailey, Liam","7","1","1","14.29","14.29","-2.5","15","1","2","6.67","13.33","-10.5","314","14","56","4.46","17.83","-186.25","1","2","145","7","23","4.83","15.86","-54","19","2","7","10.53","10.53","-13.5","284","12","52","4.23","4.23","-164",
"Bailey, Mrs Caroline","0","0","0","0","0","0","3","0","0","0","0","-3","141","13","35","9.22","24.82","-66.12","42","8","66","3","11","4.55","16.67","-40","13","3","4","23.08","23.08","-5.12","113","13","34","11.5","11.5","-38.12",
"Baker, George","7","0","2","0","28.57","-7","15","0","4","0","26.67","-15","458","58","142","12.66","31","4.01","33","35","215","26","63","12.09","29.3","-26.12","38","12","24","31.58","31.58","-2.25","346","45","108","13.01","13.01","15",
"Balding, A M","16","4","7","25","43.75","14.75","44","8","22","18.18","50","7.5","1902","293","713","15.4","37.49","-52.5","1","2","953","146","359","15.32","37.67","-22.31","313","100","192","31.95","31.95","-53.75","875","129","316","14.74","14.74","-120.84",
"Barcoe, James M","0","0","0","0","0","0","0","0","0","0","0","0","136","10","26","7.35","19.12","-26.25","50","5","81","7","16","8.64","19.75","11.75","8","2","5","25","25","-0.75","98","9","24","9.18","9.18","-29.25",
"Barron, T D","10","3","6","30","60","2.21","17","3","7","17.65","41.18","-4.79","585","71","191","12.14","32.65","-85.85","4","8","257","42","95","16.34","36.96","63.26","90","30","51","33.33","33.33","15.16","452","59","157","13.05","13.05","-20.99",
"Beckett, R M","21","5","8","23.81","38.1","5.06","37","5","14","13.51","37.84","-10.94","1112","198","428","17.81","38.49","-67.36","1","3","511","75","177","14.68","34.64","-120.44","262","100","167","38.17","38.17","23.69","546","98","207","17.95","17.95","-45.61",
"Bell, M L W","10","1","5","10","50","-7.37","20","2","10","10","50","-11.87","704","92","233","13.07","33.1","-200.98","1","1","332","48","107","14.46","32.23","-86.92","113","33","63","29.2","29.2","-23.14","395","56","127","14.18","14.18","-69.49",
"Berry, J A","0","0","0","0","0","0","0","0","0","0","0","0","44","0","7","0","15.91","-44","950","57","17","0","3","0","17.65","-17","0","0","0","0","0","0","14","0","1","0","0","-14",
"Best, John & Jewell, Karen","4","1","1","25","25","-1","6","1","1","16.67","16.67","-3","96","13","33","13.54","34.38","10.26","7","3","96","13","33","13.54","34.38","10.26","12","2","6","16.67","16.67","-6.49","78","12","30","15.38","15.38","2.26",
"Black, Anthony John","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","0","0","0","-5","1138","9","3","0","0","0","0","-3","1","0","0","0","0","-1","0","0","0","0","0","0",
"Blake, Michael","1","1","1","100","100","8","2","1","1","50","50","7","174","14","48","8.05","27.59","-36.17","2","1","80","5","19","6.25","23.75","-10.5","11","1","4","9.09","9.09","-9.17","157","12","44","7.64","7.64","-30",
"Boanas, Miss G","3","1","2","33.33","66.67","-0.62","4","2","3","50","75","3.38","287","36","105","12.54","36.59","-40.99","4","3","153","18","57","11.76","37.25","-8.96","27","11","19","40.74","40.74","12.85","230","33","96","14.35","14.35","-0.49",
"Botti, M","12","1","2","8.33","16.67","-4","20","2","4","10","20","0","796","97","252","12.19","31.66","-24.46","6","10","384","53","118","13.8","30.73","55.35","105","29","55","27.62","27.62","-22.84","492","67","155","13.62","13.62","-47.46",
"Boughey, George","14","3","4","21.43","28.57","20.19","36","10","15","27.78","41.67","14.08","824","149","331","18.08","40.17","-106.87","1","1","556","87","205","15.65","36.87","-161.99","198","79","136","39.9","39.9","1.63","440","82","184","18.64","18.64","-36.66",
"Bowring, S R","2","0","0","0","0","-2","2","0","0","0","0","-2","163","24","54","14.72","33.13","0.07","55","17","88","14","30","15.91","34.09","10.13","21","6","9","28.57","28.57","-2.68","131","18","42","13.74","13.74","-9.87",
"Boyle, J R","2","1","1","50","50","0.38","6","1","2","16.67","33.33","-3.62","399","39","99","9.77","24.81","-156.64","7","2","188","14","44","7.45","23.4","-96.66","41","14","22","34.15","34.15","4.15","321","34","85","10.59","10.59","-99.3",
"Bridger, J J","2","0","1","0","50","-2","8","1","2","12.5","25","9","339","20","59","5.9","17.4","7.59","13","6","159","4","26","2.52","16.35","-131.92","16","3","8","18.75","18.75","-5.54","271","18","56","6.64","6.64","-81.41",
"Brisland, Robyn","8","1","1","12.5","12.5","13","12","1","1","8.33","8.33","9","762","60","170","7.87","22.31","-282.85","3","2","361","32","85","8.86","23.55","-102.4","51","15","23","29.41","29.41","-11.17","572","49","135","8.57","8.57","-200.42",
"Bromhead, Henry De","18","1","7","5.56","38.89","-14.5","28","3","10","10.71","35.71","-15.5","1695","237","563","13.98","33.22","-575.92","3","4","798","112","275","14.04","34.46","-247.16","301","110","185","36.54","36.54","-53.89","613","41","143","6.69","6.69","-268.17",
"Brown, D H","2","0","0","0","0","-2","3","1","1","33.33","33.33","3.5","248","35","86","14.11","34.68","33.1","12","3","127","13","42","10.24","33.07","49.82","36","16","26","44.44","44.44","13.52","201","32","77","15.92","15.92","70.03",
"Bryson, W J","0","0","0","0","0","0","2","0","0","0","0","-2","24","0","1","0","4.17","-24","9999","9999","9","0","0","0","0","-9","0","0","0","0","0","0","5","0","0","0","0","-5",
"Budds, David Kenneth","0","0","0","0","0","0","1","0","0","0","0","-1","146","10","26","6.85","17.81","-13.5","27","6","85","7","12","8.24","14.12","26.5","4","0","1","0","0","-4","80","6","18","7.5","7.5","-42",
"Burke, K R","26","3","6","11.54","23.08","-6.12","50","7","13","14","26","-10.91","1518","190","508","12.52","33.47","-291.68","2","8","783","112","279","14.3","35.63","-172.18","195","75","127","38.46","38.46","22.27","821","86","250","10.48","10.48","-96.52",
"Burke, W J","1","0","0","0","0","-1","2","0","0","0","0","-2","227","18","50","7.93","22.03","-55.43","145","26","104","3","11","2.88","10.58","-68","14","4","9","28.57","28.57","2.07","68","6","16","8.82","8.82","-3",
"Burns, R P","1","0","1","0","100","-1","2","0","1","0","50","-2","28","0","3","0","10.71","-28","2090","61","8","0","1","0","12.5","-8","1","0","1","0","0","-1","15","0","2","0","0","-15",
"Burrows, Owen","1","0","1","0","100","-1","2","0","2","0","100","-2","254","47","106","18.5","41.73","6.8","20","3","107","22","52","20.56","48.6","14.68","61","18","38","29.51","29.51","-0.33","106","21","46","19.81","19.81","19.58",
"Butler, Michael","3","0","1","0","33.33","-3","4","0","1","0","25","-4","91","5","14","5.49","15.38","-8.5","335","52","58","2","9","3.45","15.52","-36.5","4","1","1","25","25","-0.5","47","5","13","10.64","10.64","35.5",
"Camacho, Miss J A","11","1","2","9.09","18.18","-9.09","16","2","3","12.5","18.75","-9.09","520","57","168","10.96","32.31","-146.69","7","8","268","30","89","11.19","33.21","-63.18","67","15","33","22.39","22.39","-21.56","397","45","129","11.34","11.34","-91.44",
"Candy, H","3","0","0","0","0","-3","8","0","1","0","12.5","-8","357","33","96","9.24","26.89","-157.25","18","11","161","15","40","9.32","24.84","-91.41","42","14","25","33.33","33.33","-1.58","207","19","56","9.18","9.18","-114.51",
"Carr, Mrs R A","14","0","1","0","7.14","-14","22","0","2","0","9.09","-22","769","37","135","4.81","17.56","-327.59","35","53","367","18","67","4.9","18.26","-154.34","27","2","10","7.41","7.41","-18.92","716","35","126","4.89","4.89","-287.92",
