trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","1","0","0","0","0","-1","4","1","1","25","25","11","141","9","23","6.38","16.31","-8","12","2","84","3","9","3.57","10.71","-40.5","4","0","0","0","0","-4","90","8","21","8.89","8.89","38",
"Appleby, Charlie","2","1","2","50","100","1.75","6","4","6","66.67","100","8.82","827","245","438","29.63","52.96","-49.19","3","2","369","104","179","28.18","48.51","-51.81","397","173","266","43.58","43.58","-25.02","197","48","90","24.37","24.37","12.6",
"Appleby, M","12","1","1","8.33","8.33","-9.5","20","2","7","10","35","-4.5","1795","206","570","11.48","31.75","-410.98","5","9","881","92","271","10.44","30.76","-257.2","279","76","147","27.24","27.24","-58.05","1534","166","481","10.82","10.82","-363",
"Balding, A M","12","1","2","8.33","16.67","-5.5","30","5","11","16.67","36.67","-12.96","1937","287","710","14.82","36.65","-378.08","4","6","1001","143","373","14.29","37.26","-228.21","341","112","211","32.84","32.84","-45.97","851","126","289","14.81","14.81","-112",
"Bandey, R J","3","1","2","33.33","66.67","5","4","2","3","50","75","5.62","175","25","60","14.29","34.29","-44.29","3","2","90","10","28","11.11","31.11","-52.85","36","10","17","27.78","27.78","-13.2","131","15","42","11.45","11.45","-56.84",
"Barclay, Stella","7","1","2","14.29","28.57","-1.5","11","1","2","9.09","18.18","-5.5","563","41","132","7.28","23.45","-69.2","6","6","273","26","70","9.52","25.64","-46.61","28","7","15","25","25","-6.53","468","37","113","7.91","7.91","-2.28",
"Barcoe, James M","2","0","0","0","0","-2","6","0","2","0","33.33","-6","186","6","33","3.23","17.74","-73","24","9","105","2","17","1.9","16.19","-63.5","5","0","1","0","0","-5","132","5","27","3.79","3.79","-27.5",
"Bell, M L W","8","2","4","25","50","4.75","14","3","5","21.43","35.71","0.85","740","90","254","12.16","34.32","-250.36","5","2","386","43","123","11.14","31.87","-111.37","115","36","60","31.3","31.3","-17.11","434","52","145","11.98","11.98","-126.7",
"Bethell, Ed","2","1","2","50","100","2.5","7","1","2","14.29","28.57","-2.5","441","70","167","15.87","37.87","-72.94","7","2","236","41","96","17.37","40.68","-58.31","99","30","56","30.3","30.3","-20.15","255","46","100","18.04","18.04","-5.63",
"Botti, M","7","0","2","0","28.57","-7","15","0","3","0","20","-15","824","93","260","11.29","31.55","-29.17","18","23","442","50","133","11.31","30.09","-50.41","82","15","38","18.29","18.29","-39.41","515","60","155","11.65","11.65","-32.45",
