trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","2","0","1","0","50","-2","3","0","1","0","33.33","-3","97","4","12","4.12","12.37","-47","35","8","44","3","7","6.82","15.91","-6","1","0","1","0","0","-1","56","4","10","7.14","7.14","-6",
"Allen, C N","5","2","3","40","60","3.5","5","2","3","40","60","3.5","214","21","61","9.81","28.5","-42.99","2","1","105","11","26","10.48","24.76","4.38","18","7","10","38.89","38.89","5.01","170","20","51","11.76","11.76","-27.99",
"Appleby, M","14","1","4","7.14","28.57","-1","31","3","9","9.68","29.03","1.5","1789","202","570","11.29","31.86","-415.44","2","1","884","95","274","10.75","31","-227.7","275","74","145","26.91","26.91","-60.68","1531","163","482","10.65","10.65","-366.13",
"Bailey, Liam","4","0","1","0","25","-4","9","1","3","11.11","33.33","-7.38","316","21","63","6.65","19.94","-187.13","12","9","148","15","33","10.14","22.3","-65.63","15","4","8","26.67","26.67","-3.13","240","15","44","6.25","6.25","-145.63",
"Baker, George","1","0","1","0","100","-1","5","0","1","0","20","-5","382","34","109","8.9","28.53","-127.05","24","8","178","21","64","11.8","35.96","-20.01","48","10","19","20.83","20.83","-17.8","315","34","99","10.79","10.79","-60.05",
"Balding, A M","16","5","9","31.25","56.25","12.75","40","6","17","15","42.5","-4.75","1915","283","701","14.78","36.61","-363.66","3","5","1007","145","380","14.4","37.74","-209.37","338","110","209","32.54","32.54","-48.05","838","126","281","15.04","15.04","-90.5",
"Barcoe, James M","2","0","1","0","50","-2","10","0","2","0","20","-10","196","6","35","3.06","17.86","-83","38","19","113","2","18","1.77","15.93","-71.5","5","0","1","0","0","-5","140","5","28","3.57","3.57","-35.5",
"Barr, R E","0","0","0","0","0","0","0","0","0","0","0","0","21","0","1","0","4.76","-21","1736","70","12","0","1","0","8.33","-12","0","0","0","0","0","0","21","0","1","0","0","-21",
"Bedi, Miss J","1","0","0","0","0","-1","1","0","0","0","0","-1","102","4","14","3.92","13.73","-40.5","142","23","60","2","9","3.33","15","-9","0","0","0","0","0","0","87","4","14","4.6","4.6","-25.5",
"Bell, M L W","14","1","3","7.14","21.43","-11.9","23","1","6","4.35","26.09","-20.9","746","89","253","11.93","33.91","-260.76","7","11","400","44","126","11","31.5","-123.27","116","35","60","30.17","30.17","-22.51","439","51","145","11.62","11.62","-135.2",
"Berry, John","2","0","0","0","0","-2","2","0","0","0","0","-2","160","13","47","8.13","29.38","-56.81","32","6","81","9","23","11.11","28.4","-26.69","15","5","8","33.33","33.33","-0.14","132","12","40","9.09","9.09","-33.14",
"Best, Jim/Suzi","1","0","0","0","0","-1","1","0","0","0","0","-1","130","10","26","7.69","20","-32.75","50","11","72","5","13","6.94","18.06","-30","6","2","3","33.33","33.33","-1.25","86","9","22","10.47","10.47","5.75",
"Boanas, Miss G","2","0","0","0","0","-2","3","0","0","0","0","-3","214","15","51","7.01","23.83","-92.16","80","19","107","8","24","7.48","22.43","-43.29","11","3","8","27.27","27.27","-3.24","158","13","41","8.23","8.23","-48.41",
"Bolger, E","0","0","0","0","0","0","2","0","0","0","0","-2","155","19","47","12.26","30.32","-69.31","96","20","77","12","29","15.58","37.66","-23.54","24","10","16","41.67","41.67","5.86","81","11","27","13.58","13.58","-30.96",
"Bolger, J S","14","1","4","7.14","28.57","-7.5","21","1","4","4.76","19.05","-14.5","681","52","166","7.64","24.38","-261.65","7","11","338","26","89","7.69","26.33","-145.34","48","15","27","31.25","31.25","-8.78","269","21","70","7.81","7.81","-18.8",
"Botti, M","14","3","5","21.43","35.71","13.5","22","4","7","18.18","31.82","11.5","830","97","262","11.69","31.57","-1.67","3","3","451","52","137","11.53","30.38","-35.16","81","15","39","18.52","18.52","-38.41","524","63","159","12.02","12.02","-13.95",
"Boughey, George","16","1","7","6.25","43.75","-10.5","34","1","12","2.94","35.29","-28.5","1487","235","545","15.8","36.65","-351.55","7","12","691","98","238","14.18","34.44","-150.93","303","116","201","38.28","38.28","-15.5","833","143","319","17.17","17.17","-81.44",
"Bowe, Colin","0","0","0","0","0","0","0","0","0","0","0","0","31","3","7","9.68","22.58","37.5","201","4","18","3","5","16.67","27.78","50.5","1","0","1","0","0","-1","11","1","3","9.09","9.09","-2",
"Boyle, J R","7","0","0","0","0","-7","11","1","3","9.09","27.27","-8","431","41","116","9.51","26.91","-168.5","10","9","188","16","53","8.51","28.19","-88.92","39","9","20","23.08","23.08","-9.12","365","40","107","10.96","10.96","-111",
"Bridger, J / Cook, R","1","0","0","0","0","-1","6","0","1","0","16.67","-6","235","10","34","4.26","14.47","-132.62","211","42","116","8","26","6.9","22.41","-43.62","13","1","6","7.69","7.69","-10.62","177","10","32","5.65","5.65","-74.62",
"Brittain, Antony","11","0","3","0","27.27","-11","18","0","3","0","16.67","-18","571","32","139","5.6","24.34","-312.04","36","26","292","11","63","3.77","21.58","-208.04","21","8","11","38.1","38.1","4.21","487","30","119","6.16","6.16","-236.17",
"Bromhead, Henry De","21","5","8","23.81","38.1","-1","32","8","12","25","37.5","5.75","1381","191","492","13.83","35.63","-261.78","5","10","667","103","249","15.44","37.33","-74.7","216","72","141","33.33","33.33","-34.54","538","53","154","9.85","9.85","-67.93",
"Brooke, Daniel","2","0","0","0","0","-2","4","0","0","0","0","-4","190","15","48","7.89","25.26","-86.08","49","14","97","5","23","5.15","23.71","-49.75","18","5","14","27.78","27.78","-0.71","156","13","39","8.33","8.33","-84.08",
"Brookhouse, B","2","0","0","0","0","-2","6","0","0","0","0","-6","231","31","74","13.42","32.03","-43.04","24","10","194","25","59","12.89","30.41","-54.41","37","12","22","32.43","32.43","-1.17","131","13","40","9.92","9.92","-23.09",
"Brown, G","2","0","0","0","0","-2","3","0","0","0","0","-3","132","19","42","14.39","31.82","14.07","54","12","91","14","32","15.38","35.16","7.82","15","5","11","33.33","33.33","-2.64","94","14","31","14.89","14.89","34.51",
"Burke, K R","20","5","9","25","45","7.58","47","13","23","27.66","48.94","26.42","1524","240","577","15.75","37.86","-65.54","3","9","760","133","300","17.5","39.47","-18.87","259","93","157","35.91","35.91","1.67","721","100","241","13.87","13.87","-80.66",
"Butler, John","10","2","2","20","20","6.5","14","3","3","21.43","21.43","7.5","1018","77","241","7.56","23.67","-442.91","1","1","552","33","118","5.98","21.38","-248.87","91","26","57","28.57","28.57","-8.73","789","67","205","8.49","8.49","-267.9",
"Carr, John G","0","0","0","0","0","0","0","0","0","0","0","0","39","1","4","2.56","10.26","-13","368","23","22","0","3","0","13.64","-22","1","0","0","0","0","-1","28","0","3","0","0","-28",
"Carr, Mrs R A","17","1","3","5.88","17.65","-13.25","30","1","4","3.33","13.33","-26.25","800","85","229","10.63","28.63","-141.57","4","10","434","46","133","10.6","30.65","-140.91","74","23","35","31.08","31.08","6.6","749","79","217","10.55","10.55","-131.57",
"Carroll, A W","13","2","3","15.38","23.08","2","23","3","4","13.04","17.39","-2","1965","173","506","8.8","25.75","-444.44","1","2","962","80","233","8.32","24.22","-246.52","161","48","98","29.81","29.81","-17.43","1655","157","447","9.49","9.49","-310.23",
"Carroll, D","6","0","0","0","0","-6","19","0","3","0","15.79","-19","439","42","108","9.57","24.6","-177.63","227","83","217","17","48","7.83","22.12","-121.17","37","11","17","29.73","29.73","5.41","323","37","89","11.46","11.46","-90.51",
"Cawley, Edward","1","0","1","0","100","-1","3","0","1","0","33.33","-3","184","12","30","6.52","16.3","-27.5","30","7","102","9","21","8.82","20.59","17","7","1","2","14.29","14.29","-3.5","132","12","28","9.09","9.09","24.5",
"Chamings, P R","2","1","1","50","50","5.5","5","2","3","40","60","10","256","23","55","8.98","21.48","-69.42","1","1","122","16","33","13.11","27.05","11.75","18","6","10","33.33","33.33","3.58","229","23","53","10.04","10.04","-42.42",
"Channon, Jack","10","3","5","30","50","6.5","22","4","9","18.18","40.91","7.5","416","59","162","14.18","38.94","-14.3","3","4","357","49","130","13.73","36.41","-25.64","65","20","39","30.77","30.77","-13.75","282","39","114","13.83","13.83","-19.86",
"Chapple-Hyam, Jane","1","1","1","100","100","5.5","19","2","7","10.53","36.84","-7","459","51","147","11.11","32.03","-90.09","1","1","242","30","77","12.4","31.82","-4.86","50","16","28","32","32","-7.25","235","27","88","11.49","11.49","-35.06",
"Charlton, Roger/Harry","6","3","4","50","66.67","2.53","11","4","6","36.36","54.55","1.03","523","91","201","17.4","38.43","-46.08","2","2","248","45","100","18.15","40.32","6.97","117","40","73","34.19","34.19","-18.29","291","54","112","18.56","18.56","-28.57",
"Clover, Tom","8","2","4","25","50","2","10","2","4","20","40","0","408","47","149","11.52","36.52","-151.55","2","5","223","28","90","12.56","40.36","-68.86","58","20","37","34.48","34.48","-5.55","229","22","72","9.61","9.61","-81.57",
"Cody, Patrick","0","0","0","0","0","0","1","0","0","0","0","-1","179","20","54","11.17","30.17","-60.62","52","6","83","11","24","13.25","28.92","-13.62","19","6","11","31.58","31.58","-3","88","10","25","11.36","11.36","-20",
"Cole, P F I","5","1","2","20","40","-1","10","2","4","20","40","1","332","40","129","12.05","38.86","-94.81","3","2","187","21","71","11.23","37.97","-43.42","46","16","32","34.78","34.78","0.27","201","16","69","7.96","7.96","-109.87",
"Collins, C M","4","0","1","0","25","-4","11","0","3","0","27.27","-11","288","21","61","7.29","21.18","-95.21","30","18","188","15","41","7.98","21.81","-40.22","17","3","9","17.65","17.65","-10.54","131","12","30","9.16","9.16","-5.42",
"Cooper, Thomas","1","0","0","0","0","-1","1","0","0","0","0","-1","143","7","32","4.9","22.38","-111.96","37","6","62","5","18","8.06","29.03","-42.96","11","3","9","27.27","27.27","-1.04","70","0","10","0","0","-70",
"Corish, Thomas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
