trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bailey, Liam","5","1","2","20","40","3","10","1","3","10","30","-2","315","20","62","6.35","19.68","-184.75","1","3","139","13","28","9.35","20.14","-62.25","13","3","6","23.08","23.08","-2.75","238","14","43","5.88","5.88","-142.25",
"Balding, A M","18","4","9","22.22","50","-7.46","36","9","16","25","44.44","-3.7","1949","288","715","14.78","36.69","-388.75","1","1","1001","143","372","14.29","37.16","-232.61","343","113","212","32.94","32.94","-44.47","857","128","291","14.94","14.94","-110.17",
"Barclay, Stella","4","0","0","0","0","-4","8","1","1","12.5","12.5","5","557","40","130","7.18","23.34","-68.7","12","6","275","26","69","9.45","25.09","-48.11","28","7","15","25","25","-6.53","462","36","111","7.79","7.79","-1.78",
"Barron, T D","1","0","0","0","0","-1","1","0","0","0","0","-1","473","57","148","12.05","31.29","-105.4","59","22","238","26","73","10.92","30.67","-36.93","63","16","36","25.4","25.4","-13.22","379","48","125","12.66","12.66","-45.86",
"Bedi, Miss J","0","0","0","0","0","0","2","0","0","0","0","-2","101","4","14","3.96","13.86","-39.5","121","21","63","2","10","3.17","15.87","-12","0","0","0","0","0","0","87","4","14","4.6","4.6","-25.5",
"Bell, M L W","6","1","1","16.67","16.67","-3.9","11","1","3","9.09","27.27","-8.9","737","88","250","11.94","33.92","-260.11","6","3","387","43","124","11.11","32.04","-110.37","113","36","59","31.86","31.86","-15.11","430","50","142","11.63","11.63","-135.45",
"Best, Jim/Suzi","0","0","0","0","0","0","3","0","0","0","0","-3","129","10","25","7.75","19.38","-31.75","29","7","75","6","13","8","17.33","-28","6","2","3","33.33","33.33","-1.25","86","9","22","10.47","10.47","5.75",
"Bethell, Ed","5","0","0","0","0","-5","9","1","3","11.11","33.33","-6.62","442","70","167","15.84","37.78","-74.69","14","9","236","40","96","16.95","40.68","-62.81","99","30","55","30.3","30.3","-20.15","257","46","101","17.9","17.9","-8.38",
"Bethell, Harriet","2","1","1","50","50","10","2","1","1","50","50","10","136","24","55","17.65","40.44","18.06","1","1","66","13","29","19.7","43.94","19.68","18","5","10","27.78","27.78","-3.94","132","24","54","18.18","18.18","22.06",
"Boughey, George","8","1","2","12.5","25","-3.5","18","2","5","11.11","27.78","-9.17","1488","241","547","16.2","36.76","-317.52","2","3","683","101","234","14.79","34.26","-141.88","304","120","203","39.47","39.47","-7.3","834","145","323","17.39","17.39","-61.69",
"Boultbee-brooks, Clive","0","0","0","0","0","0","2","1","1","50","50","-0.56","75","8","23","10.67","30.67","-22.81","13","2","48","5","17","10.42","35.42","-10.06","4","3","4","75","75","4.19","37","4","13","10.81","10.81","-0.5",
"Bowen, P","0","0","0","0","0","0","7","0","1","0","14.29","-7","434","65","143","14.98","32.95","-118.91","31","16","213","36","74","16.9","34.74","-27.09","83","33","55","39.76","39.76","3.38","342","55","122","16.08","16.08","-53.05",
"Brennan, F J","3","0","1","0","33.33","-3","4","0","1","0","25","-4","85","8","19","9.41","22.35","-37.59","27","6","56","8","17","14.29","30.36","-8.59","4","1","1","25","25","-2.09","53","5","12","9.43","9.43","-30.09",
"Brittain, Antony","0","0","0","0","0","0","4","0","0","0","0","-4","576","33","142","5.73","24.65","-308.54","15","7","291","12","65","4.12","22.34","-203.54","21","8","11","38.1","38.1","4.21","489","31","122","6.34","6.34","-229.67",
"Brooke, Daniel","1","0","0","0","0","-1","3","0","0","0","0","-3","188","15","48","7.98","25.53","-84.08","28","9","94","5","23","5.32","24.47","-46.75","18","5","14","27.78","27.78","-0.71","154","13","39","8.44","8.44","-82.08",
"Brown, A D","0","0","0","0","0","0","4","0","0","0","0","-4","316","36","98","11.39","31.01","-59.79","54","29","175","18","58","10.29","33.14","-51.33","41","10","21","24.39","24.39","-10.03","247","31","79","12.55","12.55","-45.84",
"Burke, K R","17","2","5","11.76","29.41","3.5","24","3","6","12.5","25","0.5","1531","239","577","15.61","37.69","-93.96","1","3","739","125","291","16.91","39.38","-41.91","261","94","157","36.02","36.02","-2.54","729","97","239","13.31","13.31","-113.24",
"Burke, Kieran","0","0","0","0","0","0","3","1","1","33.33","33.33","23","226","29","64","12.83","28.32","-13.95","8","1","131","10","30","7.63","22.9","0.96","33","14","21","42.42","42.42","8.39","164","27","56","16.46","16.46","4.05",
"Butler, John","10","1","4","10","40","-0.5","21","1","4","4.76","19.05","-11.5","1014","80","246","7.89","24.26","-441.15","1","3","551","29","117","5.26","21.23","-274.87","97","30","63","30.93","30.93","-5.47","787","70","209","8.89","8.89","-268.14",
"Camacho, Miss J A","1","0","0","0","0","-1","6","0","2","0","33.33","-6","597","69","165","11.56","27.64","-65.07","24","11","284","24","71","8.45","25","-112.64","68","19","31","27.94","27.94","1.94","457","52","135","11.38","11.38","-53.5",
"Carr, Mrs R A","8","1","5","12.5","62.5","-3","23","6","12","26.09","52.17","10.25","792","85","230","10.73","29.04","-131.32","5","4","435","48","133","11.03","30.57","-129.41","68","22","32","32.35","32.35","8.85","741","79","218","10.66","10.66","-121.32",
"Carroll, A W","14","0","6","0","42.86","-14","31","1","10","3.23","32.26","-25.5","1983","176","515","8.88","25.97","-437.44","12","24","966","80","240","8.28","24.84","-258.02","162","48","98","29.63","29.63","-18.43","1671","160","454","9.58","9.58","-301.23",
"Carroll, D","2","0","0","0","0","-2","4","0","0","0","0","-4","434","46","109","10.6","25.12","-95.63","206","60","221","20","50","9.05","22.62","-108.17","38","12","18","31.58","31.58","6.41","317","40","90","12.62","12.62","-22.51",
"Case, B I","2","0","0","0","0","-2","10","1","1","10","10","-4","237","19","54","8.02","22.78","-123.43","13","9","129","9","27","6.98","20.93","-59.67","14","6","9","42.86","42.86","4.82","183","17","48","9.29","9.29","-90.34",
