trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","3","1","1","33.33","33.33","-0.37","4","1","2","25","50","-1.37","208","21","62","10.1","29.81","-46.49","3","1","120","10","36","8.33","30","-37.24","21","6","10","28.57","28.57","-1.99","164","19","51","11.59","11.59","-35.99",
"Appleby, M","12","0","4","0","33.33","-12","19","1","6","5.26","31.58","-14.5","1794","216","563","12.04","31.38","-401.56","13","17","904","103","289","11.39","31.97","-210.05","279","81","157","29.03","29.03","-44.39","1525","179","477","11.74","11.74","-339.58",
"Bailey, K C","7","1","4","14.29","57.14","-2.5","9","2","5","22.22","55.56","-1.25","503","74","185","14.71","36.78","-69.26","3","1","253","37","90","14.62","35.57","-36.77","84","23","51","27.38","27.38","-20.65","303","44","108","14.52","14.52","-23.78",
"Bailey, Liam","0","0","0","0","0","0","2","0","0","0","0","-2","271","14","49","5.17","18.08","-135.5","28","6","133","7","25","5.26","18.8","-93.5","11","2","4","18.18","18.18","-4","210","11","36","5.24","5.24","-92.5",
"Balding, A M","12","2","9","16.67","75","12.5","26","4","13","15.38","50","7.5","1879","278","687","14.8","36.56","-319.22","4","3","928","139","339","14.98","36.53","-181.64","330","105","199","31.82","31.82","-50.94","809","117","263","14.46","14.46","-102.11",
"Barclay, Stella","3","0","1","0","33.33","-3","8","0","3","0","37.5","-8","537","33","114","6.15","21.23","-68.18","75","53","296","20","65","6.76","21.96","-111.59","24","5","12","20.83","20.83","-8.26","456","30","101","6.58","6.58","-10.51",
"Barcoe, James M","4","0","1","0","25","-4","11","0","4","0","36.36","-11","192","8","37","4.17","19.27","-80.5","98","51","107","3","19","2.8","17.76","-41.5","5","0","1","0","0","-5","140","7","31","5","5","-37",
"Barfoot-Saunt, Mrs Tracey","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","-27","1193","57","12","0","0","0","0","-12","0","0","0","0","0","0","6","0","0","0","0","-6",
"Barr, R E","0","0","0","0","0","0","0","0","0","0","0","0","21","0","1","0","4.76","-21","1554","69","11","0","1","0","9.09","-11","0","0","0","0","0","0","20","0","1","0","0","-20",
"Bedi, Miss J","0","0","0","0","0","0","1","0","0","0","0","-1","95","3","13","3.16","13.68","-74.5","161","28","54","2","8","3.7","14.81","-38","1","0","0","0","0","-1","83","3","13","3.61","3.61","-62.5",
