trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","1","0","1","0","100","-1","1","0","1","0","100","-1","96","4","13","4.17","13.54","-46","50","9","42","3","7","7.14","16.67","-4","1","0","1","0","0","-1","55","4","10","7.27","7.27","-5",
"Aherne, Sean","5","0","0","0","0","-5","6","0","0","0","0","-6","150","10","25","6.67","16.67","-10","26","12","92","4","13","4.35","14.13","-41.5","4","0","0","0","0","-4","96","9","23","9.38","9.38","39",
"Alexander, N W","1","0","1","0","100","-1","5","0","3","0","60","-5","435","56","148","12.87","34.02","-74.83","30","25","233","33","83","14.16","35.62","-26.57","44","15","30","34.09","34.09","9.6","321","48","126","14.95","14.95","-27.41",
"Allan, Miss Louise","0","0","0","0","0","0","0","0","0","0","0","0","62","3","12","4.84","19.35","-51.29","373","22","19","0","3","0","15.79","-19","4","2","4","50","50","2.38","38","2","9","5.26","5.26","-31.29",
"Appleby, M","17","0","4","0","23.53","-17","24","2","7","8.33","29.17","-11.67","1786","203","572","11.37","32.03","-404.11","9","18","874","97","276","11.1","31.58","-205.37","273","74","146","27.11","27.11","-58.35","1530","164","483","10.72","10.72","-356.8",
"Bailey, K C","8","0","2","0","25","-8","12","1","4","8.33","33.33","-6","483","67","158","13.87","32.71","-111.83","8","10","213","32","66","15.02","30.99","-27.23","78","24","46","30.77","30.77","-12.51","314","47","102","14.97","14.97","-31.27",
"Balding, A M","29","7","14","24.14","48.28","7.96","59","13","30","22.03","50.85","20.21","1924","292","713","15.18","37.06","-321.7","2","2","1005","149","392","14.83","39","-168.99","347","117","219","33.72","33.72","-34.67","844","128","283","15.17","15.17","-81.62",
"Beckett, R M","12","4","6","33.33","50","1.75","28","6","11","21.43","39.29","-5.92","1242","226","503","18.2","40.5","-203.13","2","1","646","129","278","19.97","43.03","-103.21","291","108","190","37.11","37.11","-8.74","524","101","197","19.27","19.27","-63.81",
"Berry, John","1","0","1","0","100","-1","2","0","1","0","50","-2","163","14","49","8.59","30.06","-51.81","15","4","81","9","21","11.11","25.93","-25.69","16","5","8","31.25","31.25","-1.14","135","13","42","9.63","9.63","-28.14",
"Bethell, Ed","6","0","1","0","16.67","-6","12","1","2","8.33","16.67","-8.75","449","71","168","15.81","37.42","-79.69","13","11","231","35","89","15.15","38.53","-77.69","102","31","56","30.39","30.39","-21.9","256","45","97","17.58","17.58","-9.88",
