trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, M","19","5","8","26.32","42.11","5.3","45","9","18","20","40","6.16","1868","225","570","12.04","30.51","-243.86","1","2","894","117","301","13.09","33.67","-150.74","257","80","151","31.13","31.13","-16.85","1613","194","508","12.03","12.03","-162.01",
"Bailey, K C","0","0","0","0","0","0","7","0","1","0","14.29","-7","560","84","193","15","34.46","-118.58","16","8","267","42","97","15.73","36.33","-33.05","96","30","62","31.25","31.25","-14.35","323","43","103","13.31","13.31","-66.81",
"Bailey, Liam","4","0","1","0","25","-4","8","0","1","0","12.5","-8","297","11","47","3.7","15.82","-174.25","94","20","150","7","25","4.67","16.67","-54","10","1","4","10","10","-7.5","256","7","38","2.73","2.73","-154.5",
"Balding, A M","7","0","2","0","28.57","-7","14","1","6","7.14","42.86","-12","1861","286","677","15.37","36.38","-124.49","13","13","933","134","337","14.36","36.12","-184.94","305","97","187","31.8","31.8","-46.81","856","132","308","15.42","15.42","-47.43",
"Barclay, Stella","5","0","1","0","20","-5","12","1","2","8.33","16.67","9","443","26","90","5.87","20.32","16.79","13","9","242","12","47","4.96","19.42","18.41","21","6","12","28.57","28.57","-2.96","371","24","79","6.47","6.47","81.29",
"Barron, T D","6","1","3","16.67","50","-1.67","11","2","5","18.18","45.45","0.83","519","72","172","13.87","33.14","-46.3","1","2","226","33","78","14.6","34.51","-34.09","90","26","48","28.89","28.89","6.55","414","61","143","14.73","14.73","-10.96",
"Bell, M L W","6","0","2","0","33.33","-6","9","1","4","11.11","44.44","-4.5","681","92","222","13.51","32.6","-230.5","14","8","340","40","119","11.76","35","-167.5","114","39","62","34.21","34.21","-6.24","410","54","133","13.17","13.17","-155.69",
"Bethell, Ed","3","1","1","33.33","33.33","0","6","1","1","16.67","16.67","-3","359","48","126","13.37","35.1","-30.81","6","3","204","25","67","12.25","32.84","-17.55","61","12","33","19.67","19.67","-30.64","206","33","75","16.02","16.02","31.3",
"Bethell, Harriet","2","0","1","0","50","-2","3","0","1","0","33.33","-3","76","12","27","15.79","35.53","-1","68","18","63","12","25","19.05","39.68","12","8","2","4","25","25","-2","73","11","26","15.07","15.07","0.5",
"Bevis, R J","0","0","0","0","0","0","0","0","0","0","0","0","33","5","8","15.15","24.24","25.38","29","3","14","2","4","14.29","28.57","29.63","4","2","3","50","50","0.88","28","4","7","14.29","14.29","27.75",
