trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, M","14","2","6","14.29","42.86","13","38","5","10","13.16","26.32","8.5","1808","227","562","12.56","31.08","-280.23","6","11","906","115","306","12.69","33.77","-153.82","271","86","161","31.73","31.73","-22.77","1559","193","487","12.38","12.38","-210.5",
"Attwater, M J","6","0","1","0","16.67","-6","9","1","2","11.11","22.22","-4.5","658","38","133","5.78","20.21","-289.13","8","8","310","19","63","6.13","20.32","-138.24","28","8","14","28.57","28.57","-5.84","532","32","107","6.02","6.02","-203.09",
"Baker, George","5","0","1","0","20","-5","9","0","2","0","22.22","-9","413","43","115","10.41","27.85","-124.83","19","18","193","18","52","9.33","26.94","-76.71","50","12","26","24","24","-14.21","330","38","99","11.52","11.52","-93.21",
"Balding, A M","33","1","4","3.03","12.12","-27.5","64","4","12","6.25","18.75","-48.22","1874","282","669","15.05","35.7","-241.65","5","14","907","135","305","14.88","33.63","-185.52","319","107","194","33.54","33.54","-39.54","838","125","285","14.92","14.92","-71.13",
"Beckett, R M","32","2","11","6.25","34.38","-6.37","47","4","17","8.51","36.17","-16.55","1138","181","421","15.91","36.99","-200.03","6","26","613","101","233","16.48","38.01","-80.06","226","79","135","34.96","34.96","-15.98","515","82","177","15.92","15.92","-115.43",
"Bell, M L W","10","2","3","20","30","18","21","4","6","19.05","28.57","16.5","679","86","224","12.67","32.99","-230.44","4","3","345","43","119","12.46","34.49","-110.99","106","36","56","33.96","33.96","-0.43","404","51","133","12.62","12.62","-135.69",
"Bethell, Ed","7","0","1","0","14.29","-7","15","3","5","20","33.33","0.41","383","61","145","15.93","37.86","-18.88","13","12","220","40","81","18.18","36.82","9.06","79","21","43","26.58","26.58","-27.21","211","38","85","18.01","18.01","27.53",
"Bethell, Harriet","2","1","2","50","100","3.5","2","1","2","50","100","3.5","110","20","43","18.18","39.09","11.56","2","2","76","15","31","19.74","40.79","13.81","13","6","9","46.15","46.15","2.56","105","19","41","18.1","18.1","15.06",
"Bolger, J S","12","0","5","0","41.67","-12","15","0","5","0","33.33","-15","699","47","151","6.72","21.6","-299.18","23","26","343","23","82","6.71","23.91","-133.49","47","13","26","27.66","27.66","-11.56","289","19","67","6.57","6.57","-42.8",
"Botti, M","10","1","2","10","20","-2.5","15","1","3","6.67","20","-7.5","751","92","241","12.25","32.09","85.43","2","2","363","39","115","10.74","31.68","-34.92","85","16","39","18.82","18.82","-39.78","497","63","156","12.68","12.68","-23.74",
