trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, Charlie","12","4","5","33.33","41.67","-5.94","27","7","10","25.93","37.04","-13.5","905","271","488","29.94","53.92","-56.07","1","1","449","130","242","28.95","53.9","-52.63","426","190","296","44.6","44.6","-14.8","227","58","105","25.55","25.55","-9.7",
"Appleby, M","21","1","7","4.76","33.33","-18","39","4","11","10.26","28.21","-5.5","1814","228","564","12.57","31.09","-283.23","2","9","915","115","308","12.57","33.66","-165.32","274","86","161","31.39","31.39","-25.77","1565","194","489","12.4","12.4","-213.5",
"Attwater, M J","7","0","1","0","14.29","-7","10","1","2","10","20","-5.5","656","38","132","5.79","20.12","-287.13","10","9","308","19","62","6.17","20.13","-136.24","28","8","14","28.57","28.57","-5.84","531","32","106","6.03","6.03","-202.09",
"Balding, A M","31","4","6","12.9","19.35","-6.27","66","5","13","7.58","19.7","-39.87","1876","283","670","15.09","35.71","-233.92","2","3","914","138","309","15.1","33.81","-173.29","319","107","194","33.54","33.54","-39.81","838","125","285","14.92","14.92","-60.13",
"Banham, Chelsea","0","0","0","0","0","0","1","0","0","0","0","-1","234","16","47","6.84","20.09","-92.87","66","13","92","6","19","6.52","20.65","-57.12","15","3","7","20","20","-5.37","168","11","34","6.55","6.55","-59.37",
"Beckett, R M","23","0","7","0","30.43","-23","47","3","15","6.38","31.91","-19.8","1137","180","420","15.83","36.94","-202.53","8","31","616","101","233","16.4","37.82","-83.06","223","78","134","34.98","34.98","-16.48","511","81","175","15.85","15.85","-114.93",
"Bedi, Miss J","1","0","0","0","0","-1","3","0","0","0","0","-3","92","5","14","5.43","15.22","-64.25","38","8","50","3","7","6","14","-29.5","2","1","1","50","50","0.25","79","5","13","6.33","6.33","-51.25",
"Bell, M L W","10","1","4","10","40","11","17","3","7","17.65","41.18","15.5","680","86","225","12.65","33.09","-231.44","6","6","345","43","120","12.46","34.78","-110.99","106","36","56","33.96","33.96","-0.43","403","51","133","12.66","12.66","-134.69",
"Bethell, Ed","5","1","1","20","20","1.5","13","1","3","7.69","23.08","-6.5","386","62","146","16.06","37.82","-15.38","1","2","221","40","81","18.1","36.65","1.56","79","21","43","26.58","26.58","-27.21","214","39","86","18.22","18.22","31.03",
"Bewley, G T","1","0","0","0","0","-1","5","0","0","0","0","-5","193","25","62","12.95","32.12","-43.13","32","11","98","16","28","16.33","28.57","-3.13","22","7","11","31.82","31.82","-0.46","142","24","54","16.9","16.9","3.37",
"Boanas, Miss G","3","0","1","0","33.33","-3","6","1","4","16.67","66.67","-1","264","27","84","10.23","31.82","-38.38","8","4","104","7","23","6.73","22.12","-50.92","14","5","10","35.71","35.71","4.21","209","26","75","12.44","12.44","12.87",
"Bolger, J S","8","0","2","0","25","-8","17","0","5","0","29.41","-17","697","47","151","6.74","21.66","-297.18","25","28","338","23","79","6.8","23.37","-128.49","47","13","26","27.66","27.66","-11.56","287","19","67","6.62","6.62","-40.8",
"Botti, M","12","1","3","8.33","25","-4.5","19","1","5","5.26","26.32","-11.5","754","92","243","12.2","32.23","82.43","4","7","366","38","116","10.38","31.69","-46.42","87","16","40","18.39","18.39","-41.78","496","63","156","12.7","12.7","-22.74",
"Boughey, George","17","5","8","29.41","47.06","7.11","51","8","18","15.69","35.29","-17.29","1398","226","523","16.17","37.41","-384.91","1","3","817","130","305","15.91","37.33","-228.01","307","128","215","41.69","41.69","4.56","771","136","305","17.64","17.64","-83.1",
"Boyle, J R","3","1","2","33.33","66.67","10","5","1","3","20","60","8","437","39","110","8.92","25.17","-165.5","3","2","246","23","61","9.35","24.8","-93.79","33","9","17","27.27","27.27","-0.54","354","38","102","10.73","10.73","-91",
"Brisland, Robyn","2","0","0","0","0","-2","10","0","3","0","30","-10","645","55","151","8.53","23.41","-136.78","18","13","301","26","74","8.64","24.58","-28.38","43","13","20","30.23","30.23","-6.93","476","42","114","8.82","8.82","-151.53",
"Brittain, Antony","0","0","0","0","0","0","6","0","2","0","33.33","-6","627","48","169","7.66","26.95","-255.94","56","34","293","23","83","7.85","28.33","-111.17","29","13","16","44.83","44.83","18.18","549","44","156","8.01","8.01","-226.44",
"Bromhead, Henry De","6","0","3","0","50","-6","21","4","10","19.05","47.62","18.74","1479","195","502","13.18","33.94","-415.58","9","9","692","88","234","12.72","33.82","-150.57","268","90","171","33.58","33.58","-48.5","567","45","145","7.94","7.94","-170.3",
"Brooke, Daniel","1","0","0","0","0","-1","3","0","1","0","33.33","-3","195","14","42","7.18","21.54","-91.83","172","27","85","8","22","9.41","25.88","-45.83","11","4","7","36.36","36.36","4.04","161","14","36","8.7","8.7","-57.83",
"Brookhouse, B","7","0","4","0","57.14","-7","11","1","5","9.09","45.45","-8.25","66","8","23","12.12","34.85","8.12","13","9","66","8","23","12.12","34.85","8.12","14","2","7","14.29","14.29","-7.88","36","3","14","8.33","8.33","15.75",
"Browne, W P","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","104","9","31","8.65","29.81","-33.87","91","22","56","6","20","10.71","35.71","-16.37","3","2","3","66.67","66.67","2.88","27","0","2","0","0","-27",
"Bunyan, Darren","0","0","0","0","0","0","3","0","0","0","0","-3","173","11","28","6.36","16.18","-64.17","51","15","66","5","10","7.58","15.15","-19.67","9","2","3","22.22","22.22","-1.17","117","8","20","6.84","6.84","-39.17",
"Burke, K R","29","3","8","10.34","27.59","-16.67","51","7","17","13.73","33.33","-17.17","1547","218","559","14.09","36.13","-225.79","4","10","746","100","272","13.4","36.46","-117.15","239","86","147","35.98","35.98","8.13","799","94","268","11.76","11.76","-167.76",
"Burrows, Owen","6","1","1","16.67","16.67","-4.75","9","3","4","33.33","44.44","-1.04","187","42","87","22.46","46.52","11.18","4","3","90","24","44","26.67","48.89","7.82","47","17","28","36.17","36.17","9.27","69","17","30","24.64","24.64","16.62",
"Butler, John","16","0","2","0","12.5","-16","29","1","5","3.45","17.24","-18","928","98","250","10.56","26.94","-197.64","10","21","489","48","123","9.82","25.15","-156.85","101","32","70","31.68","31.68","-3.33","732","81","206","11.07","11.07","-149.95",
"Byrne, Philip Michael","0","0","0","0","0","0","3","1","1","33.33","33.33","4","87","3","13","3.45","14.94","-61.5","14","3","39","3","7","7.69","17.95","-13.5","2","1","1","50","50","4.5","58","3","13","5.17","5.17","-32.5",
"Byrnes, C","2","0","1","0","50","-2","6","0","1","0","16.67","-6","436","55","135","12.61","30.96","-126.38","16","7","232","33","76","14.22","32.76","-64.64","73","27","45","36.99","36.99","20.21","212","30","65","14.15","14.15","-44.94",
"Camacho, Miss J A","4","2","2","50","50","8.1","9","2","3","22.22","33.33","3.1","577","74","179","12.82","31.02","-29.09","1","2","294","44","92","14.97","31.29","56.09","73","17","32","23.29","23.29","-15.41","449","56","144","12.47","12.47","-50.67",
"Carr, Mrs R A","11","1","1","9.09","9.09","-2.5","22","1","2","4.55","9.09","-13.5","765","68","188","8.89","24.58","-124.74","1","1","394","49","120","12.44","30.46","-13.9","50","17","27","34","34","9.43","712","64","177","8.99","8.99","-99.07",
"Carroll, A W","33","4","5","12.12","15.15","4","51","5","11","9.8","21.57","-11.9","1987","175","528","8.81","26.57","-499.82","1","2","984","87","249","8.84","25.3","-280.77","143","44","87","30.77","30.77","-10.73","1664","157","471","9.44","9.44","-370.28",
"Carroll, D","7","2","4","28.57","57.14","3.33","10","2","5","20","50","0.33","433","50","111","11.55","25.64","-37.71","3","1","216","28","56","12.96","25.93","-47.63","44","15","21","34.09","34.09","9.58","329","41","91","12.46","12.46","-19.76",
"Carson, Anthony","1","0","0","0","0","-1","1","0","0","0","0","-1","191","4","28","2.09","14.66","-163","290","74","87","2","16","2.3","18.39","-72.5","9","0","3","0","0","-9","141","4","24","2.84","2.84","-113",
"Chamings, P R","1","0","0","0","0","-1","2","0","0","0","0","-2","282","24","71","8.51","25.18","-49.42","17","5","124","11","27","8.87","21.77","-42.92","25","5","13","20","20","-6.92","248","23","68","9.27","9.27","-23.42",
"Channon, Jack","10","1","4","10","40","31","18","1","5","5.56","27.78","23","148","19","61","12.84","41.22","-9.45","2","3","148","19","61","12.84","41.22","-9.45","30","10","20","33.33","33.33","-4.78","100","10","39","10","10","-63.66",
"Chapple-Hyam, Jane","3","0","1","0","33.33","-3","15","1","3","6.67","20","-13.47","481","54","152","11.23","31.6","-102.08","8","4","222","20","64","9.01","28.83","-93.53","64","18","36","28.13","28.13","-10.24","289","35","101","12.11","12.11","-52.61",
"Charalambous, P / Clutterbuck, J","4","0","2","0","50","-4","6","0","2","0","33.33","-6","144","10","29","6.94","20.14","-60.42","76","28","100","9","24","9","24","-29.42","15","3","7","20","20","-5.17","106","9","26","8.49","8.49","-27.92",
"Charlton, Roger/Harry","13","4","6","30.77","46.15","-2.6","22","4","8","18.18","36.36","-11.6","623","106","234","17.01","37.56","-132.46","4","5","273","41","102","15.02","37.36","-97.48","137","54","89","39.42","39.42","-6.16","343","64","131","18.66","18.66","-54.34",
"Cleary, Thomas","0","0","0","0","0","0","1","1","1","100","100","2.25","92","3","12","3.26","13.04","-55.75","12","1","34","2","6","5.88","17.65","-9.75","3","1","3","33.33","33.33","0.25","62","3","12","4.84","4.84","-25.75",
"Clover, Tom","5","0","1","0","20","-5","14","2","6","14.29","42.86","2.5","422","49","138","11.61","32.7","-159.3","8","6","179","18","60","10.06","33.52","-83.16","75","24","45","32","32","-13.88","255","22","72","8.63","8.63","-137.04",
"Cody, Patrick","2","0","1","0","50","-2","2","0","1","0","50","-2","181","18","66","9.94","36.46","-78.57","16","3","96","11","34","11.46","35.42","-39.12","22","7","13","31.82","31.82","-0.95","84","10","31","11.9","11.9","-13.25",
"Coleman, Kevin","5","1","1","20","20","10","13","1","6","7.69","46.15","2","285","24","67","8.42","23.51","0.87","5","3","163","13","40","7.98","24.54","-24.88","21","6","11","28.57","28.57","-4.38","158","15","42","9.49","9.49","43",
"Collins, C M","0","0","0","0","0","0","7","0","0","0","0","-7","126","8","26","6.35","20.63","-71.74","43","20","121","8","25","6.61","20.66","-66.74","6","2","3","33.33","33.33","-1.07","55","7","16","12.73","12.73","-1.92",
"Collins, Tracey / Halford, Mick","3","0","0","0","0","-3","12","2","2","16.67","16.67","-4.42","59","4","14","6.78","23.73","14.58","14","11","59","4","14","6.78","23.73","14.58","6","1","2","16.67","16.67","-2.75","43","1","9","2.33","2.33","-38.67",
"Comer, Luke","9","1","1","11.11","11.11","12","12","1","2","8.33","16.67","9","620","26","95","4.19","15.32","-290.92","6","3","360","11","49","3.06","13.61","-216","19","4","12","21.05","21.05","-2.75","364","22","64","6.04","6.04","-61.75",
"Cotter, Kieran P","3","1","1","33.33","33.33","1.33","8","1","2","12.5","25","-3.67","244","21","59","8.61","24.18","-65.46","7","2","114","8","28","7.02","24.56","-49.76","20","7","14","35","35","6.79","120","14","28","11.67","11.67","13.66",
"Cowell, R M H","8","0","0","0","0","-8","14","1","3","7.14","21.43","-10","556","43","139","7.73","25","-93.48","13","13","250","20","68","8","27.2","-50.29","31","9","15","29.03","29.03","-0.06","426","36","111","8.45","8.45","-41.73",
"Cox, C G","10","2","3","20","30","4.5","25","3","9","12","36","-8.59","979","144","352","14.71","35.96","-161.99","1","3","475","57","160","12","33.68","-130.62","151","67","102","44.37","44.37","41.8","566","82","201","14.49","14.49","-98.78",
"Crisford, Simon","13","1","4","7.69","30.77","-10.12","31","4","12","12.9","38.71","-14.98","719","152","332","21.14","46.18","-97.74","7","9","346","79","166","22.83","47.98","-19.38","168","75","115","44.64","44.64","8.19","310","63","124","20.32","20.32","-26.57",
"Dace, L A","0","0","0","0","0","0","1","0","1","0","100","-1","77","6","16","7.79","20.78","-20.75","25","3","36","3","8","8.33","22.22","-18.5","2","1","1","50","50","0.75","58","5","14","8.62","8.62","-18.75",
"Dalgleish, Keith","10","3","3","30","30","4.25","19","5","6","26.32","31.58","9.75","1167","131","357","11.23","30.59","-265.34","6","4","473","49","147","10.36","31.08","-97.38","144","42","94","29.17","29.17","-21.9","988","109","307","11.03","11.03","-297.59",
"Daly, H D","0","0","0","0","0","0","0","0","0","0","0","0","313","57","124","18.21","39.62","-5.7","40","4","163","30","64","18.4","39.26","-1.31","63","23","40","36.51","36.51","5.97","199","40","87","20.1","20.1","34.94",
"Dascombe, Tom","8","0","3","0","37.5","-8","15","1","6","6.67","40","-7","443","52","131","11.74","29.57","-162.03","13","14","146","12","46","8.22","31.51","-64.04","48","16","29","33.33","33.33","5.14","248","37","79","14.92","14.92","-67.32",
"Davidson, Tristan","3","0","1","0","33.33","-3","9","3","4","33.33","44.44","16.25","208","19","56","9.13","26.92","-53.42","9","4","83","7","18","8.43","21.69","5.75","26","7","14","26.92","26.92","-3.92","175","17","51","9.71","9.71","-26",
