trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Greatrex, W J","1","1","1","100","100","1.5","2","1","1","50","50","0.5","4","1","2","25","50","-1.5","5","1","3","20","60","-2.5","417","54","149","12.95","35.73","47.75","1","1","222","30","83","13.51","37.39","110.41","58","19","36","32.76","32.76","-2.83","236","41","90","17.37","17.37","-21.83",
"Greenall, O / Guerriero, J","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","9","0","0","0","0","-9","827","126","263","15.24","31.8","-116.71","57","26","416","65","126","15.63","30.29","-93.01","155","57","95","36.77","36.77","4.92","599","97","210","16.19","16.19","-10.68",
"Gretton, T R ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159","8","30","5.03","18.87","-94.49","90","10","95","7","22","7.37","23.16","-34.49","13","4","9","30.77","30.77","-0.49","117","8","29","6.84","6.84","-52.49",
"Griffin, Michael C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","26","2","6","7.69","23.08","8","122","5","10","1","1","10","10","11","2","0","2","0","0","-2","11","1","3","9.09","9.09","10",
"Haggas, W J","4","0","0","0","0","-4","15","2","2","13.33","13.33","-9.4","27","3","7","11.11","25.93","-17.4","52","10","18","19.23","34.62","-10.4","1347","273","590","20.27","43.8","-147.67","2","5","696","131","290","18.82","41.67","-70.05","401","147","259","36.66","36.66","-53.55","542","111","235","20.48","20.48","-16.85",
"Hamer, Mrs D A","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","91","11","22","12.09","24.18","-23.95","47","9","44","6","11","13.64","25","-12.45","9","2","4","22.22","22.22","-3.2","69","10","19","14.49","14.49","-8.95",
"Hand, F G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","37","3","11","8.11","29.73","78.38","135","11","20","1","7","5","35","-17.62","2","1","1","50","50","0.38","21","1","7","4.76","4.76","-9",
"Hanlon, John Joseph","0","0","0","0","0","0","3","0","0","0","0","-3","10","1","2","10","20","-7.62","19","2","5","10.53","26.32","-9.12","789","29","110","3.68","13.94","-452.67","5","5","402","17","61","4.23","15.17","-172.12","25","7","12","28","28","-7","417","14","60","3.36","3.36","-223.5",
"Hanmer, G D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","-1.12","372","33","87","8.87","23.39","-133.44","10","1","174","17","37","9.77","21.26","-45.58","26","11","20","42.31","42.31","5.73","287","25","70","8.71","8.71","-69.41",
"Hannon (Jnr), Richard","7","2","2","28.57","28.57","21","16","3","6","18.75","37.5","29","32","7","10","21.88","31.25","23.09","58","8","16","13.79","27.59","7.09","1909","202","600","10.58","31.43","-406.12","1","1","917","95","274","10.36","29.88","-205.05","196","53","117","27.04","27.04","-51.93","1073","117","347","10.9","10.9","-82.77",
"Harrington, Mrs John","2","1","2","50","100","4.5","5","2","3","40","60","4.5","17","3","6","17.65","35.29","-3","45","4","12","8.89","26.67","-27.25","1352","147","412","10.87","30.47","-209.22","1","2","652","77","203","11.81","31.13","-39.74","145","36","85","24.83","24.83","-50.45","461","47","129","10.2","10.2","-25.92",
"Harris, Miss G","1","0","0","0","0","-1","3","1","1","33.33","33.33","1","9","2","2","22.22","22.22","-2.62","12","3","4","25","33.33","0.38","456","36","100","7.89","21.93","-149.89","3","3","237","20","54","8.44","22.78","-58.29","40","8","21","20","20","-15.72","396","33","91","8.33","8.33","-151.39",
"Harvey, William","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","9","0","1","0","11.11","-9","9999","9999","9","0","1","0","11.11","-9","0","0","0","0","0","0","7","0","1","0","0","-7",
"Hills, Charles","4","0","1","0","25","-4","7","1","3","14.29","42.86","-0.5","12","1","4","8.33","33.33","-5.5","23","2","8","8.7","34.78","-14.67","757","97","225","12.81","29.72","21.65","3","6","338","35","95","10.36","28.11","-40.4","97","30","55","30.93","30.93","-14.7","378","50","117","13.23","13.23","20.65",
"Hobson, Richard","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","4.5","2","1","2","50","100","3.5","150","17","46","11.33","30.67","-9.12","7","1","74","9","22","12.16","29.73","-4.87","14","3","8","21.43","21.43","-2.87","119","15","40","12.61","12.61","-16.12",
"Hogan, Denis Gerard","2","1","1","50","50","0.88","5","1","1","20","20","-2.12","9","2","2","22.22","22.22","3.88","23","2","5","8.7","21.74","-10.12","980","62","226","6.33","23.06","-386.7","1","2","377","18","87","4.77","23.08","-242.14","58","16","37","27.59","27.59","-6.2","621","39","139","6.28","6.28","-186.54",
"Holland, Darryll","0","0","0","0","0","0","2","0","0","0","0","-2","5","1","2","20","40","-2.37","12","2","3","16.67","25","-2.87","466","43","119","9.23","25.54","-190.4","5","4","256","20","61","7.81","23.83","-140.75","48","15","26","31.25","31.25","-3.48","367","32","97","8.72","8.72","-140.05",
"Hollinshead, Steph","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","6","0","0","0","0","-6","210","18","49","8.57","23.33","-99.29","27","11","113","12","30","10.62","26.55","-46.04","14","4","10","28.57","28.57","-3.12","163","18","46","11.04","11.04","-52.29",
"Horton, James","1","0","0","0","0","-1","2","0","0","0","0","-2","5","0","1","0","20","-5","8","0","1","0","12.5","-8","190","19","56","10","29.47","-99.29","64","38","77","7","17","9.09","22.08","-43.87","20","4","11","20","20","-9.24","101","11","27","10.89","10.89","-42.12",
"Houghton, Eve Johnson","2","0","0","0","0","-2","5","0","1","0","20","-5","16","0","3","0","18.75","-16","37","2","8","5.41","21.62","-27.5","832","101","279","12.14","33.53","-125.6","8","22","477","60","150","12.58","31.45","-51.73","105","31","62","29.52","29.52","-15.69","508","63","166","12.4","12.4","-61.74",
"Hughes, Cian","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","12","0","2","0","16.67","-12","9999","9999","12","0","2","0","16.67","-12","0","0","0","0","0","0","2","0","0","0","0","-2",
"Hughes, Richard","1","0","0","0","0","-1","7","0","3","0","42.86","-7","13","1","6","7.69","46.15","-8.67","24","1","7","4.17","29.17","-19.67","765","110","294","14.38","38.43","-132.62","5","11","365","58","138","15.89","37.81","-49.38","127","39","87","30.71","30.71","-23.28","477","72","193","15.09","15.09","-107.86",
"Humphrey, Mrs S J","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","20","37","16.67","30.83","23.38","145","21","66","12","21","18.18","31.82","25.55","6","3","3","50","50","3.8","96","19","33","19.79","19.79","36.38",
"Jardine, I","0","0","0","0","0","0","10","1","5","10","50","-7.62","13","1","6","7.69","46.15","-10.62","34","3","12","8.82","35.29","-16.12","1354","153","397","11.3","29.32","-239.96","2","2","664","68","180","10.24","27.11","-104.85","165","49","101","29.7","29.7","-12.03","1098","137","335","12.48","12.48","-73.21",
"Jeffreys, D J","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","100","-2","4","0","2","0","50","-4","266","19","48","7.14","18.05","-109.6","51","15","118","9","26","7.63","22.03","-10.42","13","6","6","46.15","46.15","2.99","204","17","40","8.33","8.33","-53.55",
"Jehani, H Al","1","1","1","100","100","1.38","1","1","1","100","100","1.38","1","1","1","100","100","1.38","6","1","2","16.67","33.33","-3.62","29","5","11","17.24","37.93","-6.79","1","1","29","5","11","17.24","37.93","-6.79","8","2","6","25","25","-4.29","17","1","3","5.88","5.88","-12",
"Johnston, Charlie","5","0","2","0","40","-5","19","4","8","21.05","42.11","7.33","32","5","12","15.63","37.5","-2.42","64","6","20","9.38","31.25","-28.92","2119","263","637","12.41","30.06","-478.99","2","7","1226","139","373","11.34","30.42","-311.42","271","77","147","28.41","28.41","-60.46","1532","186","450","12.14","12.14","-389.03",
"Keane, Gerard","1","0","0","0","0","-1","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","204","16","42","7.84","20.59","-96.32","29","13","96","8","21","8.33","21.88","-42.65","22","5","10","22.73","22.73","-1.15","132","12","29","9.09","9.09","-46",
"Keatley, Adrian Paul","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","9","1","5","11.11","55.56","-5.25","461","61","157","13.23","34.06","-104.72","8","2","229","28","70","12.23","30.57","-80.07","52","24","37","46.15","46.15","22.78","343","42","112","12.24","12.24","-80.5",
"Kelleway, Miss Gay","0","0","0","0","0","0","2","0","2","0","100","-2","5","0","2","0","40","-5","9","0","2","0","22.22","-9","358","33","79","9.22","22.07","-65.2","37","19","174","13","34","7.47","19.54","-33.58","17","7","11","41.18","41.18","-1.05","255","26","61","10.2","10.2","-46.55",
"Kelly, David Harry","1","0","1","0","100","-1","1","0","1","0","100","-1","1","0","1","0","100","-1","4","1","3","25","75","3.5","171","11","40","6.43","23.39","-50.75","14","4","103","6","24","5.83","23.3","-43.75","8","2","4","25","25","-1.25","76","6","21","7.89","7.89","2.5",
"Kelly, Noel C","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","-6","6","0","0","0","0","-6","310","29","65","9.35","20.97","-95.67","16","7","155","17","35","10.97","22.58","-39.52","18","5","11","27.78","27.78","-0.92","210","24","56","11.43","11.43","-35.52",
"Kenneally, Desmond","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","4","0","30.77","-13","1436","16","8","0","2","0","25","-8","0","0","0","0","0","0","1","0","0","0","0","-1",
"Kerr, L","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49","3","9","6.12","18.37","-13.12","48","3","20","1","3","5","15","-10","3","1","2","33.33","33.33","-0.12","43","3","9","6.98","6.98","-7.12",
"Kiely, J E and Thomas","1","0","0","0","0","-1","2","0","0","0","0","-2","3","0","0","0","0","-3","4","0","0","0","0","-4","126","10","36","7.94","28.57","-69.19","32","13","82","4","23","4.88","28.05","-58.17","18","3","8","16.67","16.67","-7.94","50","2","14","4","4","-42",
"Kiely, Paul Stephen","0","0","0","0","0","0","1","0","1","0","100","-1","1","0","1","0","100","-1","2","0","1","0","50","-2","54","3","6","5.56","11.11","-22","28","5","33","2","4","6.06","12.12","-11","0","0","0","0","0","0","28","3","4","10.71","10.71","4",
"Killahena, David / Mcpherson, Graeme","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","50","50","13","9","1","4","11.11","44.44","6","157","28","60","17.83","38.22","-9.29","5","1","140","28","54","20","38.57","7.71","18","11","15","61.11","61.11","9.63","106","18","38","16.98","16.98","-8.03",
"King, A","2","0","1","0","50","-2","3","0","1","0","33.33","-3","4","0","1","0","25","-4","7","0","1","0","14.29","-7","1106","131","375","11.84","33.91","-326.93","18","13","491","58","171","11.81","34.83","-188.23","147","45","86","30.61","30.61","-25.75","697","77","231","11.05","11.05","-155.41",
"Kingston, G A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","100","-2","83","6","19","7.23","22.89","-15.25","43","6","57","2","11","3.51","19.3","-15","5","2","3","40","40","2.75","78","6","19","7.69","7.69","-10.25",
"Kinsella, Donal","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","100","3","9","3","9","-43","16","5","54","2","4","3.7","7.41","-9","2","0","0","0","0","-2","75","2","7","2.67","2.67","-30",
"Kinsella, J A","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","5","0","1","0","20","-5","77","3","10","3.9","12.99","-44.5","120","35","49","1","8","2.04","16.33","-45","2","1","1","50","50","2","42","2","9","4.76","4.76","-30.5",
"Kittow, W S","0","0","0","0","0","0","3","2","2","66.67","66.67","12.5","5","2","3","40","60","10.5","11","2","5","18.18","45.45","4.5","239","28","80","11.72","33.47","0.12","2","1","128","18","48","14.06","37.5","1.74","28","7","13","25","25","-4.88","199","25","68","12.56","12.56","29.24",
"Knight, Miss H C","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","65","0","3","0","4.62","-65","3449","66","65","0","3","0","4.62","-65","0","0","0","0","0","0","37","0","2","0","0","-37",
"Knight, W J","2","0","1","0","50","-2","3","0","2","0","66.67","-3","6","1","3","16.67","50","2.5","13","2","7","15.38","53.85","10.5","416","49","135","11.78","32.45","-97.25","5","4","228","37","86","16.23","37.72","12.25","58","14","32","24.14","24.14","-12.74","282","43","103","15.25","15.25","-23.25",
"Lavery, Ms Sheila","2","0","0","0","0","-2","3","0","0","0","0","-3","8","2","3","25","37.5","7.25","11","2","4","18.18","36.36","4.25","366","29","79","7.92","21.58","-33.17","4","4","174","17","44","9.77","25.29","23.5","23","5","11","21.74","21.74","-9","213","17","51","7.98","7.98","1.5",
"Lidster, Craig","0","0","0","0","0","0","5","0","1","0","20","-5","8","1","3","12.5","37.5","11","20","2","6","10","30","20","565","53","155","9.38","27.43","-44.11","6","6","351","29","95","8.26","27.07","-4.5","39","8","20","20.51","20.51","-19.11","353","36","103","10.2","10.2","25.29",
"Lupini, Miss Natalia","1","0","0","0","0","-1","1","0","0","0","0","-1","3","0","0","0","0","-3","5","1","1","20","20","-1","205","26","70","12.68","34.15","-18.38","12","4","120","11","34","9.17","28.33","-61.67","36","11","24","30.56","30.56","4.79","104","16","37","15.38","15.38","4.04",
"Lyons, G M","0","0","0","0","0","0","4","1","3","25","75","-0.5","6","1","3","16.67","50","-2.5","21","2","9","9.52","42.86","-15.4","770","106","266","13.77","34.55","-250.74","3","3","369","67","146","18.16","39.57","-33.41","143","50","89","34.97","34.97","-14.99","256","32","77","12.5","12.5","-45.58",
"Macey, Jessica","1","0","0","0","0","-1","2","0","0","0","0","-2","4","1","1","25","25","1.5","8","1","2","12.5","25","-2.5","372","37","101","9.95","27.15","-123.42","7","4","185","25","62","13.51","33.51","-12.17","36","9","22","25","25","-4.42","307","35","94","11.4","11.4","-75.42",
"Mackie, J","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","209","12","41","5.74","19.62","-70.34","59","11","87","8","18","9.2","20.69","33","15","3","9","20","20","-4.17","177","11","38","6.21","6.21","-105.34",
"Magee, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","0","0","0","-4","121","6","22","4.96","18.18","-37","230","61","78","2","11","2.56","14.1","-57","6","0","1","0","0","-6","67","4","16","5.97","5.97","-11",
"Main, Mrs H S","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","2","0","50","-4","12","1","3","8.33","25","-4","337","33","94","9.79","27.89","26.86","11","7","154","10","35","6.49","22.73","-104.26","37","10","23","27.03","27.03","-5.64","267","28","82","10.49","10.49","-80.39",
"Marnane, David","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","4","0","2","0","50","-4","314","23","80","7.32","25.48","-116.52","43","22","164","14","39","8.54","23.78","-60.75","19","6","10","31.58","31.58","3.98","185","18","51","9.73","9.73","-8",
"Martin, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","235","12","55","5.11","23.4","-105.5","76","20","102","5","24","4.9","23.53","-47","12","3","7","25","25","-1","183","10","47","5.46","5.46","-71",
"Maxwell, Conor","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","44","2","8","4.55","18.18","-37.17","116","21","41","2","8","4.88","19.51","-34.17","2","1","2","50","50","-0.17","21","2","7","9.52","9.52","-14.17",
"McCain Jnr, D","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","25","25","0.5","10","1","2","10","20","-5.5","1303","177","418","13.58","32.08","-309.83","6","4","585","68","168","11.62","28.72","-86.73","188","59","105","31.38","31.38","-52.32","889","111","263","12.49","12.49","-150.1",
"McCann, Anthony","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","7","0","0","0","0","-7","368","22","80","5.98","21.74","-209.92","81","30","202","15","51","7.43","25.25","-74.62","26","4","11","15.38","15.38","-15.17","204","11","45","5.39","5.39","-108.92",
"McConnell, John C","4","0","0","0","0","-4","9","2","3","22.22","33.33","-3.24","21","4","6","19.05","28.57","-1.74","48","6","14","12.5","29.17","-22.07","1705","123","373","7.21","21.88","-760.25","2","7","848","53","154","6.25","18.16","-372.38","117","34","62","29.06","29.06","-27.13","1163","63","203","5.42","5.42","-528.15",
"McCourt, T G","0","0","0","0","0","0","2","0","0","0","0","-2","7","0","0","0","0","-7","22","1","2","4.55","9.09","-17","416","28","87","6.73","20.91","-150.61","10","15","220","16","42","7.27","19.09","-93.87","21","7","16","33.33","33.33","1.64","317","24","75","7.57","7.57","-64.99",
"McCreery, Peter","0","0","0","0","0","0","2","0","0","0","0","-2","3","1","1","33.33","33.33","4.5","3","1","1","33.33","33.33","4.5","65","4","10","6.15","15.38","-16","6","3","22","3","6","13.64","27.27","8","3","0","0","0","0","-3","41","4","8","9.76","9.76","8",
"McEnery, P F","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","4","0","1","0","25","-4","89","3","17","3.37","19.1","20","175","25","42","2","8","4.76","19.05","33","1","0","0","0","0","-1","58","3","16","5.17","5.17","51",
"McGuinness, Adrian","1","0","0","0","0","-1","4","0","1","0","25","-4","12","1","4","8.33","33.33","-6","22","2","5","9.09","22.73","3","1069","91","279","8.51","26.1","-348.76","5","6","516","47","133","9.11","25.78","-141.5","93","23","58","24.73","24.73","-9.8","845","71","223","8.4","8.4","-228.32",
"McKenna, P J","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","1","0","0","0","0","-1","109","4","26","3.67","23.85","-85.25","101","10","44","2","13","4.55","29.55","-31","8","2","3","25","25","0.75","103","4","26","3.88","3.88","-79.25",
"McKiernan, Oliver","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","308","22","80","7.14","25.97","-104.17","64","10","126","10","31","7.94","24.6","-32.17","19","3","10","15.79","15.79","-6.67","148","15","44","10.14","10.14","-5.17",
"McLoughlin, D A","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","10","1","3","10","30","-1","430","26","80","6.05","18.6","-34.12","9","4","212","12","45","5.66","21.23","-55.12","15","2","8","13.33","13.33","-8.62","238","17","45","7.14","7.14","40.38",
"McNamara, Andrew","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","7","0","1","0","14.29","-7","227","11","36","4.85","15.86","-118.5","84","27","83","3","13","3.61","15.66","-65.5","5","1","2","20","20","0","139","9","24","6.47","6.47","-71.5",
"McNiff, Mark Michael","0","0","0","0","0","0","1","0","0","0","0","-1","6","0","1","0","16.67","-6","11","1","4","9.09","36.36","-6.67","243","12","53","4.94","21.81","-125.34","14","11","130","6","33","4.62","25.38","-86.84","15","2","10","13.33","13.33","-6.17","177","9","43","5.08","5.08","-77.17",
"Meade, Noel","0","0","0","0","0","0","2","0","2","0","100","-2","7","0","2","0","28.57","-7","13","1","5","7.69","38.46","-9","869","92","258","10.59","29.69","-98.65","14","13","382","41","111","10.73","29.06","23.66","80","23","44","28.75","28.75","-24.14","407","32","107","7.86","7.86","-38.5",
"Meehan, B J","1","0","0","0","0","-1","4","0","0","0","0","-4","5","0","0","0","0","-5","12","1","1","8.33","8.33","-6","240","21","65","8.75","27.08","100.38","10","8","121","12","27","9.92","22.31","119","13","2","4","15.38","15.38","-5.75","99","7","26","7.07","7.07","-53.37",
"Menuisier, David","0","0","0","0","0","0","1","1","1","100","100","3","5","2","3","40","60","1.63","13","4","8","30.77","61.54","0.01","338","37","93","10.95","27.51","-94.23","2","1","185","27","65","14.59","35.14","-38.79","32","12","21","37.5","37.5","-0.89","199","24","60","12.06","12.06","-50.7",
"Millman, B R","1","0","1","0","100","-1","6","0","2","0","33.33","-6","15","2","6","13.33","40","-7","26","3","9","11.54","34.62","-13.67","658","85","213","12.92","32.37","-86.6","4","9","340","45","103","13.24","30.29","-19.57","89","28","50","31.46","31.46","-3.68","503","70","168","13.92","13.92","3.82",
"Mohammed, Ismail","2","1","1","50","50","2.5","4","1","2","25","50","0.5","7","2","4","28.57","57.14","0.75","9","2","4","22.22","44.44","-1.25","208","16","46","7.69","22.12","-86.02","1","2","80","5","13","6.25","16.25","-59.59","23","6","13","26.09","26.09","-6.35","120","12","33","10","10","-16.76",
"Moore, Gary and Josh","0","0","0","0","0","0","2","1","1","50","50","0.25","14","2","3","14.29","21.43","-9.12","27","2","7","7.41","25.93","-22.12","1539","225","488","14.62","31.71","-229.78","2","1","767","86","205","11.21","26.73","-265.87","267","112","172","41.95","41.95","26.02","1121","153","345","13.65","13.65","-207.96",
"Muir, W R & Grassick, C","3","1","1","33.33","33.33","10","6","1","3","16.67","50","7","6","1","3","16.67","50","7","14","1","3","7.14","21.43","-1","445","47","136","10.56","30.56","-157.06","1","1","233","26","77","11.16","33.05","-87.42","45","17","27","37.78","37.78","5.78","333","41","112","12.31","12.31","-74.05",
"Mulholland, N P","0","0","0","0","0","0","0","0","0","0","0","0","8","2","2","25","25","-1.25","13","2","3","15.38","23.08","-6.25","990","104","260","10.51","26.26","-152.96","7","3","445","51","124","11.46","27.87","-120.8","103","33","57","32.04","32.04","-9.68","758","89","220","11.74","11.74","-7.09",
"Mullins, Anthony","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","33.33","33.33","0.25","175","12","25","6.86","14.29","-24.42","8","1","98","8","18","8.16","18.37","20.58","14","2","6","14.29","14.29","-5.92","77","7","17","9.09","9.09","38.33",
"Mullins, Emmet","2","0","0","0","0","-2","2","0","0","0","0","-2","7","0","1","0","14.29","-7","15","0","2","0","13.33","-15","330","51","116","15.45","35.15","-128.69","35","31","178","24","57","13.48","32.02","-73.57","89","28","55","31.46","31.46","-31.11","144","15","44","10.42","10.42","-68.18",
"Mullins, Ms Margaret","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","141","8","36","5.67","25.53","-80","55","17","84","4","18","4.76","21.43","-64.75","11","3","5","27.27","27.27","-1","30","2","10","6.67","6.67","-20.5",
"Mullins, W P","0","0","0","0","0","0","3","1","2","33.33","66.67","1","8","2","4","25","50","-0.5","28","8","14","28.57","50","8.06","2081","530","973","25.47","46.76","-360.21","2","1","1087","271","487","24.93","44.8","-133.7","789","378","564","47.91","47.91","-77.64","451","42","125","9.31","9.31","-78.26",
"Mulvany, Michael","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","-5","18","1","1","5.56","5.56","-10","384","29","89","7.55","23.18","-145.01","14","18","195","15","43","7.69","22.05","-66.76","33","9","21","27.27","27.27","0.16","239","21","70","8.79","8.79","-126.01",
"Murphy, Amy","2","0","0","0","0","-2","5","0","0","0","0","-5","8","0","0","0","0","-8","18","1","4","5.56","22.22","-12","763","57","178","7.47","23.33","-293.82","10","11","369","29","86","7.86","23.31","-77.66","33","8","19","24.24","24.24","-10.81","489","38","113","7.77","7.77","-140.14",
"Murphy, Ciaran","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","1","0","25","-4","14","1","3","7.14","21.43","-8.5","459","28","88","6.1","19.17","-210.5","14","14","236","13","46","5.51","19.49","-135","13","1","7","7.69","7.69","-8","262","19","56","7.25","7.25","-88.5",
"Murphy, P J F","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","-4","186","13","37","6.99","19.89","-21.79","238","71","104","3","13","2.88","12.5","-78.5","11","2","4","18.18","18.18","-4.29","140","13","32","9.29","9.29","24.21",
"Murphy, William P","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","44","4","10","9.09","22.73","28","120","11","29","4","7","13.79","24.14","43","0","0","0","0","0","0","10","2","4","20","20","6",
"Murray, Adrian","0","0","0","0","0","0","1","0","0","0","0","-1","7","2","2","28.57","28.57","24","16","2","3","12.5","18.75","15","444","27","112","6.08","25.23","-6.6","5","2","253","19","65","7.51","25.69","-22.18","22","6","16","27.27","27.27","-2.18","159","11","46","6.92","6.92","6.5",
"Murray, J G","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","64","0","5","0","7.81","-64","798","73","23","0","0","0","0","-23","0","0","0","0","0","0","49","0","5","0","0","-49",
"Murtagh, Barry","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78","1","5","1.28","6.41","-70.5","472","44","33","0","3","0","9.09","-33","2","0","0","0","0","-2","48","1","5","2.08","2.08","-40.5",
"Murtagh, J P","1","1","1","100","100","2.5","8","3","5","37.5","62.5","2.75","21","4","9","19.05","42.86","-3.25","32","6","14","18.75","43.75","6.75","879","88","271","10.01","30.83","-278.51","1","1","415","39","140","9.4","33.73","-126.27","100","22","54","22","22","-40.59","404","46","140","11.39","11.39","-66.63",
"Nicholls, Georgina","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","50","100","0.2","4","1","2","25","50","-1.8","107","8","38","7.48","35.51","-29.55","4","1","92","7","34","7.61","36.96","-21.05","9","3","7","33.33","33.33","0.45","49","7","23","14.29","14.29","21.95",
"OBrien, A P","0","0","0","0","0","0","2","1","2","50","100","0.38","14","4","7","28.57","50","-6.84","35","9","17","25.71","48.57","3.8","1187","276","555","23.25","46.76","-168.02","3","1","623","147","295","23.6","47.35","-91.91","381","168","273","44.09","44.09","-13.02","113","14","41","12.39","12.39","-53.33",
"OBrien, David M","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","114","5","22","4.39","19.3","-68.04","95","13","55","3","13","5.45","23.64","-34.67","5","1","3","20","20","-2.37","66","2","12","3.03","3.03","-35",
"OBrien, Fergal","0","0","0","0","0","0","1","0","0","0","0","-1","9","0","2","0","22.22","-9","15","0","3","0","20","-15","1267","216","475","17.05","37.49","-182.88","16","22","562","88","208","15.66","37.01","-72.05","259","100","158","38.61","38.61","-18.67","734","117","255","15.94","15.94","-58.83",
"OBrien, Joseph Patrick","4","0","1","0","25","-4","11","1","6","9.09","54.55","-8.75","40","7","19","17.5","47.5","37.92","68","10","29","14.71","42.65","19.3","1855","253","686","13.64","36.98","-343.37","3","5","909","115","326","12.65","35.86","-136.28","361","116","242","32.13","32.13","-83.45","487","48","138","9.86","9.86","11.79",
"OBrien, Liam G","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","2","0","0","0","0","-2","69","6","12","8.7","17.39","-30.87","55","9","38","4","5","10.53","13.16","-5","5","2","5","40","40","0.13","36","4","9","11.11","11.11","-15.87",
