trainer,1Day_Runs,1Day_Wins,1Day_Places,1Day_Win_Strike,1Day_Place_Strike,1Day_SP_ProfitLoss,3Day_Runs,3Day_Wins,3Day_Places,3Day_Win_Strike,3Day_Place_Strike,3Day_SP_ProfitLoss,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Clover, Tom","0","0","0","0","0","0","1","0","0","0","0","-1","2","0","0","0","0","-2","11","2","4","18.18","36.36","-3.5","419","52","160","12.41","38.19","-116.33","9","3","233","33","93","14.16","39.91","-38.75","57","25","40","43.86","43.86","10.92","219","26","78","11.87","11.87","-16.24",
"Coakley, D J","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","1","0","33.33","-3","9","0","3","0","33.33","-9","188","15","46","7.98","24.47","-96.37","16","11","92","9","27","9.78","29.35","-39.5","17","4","9","23.53","23.53","-5.62","147","14","43","9.52","9.52","-58.62",
"Cole, P F I","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","0","0","0","-4","13","2","3","15.38","23.08","-9.58","350","45","130","12.86","37.14","-94.22","10","5","175","27","61","15.43","34.86","-33.47","48","18","32","37.5","37.5","-0.81","214","18","71","8.41","8.41","-112.37",
"Collins, C M","0","0","0","0","0","0","2","0","0","0","0","-2","4","0","1","0","25","-4","13","1","3","7.69","23.08","2","390","30","86","7.69","22.05","-113.71","12","13","244","18","53","7.38","21.72","-59.97","24","3","12","12.5","12.5","-17.54","181","17","48","9.39","9.39","-19.42",
"Collins, Tracey / Halford, Mick","0","0","0","0","0","0","1","0","0","0","0","-1","1","0","0","0","0","-1","7","0","2","0","28.57","-7","375","41","113","10.93","30.13","-6.99","23","12","227","28","76","12.33","33.48","-22.07","43","11","21","25.58","25.58","-10.82","244","29","81","11.89","11.89","-35.3",
"Cox, C G","0","0","0","0","0","0","7","1","3","14.29","42.86","10","7","1","3","14.29","42.86","10","14","1","5","7.14","35.71","3","841","109","296","12.96","35.2","-178.79","2","2","357","52","136","14.57","38.1","-45.41","116","41","72","35.34","35.34","-7.24","478","52","149","10.88","10.88","-132.24",
"Coyle, Tony","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","3","0","0","0","0","-3","213","21","55","9.86","25.82","-66.75","41","12","114","10","32","8.77","28.07","-48.5","31","7","15","22.58","22.58","-7.75","169","19","50","11.24","11.24","-34.75",
"Crisford, Simon","0","0","0","0","0","0","6","2","3","33.33","50","6","11","2","4","18.18","36.36","1","24","4","8","16.67","33.33","-6.5","718","140","317","19.5","44.15","-124.16","2","1","371","71","161","19.14","43.4","-57.94","168","64","110","38.1","38.1","-20.07","322","69","138","21.43","21.43","12.45",
"Cromwell, Gavin Patrick","1","0","0","0","0","-1","7","1","3","14.29","42.86","6","10","1","3","10","30","3","22","2","6","9.09","27.27","2","1766","209","557","11.83","31.54","-497.04","3","5","937","127","322","13.55","34.36","-170.14","244","85","160","34.84","34.84","-8.11","905","97","274","10.72","10.72","-190.36",
"Dascombe, Tom","1","0","0","0","0","-1","4","0","0","0","0","-4","6","0","0","0","0","-6","11","0","1","0","9.09","-11","320","26","81","8.13","25.31","-156.21","37","28","153","12","35","7.84","22.88","-77.25","24","9","14","37.5","37.5","1.71","148","11","40","7.43","7.43","-74.13",
"Davis, D J S Ffrench","2","0","0","0","0","-2","3","1","1","33.33","33.33","0","7","3","3","42.86","42.86","6","10","3","5","30","50","3","391","45","120","11.51","30.69","-43.64","2","3","209","24","69","11.48","33.01","9.05","39","12","27","30.77","30.77","-7.89","225","23","72","10.22","10.22","-0.25",
"Davis, Miss J S","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61","4","13","6.56","21.31","-5.62","109","6","26","1","5","3.85","19.23","0","1","0","0","0","0","-1","24","3","7","12.5","12.5","28.5",
"Davison, Jack W","1","0","0","0","0","-1","2","0","1","0","50","-2","4","0","2","0","50","-4","8","2","5","25","62.5","1.67","267","32","77","11.99","28.84","-56.3","10","7","166","23","53","13.86","31.93","-19.63","31","12","19","38.71","38.71","2.79","126","16","37","12.7","12.7","0.08",
"Day, Anthony","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","1","2","5.56","11.11","33","488","15","9","0","1","0","11.11","-9","0","0","0","0","0","0","13","1","2","7.69","7.69","38",
"Delany, E D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","-3","99","3","17","3.03","17.17","-76","29","6","53","2","8","3.77","15.09","-34","4","1","2","25","25","0","68","2","13","2.94","2.94","-49",
"Dods, M","0","0","0","0","0","0","3","0","0","0","0","-3","12","0","1","0","8.33","-12","28","1","3","3.57","10.71","-20.5","1101","107","324","9.72","29.43","-301.01","13","27","562","54","157","9.61","27.94","-130.78","114","32","59","28.07","28.07","-4.88","910","80","267","8.79","8.79","-295.04",
"Donoghue, Ian","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","197","16","38","8.12","19.29","-45.71","56","26","128","12","27","9.38","21.09","-5.21","14","2","7","14.29","14.29","-9.71","130","13","28","10","10","4.41",
"Donohoe, R","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","1","0","33.33","-3","187","14","45","7.49","24.06","-42.17","73","21","114","8","32","7.02","28.07","-31.5","7","1","3","14.29","14.29","-3.5","162","10","41","6.17","6.17","-53.17",
"Dow, S","0","0","0","0","0","0","2","0","1","0","50","-2","7","0","2","0","28.57","-7","11","0","3","0","27.27","-11","324","33","81","10.19","25","-3.71","16","13","188","20","47","10.64","25","44.71","20","3","10","15","15","-11.62","284","31","76","10.92","10.92","22.29",
"Dowling, Thomas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","103","4","12","3.88","11.65","-77.12","306","54","63","1","6","1.59","9.52","-59","7","2","5","28.57","28.57","-0.62","78","4","11","5.13","5.13","-52.12",
"Drinkwater, S W","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","182","17","46","9.34","25.27","-94.04","150","14","82","7","17","8.54","20.73","-49.92","20","6","9","30","30","-1.12","132","14","34","10.61","10.61","-67.54",
"Dunlop, E A L","0","0","0","0","0","0","4","1","2","25","50","0","7","1","3","14.29","42.86","-3","20","3","6","15","30","-6","986","128","305","12.98","30.93","-89.04","2","3","510","60","148","11.76","29.02","-10.45","104","36","71","34.62","34.62","3.67","731","109","252","14.91","14.91","67.53",
"Easterby, M W","0","0","0","0","0","0","1","0","0","0","0","-1","9","0","1","0","11.11","-9","17","0","1","0","5.88","-17","954","95","290","9.96","30.4","-194.31","15","18","470","45","148","9.57","31.49","-79.15","106","19","52","17.92","17.92","-47.62","757","78","243","10.3","10.3","-190.83",
"Easterby, T D","0","0","0","0","0","0","11","0","1","0","9.09","-11","30","1","7","3.33","23.33","-23.5","59","2","13","3.39","22.03","-43.5","2672","209","688","7.82","25.75","-1053.85","5","21","1245","96","339","7.71","27.23","-508.21","209","46","119","22.01","22.01","-55.22","2197","188","604","8.56","8.56","-752.29",
"Eddery, Robert","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","4","0","0","0","0","-4","187","13","35","6.95","18.72","-54.25","31","9","98","8","19","8.16","19.39","-31.75","12","2","6","16.67","16.67","-4.75","139","12","29","8.63","8.63","-8.75",
"Elliott, Gordon","0","0","0","0","0","0","8","0","2","0","25","-8","21","1","6","4.76","28.57","-19.17","31","1","7","3.23","22.58","-29.17","2972","434","1063","14.6","35.77","-869.87","7","15","1452","202","490","13.91","33.75","-323.3","501","200","332","39.92","39.92","-66.69","1159","101","304","8.71","8.71","-379.9",
"Ellis, T","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100","-1","39","3","11","7.69","28.21","-26.25","472","31","30","0","8","0","26.67","-30","4","1","1","25","25","-1","10","0","3","0","0","-10",
"England, Sam","0","0","0","0","0","0","0","0","0","0","0","0","5","1","2","20","40","-1.75","9","1","2","11.11","22.22","-5.75","503","60","152","11.93","30.22","-168.97","7","4","284","33","79","11.62","27.82","-93.08","87","22","49","25.29","25.29","-20.76","419","53","138","12.65","12.65","-140.92",
"Eustace, Harry","0","0","0","0","0","0","1","0","1","0","100","-1","6","0","1","0","16.67","-6","12","0","2","0","16.67","-12","434","50","149","11.52","34.33","-93.86","44","42","261","22","83","8.43","31.8","-80.21","69","23","47","33.33","33.33","0.6","252","35","94","13.89","13.89","12",
"Evans, H J","0","0","0","0","0","0","2","0","0","0","0","-2","2","0","0","0","0","-2","5","1","2","20","40","1","302","39","97","12.91","32.12","-41.79","11","4","158","16","46","10.13","29.11","-40.92","30","8","18","26.67","26.67","-4.87","259","34","88","13.13","13.13","-53.62",
"Fahey, R A","1","0","0","0","0","-1","11","0","5","0","45.45","-11","27","1","10","3.7","37.04","-8","52","2","19","3.85","36.54","-24.5","1811","206","556","11.37","30.7","-407.4","6","18","942","92","259","9.77","27.49","-251.44","183","59","99","32.24","32.24","3.34","1301","140","383","10.76","10.76","-243.17",
"Fanshawe, J R","0","0","0","0","0","0","2","1","1","50","50","2.5","12","4","5","33.33","41.67","1.2","28","10","15","35.71","53.57","21.98","665","103","260","15.49","39.1","-147.31","2","1","368","61","149","16.58","40.49","-44.03","139","48","88","34.53","34.53","-7.97","441","77","188","17.46","17.46","-82.96",
"Faulkner, T","0","0","0","0","0","0","2","0","1","0","50","-2","2","0","1","0","50","-2","6","0","1","0","16.67","-6","16","0","3","0","18.75","-16","9999","9999","16","0","3","0","18.75","-16","1","0","1","0","0","-1","16","0","3","0","0","-16",
"Fell, R / Murray, S","1","0","1","0","100","-1","4","0","1","0","25","-4","12","0","1","0","8.33","-12","20","1","4","5","20","-3","928","78","237","8.41","25.54","-310.12","11","16","437","29","103","6.64","23.57","-130.54","68","24","43","35.29","35.29","14.97","760","69","201","9.08","9.08","-189.7",
"Fellowes, Charlie","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","50","-2","8","1","2","12.5","25","-4","605","66","187","10.91","30.91","-150.75","9","3","297","34","102","11.45","34.34","-64.01","74","23","43","31.08","31.08","-6.21","384","44","123","11.46","11.46","-54.53",
"Ferguson, James","0","0","0","0","0","0","1","0","0","0","0","-1","3","1","1","33.33","33.33","1.33","16","3","6","18.75","37.5","-0.79","500","63","167","12.6","33.4","-139.62","4","2","247","34","83","13.77","33.6","-29.62","84","30","53","35.71","35.71","1.92","259","40","98","15.44","15.44","4.43",
"Flint, J L","3","0","0","0","0","-3","5","0","0","0","0","-5","6","0","0","0","0","-6","11","1","2","9.09","18.18","-8","268","27","61","10.07","22.76","-6.79","13","10","137","10","26","7.3","18.98","32.83","19","11","12","57.89","57.89","15.88","250","25","58","10","10","-3.79",
"Flynn, Patrick J","0","0","0","0","0","0","1","0","1","0","100","-1","4","0","3","0","75","-4","7","0","3","0","42.86","-7","231","15","53","6.49","22.94","-92","23","10","118","10","32","8.47","27.12","-12.5","13","2","7","15.38","15.38","-4","167","11","38","6.59","6.59","-68.5",
"Fox, J C","0","0","0","0","0","0","1","1","1","100","100","5.5","2","1","2","50","100","4.5","3","1","2","33.33","66.67","3.5","57","5","20","8.77","35.09","13","2","1","31","4","12","12.9","38.71","20","3","1","2","33.33","33.33","0.5","54","5","20","9.26","9.26","16",
"Foy, Kevin","1","1","1","100","100","11","4","1","1","25","25","8","8","1","1","12.5","12.5","4","18","1","3","5.56","16.67","-6","797","96","265","12.05","33.25","-215.76","1","1","346","30","95","8.67","27.46","-186.32","123","38","73","30.89","30.89","-18.05","518","69","181","13.32","13.32","-91.9",
"France, Suzzanne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47","0","7","0","14.89","-47","986","72","13","0","2","0","15.38","-13","2","0","2","0","0","-2","39","0","5","0","0","-39",
"Frost, Kevin","2","0","0","0","0","-2","5","1","2","20","40","1.5","6","1","2","16.67","33.33","0.5","16","2","3","12.5","18.75","13.5","604","41","137","6.79","22.68","-255.18","3","4","344","22","81","6.4","23.55","-165.34","56","12","29","21.43","21.43","-14.59","505","38","126","7.52","7.52","-206.18",
"Gallagher, J","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","100","100","1.38","6","2","2","33.33","33.33","0.13","254","24","67","9.45","26.38","-93.49","7","1","110","13","31","11.82","28.18","-19.62","28","8","16","28.57","28.57","-1.49","218","22","60","10.09","10.09","-71.99",
"Gasson, Mrs Rosemary","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","43","0","9","0","20.93","-43","1266","86","20","0","3","0","15","-20","2","0","1","0","0","-2","28","0","8","0","0","-28",
"Gibney, Thomas","0","0","0","0","0","0","1","0","0","0","0","-1","3","0","0","0","0","-3","4","0","0","0","0","-4","419","33","93","7.88","22.2","-87.2","44","30","188","15","41","7.98","21.81","-46.33","21","9","16","42.86","42.86","5.17","262","18","52","6.87","6.87","-25.5",
"Gillard, Mark","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","4","0","1","0","25","-4","153","12","42","7.84","27.45","60.66","40","11","80","9","27","11.25","33.75","108.33","7","1","7","14.29","14.29","-2.67","107","8","35","7.48","7.48","-40.67",
"Gosden, John and Thady","0","0","0","0","0","0","7","2","4","28.57","57.14","-1.37","12","2","4","16.67","33.33","-6.37","33","4","11","12.12","33.33","-21.74","1197","247","523","20.63","43.69","-145.28","3","4","606","119","275","19.64","45.38","-89.72","306","123","202","40.2","40.2","-33.28","296","52","111","17.57","17.57","-54.95",
"Grassick, M C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","-7","244","15","44","6.15","18.03","-116.17","20","9","97","6","15","6.19","15.46","-57.17","12","2","6","16.67","16.67","-3.5","134","10","29","7.46","7.46","-40.5",
"Greatrex, W J","0","0","0","0","0","0","3","1","1","33.33","33.33","3","6","1","1","16.67","16.67","0","9","2","3","22.22","33.33","-0.5","421","55","151","13.06","35.87","49.75","2","2","229","31","85","13.54","37.12","109.41","58","19","36","32.76","32.76","-2.83","235","41","90","17.45","17.45","-20.83",
"Greenall, O / Guerriero, J","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","25","-4","12","0","2","0","16.67","-12","834","125","264","14.99","31.65","-138.71","67","38","421","65","127","15.44","30.17","-98.01","155","57","95","36.77","36.77","4.92","604","97","212","16.06","16.06","-15.68",
