trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Sean","2","0","1","0","50","-2","4","0","2","0","50","-4","138","11","30","7.97","21.74","11","46","8","52","5","15","9.62","28.85","47","9","2","6","22.22","22.22","1","98","9","25","9.18","9.18","9",
"Allwood, S","0","0","0","0","0","0","7","0","0","0","0","-7","158","10","30","6.33","18.99","-115.02","57","22","71","6","13","8.45","18.31","-49.65","14","5","8","35.71","35.71","1.23","111","10","30","9.01","9.01","-68.02",
"Appleby, M","20","1","5","5","25","-7","31","2","11","6.45","35.48","-10.5","1903","226","562","11.88","29.53","-206.6","3","15","898","108","272","12.03","30.29","-218.37","254","75","146","29.53","29.53","-22.92","1646","197","503","11.97","11.97","-125.36",
"Attwater, M J","5","0","0","0","0","-5","9","2","2","22.22","22.22","22.5","631","37","129","5.86","20.44","-173.51","12","7","301","21","74","6.98","24.58","-69.42","22","7","12","31.82","31.82","-0.14","508","33","109","6.5","6.5","-110.42",
"Bailey, K C","12","3","8","25","66.67","-2.37","22","5","13","22.73","59.09","14.63","557","83","192","14.9","34.47","-107.9","6","8","272","43","104","15.81","38.24","-18.6","100","31","61","31","31","-15.87","322","42","100","13.04","13.04","-59.88",
"Baker, George","3","0","1","0","33.33","-3","5","0","1","0","20","-5","426","45","110","10.56","25.82","-62.74","36","15","215","19","50","8.84","23.26","-89.62","46","11","22","23.91","23.91","-11.37","323","37","89","11.46","11.46","-32.62",
"Balding, A M","7","0","1","0","14.29","-7","8","0","2","0","25","-8","1868","285","680","15.26","36.4","-167.85","17","11","942","135","341","14.33","36.2","-222.7","302","97","184","32.12","32.12","-45.38","862","133","308","15.43","15.43","-68.26",
"Banham, Chelsea","1","0","1","0","100","-1","2","0","1","0","50","-2","285","18","61","6.32","21.4","-144.86","75","8","124","9","28","7.26","22.58","-47.87","20","7","13","35","35","2.14","215","12","45","5.58","5.58","-106.12",
"Barcoe, James M","2","0","1","0","50","-2","6","1","3","16.67","50","45","146","11","29","7.53","19.86","17.75","14","4","85","5","17","5.88","20","5","5","1","2","20","20","-1.25","103","9","24","8.74","8.74","11.25",
"Barr, Brian","0","0","0","0","0","0","1","0","1","0","100","-1","199","13","36","6.53","18.09","-100.75","23","5","81","5","18","6.17","22.22","-25","6","2","3","33.33","33.33","0.25","137","9","24","6.57","6.57","-57.75",
"Bedi, Miss J","1","0","1","0","100","-1","1","0","1","0","100","-1","90","3","15","3.33","16.67","-78.25","151","20","42","1","6","2.38","14.29","-37.5","3","1","1","33.33","33.33","-0.75","69","3","13","4.35","4.35","-57.25",
"Bell, M L W","3","1","1","33.33","33.33","-0.5","5","1","2","20","40","-2.5","675","93","224","13.78","33.19","-213.67","3","3","330","39","115","11.82","34.85","-159.5","112","38","62","33.93","33.93","-8.74","404","56","134","13.86","13.86","-134.36",
"Berry, John","0","0","0","0","0","0","1","0","0","0","0","-1","170","7","39","4.12","22.94","-118.12","140","40","90","4","18","4.44","20","-59.62","11","2","6","18.18","18.18","-4.62","132","7","32","5.3","5.3","-80.12",
"Best, Jim/Suzi","1","0","0","0","0","-1","1","0","0","0","0","-1","95","7","20","7.37","21.05","-67.04","20","4","39","4","9","10.26","23.08","-21.5","6","3","4","50","50","2.63","65","6","15","9.23","9.23","-41.37",
"Bolger, E","0","0","0","0","0","0","3","0","0","0","0","-3","239","26","66","10.88","27.62","-6.66","68","17","98","10","22","10.2","22.45","-36.77","45","14","23","31.11","31.11","-6.99","113","10","23","8.85","8.85","42.53",
"Boughey, George","14","1","2","7.14","14.29","-10.75","22","1","4","4.55","18.18","-18.75","1219","212","472","17.39","38.72","-277.04","2","4","764","130","295","17.02","38.61","-190.83","273","118","192","43.22","43.22","20.47","660","120","265","18.18","18.18","-79.27",
"Bowen, P","7","0","0","0","0","-7","7","0","0","0","0","-7","474","69","151","14.56","31.86","-99.09","43","23","228","30","71","13.16","31.14","-83.57","93","36","60","38.71","38.71","15.7","389","63","135","16.2","16.2","-36.76",
"Boyle, J R","0","0","0","0","0","0","0","0","0","0","0","0","446","42","113","9.42","25.34","-177.02","27","1","250","24","62","9.6","24.8","-91.25","42","12","22","28.57","28.57","-1.31","366","40","104","10.93","10.93","-111.52",
"Brisland, Robyn","9","0","0","0","0","-9","13","0","2","0","15.38","-13","755","62","170","8.21","22.52","-275.26","20","22","357","24","71","6.72","19.89","-195.63","48","16","23","33.33","33.33","-5.08","551","50","132","9.07","9.07","-185.01",
"Broderick, J P","0","0","0","0","0","0","2","0","0","0","0","-2","56","2","15","3.57","26.79","-44","94","11","32","2","10","6.25","31.25","-20","7","0","4","0","0","-7","33","2","14","6.06","6.06","-21",
"Bromhead, Henry De","12","1","6","8.33","50","-7","28","2","12","7.14","42.86","-18","1585","217","548","13.69","34.57","-563","2","4","738","88","240","11.92","32.52","-268.02","299","108","187","36.12","36.12","-47.81","603","44","152","7.3","7.3","-234.96",
"Brown, A D","2","0","0","0","0","-2","3","0","0","0","0","-3","185","19","45","10.27","24.32","49.83","190","53","126","14","30","11.11","23.81","7.33","11","3","6","27.27","27.27","0","133","13","31","9.77","9.77","-3.42",
"Bulgin, T S M","0","0","0","0","0","0","0","0","0","0","0","0","33","3","10","9.09","30.3","-9","227","5","16","1","7","6.25","43.75","-9.5","3","0","1","0","0","-3","18","3","9","16.67","16.67","6",
"Burke, John M","1","0","1","0","100","-1","1","0","1","0","100","-1","93","4","17","4.3","18.28","-67.5","153","29","48","1","10","2.08","20.83","-40.5","5","0","3","0","0","-5","61","4","15","6.56","6.56","-35.5",
"Burke, Kieran","6","0","0","0","0","-6","9","0","1","0","11.11","-9","136","21","44","15.44","32.35","20.96","21","10","95","17","36","17.89","37.89","-24.29","22","13","16","59.09","59.09","17.13","92","20","36","21.74","21.74","63.34",
"Butler, John","9","0","2","0","22.22","-9","14","0","2","0","14.29","-14","876","94","240","10.73","27.4","-188.15","28","22","462","56","138","12.12","29.87","-93.9","83","27","59","32.53","32.53","-0.37","696","78","200","11.21","11.21","-136.49",
"Byrne, Philip Michael","2","0","0","0","0","-2","2","0","0","0","0","-2","87","1","11","1.15","12.64","-80.5","113","20","51","1","6","1.96","11.76","-44.5","2","1","1","50","50","4.5","53","1","11","1.89","1.89","-46.5",
"Byrnes, C","12","1","3","8.33","25","-8.75","15","1","4","6.67","26.67","-11.75","345","45","110","13.04","31.88","-100.31","6","8","191","25","61","13.09","31.94","-39.47","64","25","39","39.06","39.06","18.86","163","26","53","15.95","15.95","-12.02",
"Candlish, Jennie","9","1","3","11.11","33.33","-5.5","16","2","4","12.5","25","-9.75","523","48","157","9.18","30.02","-225.41","4","3","256","15","65","5.86","25.39","-122.87","73","15","39","20.55","20.55","-26.37","447","40","136","8.95","8.95","-177.9",
"Cann, J G","0","0","0","0","0","0","0","0","0","0","0","0","29","2","5","6.9","17.24","-22.5","282","5","18","2","3","11.11","16.67","-11.5","4","2","3","50","50","2.5","18","2","5","11.11","11.11","-11.5",
"Carr, Mrs R A","2","1","1","50","50","7","3","1","2","33.33","66.67","6","720","53","161","7.36","22.36","-151.13","5","2","355","32","79","9.01","22.25","-31.71","38","8","18","21.05","21.05","-6.96","670","49","150","7.31","7.31","-128.46",
"Case, B I","2","0","0","0","0","-2","6","1","1","16.67","16.67","2.5","187","23","49","12.3","26.2","-56.04","11","4","91","12","24","13.19","26.37","-32.88","30","13","19","43.33","43.33","11.08","128","17","39","13.28","13.28","-45.79",
"Cashin, Mrs Julie","2","0","1","0","50","-2","2","0","1","0","50","-2","13","1","2","7.69","15.38","21","28","3","13","1","2","7.69","15.38","21","0","0","0","0","0","0","2","0","1","0","0","-2",
"Chapman, M C","0","0","0","0","0","0","0","0","0","0","0","0","85","0","3","0","3.53","-85","1484","131","31","0","0","0","0","-31","0","0","0","0","0","0","72","0","3","0","0","-72",
"Chapple-Hyam, Jane","7","1","4","14.29","57.14","-1","9","1","4","11.11","44.44","-3","485","57","162","11.75","33.4","-57.15","1","2","247","25","82","10.12","33.2","-81.78","65","17","34","26.15","26.15","-9.06","319","41","116","12.85","12.85","-17.11",
"Charalambous, P / Clutterbuck, J","3","1","1","33.33","33.33","9","4","1","1","25","25","8","110","9","18","8.18","16.36","-33.92","1","1","73","6","11","8.22","15.07","-18.67","9","1","5","11.11","11.11","-4.67","72","7","16","9.72","9.72","-13.42",
"Clover, Tom","1","0","1","0","100","-1","6","0","2","0","33.33","-6","456","56","151","12.28","33.11","-141.83","69","33","215","31","74","14.42","34.42","-44.89","76","24","42","31.58","31.58","-10.49","289","25","82","8.65","8.65","-154.96",
"Cole, Miss D","0","0","0","0","0","0","1","0","0","0","0","-1","44","3","6","6.82","13.64","19","17","3","33","3","5","9.09","15.15","30","0","0","0","0","0","0","21","2","3","9.52","9.52","-9",
"Collins, C M","0","0","0","0","0","0","3","0","0","0","0","-3","50","4","12","8","24","-15.67","35","9","50","4","12","8","24","-15.67","0","0","0","0","0","0","22","4","7","18.18","18.18","12.33",
"Commins, Donal","1","0","1","0","100","-1","3","0","1","0","33.33","-3","85","7","12","8.24","14.12","57.5","61","13","42","2","5","4.76","11.9","26","8","2","6","25","25","-1","46","6","9","13.04","13.04","93.5",
"Coogan, J G","0","0","0","0","0","0","0","0","0","0","0","0","133","9","25","6.77","18.8","94.53","102","16","74","6","14","8.11","18.92","65.83","12","3","7","25","25","-0.8","71","6","18","8.45","8.45","-38.47",
"Corbett, Mrs Susan","3","0","0","0","0","-3","6","0","0","0","0","-6","203","19","53","9.36","26.11","37.83","27","16","103","13","28","12.62","27.18","16.58","16","5","7","31.25","31.25","1.33","140","18","44","12.86","12.86","81.83",
"Cowell, R M H","3","0","0","0","0","-3","4","0","0","0","0","-4","606","48","146","7.92","24.09","-165.77","96","73","295","15","56","5.08","18.98","-97.42","47","15","27","31.91","31.91","2.11","446","39","113","8.74","8.74","-55.64",
"Crawley, Shane","0","0","0","0","0","0","3","0","0","0","0","-3","151","9","30","5.96","19.87","-91.79","155","22","50","3","7","6","14","-31.67","17","4","8","23.53","23.53","-2.79","83","7","22","8.43","8.43","-35.79",
"Cromwell, Gavin Patrick","18","1","3","5.56","16.67","-15","31","2","6","6.45","19.35","-24.75","1594","149","447","9.35","28.04","-543.05","5","12","860","78","251","9.07","29.19","-346.8","185","51","109","27.57","27.57","-25.61","821","71","219","8.65","8.65","-191.17",
"Cronin, Patrick","0","0","0","0","0","0","1","0","1","0","100","-1","20","2","5","10","25","30","140","9","11","1","4","9.09","36.36","-2","0","0","0","0","0","0","13","2","5","15.38","15.38","37",
"Curtis, Miss Rebecca","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","237","25","56","10.55","23.63","-85.35","36","14","126","13","26","10.32","20.63","-52.24","16","7","9","43.75","43.75","2.94","155","24","43","15.48","15.48","-5.85",
"Cusack, Liam P","4","1","1","25","25","1.5","5","1","2","20","40","0.5","147","9","39","6.12","26.53","-67.75","7","2","85","4","20","4.71","23.53","-53.5","11","3","8","27.27","27.27","-0.25","95","6","33","6.32","6.32","-44",
"Dando, P C","0","0","0","0","0","0","0","0","0","0","0","0","64","5","17","7.81","26.56","-22.4","252","9","25","1","5","4","20","-15.5","5","2","2","40","40","-0.4","47","5","14","10.64","10.64","-5.4",
"De Giles, Ed","1","0","0","0","0","-1","3","0","0","0","0","-3","295","24","63","8.14","21.36","-128.42","33","7","145","13","28","8.97","19.31","-55.42","29","6","14","20.69","20.69","-7.17","245","21","52","8.57","8.57","-91.67",
"Deacon, Geoffrey","1","0","0","0","0","-1","3","0","1","0","33.33","-3","118","10","21","8.47","17.8","89.08","220","27","56","3","9","5.36","16.07","10","5","3","4","60","60","5.58","69","7","12","10.14","10.14","52.58",
"Dickin, Harriet","0","0","0","0","0","0","1","0","0","0","0","-1","28","0","1","0","3.57","-28","9999","9999","28","0","1","0","3.57","-28","1","0","1","0","0","-1","19","0","1","0","0","-19",
"Dobbin, Mrs R","6","1","2","16.67","33.33","2","11","2","5","18.18","45.45","16","300","41","99","13.67","33","-56.66","6","5","133","14","41","10.53","30.83","-28.11","36","14","20","38.89","38.89","3.26","222","31","69","13.96","13.96","-20.47",
"Down, C J","2","0","1","0","50","-2","2","0","1","0","50","-2","235","18","62","7.66","26.38","-98.42","143","29","103","8","21","7.77","20.39","-55.75","16","3","9","18.75","18.75","-6.25","150","15","44","10","10","-42.92",
"Doyle, Timothy","3","0","0","0","0","-3","6","0","1","0","16.67","-6","210","9","26","4.29","12.38","-91.25","63","32","65","1","8","1.54","12.31","-39","5","3","3","60","60","6.75","123","8","20","6.5","6.5","-9.25",
"Duffy, S M","0","0","0","0","0","0","0","0","0","0","0","0","98","3","10","3.06","10.2","-63","31","1","45","3","7","6.67","15.56","-10","3","1","1","33.33","33.33","0","80","3","10","3.75","3.75","-45",
"Dunnett, Mrs C A","1","0","1","0","100","-1","1","0","1","0","100","-1","278","10","43","3.6","15.47","-59.17","67","27","145","6","21","4.14","14.48","11.33","11","2","6","18.18","18.18","-1.17","194","9","39","4.64","4.64","20.5",
"Durack, S","1","0","0","0","0","-1","1","0","0","0","0","-1","97","6","20","6.19","20.62","-61.3","52","12","55","4","9","7.27","16.36","-33.05","8","3","4","37.5","37.5","0.7","71","6","16","8.45","8.45","-35.3",
"Easterby, M W","7","0","4","0","57.14","-7","9","0","4","0","44.44","-9","890","78","235","8.76","26.4","-325.47","15","10","430","49","128","11.4","29.77","-59.39","103","24","53","23.3","23.3","-23.84","670","71","204","10.6","10.6","-133.34",
"Elliott, Gordon","51","6","17","11.76","33.33","-27.49","85","18","37","21.18","43.53","-25.39","2208","355","854","16.08","38.68","-449.51","4","15","1490","236","544","15.84","36.51","-244.32","434","192","304","44.24","44.24","-9.69","735","69","181","9.39","9.39","-155.6",
"Ender, Miss S J","0","0","0","0","0","0","1","0","0","0","0","-1","80","7","15","8.75","18.75","10.75","37","3","51","6","12","11.76","23.53","27.75","5","3","5","60","60","3.25","59","7","15","11.86","11.86","31.75",
"Evans, P D","14","2","3","14.29","21.43","-1.5","16","2","4","12.5","25","-3.5","1164","141","346","12.11","29.73","-220.55","3","8","544","65","172","11.95","31.62","-142.71","135","44","80","32.59","32.59","-5.16","848","112","271","13.21","13.21","-174.64",
"Fahey, Peter","3","1","2","33.33","66.67","9","7","1","3","14.29","42.86","5","539","66","185","12.24","34.32","17.9","4","3","251","34","84","13.55","33.47","55.69","52","14","29","26.92","26.92","-9.22","274","33","82","12.04","12.04","46.16",
"Fahey, R A","8","3","5","37.5","62.5","6.75","11","3","5","27.27","45.45","3.75","2205","235","633","10.66","28.71","-520.28","5","4","906","104","264","11.48","29.14","-126.89","200","66","117","33","33","8.74","1559","168","431","10.78","10.78","-340.81",
"Fellowes, Charlie","4","2","4","50","100","4.7","10","2","6","20","60","-1.3","634","78","193","12.3","30.44","-155.31","2","3","287","35","88","12.2","30.66","-101.91","89","30","54","33.71","33.71","-2.05","410","56","131","13.66","13.66","-88.5",
"Foley, Patrick T","3","0","2","0","66.67","-3","4","0","2","0","50","-4","101","6","22","5.94","21.78","-55.37","35","8","46","4","13","8.7","28.26","-7","4","1","3","25","25","-1.12","58","1","11","1.72","1.72","-46",
"Ford, Richenda","2","0","0","0","0","-2","4","0","0","0","0","-4","74","6","19","8.11","25.68","-8.17","262","23","37","1","5","2.7","13.51","-20","1","0","1","0","0","-1","57","6","16","10.53","10.53","8.83",
"Foster, Miss J E","1","0","0","0","0","-1","3","0","0","0","0","-3","113","10","26","8.85","23.01","-5.87","68","10","44","5","11","11.36","25","7","6","2","4","33.33","33.33","-1.37","100","8","23","8","8","-31.37",
"Frost, J D","1","0","1","0","100","-1","1","0","1","0","100","-1","161","3","10","1.86","6.21","-134","592","107","70","0","3","0","4.29","-70","0","0","0","0","0","0","100","3","9","3","3","-73",
"Fry, Harry","3","0","1","0","33.33","-3","13","2","6","15.38","46.15","-5","408","75","170","18.38","41.67","-76.03","10","5","206","47","100","22.82","48.54","-18.91","106","40","71","37.74","37.74","-8.9","228","33","86","14.47","14.47","-51.03",
"Gallagher, T","2","0","0","0","0","-2","3","0","0","0","0","-3","64","2","12","3.13","18.75","-47.5","570","46","27","0","4","0","14.81","-27","2","0","1","0","0","-2","29","2","6","6.9","6.9","-12.5",
"Gannon, Miss M M","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","-12","1842","36","4","0","0","0","0","-4","1","0","0","0","0","-1","1","0","0","0","0","-1",
"George, T R","8","0","4","0","50","-8","12","1","7","8.33","58.33","-9.62","475","55","137","11.58","28.84","-107.32","14","12","206","22","60","10.68","29.13","-53.88","49","14","25","28.57","28.57","-9.19","354","49","108","13.84","13.84","-24.86",
"Gillard, Mark","2","0","0","0","0","-2","5","1","1","20","20","4","177","8","34","4.52","19.21","-124","14","5","86","3","17","3.49","19.77","-68","9","2","6","22.22","22.22","-1","103","8","23","7.77","7.77","-50",
"Gordon, C","11","2","4","18.18","36.36","-4.5","16","2","6","12.5","37.5","-9.5","510","90","177","17.65","34.71","-28.7","5","5","277","63","103","22.74","37.18","19.75","77","42","56","54.55","54.55","28.34","331","57","100","17.22","17.22","27.14",
"Grassick, M C","0","0","0","0","0","0","0","0","0","0","0","0","257","16","59","6.23","22.96","-100.49","39","6","157","6","30","3.82","19.11","-95","17","4","10","23.53","23.53","-4.49","166","11","37","6.63","6.63","-39.37",
"Greenall, Oliver","17","0","2","0","11.76","-17","27","3","7","11.11","25.93","-20.49","745","94","226","12.62","30.34","-94.93","10","22","360","52","112","14.44","31.11","-25.45","102","33","62","32.35","32.35","-4.6","479","76","169","15.87","15.87","-0.72",
"Hackett, Ray","0","0","0","0","0","0","1","0","0","0","0","-1","168","11","34","6.55","20.24","28.5","199","60","83","3","16","3.61","19.28","-11","15","2","7","13.33","13.33","-7","115","9","30","7.83","7.83","30.5",
"Hales, A M","2","0","2","0","100","-2","8","0","3","0","37.5","-8","401","36","110","8.98","27.43","-147.15","20","15","221","17","56","7.69","25.34","-78.96","41","11","20","26.83","26.83","-11.66","255","21","66","8.24","8.24","-81.96",
"Hammond, Micky","6","1","2","16.67","33.33","-1.5","23","3","5","13.04","21.74","0","1133","101","259","8.91","22.86","-93.99","4","6","623","67","149","10.75","23.92","80.99","68","23","42","33.82","33.82","0.98","895","84","212","9.39","9.39","-107.28",
"Hanlon, John Joseph","15","0","2","0","13.33","-15","22","0","2","0","9.09","-22","647","27","97","4.17","14.99","-302.42","58","47","282","11","44","3.9","15.6","-114.75","22","7","12","31.82","31.82","4","315","16","57","5.08","5.08","-101.5",
"Harrington, Mrs John","3","1","3","33.33","100","3","7","1","3","14.29","42.86","-1","1772","191","543","10.78","30.64","-399.3","4","1","738","73","222","9.89","30.08","-237.52","181","49","110","27.07","27.07","-33.81","694","73","198","10.52","10.52","-32.76",
"Harris, M F","10","2","3","20","30","-5.68","21","2","7","9.52","33.33","-16.68","663","115","235","17.35","35.44","-88.1","1","1","373","71","143","19.03","38.34","-46.99","123","51","89","41.46","41.46","10.26","420","70","143","16.67","16.67","-74.6",
"Harris, S A","0","0","0","0","0","0","0","0","0","0","0","0","93","5","11","5.38","11.83","-32.5","265","29","48","3","7","6.25","14.58","-13","0","0","0","0","0","0","64","4","9","6.25","6.25","-12",
"Hawke, N J","4","2","3","50","75","6.5","12","2","6","16.67","50","-1.5","485","35","113","7.22","23.3","-228.98","5","1","233","13","53","5.58","22.75","-146.49","31","12","17","38.71","38.71","9.77","326","28","83","8.59","8.59","-119.3",
"Hawker, Richard","0","0","0","0","0","0","0","0","0","0","0","0","72","5","15","6.94","20.83","-37.5","194","9","47","5","12","10.64","25.53","-12.5","2","1","2","50","50","1.5","54","4","13","7.41","7.41","-24",
"Haynes, Alice","10","0","1","0","10","-10","13","0","1","0","7.69","-13","533","68","175","12.76","32.83","-8.76","17","19","388","49","124","12.63","31.96","-35.63","77","26","45","33.77","33.77","-1.09","351","38","114","10.83","10.83","-33.19",
"Henderson, N J","16","7","11","43.75","68.75","0.88","31","9","16","29.03","51.61","-8.55","1103","224","440","20.31","39.89","-187.8","2","3","495","103","199","20.81","40.2","-97.36","332","129","204","38.86","38.86","-45.42","544","80","171","14.71","14.71","-67.63",
"Henderson, P","2","0","1","0","50","-2","7","0","1","0","14.29","-7","250","12","46","4.8","18.4","-125.42","276","46","92","2","19","2.17","20.65","-36","10","2","4","20","20","-6.17","192","10","39","5.21","5.21","-109.62",
"Herrington,M ","3","0","0","0","0","-3","6","0","1","0","16.67","-6","391","30","106","7.67","27.11","-123.37","15","7","218","20","67","9.17","30.73","-21.75","24","3","13","12.5","12.5","-14.62","327","29","93","8.87","8.87","-70.37",
"Hobbs, P J","11","2","4","18.18","36.36","-0.17","21","4","10","19.05","47.62","0.58","913","118","296","12.92","32.42","-283.77","5","2","422","53","137","12.56","32.46","-158.94","136","46","74","33.82","33.82","-11.18","652","75","202","11.5","11.5","-197.96",
"Hobson, Miss Clare","6","0","0","0","0","-6","8","0","0","0","0","-8","167","3","17","1.8","10.18","-143.75","181","44","89","1","8","1.12","8.99","-85.75","4","1","2","25","25","-0.75","124","3","14","2.42","2.42","-100.75",
"Hogan, Denis Gerard","5","0","1","0","20","-5","19","1","4","5.26","21.05","-14.5","1348","82","326","6.08","24.18","-533.65","13","18","661","38","160","5.75","24.21","-303.52","72","14","39","19.44","19.44","-33.31","818","49","198","5.99","5.99","-305.97",
"Hogarth, H P","1","0","0","0","0","-1","2","0","0","0","0","-2","77","4","16","5.19","20.78","-33.5","487","53","36","0","4","0","11.11","-36","2","1","1","50","50","1.5","67","4","16","5.97","5.97","-23.5",
"Holland, Darryll","5","0","2","0","40","-5","5","0","2","0","40","-5","263","27","78","10.27","29.66","-90.9","15","7","161","17","53","10.56","32.92","-69.36","31","8","18","25.81","25.81","-9.06","179","24","60","13.41","13.41","-16.03",
"Honeyball, A J","5","0","1","0","20","-5","22","3","8","13.64","36.36","-9.92","375","65","138","17.33","36.8","5.31","12","14","226","42","88","18.58","38.94","31.43","83","37","52","44.58","44.58","7.64","197","26","67","13.2","13.2","-0.23",
"Hosie, Syd","1","0","0","0","0","-1","5","0","0","0","0","-5","53","5","10","9.43","18.87","71.83","17","8","53","5","10","9.43","18.87","71.83","3","0","1","0","0","-3","25","1","3","4","4","-21.25",
"Houghton, Eve Johnson","0","0","0","0","0","0","2","0","1","0","50","-2","792","93","244","11.74","30.81","-16.75","29","9","383","46","118","12.01","30.81","-71.48","75","23","44","30.67","30.67","-10.07","552","61","163","11.05","11.05","-78.46",
"Howard, Aidan Anthony","0","0","0","0","0","0","2","0","0","0","0","-2","223","7","45","3.14","20.18","-156.92","25","6","114","4","29","3.51","25.44","-73.75","17","4","11","23.53","23.53","0.08","151","6","37","3.97","3.97","-101.92",
"Ivory, D K","3","1","1","33.33","33.33","10","7","2","2","28.57","28.57","10","343","26","79","7.58","23.03","-140.29","1","1","161","17","37","10.56","22.98","-15.79","22","6","13","27.27","27.27","-2.62","292","26","73","8.9","8.9","-89.29",
"Jenkins, J R","4","0","0","0","0","-4","5","0","0","0","0","-5","473","24","73","5.07","15.43","-195.75","68","22","220","10","33","4.55","15","-139.25","14","1","6","7.14","7.14","-11.25","342","19","62","5.56","5.56","-101.75",
"Johnson, B R","2","0","1","0","50","-2","3","0","1","0","33.33","-3","261","26","80","9.96","30.65","-104.9","80","22","137","12","37","8.76","27.01","-52.74","32","9","22","28.13","28.13","-5.03","207","22","64","10.63","10.63","-87.2",
"Johnston, M","9","1","2","11.11","22.22","-6.25","18","2","7","11.11","38.89","-6.75","2795","389","907","13.92","32.45","-634.39","3","8","1260","168","413","13.33","32.78","-289.06","394","147","233","37.31","37.31","-24.31","1887","254","585","13.46","13.46","-322.87",
"Kent, Nick","0","0","0","0","0","0","5","1","1","20","20","2.5","101","16","37","15.84","36.63","92.18","14","4","47","7","13","14.89","27.66","-10.34","16","5","11","31.25","31.25","-4.81","78","11","29","14.1","14.1","-20.45",
"King, A","8","0","3","0","37.5","-8","25","3","10","12","40","-14.17","1401","175","456","12.49","32.55","-478.43","8","10","689","85","230","12.34","33.38","-200.91","204","73","125","35.78","35.78","-27.78","841","87","245","10.34","10.34","-319.43",
"King, Aengus","1","0","0","0","0","-1","3","1","1","33.33","33.33","23","151","7","29","4.64","19.21","-20.5","9","2","81","4","13","4.94","16.05","4.5","5","0","1","0","0","-5","113","7","27","6.19","6.19","17.5",
"Lacey, T","6","1","4","16.67","66.67","17","14","3","7","21.43","50","13.61","491","82","177","16.7","36.05","-25.67","6","5","256","48","99","18.75","38.67","12.17","97","30","53","30.93","30.93","-14.04","313","57","126","18.21","18.21","21.79",
"Lavelle, Miss E C","10","1","5","10","50","-3","18","1","6","5.56","33.33","-11","525","87","212","16.57","40.38","42.89","2","3","277","41","114","14.8","41.16","-85.25","77","28","48","36.36","36.36","-3.28","332","56","127","16.87","16.87","28.08",
"Lee, Miss J M","0","0","0","0","0","0","1","1","1","100","100","7.5","56","2","6","3.57","10.71","-28.5","9","1","33","2","5","6.06","15.15","-5.5","0","0","0","0","0","0","32","2","6","6.25","6.25","-4.5",
"Lee, Miss Kerry","3","0","2","0","66.67","-3","11","1","7","9.09","63.64","-8","183","30","75","16.39","40.98","10.82","8","5","103","15","42","14.56","40.78","-6.67","39","12","22","30.77","30.77","-0.18","148","23","54","15.54","15.54","-24.34",
"Lidster, Craig","2","0","1","0","50","-2","5","0","3","0","60","-5","113","10","21","8.85","18.58","17.75","16","6","112","10","21","8.93","18.75","18.75","7","2","3","28.57","28.57","-0.75","66","8","17","12.12","12.12","21.5",
"Llewellyn, Robert","3","0","1","0","33.33","-3","5","1","2","20","40","0","26","2","8","7.69","30.77","-16","12","4","22","1","6","4.55","27.27","-17","2","0","2","0","0","-2","4","1","3","25","25","1",
"Long, J E","1","0","0","0","0","-1","3","0","0","0","0","-3","80","1","15","1.25","18.75","-61","267","22","41","1","8","2.44","19.51","-22","0","0","0","0","0","0","67","1","14","1.49","1.49","-48",
"Longsdon, C E","7","1","2","14.29","28.57","-5.09","19","4","8","21.05","42.11","-6.81","537","84","192","15.64","35.75","-114.84","5","4","275","49","98","17.82","35.64","-27.09","95","37","57","38.95","38.95","12.08","382","55","126","14.4","14.4","-103.14",
