trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","10","2","3","20","30","1.33","17","4","7","23.53","41.18","4.83","435","53","133","12.18","30.57","-79.14","4","6","187","25","59","13.37","31.55","-27.34","40","14","25","35","35","0.37","294","41","100","13.95","13.95","-15.91",
"Allen, C N","1","0","1","0","100","-1","3","0","1","0","33.33","-3","205","23","71","11.22","34.63","-59.29","35","13","103","10","30","9.71","29.13","-42.87","29","6","13","20.69","20.69","-9.37","162","22","58","13.58","13.58","-20.79",
"Allwood, S","1","0","0","0","0","-1","6","0","1","0","16.67","-6","155","9","29","5.81","18.71","-114.9","149","47","68","3","11","4.41","16.18","-57","10","4","6","40","40","2.35","110","9","29","8.18","8.18","-69.9",
"Appleby, M","27","4","11","14.81","40.74","34.88","45","8","18","17.78","40","29.39","1864","236","579","12.66","31.06","-156.94","1","8","922","124","312","13.45","33.84","-101.02","269","88","163","32.71","32.71","-9.77","1610","205","514","12.73","12.73","-73.04",
"Attwater, M J","5","0","1","0","20","-5","10","0","1","0","10","-10","643","35","128","5.44","19.91","-248.76","35","30","296","19","67","6.42","22.64","-108.42","23","7","12","30.43","30.43","-1.14","515","29","103","5.63","5.63","-187.92",
"Bailey, Liam","3","0","1","0","33.33","-3","8","0","2","0","25","-8","316","11","53","3.48","16.77","-193.25","130","39","168","7","31","4.17","18.45","-72","11","1","4","9.09","9.09","-8.5","265","7","40","2.64","2.64","-163.5",
"Balding, A M","8","0","5","0","62.5","-8","15","3","8","20","53.33","-7.46","1859","285","680","15.33","36.58","-130.4","9","9","944","138","342","14.62","36.23","-183.53","309","98","189","31.72","31.72","-48.84","853","131","308","15.36","15.36","-55.08",
"Bandey, R J","4","0","1","0","25","-4","5","0","1","0","20","-5","176","30","72","17.05","40.91","-0.28","87","21","83","19","38","22.89","45.78","33.01","38","15","26","39.47","39.47","-4.03","111","20","48","18.02","18.02","14.38",
"Barclay, Stella","4","0","0","0","0","-4","10","0","3","0","30","-10","464","25","94","5.39","20.26","-7.71","49","43","263","12","53","4.56","20.15","-2.59","23","5","12","21.74","21.74","-8.46","388","24","83","6.19","6.19","64.29",
"Beckett, R M","3","2","2","66.67","66.67","4","3","2","2","66.67","66.67","4","1104","176","406","15.94","36.78","-174.33","2","1","591","91","212","15.4","35.87","-123.59","237","76","133","32.07","32.07","-25.28","524","80","175","15.27","15.27","-149.59",
"Best-Turner, W De","1","0","0","0","0","-1","1","0","0","0","0","-1","19","1","1","5.26","5.26","32","29","3","7","1","1","14.29","14.29","44","0","0","0","0","0","0","10","1","1","10","10","41",
"Botti, M","2","1","1","50","50","3","5","1","3","20","60","0","781","99","248","12.68","31.75","97.28","7","2","393","46","128","11.7","32.57","46.62","94","22","45","23.4","23.4","-29.93","504","70","159","13.89","13.89","11.86",
"Boughey, George","3","1","1","33.33","33.33","-1.43","11","1","2","9.09","18.18","-9.43","1294","222","499","17.16","38.56","-325.35","2","2","792","136","311","17.17","39.27","-191.25","301","128","209","42.52","42.52","15.2","699","128","284","18.31","18.31","-95.79",
"Bridger, J J","1","0","0","0","0","-1","1","0","0","0","0","-1","300","13","40","4.33","13.33","-24.04","189","55","126","2","12","1.59","9.52","-96","13","3","5","23.08","23.08","-2.54","228","12","38","5.26","5.26","-103.04",
"Brisland, Robyn","4","0","0","0","0","-4","10","0","1","0","10","-10","721","56","161","7.77","22.33","-239.11","62","44","330","22","69","6.67","20.91","-123.71","42","13","19","30.95","30.95","-5.93","527","45","125","8.54","8.54","-176.86",
"Brittain, Antony","3","0","1","0","33.33","-3","14","2","3","14.29","21.43","0","666","51","176","7.66","26.43","-257.52","8","8","275","21","68","7.64","24.73","-105","31","12","14","38.71","38.71","12.35","584","47","165","8.05","8.05","-224.02",
"Broad, D","0","0","0","0","0","0","1","0","1","0","100","-1","96","3","14","3.13","14.58","-33","448","50","43","0","6","0","13.95","-43","2","0","0","0","0","-2","59","3","13","5.08","5.08","4",
"Browne, W P","1","0","0","0","0","-1","2","0","0","0","0","-2","94","9","24","9.57","25.53","-32.87","21","5","46","7","18","15.22","39.13","4.13","3","2","3","66.67","66.67","2.88","32","1","4","3.13","3.13","-26",
"Bunyan, Darren","0","0","0","0","0","0","0","0","0","0","0","0","178","8","29","4.49","16.29","-98.5","16","1","71","4","9","5.63","12.68","-33.5","9","1","3","11.11","11.11","-5.5","124","5","20","4.03","4.03","-75.5",
"Burke, K R","3","0","0","0","0","-3","10","0","3","0","30","-10","1563","214","558","13.69","35.7","-261.23","16","11","788","116","285","14.72","36.17","-34.8","220","87","141","39.55","39.55","36.4","829","100","278","12.06","12.06","-151.18",
"Butler, John","10","1","1","10","10","-5.67","16","2","2","12.5","12.5","-9.04","889","95","238","10.69","26.77","-188.72","7","10","459","58","131","12.64","28.54","-81.83","92","29","64","31.52","31.52","-1.74","708","79","196","11.16","11.16","-146.73",
"Camacho, Miss J A","3","0","0","0","0","-3","12","2","5","16.67","41.67","-4","571","69","176","12.08","30.82","-32.02","8","4","314","46","93","14.65","29.62","50.57","68","15","32","22.06","22.06","-16.26","428","52","137","12.15","12.15","-31.27",
"Carr, Mrs R A","4","0","0","0","0","-4","8","1","1","12.5","12.5","-2","705","49","155","6.95","21.99","-163.5","9","6","356","31","85","8.71","23.88","-33.66","36","8","16","22.22","22.22","-6.33","656","45","144","6.86","6.86","-141.83",
"Carroll, A W","32","3","12","9.38","37.5","-18.74","49","6","17","12.24","34.69","-17.49","1976","177","528","8.96","26.72","-435.29","4","16","1006","96","281","9.54","27.93","-157.38","136","36","79","26.47","26.47","-24.36","1648","155","466","9.41","9.41","-318.43",
"Carson, Anthony","4","0","1","0","25","-4","5","0","1","0","20","-5","200","6","29","3","14.5","-108","171","38","86","3","13","3.49","15.12","-66","6","0","3","0","0","-6","139","5","23","3.6","3.6","-70",
"Channon, Jack","6","1","2","16.67","33.33","-4.47","9","1","3","11.11","33.33","-7.47","18","3","8","16.67","44.44","-10.34","6","4","18","3","8","16.67","44.44","-10.34","4","2","3","50","50","-0.67","6","1","1","16.67","16.67","-1.67",
"Charalambous, P / Clutterbuck, J","2","0","0","0","0","-2","3","0","1","0","33.33","-3","125","11","23","8.8","18.4","-46.67","51","9","83","9","18","10.84","21.69","-20.42","13","3","7","23.08","23.08","-3.17","85","9","21","10.59","10.59","-24.17",
"Charlton, Roger/Harry","2","0","1","0","50","-2","6","0","2","0","33.33","-6","666","111","244","16.67","36.64","-139.16","42","11","300","50","110","16.67","36.67","-57.65","136","53","92","38.97","38.97","-4.28","361","67","141","18.56","18.56","-59.06",
"Clover, Tom","1","0","0","0","0","-1","1","0","0","0","0","-1","443","53","142","11.96","32.05","-144.08","34","6","201","26","67","12.94","33.33","-75.98","73","23","40","31.51","31.51","-12.49","281","24","78","8.54","8.54","-154.46",
"Collins, Tracey / Halford, Mick","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Comer, Luke","4","0","0","0","0","-4","11","0","1","0","9.09","-11","556","24","92","4.32","16.55","-249.92","42","53","310","11","45","3.55","14.52","-165","19","4","12","21.05","21.05","-2.75","337","21","61","6.23","6.23","-53.75",
"Coogan, J G","1","0","0","0","0","-1","1","0","0","0","0","-1","137","10","25","7.3","18.25","107.53","44","4","57","3","8","5.26","14.04","65.5","10","3","6","30","30","1.2","72","7","18","9.72","9.72","-22.47",
"Cotter, Kieran P","0","0","0","0","0","0","2","2","2","100","100","32","260","20","59","7.69","22.69","-66.87","14","1","114","9","19","7.89","16.67","-8.17","16","6","12","37.5","37.5","7.63","147","14","34","9.52","9.52","-7.5",
"Cowell, R M H","2","0","1","0","50","-2","3","0","1","0","33.33","-3","588","50","147","8.5","25","-121.02","50","8","275","18","55","6.55","20","-24.67","43","15","26","34.88","34.88","6.11","435","40","112","9.2","9.2","-50.64",
"Coyle, Thomas","1","0","0","0","0","-1","2","0","0","0","0","-2","94","2","11","2.13","11.7","-56","168","19","46","2","8","4.35","17.39","-8","0","0","0","0","0","0","65","2","8","3.08","3.08","-27",
"Cromwell, Gavin Patrick","10","2","6","20","60","-5.92","21","3","10","14.29","47.62","-12.42","1600","162","473","10.13","29.56","-558.57","1","2","836","87","259","10.41","30.98","-354.41","202","60","124","29.7","29.7","-22.63","828","79","239","9.54","9.54","-196.13",
"Curran, S","2","1","1","50","50","2.5","2","1","1","50","50","2.5","200","26","56","13","28","17.53","1","1","81","8","18","9.88","22.22","-25.17","25","9","12","36","36","-1.05","157","22","48","14.01","14.01","44.54",
"Cuthbert, Helen","0","0","0","0","0","0","3","0","1","0","33.33","-3","37","2","12","5.41","32.43","-22","60","8","27","2","10","7.41","37.04","-12","3","0","1","0","0","-3","33","2","9","6.06","6.06","-18",
"Dalgleish, Keith","5","0","2","0","40","-5","7","0","2","0","28.57","-7","1333","149","400","11.18","30.01","-206.23","49","23","598","49","160","8.19","26.76","-200.9","163","43","99","26.38","26.38","-38.36","1115","124","337","11.12","11.12","-287.84",
"Davies, Miss Sarah-Jayne","2","0","0","0","0","-2","2","0","0","0","0","-2","162","2","9","1.23","5.56","-129","414","89","72","0","4","0","5.56","-72","0","0","0","0","0","0","120","2","9","1.67","1.67","-87",
