trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alston, E J","4","0","1","0","25","-4","6","1","2","16.67","33.33","11","174","16","40","9.2","22.99","-27.51","13","5","82","6","19","7.32","23.17","10.83","15","4","10","26.67","26.67","1.58","152","14","33","9.21","9.21","-50.84",
"Appleby, Charlie","10","0","6","0","60","-10","28","6","17","21.43","60.71","9.51","885","268","493","30.28","55.71","-18.58","9","13","495","147","264","29.7","53.33","-16.32","405","186","288","45.93","45.93","10.58","227","59","108","25.99","25.99","-12.62",
"Appleby, M","17","0","3","0","17.65","-17","22","1","4","4.55","18.18","-18.25","1930","233","570","12.07","29.53","-195.82","9","19","894","113","270","12.64","30.2","-182.88","257","77","147","29.96","29.96","-20.47","1673","203","511","12.13","12.13","-118.33",
"Attwater, M J","7","0","0","0","0","-7","12","0","2","0","16.67","-12","638","34","125","5.33","19.59","-263.01","42","28","310","19","70","6.13","22.58","-143.92","23","7","13","30.43","30.43","-1.14","512","30","105","5.86","5.86","-196.92",
"Auvray, Jean-Rene","0","0","0","0","0","0","0","0","0","0","0","0","50","0","4","0","8","-50","1193","88","33","0","4","0","12.12","-33","0","0","0","0","0","0","26","0","2","0","0","-26",
"Baker, George","6","0","2","0","33.33","-6","12","0","3","0","25","-12","442","49","121","11.09","27.38","-67.49","23","15","205","19","51","9.27","24.88","-79.75","49","12","25","24.49","24.49","-12.25","332","39","97","11.75","11.75","-36.5",
"Balding, A M","23","2","9","8.7","39.13","-8","45","5","15","11.11","33.33","-21.75","1878","287","686","15.28","36.53","-181.56","4","12","949","144","357","15.17","37.62","-62.57","305","97","186","31.8","31.8","-51.94","876","133","311","15.18","15.18","-83.76",
"Barclay, Stella","8","0","0","0","0","-8","12","0","1","0","8.33","-12","431","27","87","6.26","20.19","20.12","21","23","233","12","45","5.15","19.31","70.41","18","6","10","33.33","33.33","0.37","351","24","75","6.84","6.84","87.62",
"Barr, Brian","0","0","0","0","0","0","3","0","0","0","0","-3","199","12","35","6.03","17.59","-116.25","149","28","82","3","15","3.66","18.29","-54.5","6","2","3","33.33","33.33","0.25","136","8","23","5.88","5.88","-72.25",
"Beckett, R M","18","3","5","16.67","27.78","5","36","4","12","11.11","33.33","-8","1079","192","418","17.79","38.74","-72.99","2","4","563","93","213","16.52","37.83","-99.38","251","87","148","34.66","34.66","-5.19","519","88","188","16.96","16.96","-111.97",
"Bethell, Ed","4","1","2","25","50","-1.8","8","1","3","12.5","37.5","-5.8","326","43","118","13.19","36.2","-39.56","3","3","194","21","62","10.82","31.96","-47.1","57","11","31","19.3","19.3","-29.64","195","29","69","14.87","14.87","12.55",
"Blake, Michael","1","0","0","0","0","-1","3","0","0","0","0","-3","167","14","39","8.38","23.35","-21.17","31","4","71","7","13","9.86","18.31","19","8","1","4","12.5","12.5","-6.17","152","11","34","7.24","7.24","-28",
"Boughey, George","26","7","11","26.92","42.31","9.46","44","11","20","25","45.45","7.29","1127","189","430","16.77","38.15","-286.05","3","2","708","112","261","15.82","36.86","-216.34","247","105","171","42.51","42.51","17.71","605","103","233","17.02","17.02","-107.99",
"Bowen, P","2","0","0","0","0","-2","9","0","0","0","0","-9","499","71","165","14.23","33.07","-97.69","25","18","233","31","74","13.3","31.76","-63.67","97","36","63","37.11","37.11","11.6","409","66","148","16.14","16.14","-28.26",
"Boyle, J R","8","0","2","0","25","-8","17","0","5","0","29.41","-17","458","47","117","10.26","25.55","-169.51","17","18","259","24","64","9.27","24.71","-95.75","47","14","25","29.79","29.79","-1.13","370","43","105","11.62","11.62","-106.01",
