trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","0","0","0","0","0","0","0","0","0","0","0","0","97","3","13","3.09","13.4","-59","101","20","41","3","8","7.32","19.51","-3","1","0","1","0","0","-1","57","3","10","5.26","5.26","-19",
"Aherne, Sean","0","0","0","0","0","0","0","0","0","0","0","0","159","10","26","6.29","16.35","-18.5","50","15","98","5","14","5.1","14.29","-38.5","5","0","1","0","0","-5","103","8","23","7.77","7.77","23.5",
"Appleby, Charlie","14","4","7","28.57","50","-0.29","21","6","10","28.57","47.62","-3.96","789","233","413","29.53","52.34","-63.58","1","1","336","99","168","29.46","50","-23.58","380","166","247","43.68","43.68","-22.53","166","45","79","27.11","27.11","34.8",
"Appleby, M","13","1","2","7.69","15.38","-10.37","35","8","14","22.86","40","49.63","1766","207","568","11.72","32.16","-335.16","2","2","850","92","265","10.82","31.18","-182.09","277","75","150","27.08","27.08","-63.9","1511","168","481","11.12","11.12","-300.42",
"Baker, George","10","2","3","20","30","-3.87","15","2","3","13.33","20","-8.87","366","34","103","9.29","28.14","-113.75","2","6","176","16","50","9.09","28.41","-39.54","34","9","14","26.47","26.47","-9.75","310","33","93","10.65","10.65","-60.13",
"Balding, A M","32","6","15","18.75","46.88","-11.9","69","10","29","14.49","42.03","-32.4","1956","291","724","14.88","37.01","-387.12","1","2","1055","150","413","14.22","39.15","-240.06","362","119","228","32.87","32.87","-55.39","834","118","274","14.15","14.15","-136.12",
"Barcoe, James M","2","0","0","0","0","-2","3","0","0","0","0","-3","214","8","39","3.74","18.22","-87.17","18","4","130","5","24","3.85","18.46","-69.67","6","1","2","16.67","16.67","-1","154","7","33","4.55","4.55","-35.67",
"Barron, T D","3","0","0","0","0","-3","18","1","5","5.56","27.78","1","479","52","146","10.86","30.48","-134.36","14","18","240","27","68","11.25","28.33","-32.93","53","14","31","26.42","26.42","-11.35","396","45","126","11.36","11.36","-76.44",
"Beckett, R M","24","8","13","33.33","54.17","-2.79","50","11","19","22","38","-18.79","1280","239","526","18.67","41.09","-185.22","3","5","673","138","290","20.51","43.09","-103.96","303","115","197","37.95","37.95","-4.17","528","102","206","19.32","19.32","-45.69",
"Bell, M L W","8","2","4","25","50","2.75","20","3","6","15","30","-3.75","749","93","247","12.42","32.98","-184.94","1","2","405","53","130","13.09","32.1","-63.78","107","34","54","31.78","31.78","-11.06","459","58","151","12.64","12.64","-77.27",
"Bethell, Ed","7","2","6","28.57","85.71","1.66","19","2","8","10.53","42.11","-10.34","471","79","188","16.77","39.92","-99.54","4","4","252","39","106","15.48","42.06","-98.1","113","41","65","36.28","36.28","-7.33","274","52","110","18.98","18.98","-12.55",
"Blake, Michael","4","0","0","0","0","-4","6","0","0","0","0","-6","131","14","29","10.69","22.14","9.5","30","10","73","7","18","9.59","24.66","3","8","1","3","12.5","12.5","-4","113","14","25","12.39","12.39","27.5",
"Bolger, E","2","0","1","0","50","-2","2","0","1","0","50","-2","159","16","45","10.06","28.3","-85.04","53","13","81","12","31","14.81","38.27","-29.37","19","7","12","36.84","36.84","2.63","81","9","24","11.11","11.11","-37.54",
"Botti, M","10","0","0","0","0","-10","24","2","4","8.33","16.67","-19.79","832","92","265","11.06","31.85","-112.28","10","16","468","56","150","11.97","32.05","-58.11","91","18","47","19.78","19.78","-42.1","524","56","159","10.69","10.69","-106.69",
"Boughey, George","23","1","9","4.35","39.13","-18.67","45","7","20","15.56","44.44","-9.81","1484","234","550","15.77","37.06","-367.52","7","19","664","102","242","15.36","36.45","-140.76","297","110","194","37.04","37.04","-29.71","829","139","315","16.77","16.77","-91.74",
"Bowe, Colin","2","0","1","0","50","-2","2","0","1","0","50","-2","29","3","7","10.34","24.14","39.5","267","10","19","2","6","10.53","31.58","-1.5","1","0","1","0","0","-1","10","1","3","10","10","-1",
"Bowen, Peter / Michael","16","4","7","25","43.75","6.25","18","5","9","27.78","50","7.5","469","68","140","14.5","29.85","-123.08","1","1","239","35","74","14.64","30.96","-30.72","80","32","49","40","40","3.71","364","53","111","14.56","14.56","-64.85",
"Boyle, J R","10","1","1","10","10","-7","12","1","1","8.33","8.33","-9","444","42","117","9.46","26.35","-168.33","6","9","200","19","57","9.5","28.5","-76.54","41","12","22","29.27","29.27","-2.24","376","41","108","10.9","10.9","-108.83",
"Breen, Patrick","0","0","0","0","0","0","0","0","0","0","0","0","15","0","1","0","6.67","-15","4385","141","1","0","0","0","0","-1","0","0","0","0","0","0","4","0","1","0","0","-4",
"Bromhead, Henry De","12","2","5","16.67","41.67","-2","18","3","8","16.67","44.44","-6.75","1401","189","486","13.49","34.69","-291.43","3","6","717","102","258","14.23","35.98","-145.98","220","73","144","33.18","33.18","-33.69","551","51","153","9.26","9.26","-96.18",
"Buckley, Edward","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1","20","20","12","45","1","5","1","1","20","20","12","0","0","0","0","0","0","1","1","1","100","100","16",
"Budds, David Kenneth","0","0","0","0","0","0","0","0","0","0","0","0","169","4","31","2.37","18.34","-141.5","55","14","71","2","16","2.82","22.54","-60","5","1","3","20","20","-3","114","4","22","3.51","3.51","-86.5",
"Bunyan, Darren / OLeary, G","5","0","1","0","20","-5","7","0","2","0","28.57","-7","264","17","48","6.44","18.18","-111.84","15","9","189","12","34","6.35","17.99","-83.17","16","3","7","18.75","18.75","-2.84","167","15","37","8.98","8.98","-29.34",
"Burke, John M","1","0","1","0","100","-1","2","0","1","0","50","-2","104","2","16","1.92","15.38","-84.5","34","7","52","2","7","3.85","13.46","-32.5","3","0","2","0","0","-3","52","2","12","3.85","3.85","-32.5",
"Burke, K R","21","4","10","19.05","47.62","-4.25","37","6","17","16.22","45.95","-14.01","1526","239","581","15.66","38.07","-134.62","2","1","788","139","308","17.64","39.09","-13.41","260","92","159","35.38","35.38","-19.74","705","89","227","12.62","12.62","-133.59",
"Burke, Kieran","2","1","2","50","100","10","3","1","2","33.33","66.67","9","239","30","69","12.55","28.87","-6.16","1","2","127","14","36","11.02","28.35","37.41","33","13","20","39.39","39.39","8.18","177","28","59","15.82","15.82","11.84",
"Burke, W J","2","0","0","0","0","-2","2","0","0","0","0","-2","201","6","32","2.99","15.92","-147","111","28","101","2","14","1.98","13.86","-88","6","0","3","0","0","-6","62","3","15","4.84","4.84","-39",
"Byrnes, C","3","0","0","0","0","-3","7","0","1","0","14.29","-7","514","60","139","11.67","27.04","-161.49","24","13","283","28","64","9.89","22.61","-91.35","76","30","45","39.47","39.47","17.93","247","34","65","13.77","13.77","-44.74",
"Camacho, Miss J A","11","0","3","0","27.27","-11","25","1","5","4","20","-8","614","63","166","10.26","27.04","-61.48","9","19","320","20","75","6.25","23.44","-110.65","57","15","27","26.32","26.32","1.03","488","47","137","9.63","9.63","-69.41",
"Candlish, Jennie","6","0","3","0","50","-6","11","0","4","0","36.36","-11","452","50","133","11.06","29.42","-134.57","27","19","209","25","61","11.96","29.19","-78.46","55","19","38","34.55","34.55","-8.48","338","40","104","11.83","11.83","-54.23",
"Carr, Mrs R A","10","1","2","10","20","-4.5","25","1","3","4","12","-19.5","829","90","242","10.86","29.19","-158.07","1","1","428","42","118","9.81","27.57","-130.67","82","25","37","30.49","30.49","8.1","782","85","232","10.87","10.87","-143.07",
"Carroll, A W","23","4","9","17.39","39.13","7","43","10","17","23.26","39.53","23.38","1934","183","494","9.46","25.54","-392.6","2","6","949","98","245","10.33","25.82","-95.33","168","54","107","32.14","32.14","-7.42","1616","159","423","9.84","9.84","-259.14",
"Chamings, P R","4","0","0","0","0","-4","6","0","0","0","0","-6","252","22","55","8.73","21.83","-75.42","27","16","125","9","26","7.2","20.8","-40.5","14","5","8","35.71","35.71","4.08","228","22","53","9.65","9.65","-51.42",
"Channon, Jack","13","2","4","15.38","30.77","-1.5","25","4","9","16","36","-5.75","523","80","208","15.3","39.77","24.77","1","2","369","60","145","16.26","39.3","28.22","81","24","51","29.63","29.63","-18.26","356","55","150","15.45","15.45","22.05",
"Chapman, Ryan","0","0","0","0","0","0","0","0","0","0","0","0","17","1","2","5.88","11.76","-5","553","15","6","0","0","0","0","-6","0","0","0","0","0","0","16","1","2","6.25","6.25","-4",
"Charalambous, P / Clutterbuck, J","2","0","0","0","0","-2","2","0","0","0","0","-2","188","10","34","5.32","18.09","-109.42","138","40","88","2","11","2.27","12.5","-73.5","15","3","8","20","20","-5.17","141","9","30","6.38","6.38","-67.92",
"Charlton, Roger/Harry","8","2","2","25","25","-2.7","15","3","6","20","40","-6.45","511","83","196","16.24","38.36","-102.85","6","4","239","41","95","17.15","39.75","-13.87","119","43","77","36.13","36.13","-8.18","294","51","111","17.35","17.35","-64.81",
"Clover, Tom","6","0","1","0","16.67","-6","10","1","3","10","30","-8","413","47","150","11.38","36.32","-172.57","14","10","232","28","88","12.07","37.93","-86.21","56","22","37","39.29","39.29","3.43","224","24","74","10.71","10.71","-73.44",
"Cole, Miss D","1","0","1","0","100","-1","1","0","1","0","100","-1","100","8","30","8","30","-53.5","129","25","56","5","20","8.93","35.71","-31","4","2","4","50","50","1.5","71","8","26","11.27","11.27","-24.5",
"Coleman, Kevin","5","0","1","0","20","-5","6","0","2","0","33.33","-6","305","26","83","8.52","27.21","-33.63","32","13","138","11","42","7.97","30.43","-15.75","33","5","15","15.15","15.15","-16.88","199","18","56","9.05","9.05","-23.25",
"Collins, Tracey / Halford, Mick","11","2","6","18.18","54.55","-3.5","14","2","7","14.29","50","-6.5","329","33","92","10.03","27.96","-17.32","5","7","264","29","75","10.98","28.41","-25.9","34","9","16","26.47","26.47","-6.65","210","22","67","10.48","10.48","-55.8",
"Comer, Luke","18","0","1","0","5.56","-18","25","0","2","0","8","-25","840","24","105","2.86","12.5","-268","23","48","482","14","57","2.9","11.83","-41","16","2","8","12.5","12.5","-6","492","18","79","3.66","3.66","-226",
"Connell, B","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","168","30","60","17.86","35.71","9.8","33","7","97","10","32","10.31","32.99","-7.19","38","12","21","31.58","31.58","-6.28","58","10","24","17.24","17.24","33.88",
"Cooper, Thomas","1","0","0","0","0","-1","2","0","0","0","0","-2","139","7","33","5.04","23.74","-107.96","103","16","63","5","19","7.94","30.16","-43.96","11","3","9","27.27","27.27","-1.04","63","0","11","0","0","-63",
"Corish, Thomas","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0",
