trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","4","1","2","25","50","2.5","4","1","2","25","50","2.5","219","24","69","10.96","31.51","-9.83","6","3","101","14","36","13.86","35.64","13.04","21","7","11","33.33","33.33","2.84","170","20","57","11.76","11.76","-21.66",
"Appleby, M","10","0","1","0","10","-10","30","4","10","13.33","33.33","11.63","1756","196","557","11.16","31.72","-400.79","12","19","848","87","263","10.26","31.01","-203.64","267","73","146","27.34","27.34","-58.53","1503","160","471","10.65","10.65","-357.3",
"Baker, George","9","0","0","0","0","-9","19","1","1","5.26","5.26","22","379","37","106","9.76","27.97","-41","11","14","201","21","52","10.45","25.87","55.71","34","10","16","29.41","29.41","-7","322","36","96","11.18","11.18","13.62",
"Balding, A M","32","4","8","12.5","25","-15.34","73","6","21","8.22","28.77","-41.34","1979","296","743","14.96","37.54","-383.87","2","4","1086","160","435","14.73","40.06","-225.11","372","125","236","33.6","33.6","-50.56","859","126","289","14.67","14.67","-120.34",
"Barrett, James M","1","0","0","0","0","-1","5","0","0","0","0","-5","94","3","16","3.19","17.02","-34.43","112","22","38","2","9","5.26","23.68","-19.43","6","1","2","16.67","16.67","-4.43","57","1","9","1.75","1.75","-16",
"Beckett, R M","16","6","10","37.5","62.5","3.23","41","11","24","26.83","58.54","15.53","1299","241","534","18.55","41.11","-173.5","1","2","660","121","272","18.33","41.21","-126.65","314","116","206","36.94","36.94","-12.12","538","105","208","19.52","19.52","-19.09",
"Bell, M L W","13","3","5","23.08","38.46","-2.59","31","6","10","19.35","32.26","-7.15","766","97","252","12.66","32.9","-197.5","4","5","416","57","133","13.7","31.97","-68.56","112","39","60","34.82","34.82","-1.54","461","59","152","12.8","12.8","-76.8",
"Bolger, J S","4","0","0","0","0","-4","9","0","1","0","11.11","-9","645","43","157","6.67","24.34","-269.08","58","44","291","19","75","6.53","25.77","-144.08","48","13","28","27.08","27.08","-13.46","265","17","72","6.42","6.42","-42.92",
"Boughey, George","16","2","5","12.5","31.25","-5.5","32","3","10","9.38","31.25","-18","1476","240","557","16.26","37.74","-313.93","5","9","693","112","260","16.16","37.52","-135.22","305","113","203","37.05","37.05","-23.96","837","142","322","16.97","16.97","-66.61",
"Bowen, Peter / Michael","0","0","0","0","0","0","4","0","0","0","0","-4","485","69","150","14.23","30.93","-117.66","20","11","246","31","78","12.6","31.71","-56.32","88","34","54","38.64","38.64","3.38","371","54","115","14.56","14.56","-50.43",
"Boyle, J R","5","0","2","0","40","-5","10","0","2","0","20","-10","415","37","112","8.92","26.99","-168.21","34","22","206","20","59","9.71","28.64","-77.54","38","10","20","26.32","26.32","-6.12","357","37","104","10.36","10.36","-110.21",
"Brennan, F J","0","0","0","0","0","0","0","0","0","0","0","0","103","8","21","7.77","20.39","-55.59","154","27","63","7","18","11.11","28.57","-20.09","4","1","1","25","25","-2.09","59","5","12","8.47","8.47","-36.09",
