trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Alexander, N W","1","0","0","0","0","-1","3","0","0","0","0","-3","411","56","137","13.63","33.33","-76.14","144","16","220","24","69","10.91","31.36","-60.76","39","15","25","38.46","38.46","8.62","287","43","105","14.98","14.98","-34.41",
"Allwood, S","3","0","0","0","0","-3","3","0","0","0","0","-3","153","6","23","3.92","15.03","-131.65","368","82","81","0","7","0","8.64","-81","8","3","5","37.5","37.5","1.1","104","6","23","5.77","5.77","-82.65",
"Bandey, R J","1","0","0","0","0","-1","1","0","0","0","0","-1","174","32","68","18.39","39.08","-8.28","124","10","83","9","24","10.84","28.92","-29.25","43","15","26","34.88","34.88","-9.03","120","20","45","16.67","16.67","-13.87",
"Barnes, M A","2","0","0","0","0","-2","3","0","0","0","0","-3","236","14","37","5.93","15.68","-149.49","106","24","111","6","19","5.41","17.12","-73.74","4","1","1","25","25","-1.62","142","12","27","8.45","8.45","-66.24",
"Best, Jim/Suzi","1","0","1","0","100","-1","1","0","1","0","100","-1","101","7","22","6.93","21.78","-37.5","178","22","63","5","13","7.94","20.63","-7.75","7","2","4","28.57","28.57","-1","64","7","19","10.94","10.94","-0.5",
"Bewley, G T","2","0","1","0","50","-2","2","0","1","0","50","-2","202","23","60","11.39","29.7","-74.13","100","22","107","12","27","11.21","25.23","-43.26","21","8","11","38.1","38.1","5.04","148","22","53","14.86","14.86","-24.63",
"Bissett, Catch","0","0","0","0","0","0","0","0","0","0","0","0","16","1","2","6.25","12.5","5","326","12","13","1","2","7.69","15.38","8","1","0","1","0","0","-1","14","1","2","7.14","7.14","7",
"Bourke, D F","3","0","0","0","0","-3","5","1","1","20","20","0","171","15","40","8.77","23.39","-41.5","12","5","101","12","29","11.88","28.71","6.75","13","3","4","23.08","23.08","-4","141","13","31","9.22","9.22","-27.75",
"Bowen, P","4","1","1","25","25","0","6","1","1","16.67","16.67","-2","469","68","148","14.5","31.56","-114.79","6","4","234","37","74","15.81","31.62","-49.12","82","35","54","42.68","42.68","15.5","366","57","124","15.57","15.57","-52.93",
"Clarke, Mrs Belinda","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","-2","4896","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
