trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Appleby, M","8","2","2","25","25","-0.54","24","3","8","12.5","33.33","-7.54","1761","205","565","11.64","32.08","-342.2","1","2","837","90","264","10.75","31.54","-178.89","275","75","150","27.27","27.27","-61.77","1501","166","477","11.06","11.06","-303.46",
"Bailey, Liam","0","0","0","0","0","0","1","0","0","0","0","-1","302","20","63","6.62","20.86","-170.63","35","13","150","14","35","9.33","23.33","-62.63","14","4","9","28.57","28.57","-2.13","236","15","46","6.36","6.36","-134.63",
"Baker, George","9","0","1","0","11.11","-9","17","1","2","5.88","11.76","-14.25","366","35","104","9.56","28.42","-111","9","11","178","17","50","9.55","28.09","-38.79","35","10","15","28.57","28.57","-8","312","34","94","10.9","10.9","-59.38",
"Balding, A M","29","9","14","31.03","48.28","21.55","59","16","27","27.12","45.76","52.43","1961","299","733","15.25","37.38","-337.39","5","7","1052","157","424","14.92","40.3","-167.96","366","121","230","33.06","33.06","-53.66","837","123","278","14.7","14.7","-106.4",
"Banham, Chelsea","3","1","1","33.33","33.33","8","9","1","2","11.11","22.22","2","235","23","58","9.79","24.68","-75.95","2","3","140","15","35","10.71","25","-27.66","17","7","8","41.18","41.18","7.72","167","18","47","10.78","10.78","-37.53",
"Barrett, James M","1","0","1","0","100","-1","4","0","3","0","75","-4","97","3","18","3.09","18.56","-37.43","85","15","35","2","8","5.71","22.86","-16.43","8","1","4","12.5","12.5","-6.43","60","1","11","1.67","1.67","-19",
"Barron, T D","5","0","0","0","0","-5","8","0","3","0","37.5","-8","475","51","146","10.74","30.74","-134.69","27","26","238","27","68","11.34","28.57","-30.93","52","14","30","26.92","26.92","-10.35","393","44","127","11.2","11.2","-77.77",
"Barry, David Richard","0","0","0","0","0","0","1","0","0","0","0","-1","24","1","4","4.17","16.67","2","22","2","17","1","3","5.88","17.65","9","2","0","1","0","0","-2","11","1","4","9.09","9.09","15",
"Barry, Michael","0","0","0","0","0","0","1","0","0","0","0","-1","39","0","10","0","25.64","-39","1424","52","20","0","2","0","10","-20","4","0","4","0","0","-4","19","0","6","0","0","-19",
"Beckett, R M","27","3","10","11.11","37.04","-10.54","46","3","16","6.52","34.78","-29.54","1293","235","522","18.17","40.37","-229.56","5","4","681","135","290","19.82","42.58","-123.88","311","115","201","36.98","36.98","-13.01","533","101","202","18.95","18.95","-48.86",
"Bennett, J A","0","0","0","0","0","0","0","0","0","0","0","0","23","0","2","0","8.7","-23","2700","117","7","0","2","0","28.57","-7","0","0","0","0","0","0","15","0","0","0","0","-15",
"Bethell, Ed","5","0","1","0","20","-5","19","0","4","0","21.05","-19","484","79","192","16.32","39.67","-112.54","17","23","265","36","107","13.58","40.38","-121.23","114","41","65","35.96","35.96","-8.33","279","52","111","18.64","18.64","-17.55",
"Boughey, George","12","3","6","25","50","0.33","36","8","14","22.22","38.89","-2.05","1481","237","551","16","37.2","-342.43","1","2","681","106","247","15.57","36.27","-143.88","297","110","194","37.04","37.04","-25.79","824","137","311","16.63","16.63","-81.27",
"Bowen, Peter / Michael","2","0","1","0","50","-2","12","3","6","25","50","9.25","469","67","140","14.29","29.85","-117.16","10","6","238","34","75","14.29","31.51","-19.58","80","31","49","38.75","38.75","-1.62","362","52","109","14.36","14.36","-56.93",
"Boyle, J R","5","1","3","20","60","0","8","1","3","12.5","37.5","-3","430","41","117","9.53","27.21","-161.33","7","3","201","20","58","9.95","28.86","-72.54","40","12","22","30","30","-1.24","365","40","108","10.96","10.96","-104.83",
"Brassil, Martin","0","0","0","0","0","0","0","0","0","0","0","0","187","23","51","12.3","27.27","-32.29","50","7","94","15","29","15.96","30.85","-0.47","13","7","8","53.85","53.85","7.13","75","6","19","8","8","-33.25",
"Breen, Leanne","2","0","0","0","0","-2","2","0","0","0","0","-2","119","7","25","5.88","21.01","-61.75","46","8","55","3","14","5.45","25.45","-36.25","5","2","5","40","40","2","106","7","24","6.6","6.6","-48.75",
"Breen, Patrick","0","0","0","0","0","0","1","0","0","0","0","-1","13","0","0","0","0","-13","4398","142","2","0","0","0","0","-2","0","0","0","0","0","0","3","0","0","0","0","-3",
"Bridger, J / Cook, R","4","0","1","0","25","-4","7","1","2","14.29","28.57","-4.25","247","13","42","5.26","17","-144.77","9","6","128","8","28","6.25","21.88","-73.77","12","2","6","16.67","16.67","-7.52","193","12","38","6.22","6.22","-93.52",
