trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Ahern, G","1","0","0","0","0","-1","1","0","0","0","0","-1","74","2","5","2.7","6.76","-51","328","46","52","1","4","1.92","7.69","-40","0","0","0","0","0","0","39","1","3","2.56","2.56","-27",
"Allen, C N","2","0","2","0","100","-2","3","0","3","0","100","-3","205","21","73","10.24","35.61","-65.54","15","4","108","11","36","10.19","33.33","-40.37","28","5","13","17.86","17.86","-11.62","162","20","60","12.35","12.35","-27.04",
"Appleby, Charlie","4","2","4","50","100","1.88","11","5","8","45.45","72.73","2.73","887","273","500","30.78","56.37","-0.15","1","1","455","140","257","30.77","56.48","4.4","411","187","294","45.5","45.5","0.2","230","62","110","26.96","26.96","-3.95",
"Appleby, M","9","1","1","11.11","11.11","0.5","30","2","6","6.67","20","-14.5","1839","232","563","12.62","30.61","-157.82","4","4","914","114","299","12.47","32.71","-153.78","276","88","163","31.88","31.88","-18.44","1583","200","494","12.63","12.63","-85.17",
"Archdeacon, L J","0","0","0","0","0","0","3","0","0","0","0","-3","54","0","2","0","3.7","-54","1438","89","19","0","1","0","5.26","-19","0","0","0","0","0","0","25","0","2","0","0","-25",
"Attwater, M J","4","1","2","25","50","0.33","8","1","3","12.5","37.5","-3.67","652","37","133","5.67","20.4","-251.63","1","2","311","18","70","5.79","22.51","-148.49","25","8","13","32","32","-1.34","524","30","106","5.73","5.73","-192.59",
"Baker, George","6","0","2","0","33.33","-6","9","0","4","0","44.44","-9","402","39","102","9.7","25.37","-76.74","91","30","209","12","44","5.74","21.05","-117.79","43","9","21","20.93","20.93","-15.37","312","33","86","10.58","10.58","-46.12",
"Balding, A M","11","0","1","0","9.09","-11","31","6","9","19.35","29.03","-1.07","1867","292","681","15.64","36.48","-119.38","8","14","933","143","336","15.33","36.01","-151.37","319","105","193","32.92","32.92","-40.93","843","128","301","15.18","15.18","-63.75",
"Barclay, Stella","9","1","1","11.11","11.11","-3","13","1","3","7.69","23.08","-7","485","29","102","5.98","21.03","12.29","4","1","290","15","62","5.17","21.38","-22.59","24","6","13","25","25","-4.46","403","27","89","6.7","6.7","75.29",
"Barrett, James M","0","0","0","0","0","0","1","0","0","0","0","-1","145","7","22","4.83","15.17","-60.75","316","50","68","3","10","4.41","14.71","-38.5","7","1","3","14.29","14.29","-4.25","78","4","12","5.13","5.13","-38.25",
"Bethell, Ed","2","0","2","0","100","-2","5","1","3","20","60","-3.2","350","48","126","13.71","36","-49.74","9","3","205","29","71","14.15","34.63","-14.63","64","15","35","23.44","23.44","-27.57","194","30","73","15.46","15.46","9.11",
"Bethell, Harriet","0","0","0","0","0","0","1","1","1","100","100","1.88","93","13","33","13.98","35.48","-15.12","10","1","69","11","26","15.94","37.68","-0.62","10","3","6","30","30","-1.12","88","12","31","13.64","13.64","-11.62",
"Boanas, Miss G","3","0","1","0","33.33","-3","7","0","1","0","14.29","-7","260","24","80","9.23","30.77","-60.21","15","8","111","7","27","6.31","24.32","-52.87","15","5","10","33.33","33.33","3.21","205","23","72","11.22","11.22","-8.96",
"Bolger, J S","6","0","3","0","50","-6","17","1","5","5.88","29.41","-14.25","743","60","164","8.08","22.07","-215.31","13","14","328","26","75","7.93","22.87","-92.56","45","16","26","35.56","35.56","1.56","317","22","73","6.94","6.94","-47.97",
"Boughey, George","13","2","4","15.38","30.77","-9.97","31","4","10","12.9","32.26","-17.47","1307","218","495","16.68","37.87","-350.09","1","3","799","139","308","17.4","38.55","-176.95","296","124","206","41.89","41.89","8.59","702","126","280","17.95","17.95","-91.02",
"Bowe, Michael J","1","0","0","0","0","-1","2","0","1","0","50","-2","45","2","11","4.44","24.44","-23","83","15","40","2","11","5","27.5","-18","1","0","1","0","0","-1","28","1","9","3.57","3.57","-17",
"Boyle, J R","2","0","0","0","0","-2","7","0","0","0","0","-7","435","37","106","8.51","24.37","-188.87","74","19","242","24","62","9.92","25.62","-87.75","36","9","18","25","25","-4.16","353","36","99","10.2","10.2","-115.37",
"Breen, Leanne","1","0","0","0","0","-1","2","0","0","0","0","-2","143","7","19","4.9","13.29","-84.67","88","8","57","3","7","5.26","12.28","-30.5","6","2","2","33.33","33.33","2.83","126","7","19","5.56","5.56","-67.67",
"Brisland, Robyn","7","2","3","28.57","42.86","56","12","2","4","16.67","33.33","51","692","57","159","8.24","22.98","-157.61","3","2","319","23","66","7.21","20.69","-56.21","43","13","19","30.23","30.23","-6.93","507","44","122","8.68","8.68","-156.36",
"Brittain, Antony","3","0","0","0","0","-3","9","1","3","11.11","33.33","6","652","49","172","7.52","26.38","-245.27","10","6","278","21","77","7.55","27.7","-98","26","11","13","42.31","42.31","14.35","572","45","158","7.87","7.87","-213.77",
"Bromhead, Henry De","18","5","6","27.78","33.33","18.33","39","5","8","12.82","20.51","-2.67","1542","206","533","13.36","34.57","-449.41","1","1","715","92","243","12.87","33.99","-149.82","284","94","183","33.1","33.1","-62.29","590","46","152","7.8","7.8","-174.13",
"Brown, A D","3","0","1","0","33.33","-3","3","0","1","0","33.33","-3","242","29","69","11.98","28.51","26.29","17","5","142","18","40","12.68","28.17","-9.46","21","8","14","38.1","38.1","3.63","171","19","46","11.11","11.11","-29.01",
"Budds, David Kenneth","3","0","0","0","0","-3","3","0","0","0","0","-3","177","9","26","5.08","14.69","-50","153","35","94","3","11","3.19","11.7","-28.5","4","0","1","0","0","-4","102","5","16","4.9","4.9","-69.5",
"Bunyan, Darren","0","0","0","0","0","0","2","1","2","50","100","17","171","9","31","5.26","18.13","-72.5","10","1","63","3","7","4.76","11.11","-27","9","1","3","11.11","11.11","-5.5","119","6","21","5.04","5.04","-51.5",
"Burrows, Owen","2","0","1","0","50","-2","5","0","2","0","40","-5","198","44","90","22.22","45.45","16.29","81","8","75","22","38","29.33","50.67","38.12","47","17","29","36.17","36.17","12.21","79","20","34","25.32","25.32","25.12",
