trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allwood, S","0","0","0","0","0","0","2","0","1","0","50","-2","147","4","19","2.72","12.93","-129","97","27","72","1","8","1.39","11.11","-65","5","1","3","20","20","-1.75","97","4","18","4.12","4.12","-79",
"Appleby, M","17","1","5","5.88","29.41","-14.25","34","1","7","2.94","20.59","-31.25","1808","211","578","11.67","31.97","-409.32","3","7","876","92","271","10.5","30.94","-266.7","283","77","151","27.21","27.21","-58.22","1539","172","487","11.18","11.18","-350.84",
"Aprahamian, Billy","1","0","0","0","0","-1","3","0","0","0","0","-3","72","4","13","5.56","18.06","5.2","56","10","54","3","9","5.56","16.67","-27.8","4","1","3","25","25","-1.8","58","4","12","6.9","6.9","19.2",
"Bailey, K C","7","0","3","0","42.86","-7","11","1","5","9.09","45.45","-4","477","68","163","14.26","34.17","-90.83","13","9","218","34","75","15.6","34.4","-20.65","80","25","48","31.25","31.25","-13.01","311","49","109","15.76","15.76","-3.77",
"Bailey, Liam","7","0","1","0","14.29","-7","12","2","3","16.67","25","0","311","20","60","6.43","19.29","-137.75","11","8","137","13","29","9.49","21.17","-59.75","13","3","6","23.08","23.08","-2.75","235","14","41","5.96","5.96","-96.25",
"Bandey, R J","2","1","1","50","50","2","8","1","2","12.5","25","-4","177","27","63","15.25","35.59","-36.46","3","1","91","8","25","8.79","27.47","-63.47","39","11","19","28.21","28.21","-14.87","133","18","45","13.53","13.53","-47.39",
"Barclay, Stella","6","0","0","0","0","-6","9","3","3","33.33","33.33","3.23","554","40","130","7.22","23.47","-44.7","11","7","280","26","73","9.29","26.07","-51.11","28","7","15","25","25","-6.53","463","36","111","7.78","7.78","18.22",
"Barron, T D","3","0","2","0","66.67","-3","8","0","4","0","50","-8","477","59","153","12.37","32.08","-81.4","44","20","245","26","73","10.61","29.8","-43.93","64","16","37","25","25","-14.22","384","50","130","13.02","13.02","-22.86",
"Bethell, Harriet","1","0","0","0","0","-1","1","0","0","0","0","-1","135","23","54","17.04","40","7.06","182","18","67","13","30","19.4","44.78","9.56","18","5","10","27.78","27.78","-3.94","131","23","53","17.56","17.56","11.06",
"Bishop, Miss E J","3","0","0","0","0","-3","4","0","1","0","25","-4","63","7","17","11.11","26.98","-7.25","47","13","41","4","10","9.76","24.39","-24.75","3","3","3","100","100","8.25","45","7","15","15.56","15.56","10.75",
"Blake, Michael","0","0","0","0","0","0","0","0","0","0","0","0","132","17","33","12.88","25","38","172","18","59","11","22","18.64","37.29","44","4","1","2","25","25","0","118","16","29","13.56","13.56","41",
"Bourke, D F","0","0","0","0","0","0","0","0","0","0","0","0","175","15","43","8.57","24.57","-53.5","52","18","94","10","22","10.64","23.4","-31","13","2","4","15.38","15.38","-7.25","142","13","34","9.15","9.15","-36.75",
"Bowen, P","4","0","2","0","50","-4","7","0","2","0","28.57","-7","435","66","145","15.17","33.33","-110.91","16","8","211","37","75","17.54","35.55","-22.84","84","33","55","39.29","39.29","2.38","343","56","124","16.33","16.33","-45.05",
"Brittain, Antony","5","1","3","20","60","-2.37","15","1","6","6.67","40","-12.37","573","32","141","5.58","24.61","-311.54","7","3","298","13","73","4.36","24.5","-191.54","21","8","11","38.1","38.1","4.21","486","30","121","6.17","6.17","-232.67",
"Candlish, Jennie","6","2","2","33.33","33.33","1","7","2","2","28.57","28.57","0","461","48","128","10.41","27.77","-146.76","5","4","226","28","67","12.39","29.65","-79.1","58","18","38","31.03","31.03","-13.05","346","38","101","10.98","10.98","-65.42",
"Carroll, A W","24","2","9","8.33","37.5","-17.25","49","7","18","14.29","36.73","-7","1984","179","515","9.02","25.96","-407.44","2","5","973","83","240","8.53","24.67","-241.89","159","49","94","30.82","30.82","-11.93","1670","163","455","9.76","9.76","-269.23",
"Chapple-Hyam, Jane","0","0","0","0","0","0","1","0","0","0","0","-1","455","49","143","10.77","31.43","-84.09","24","6","239","28","68","11.72","28.45","-21.36","53","16","31","30.19","30.19","-10.25","236","27","88","11.44","11.44","-13.56",
"Coulson, Jake Thomas","0","0","0","0","0","0","1","0","1","0","100","-1","127","5","20","3.94","15.75","24.5","36","5","61","3","9","4.92","14.75","4","4","0","4","0","0","-4","75","3","13","4","4","20.5",
"Cunha, Dylan","4","2","2","50","50","23","6","2","2","33.33","33.33","21","180","24","58","13.33","32.22","-9.32","2","3","149","23","51","15.44","34.23","17.18","25","10","11","40","40","2.18","140","20","45","14.29","14.29","6.68",
"Daly, H D","7","1","2","14.29","28.57","-2.5","13","3","5","23.08","38.46","-1","349","53","124","15.19","35.53","-53.38","1","1","204","24","69","11.76","33.82","-75.07","55","22","31","40","40","8.54","211","37","84","17.54","17.54","18.44",
"Dartnall, V R A","1","0","0","0","0","-1","2","0","0","0","0","-2","123","17","39","13.82","31.71","39.63","57","13","71","12","27","16.9","38.03","-0.87","9","4","8","44.44","44.44","3.63","88","16","34","18.18","18.18","57.63",
"Davies, J J","0","0","0","0","0","0","0","0","0","0","0","0","64","1","8","1.56","12.5","-13","347","32","33","1","3","3.03","9.09","18","1","0","0","0","0","-1","40","1","8","2.5","2.5","11",
"Davis, D J S Ffrench","3","1","2","33.33","66.67","31","5","1","2","20","40","29","318","37","94","11.64","29.56","-41.56","2","2","212","27","69","12.74","32.55","-10.39","30","9","22","30","30","-7.14","190","20","60","10.53","10.53","-2.17",
"Dods, M","5","0","2","0","40","-5","9","0","5","0","55.56","-9","1082","109","329","10.07","30.41","-337.89","24","12","563","53","166","9.41","29.48","-219.93","119","36","62","30.25","30.25","2.37","866","82","265","9.47","9.47","-265.64",
"Edmunds, Stuart","4","1","2","25","50","-0.5","13","4","10","30.77","76.92","-1.54","388","58","148","14.95","38.14","-67","6","2","209","33","74","15.79","35.41","-18.21","56","22","40","39.29","39.29","-1.45","241","37","93","15.35","15.35","-6.44",
"Ellison, B","5","0","1","0","20","-5","12","0","2","0","16.67","-12","831","89","236","10.71","28.4","-255.91","30","29","396","42","111","10.61","28.03","-105.68","75","26","45","34.67","34.67","4.76","613","67","176","10.93","10.93","-194.52",
"Fahey, R A","4","0","0","0","0","-4","9","1","3","11.11","33.33","-4.67","1793","212","558","11.82","31.12","-354.9","12","7","923","106","304","11.48","32.94","-278.46","186","59","106","31.72","31.72","-4.15","1272","141","373","11.08","11.08","-242.93",
"Fell, R / Murray, S","14","0","0","0","0","-14","21","0","1","0","4.76","-21","1028","87","256","8.46","24.9","-294.94","63","49","486","39","119","8.02","24.49","-186.62","70","24","44","34.29","34.29","5.65","834","76","214","9.11","9.11","-202.27",
"Fellowes, Charlie","1","0","0","0","0","-1","2","0","1","0","50","-2","593","70","185","11.8","31.2","-135.53","21","5","286","36","93","12.59","32.52","-15.31","77","26","50","33.77","33.77","-0.36","387","50","126","12.92","12.92","-47.17",
"Foy, Kevin","2","0","1","0","50","-2","7","1","3","14.29","42.86","2","824","117","303","14.2","36.77","-103.9","9","3","413","53","139","12.83","33.66","-64.46","149","44","90","29.53","29.53","-29.19","537","82","198","15.27","15.27","-48.38",
"Frost, J D","0","0","0","0","0","0","0","0","0","0","0","0","108","4","10","3.7","9.26","-40.75","17","2","53","4","6","7.55","11.32","14.25","1","1","1","100","100","2.75","72","3","8","4.17","4.17","-10.25",
"Frost, Kevin","8","0","2","0","25","-8","18","0","5","0","27.78","-18","501","43","122","8.58","24.35","-153.18","58","54","317","19","69","5.99","21.77","-185.01","50","14","28","28","28","-2.09","412","39","110","9.47","9.47","-115.68",
"Fryer, Miss C","0","0","0","0","0","0","0","0","0","0","0","0","42","4","7","9.52","16.67","-13","301","7","15","2","2","13.33","13.33","-1.5","4","1","1","25","25","0.5","41","4","7","9.76","9.76","-12",
"George, T R","2","0","0","0","0","-2","2","0","0","0","0","-2","226","19","61","8.41","26.99","-99.92","73","18","82","6","17","7.32","20.73","-43.5","20","3","11","15","15","-11.71","173","16","42","9.25","9.25","-61.33",
"Goldie, J S","9","1","3","11.11","33.33","-5.75","20","3","8","15","40","-6.5","1296","151","373","11.65","28.78","-357.5","2","4","734","86","218","11.72","29.7","-175.4","156","56","97","35.9","35.9","12.8","1154","144","358","12.48","12.48","-255.35",
"Gordon, C","4","1","2","25","50","0","12","3","4","25","33.33","-0.75","460","86","161","18.7","35","3.95","2","2","222","28","66","12.61","29.73","-48.14","74","40","50","54.05","54.05","32.12","322","61","105","18.94","18.94","51.64",
"Greatrex, W J","7","0","3","0","42.86","-7","10","1","4","10","40","31","367","42","120","11.44","32.7","25.26","14","9","184","20","62","10.87","33.7","95.34","49","14","29","28.57","28.57","-10.49","206","33","71","16.02","16.02","-21.06",
"Haggas, W J","2","1","2","50","100","3","4","1","2","25","50","1","1345","303","623","22.53","46.32","-161.18","2","1","683","138","296","20.2","43.34","-83.28","470","184","312","39.15","39.15","-44.12","557","117","247","21.01","21.01","-49.82",
"Hammond, Micky","6","2","5","33.33","83.33","5.03","14","4","7","28.57","50","9.86","1026","93","249","9.06","24.27","-240.44","5","3","499","39","112","7.82","22.44","-195.3","65","24","44","36.92","36.92","1.03","841","82","209","9.75","9.75","-206.98",
"Haslam, B M R","3","0","1","0","33.33","-3","11","1","3","9.09","27.27","-9.38","486","57","135","11.73","27.78","-32.93","13","11","240","30","65","12.5","27.08","-55.79","58","19","32","32.76","32.76","1.6","432","51","116","11.81","11.81","-0.48",
