trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allen, C N","2","0","0","0","0","-2","2","0","0","0","0","-2","213","22","65","10.33","30.52","-41.79","46","16","117","9","34","7.69","29.06","-33.87","23","5","9","21.74","21.74","-6.62","167","20","54","11.98","11.98","-29.29",
"Appleby, M","17","4","6","23.53","35.29","3.88","34","5","10","14.71","29.41","-4.62","1827","230","567","12.59","31.03","-310.1","5","8","916","113","298","12.34","32.53","-183.94","281","89","165","31.67","31.67","-24.51","1572","194","490","12.34","12.34","-252.37",
"Attwater, M J","5","0","0","0","0","-5","12","0","1","0","8.33","-12","638","36","132","5.64","20.69","-284.04","35","27","306","18","58","5.88","18.95","-138.24","26","7","13","26.92","26.92","-5.75","525","31","107","5.9","5.9","-209.09",
"Bailey, Liam","3","1","1","33.33","33.33","4.5","6","1","1","16.67","16.67","1.5","289","13","50","4.5","17.3","-149","1","1","149","7","29","4.7","19.46","-97.5","12","2","4","16.67","16.67","-5","232","10","38","4.31","4.31","-110",
"Balding, A M","13","1","7","7.69","53.85","-6.5","46","6","13","13.04","28.26","-11.42","1865","281","664","15.07","35.6","-276.11","5","13","902","136","308","15.08","34.15","-187.38","324","109","195","33.64","33.64","-37.04","834","124","281","14.87","14.87","-88.06",
"Barclay, Stella","9","1","2","11.11","22.22","-2","13","1","2","7.69","15.38","-6","528","37","109","7.01","20.64","24.12","3","2","321","23","74","7.17","23.05","11.58","28","7","15","25","25","-6.38","439","35","96","7.97","7.97","94.12",
"Barcoe, James M","3","0","0","0","0","-3","4","0","0","0","0","-4","164","11","33","6.71","20.12","0.25","100","18","86","3","14","3.49","16.28","-19.5","4","1","2","25","25","-0.25","116","9","28","7.76","7.76","-1.25",
"Barfoot-Saunt, Mrs Tracey","0","0","0","0","0","0","1","0","0","0","0","-1","29","0","0","0","0","-29","1095","55","20","0","0","0","0","-20","0","0","0","0","0","0","6","0","0","0","0","-6",
"Barr, Brian","3","1","1","33.33","33.33","1","3","1","1","33.33","33.33","1","186","19","46","10.22","24.73","-60.17","5","2","91","14","28","15.38","30.77","0.08","9","6","7","66.67","66.67","9.08","137","16","35","11.68","11.68","-22.92",
"Barron, T D","9","1","1","11.11","11.11","3","14","1","3","7.14","21.43","-2","495","62","169","12.53","34.14","-94.63","3","4","241","25","78","10.37","32.37","-95.76","76","19","45","25","25","-6.7","400","52","144","13","13","-57.21",
"Barry, D J","0","0","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","-42","3112","160","14","0","0","0","0","-14","1","0","0","0","0","-1","25","0","0","0","0","-25",
"Beckett, R M","18","6","10","33.33","55.56","-0.84","42","9","18","21.43","42.86","-10.59","1144","185","431","16.17","37.67","-202.91","1","3","613","104","237","16.97","38.66","-97.72","228","81","139","35.53","35.53","-14.11","512","89","183","17.38","17.38","-83.79",
"Bell, M L W","9","0","3","0","33.33","-9","19","1","5","5.26","26.32","-16.62","681","81","223","11.89","32.75","-256.09","10","11","346","38","116","10.98","33.53","-134.36","109","34","55","31.19","31.19","-10.25","408","49","133","12.01","12.01","-152.01",
"Bethell, Ed","6","1","5","16.67","83.33","4","10","3","7","30","70","7.25","388","63","146","16.24","37.63","-11.78","4","5","219","43","89","19.63","40.64","14.69","85","23","48","27.06","27.06","-27.11","217","42","87","19.35","19.35","44.16",
"Boughey, George","9","2","2","22.22","22.22","-0.93","20","4","7","20","35","0.07","1396","231","525","16.55","37.61","-358.05","7","8","789","129","298","16.35","37.77","-193.05","305","129","212","42.3","42.3","7.63","779","137","308","17.59","17.59","-85.68",
"Bourke, D F","1","1","1","100","100","10","1","1","1","100","100","10","160","11","35","6.88","21.88","-48.5","1","1","91","7","22","7.69","24.18","-18.25","10","2","4","20","20","-3.5","128","9","26","7.03","7.03","-32.75",
"Bowen, P","12","4","6","33.33","50","29.24","13","4","6","30.77","46.15","28.24","463","62","137","13.39","29.59","-124.46","3","6","239","37","71","15.48","29.71","-64.34","77","32","52","41.56","41.56","13.83","359","53","115","14.76","14.76","-56.93",
"Boyle, J R","2","0","0","0","0","-2","8","0","2","0","25","-8","427","36","101","8.43","23.65","-192.5","28","17","224","20","58","8.93","25.89","-87.79","34","9","17","26.47","26.47","-1.54","347","35","93","10.09","10.09","-121",
"Brittain, Antony","4","0","2","0","50","-4","11","0","5","0","45.45","-11","619","47","167","7.59","26.98","-253.44","81","51","302","23","87","7.62","28.81","-120.17","28","13","16","46.43","46.43","19.18","540","43","154","7.96","7.96","-222.94",
"Bromhead, Henry De","5","0","0","0","0","-5","19","4","7","21.05","36.84","0.19","1438","187","478","13","33.24","-411.39","11","7","671","87","226","12.97","33.68","-126.61","256","88","163","34.38","34.38","-40.06","550","44","136","8","8","-167.3",
"Brown, Miss Harriet","2","0","0","0","0","-2","2","0","0","0","0","-2","92","3","11","3.26","11.96","-35.75","198","20","29","1","3","3.45","10.34","-16","3","1","2","33.33","33.33","-0.75","50","2","7","4","4","4",
"Burke, K R","24","5","8","20.83","33.33","-10.34","40","7","16","17.5","40","-20.84","1548","224","568","14.47","36.69","-186.33","1","1","759","103","283","13.57","37.29","-139.17","242","88","149","36.36","36.36","3.46","796","97","271","12.19","12.19","-150.16",
"Burke, W J","3","0","1","0","33.33","-3","7","0","2","0","28.57","-7","198","7","28","3.54","14.14","-121","135","42","102","4","19","3.92","18.63","-61","4","0","2","0","0","-4","49","3","12","6.12","6.12","-22.5",
"Burrows, Owen","2","0","0","0","0","-2","4","0","2","0","50","-4","183","39","82","21.31","44.81","1.93","29","12","88","19","38","21.59","43.18","-14.51","44","15","25","34.09","34.09","2.77","66","15","27","22.73","22.73","10.37",
"Candlish, Jennie","3","0","0","0","0","-3","7","0","1","0","14.29","-7","495","46","148","9.29","29.9","-157.98","39","20","241","24","70","9.96","29.05","-63.61","67","15","38","22.39","22.39","-35.94","401","36","123","8.98","8.98","-93.13",
"Carey, Gerard","1","0","0","0","0","-1","2","0","0","0","0","-2","51","2","15","3.92","29.41","-43.88","84","8","22","1","6","4.55","27.27","-20.38","6","1","5","16.67","16.67","-4.38","26","1","8","3.85","3.85","-20.5",
"Carr, Mrs R A","8","0","3","0","37.5","-8","14","1","5","7.14","35.71","-11","767","68","193","8.87","25.16","-128.07","14","14","394","48","125","12.18","31.73","-24.4","51","18","27","35.29","35.29","11.43","712","64","182","8.99","8.99","-100.4",
"Carroll, A W","19","1","3","5.26","15.79","-11","34","2","5","5.88","14.71","-17","1959","164","509","8.37","25.98","-534.75","6","17","988","82","243","8.3","24.6","-313.19","134","39","79","29.1","29.1","-16.16","1636","148","453","9.05","9.05","-384.21",
"Case, B I","0","0","0","0","0","0","1","0","0","0","0","-1","205","19","52","9.27","25.37","-116.8","107","30","122","9","27","7.38","22.13","-79.67","28","10","18","35.71","35.71","4.7","146","15","45","10.27","10.27","-69.92",
"Cashin, Mrs Julie","1","0","0","0","0","-1","1","0","0","0","0","-1","26","3","5","11.54","19.23","17.83","130","6","21","3","5","14.29","23.81","22.83","2","2","2","100","100","7.83","8","2","3","25","25","1.83",
"Cawley, Edward","0","0","0","0","0","0","0","0","0","0","0","0","164","8","22","4.88","13.41","-91","124","22","91","3","11","3.3","12.09","-53.5","6","1","2","16.67","16.67","-1.5","123","8","21","6.5","6.5","-50",
"Chapple-Hyam, P W","2","0","0","0","0","-2","3","0","0","0","0","-3","86","10","20","11.63","23.26","-33.65","52","9","42","5","10","11.9","23.81","-19.39","10","5","7","50","50","0.85","53","7","16","13.21","13.21","-18.01",
"Christie, D M","0","0","0","0","0","0","1","0","0","0","0","-1","163","23","50","14.11","30.67","31.36","16","3","86","11","26","12.79","30.23","-31.55","20","9","16","45","45","-0.72","58","7","13","12.07","12.07","80.5",
"Cluskey, P","1","0","0","0","0","-1","3","0","0","0","0","-3","102","3","12","2.94","11.76","-60","280","39","60","1","7","1.67","11.67","-54","4","1","1","25","25","2","71","3","11","4.23","4.23","-29",
"Coltherd, W S","0","0","0","0","0","0","2","0","0","0","0","-2","298","39","94","13.09","31.54","-52.03","101","38","157","16","44","10.19","28.03","-6.83","54","17","33","31.48","31.48","-3.69","243","34","83","13.99","13.99","-83.53",
"Corcoran, Una","1","1","1","100","100","66","1","1","1","100","100","66","15","1","1","6.67","6.67","52","4","1","13","1","1","7.69","7.69","54","0","0","0","0","0","0","4","0","0","0","0","-4",
"Costello, F","0","0","0","0","0","0","3","0","0","0","0","-3","37","1","4","2.7","10.81","-11","485","21","15","0","0","0","0","-15","2","0","1","0","0","-2","14","1","2","7.14","7.14","12",
"Coulson, Jake Thomas","1","0","0","0","0","-1","1","0","0","0","0","-1","131","6","19","4.58","14.5","-10","92","20","71","2","6","2.82","8.45","-47","3","1","2","33.33","33.33","-0.5","88","4","12","4.55","4.55","15.5",
"Coward, Miss J M","2","0","1","0","50","-2","2","0","1","0","50","-2","46","3","19","6.52","41.3","-24.5","28","5","37","2","16","5.41","43.24","-22","8","1","5","12.5","12.5","-6","40","3","18","7.5","7.5","-18.5",
"Cowell, R M H","5","1","3","20","60","0","13","1","5","7.69","38.46","-8","554","43","137","7.76","24.73","-88.86","4","1","246","19","68","7.72","27.64","-54.29","25","8","12","32","32","3.56","430","36","110","8.37","8.37","-43.11",
"Crisford, Simon","7","2","3","28.57","42.86","-3","21","5","9","23.81","42.86","-2.25","717","155","329","21.62","45.89","-102.85","4","2","360","81","169","22.5","46.94","-28.82","174","79","119","45.4","45.4","7.83","312","63","125","20.19","20.19","-29.9",
