trainer,7Day_Runs,7Day_Wins,7Day_Places,7Day_Win_Strike,7Day_Place_Strike,7Day_SP_ProfitLoss,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aprahamian, Billy","1","0","0","0","0","-1","2","0","0","0","0","-2","48","2","7","4.17","14.58","5.2","133","14","40","1","5","2.5","12.5","-37.8","2","1","1","50","50","0.2","39","2","7","5.13","5.13","14.2",
"Barclay, Stella","2","0","0","0","0","-2","4","0","0","0","0","-4","542","35","116","6.46","21.4","-30.18","24","12","290","22","64","7.59","22.07","-62.59","25","5","12","20","20","-9.26","464","32","103","6.9","6.9","24.49",
"Barron, T D","0","0","0","0","0","0","0","0","0","0","0","0","469","61","162","13.01","34.54","-63","49","6","243","26","78","10.7","32.1","-66.58","68","16","41","23.53","23.53","-16.32","382","51","137","13.35","13.35","-32.96",
"Bethell, Ed","1","0","1","0","100","-1","2","0","1","0","50","-2","426","67","156","15.73","36.62","-65.99","42","20","224","44","91","19.64","40.63","-34.89","93","29","52","31.18","31.18","-16.57","243","44","95","18.11","18.11","0.12",
"Bethell, Harriet","1","0","0","0","0","-1","2","0","0","0","0","-2","144","25","56","17.36","38.89","7.56","74","8","83","13","33","15.66","39.76","-6.44","21","6","11","28.57","28.57","-5.44","139","24","54","17.27","17.27","11.06",
"Bewley, G T","0","0","0","0","0","0","0","0","0","0","0","0","201","21","56","10.45","27.86","-80.63","27","2","105","7","23","6.67","21.9","-61.75","19","6","9","31.58","31.58","0.04","146","20","50","13.7","13.7","-30.13",
"Birrane, F","0","0","0","0","0","0","2","0","0","0","0","-2","65","2","11","3.08","16.92","42.5","490","43","32","0","5","0","15.63","-32","1","0","0","0","0","-1","45","1","7","2.22","2.22","-38.5",
"Boanas, Miss G","1","0","0","0","0","-1","6","0","0","0","0","-6","259","21","72","8.11","27.8","-86.5","80","26","102","8","23","7.84","22.55","-40.29","17","6","13","35.29","35.29","4.09","203","20","64","9.85","9.85","-34.25",
"Boyle, J R","1","0","0","0","0","-1","1","0","0","0","0","-1","429","39","111","9.09","25.87","-168.25","50","14","179","15","49","8.38","27.37","-77","35","9","17","25.71","25.71","-3.79","364","38","103","10.44","10.44","-111.75",
"Broad, D","0","0","0","0","0","0","2","0","0","0","0","-2","81","2","8","2.47","9.88","-69","280","31","38","1","3","2.63","7.89","-31","0","0","0","0","0","0","50","2","8","4","4","-38",
