Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","4","1","2","25","50","1","182","25","64","13.74","35.16","-27.54","7","2","99","18","40","18.18","40.4","10.33","17","5","11","29.41","29.41","-0.87","148","21","55","14.19","14.19","-20.29",
"Bannister, Harry A A","12","0","3","0","25","-12","479","59","162","12.32","33.82","-77.17","18","15","221","20","70","9.05","31.67","-68.64","87","23","45","26.44","26.44","-24.58","324","43","114","13.27","13.27","-29.42",
"Bellamy, Tom","25","0","6","0","24","-25","871","101","282","11.6","32.38","-280.23","17","32","444","49","132","11.04","29.73","-134.11","96","36","55","37.5","37.5","-10.89","530","62","168","11.7","11.7","-191.45",
"Best, J A","20","0","5","0","25","-20","688","35","133","5.09","19.33","-319.91","15","21","354","17","71","4.8","20.06","-114.95","35","10","15","28.57","28.57","-0.57","438","31","111","7.08","7.08","-101.16",
"Bishop, Charles","4","1","2","25","50","1","743","74","198","9.96","26.65","-247.66","1","1","407","40","109","9.83","26.78","-124.94","74","26","44","35.14","35.14","-7.78","434","37","104","8.53","8.53","-151.85",
"Boinville, Nico","25","5","12","20","48","-12.61","595","133","236","22.35","39.66","-12.64","4","4","302","76","131","25.17","43.38","6.89","206","87","121","42.23","42.23","-7.16","293","57","103","19.45","19.45","76.85",
"Bowen, James C","21","2","6","9.52","28.57","-13","547","71","186","12.98","34","-119.06","6","5","216","17","69","7.87","31.94","-127.25","86","31","59","36.05","36.05","0.27","334","50","115","14.97","14.97","26.36",
"Bowen, Sean P","34","8","17","23.53","50","-4.02","1342","269","521","20.04","38.82","187.93","4","2","767","155","296","20.21","38.59","248.73","326","138","203","42.33","42.33","-5.23","861","152","311","17.65","17.65","-28.56",
"Bradley, Paddy","5","1","1","20","20","3","359","32","91","8.91","25.35","-95.71","1","1","286","27","69","9.44","24.13","-64.04","25","4","11","16","16","-11.87","281","31","83","11.03","11.03","-21.21",
"Brennan, P J","10","4","6","40","60","3.88","554","126","244","22.74","44.04","-70.17","4","1","198","40","78","20.2","39.39","-34.69","159","72","104","45.28","45.28","4.56","274","57","103","20.8","20.8","-46.93",
