Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Joe","4","0","0","0","0","-4","137","11","36","8.03","26.28","-78.75","32","8","56","4","15","7.14","26.79","-39.12","11","3","7","27.27","27.27","-3.5","115","11","33","9.57","9.57","-56.75",
"Anderson, Mr A","7","1","2","14.29","28.57","8","246","11","37","4.47","15.04","-158.5","3","3","102","7","15","6.86","14.71","-41.5","4","2","3","50","50","2","182","9","31","4.95","4.95","-107",
"Andrews, Bridget","6","1","3","16.67","50","-2.25","241","28","60","11.62","24.9","-102.75","9","6","107","11","26","10.28","24.3","-50.41","29","13","18","44.83","44.83","3","134","10","28","7.46","7.46","-52.3",
"Andrews, N R","0","0","0","0","0","0","3","0","0","0","0","-3","9999","9999","3","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","0","0",
"Armson, Philip","9","1","2","11.11","22.22","-5.25","478","38","117","7.95","24.48","-116.67","12","9","295","32","91","10.85","30.85","-9.17","45","7","24","15.56","15.56","-22.21","417","36","110","8.63","8.63","-186",
"Bannister, Harry A A","20","2","5","10","25","-7.75","515","67","168","13.01","32.62","-77.5","5","4","177","25","60","14.12","33.9","-28.79","85","26","49","30.59","30.59","-15.17","319","49","112","15.36","15.36","18.05",
"Barry, Mr J C","1","0","0","0","0","-1","182","8","29","4.4","15.93","-66.17","76","8","80","5","15","6.25","18.75","11.33","7","1","1","14.29","14.29","-2.67","36","2","5","5.56","5.56","-25.67",
"Bass, David","9","1","2","11.11","22.22","6","502","64","161","12.75","32.07","-138.89","14","9","215","28","67","13.02","31.16","-45.76","82","20","50","24.39","24.39","-33.58","280","30","83","10.71","10.71","-81.54",
"Bass, George","8","1","2","12.5","25","0.5","396","35","94","8.84","23.74","-72.53","5","5","232","23","53","9.91","22.84","-39.66","20","7","11","35","35","0.14","297","30","77","10.1","10.1","-43.03",
"Bastyan, Mitchell S","12","0","1","0","8.33","-12","384","47","125","12.24","32.55","-144.42","22","19","152","18","52","11.84","34.21","-78.05","52","19","35","36.54","36.54","-5.58","249","26","84","10.44","10.44","-118.43",
"Beasley, Connor","8","1","3","12.5","37.5","-2.5","1371","168","471","12.25","34.35","-200.95","11","5","746","85","251","11.39","33.65","-147.53","206","58","120","28.16","28.16","-13.76","976","127","350","13.01","13.01","-67.09",
"Bellamy, Tom","22","0","3","0","13.64","-22","843","96","269","11.39","31.91","-246.22","16","25","419","46","134","10.98","31.98","-119.7","89","35","53","39.33","39.33","4.32","506","59","163","11.66","11.66","-150.06",
"Best, J A","17","1","3","5.88","17.65","2","733","47","146","6.41","19.92","-260.28","9","15","267","11","39","4.12","14.61","-139.87","35","13","17","37.14","37.14","4.06","458","38","111","8.3","8.3","-83.18",
"Bishop, Charles","4","0","0","0","0","-4","708","65","172","9.18","24.29","-213.91","16","7","372","39","98","10.48","26.34","-146.57","55","21","35","38.18","38.18","1.27","421","34","95","8.08","8.08","-113.4",
"Boinville, Nico","10","4","5","40","50","-0.73","640","140","246","21.88","38.44","-67.18","3","3","263","60","100","22.81","38.02","-21.44","206","87","126","42.23","42.23","-10.51","311","54","101","17.36","17.36","22.4",
"Bowen, Sean P","28","2","6","7.14","21.43","-19.75","1109","213","412","19.21","37.15","55.44","1","2","612","130","244","21.24","39.87","210","264","111","171","42.05","42.05","-0.73","729","129","253","17.7","17.7","-39.3",
"Brace, Mr J","4","0","0","0","0","-4","73","10","22","13.7","30.14","5.38","19","7","62","9","18","14.52","29.03","7.38","9","3","5","33.33","33.33","-0.12","67","10","21","14.93","14.93","11.38",
"Brennan, P J","12","3","5","25","41.67","-3.68","727","166","337","22.83","46.35","-115","3","5","302","78","141","25.83","46.69","-1.64","215","93","142","43.26","43.26","4.95","374","76","148","20.32","20.32","-75.23",
"Briselden, Miss Pandora","0","0","0","0","0","0","6","0","2","0","33.33","-6","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","6","0","2","0","0","-6",
"Bromley, Ben","3","1","2","33.33","66.67","1","118","20","44","16.95","37.29","-34.13","14","3","60","10","22","16.67","36.67","-12.15","18","5","11","27.78","27.78","-7.51","82","14","31","17.07","17.07","-15.75",
"Broughton, Mr T P","0","0","0","0","0","0","28","4","13","14.29","46.43","-9.79","195","8","22","3","11","13.64","50","-12.29","6","3","5","50","50","3.71","21","3","9","14.29","14.29","-7.12",
"Buckle, Charles","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Buckley, Kieran","9","1","4","11.11","44.44","-6.8","352","38","108","10.8","30.68","-109.11","11","9","241","22","73","9.13","30.29","-89.62","46","16","31","34.78","34.78","3.64","232","30","74","12.93","12.93","-21.42",
"Buckley, Tom","4","1","2","25","50","-0.25","289","32","95","11.07","32.87","-113.12","4","1","163","20","57","12.27","34.97","-74.62","42","16","29","38.1","38.1","4.03","217","24","77","11.06","11.06","-65.52",
"Burke, Jonathan","19","2","9","10.53","47.37","-0.5","895","127","303","14.19","33.85","-181.75","9","12","408","56","144","13.73","35.29","-100.5","117","48","76","41.03","41.03","11.7","552","78","183","14.13","14.13","-104.25",
"Callaghan, Mr K","6","0","0","0","0","-6","165","11","33","6.67","20","-103.38","41","10","145","10","28","6.9","19.31","-87.88","13","5","11","38.46","38.46","-1.88","103","4","17","3.88","3.88","-62.5",
"Cannon, Tom J","22","3","9","13.64","40.91","-3.67","847","148","302","17.47","35.66","-136.47","5","3","415","81","153","19.52","36.87","-22.07","154","69","101","44.81","44.81","12.2","464","70","140","15.09","15.09","-95.52",
"Carberry, Peter","13","1","5","7.69","38.46","-5","315","10","45","3.17","14.29","-243.5","8","7","172","7","28","4.07","16.28","-121","11","2","4","18.18","18.18","-5.5","160","8","35","5","5","-105",
"Carson, William","15","0","3","0","20","-15","785","35","130","4.46","16.56","-215.09","60","62","379","19","71","5.01","18.73","-99.95","30","11","17","36.67","36.67","3.66","575","30","104","5.22","5.22","-184.05",
"Case, Charlie","1","0","0","0","0","-1","25","0","6","0","24","-25","830","28","9","0","3","0","33.33","-9","4","0","3","0","0","-4","24","0","6","0","0","-24",
"Cheleda, Angus","4","0","3","0","75","-4","175","20","51","11.43","29.14","-82.44","25","6","89","8","24","8.99","26.97","-46.9","19","7","12","36.84","36.84","2.48","142","18","46","12.68","12.68","-57.94",
"Cobden, Harry","22","8","12","36.36","54.55","4.19","865","216","377","24.97","43.58","-94.76","2","2","432","119","206","27.55","47.69","-35.74","259","126","168","48.65","48.65","6.44","461","87","170","18.87","18.87","-41.57",
"Codd, Mr J J","2","1","2","50","100","1","260","52","131","20","50.38","-87.52","8","2","97","18","49","18.56","50.52","-47.55","90","33","63","36.67","36.67","-17.79","21","1","8","4.76","4.76","-12",
"Condon, R J","6","0","1","0","16.67","-6","265","13","57","4.91","21.51","-113.75","82","35","210","8","46","3.81","21.9","-160.25","12","2","6","16.67","16.67","-7.25","147","7","35","4.76","4.76","-48.75",
"Costello, Dougie","14","2","4","14.29","28.57","-0.5","754","74","189","9.81","25.07","-251.77","9","12","360","40","92","11.11","25.56","-90.18","65","21","39","32.31","32.31","-7.27","569","62","150","10.9","10.9","-146.37",
"Cox, Mrs Amy","0","0","0","0","0","0","5","0","1","0","20","-5","9999","9999","3","0","0","0","0","-3","0","0","0","0","0","0","0","0","0","0","0","0",
"Crawford, Steven","0","0","0","0","0","0","0","0","0","0","0","0","2836","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Davies, James","14","2","3","14.29","21.43","5","537","42","97","7.82","18.06","-99.17","4","4","266","22","52","8.27","19.55","-34.5","20","6","12","30","30","-2.75","342","31","69","9.06","9.06","-11.67",
"Deegan, R","9","0","1","0","11.11","-9","644","34","121","5.28","18.79","-354.2","74","50","289","15","46","5.19","15.92","-116.5","21","6","12","28.57","28.57","-1.86","315","20","80","6.35","6.35","-128.5",
"Dempsey, Luke","11","1","2","9.09","18.18","-7.5","765","52","152","6.8","19.87","-339.01","1","1","322","24","61","7.45","18.94","-183.09","40","12","27","30","30","-9.29","368","21","65","5.71","5.71","-114.67",
"Dennis, Phil","8","0","2","0","25","-8","724","55","186","7.6","25.69","12.19","18","10","408","34","104","8.33","25.49","34.13","52","14","30","26.92","26.92","-9.14","547","43","150","7.86","7.86","-41.39",
"Deutsch, Charlie","18","0","3","0","16.67","-18","567","77","187","13.58","32.98","-170.87","21","28","252","26","71","10.32","28.17","-101.92","117","34","61","29.06","29.06","-26.45","409","58","132","14.18","14.18","-96.62",
"Dingle, Rex","13","2","7","15.38","53.85","1.88","455","68","143","14.95","31.43","38.51","11","10","220","35","68","15.91","30.91","-26.12","72","31","44","43.06","43.06","4.72","251","41","82","16.33","16.33","113.19",
"Donovan, Philip","3","0","0","0","0","-3","282","9","45","3.19","15.96","-111","56","13","95","2","16","2.11","16.84","-21","9","1","4","11.11","11.11","-5","145","7","25","4.83","4.83","-25",
"Doyle, Alan","6","0","0","0","0","-6","187","14","39","7.49","20.86","-70.59","73","13","90","6","15","6.67","16.67","-50.25","17","6","11","35.29","35.29","-0.59","143","12","31","8.39","8.39","-38.26",
"Doyle, Mr D","0","0","0","0","0","0","23","0","3","0","13.04","-23","9999","9999","20","0","2","0","10","-20","0","0","0","0","0","0","0","0","0","0","0","0",
"Dunne, R T","20","1","6","5","30","31","371","35","96","9.43","25.88","-120.04","11","19","159","11","34","6.92","21.38","-43.37","38","13","16","34.21","34.21","-2.42","238","21","68","8.82","8.82","-121.62",
"Durrell, Mr T","1","0","0","0","0","-1","184","22","49","11.96","26.63","-89.84","58","12","116","16","36","13.79","31.03","-72.84","20","9","13","45","45","-1.15","129","10","26","7.75","7.75","-62.07",
"Dwan, Mr E","1","0","0","0","0","-1","34","3","4","8.82","11.76","13.5","32","3","22","2","2","9.09","9.09","17.5","1","1","1","100","100","4.5","10","2","2","20","20","3.5",
"Edwards, Huw","2","0","0","0","0","-2","32","0","3","0","9.38","-32","9999","9999","27","0","2","0","7.41","-27","1","0","0","0","0","-1","2","0","1","0","0","-2",
"Egan, David","28","2","8","7.14","28.57","-15.75","1377","159","445","11.55","32.32","-453.37","4","6","715","94","239","13.15","33.43","-191.25","195","63","130","32.31","32.31","-26.08","811","83","244","10.23","10.23","-215.78",
"England, Mr Elliott","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Enright, P T","26","1","7","3.85","26.92","-22.87","823","53","170","6.44","20.66","-345.48","7","11","500","32","90","6.4","18","-249.49","52","10","31","19.23","19.23","-16.99","420","38","112","9.05","9.05","-64.37",
"Ewing, Sam","21","0","3","0","14.29","-21","784","56","183","7.14","23.34","-280.09","28","40","344","21","78","6.1","22.67","-173.72","55","10","24","18.18","18.18","-19.54","509","40","120","7.86","7.86","-200.08",
"Fenelon, S","5","0","1","0","20","-5","286","7","33","2.45","11.54","-184.5","441","137","113","0","9","0","7.96","-113","5","1","3","20","20","-1","156","6","22","3.85","3.85","-61",
"Ffrench Davis, Mr Ben","6","2","3","33.33","50","1.63","135","13","30","9.63","22.22","-40.73","10","2","85","9","18","10.59","21.18","-3.76","10","5","8","50","50","2.69","101","11","25","10.89","10.89","-12.76",
"Fitzgerald, D M","1","0","0","0","0","-1","13","0","2","0","15.38","-13","9999","9999","5","0","1","0","20","-5","0","0","0","0","0","0","1","0","0","0","0","-1",
"Flanagan, S W","15","3","4","20","26.67","3.25","783","60","199","7.66","25.42","-207.72","1","3","342","26","89","7.6","26.02","-143.11","65","13","38","20","20","-29.36","400","33","103","8.25","8.25","-33.31",
"Foley, J B","5","0","1","0","20","-5","606","60","154","9.9","25.41","-228.6","151","53","262","18","51","6.87","19.47","-144.29","62","18","33","29.03","29.03","-10.93","366","38","89","10.38","10.38","-88.54",
"Fraser, Kaiya","5","2","3","40","60","9.25","68","14","30","20.59","44.12","78.5","3","1","64","13","29","20.31","45.31","63.5","5","2","4","40","40","2","63","13","28","20.63","20.63","72.5",
"Frost, Bryony","16","2","6","12.5","37.5","-11.31","409","68","133","16.63","32.52","-114.89","8","11","136","18","42","13.24","30.88","-41.2","72","36","46","50","50","15.7","221","32","60","14.48","14.48","-79.79",
"Fuller, Page","2","0","0","0","0","-2","291","25","73","8.59","25.09","-130.03","167","9","56","6","16","10.71","28.57","-17.32","18","3","9","16.67","16.67","-11.19","224","19","55","8.48","8.48","-91.58",
"Gainford, Mr J C","20","2","10","10","50","-9.75","803","91","224","11.33","27.9","-99.31","2","7","392","36","89","9.18","22.7","-46.81","94","25","50","26.6","26.6","-11.76","418","41","105","9.81","9.81","-6.69",
"Gale, Miss Elizabeth","4","0","1","0","25","-4","19","2","6","10.53","31.58","-11.75","112","16","19","2","6","10.53","31.58","-11.75","2","1","2","50","50","0.25","16","2","5","12.5","12.5","-8.75",
