Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","15","3","6","20","40","17.38","1296","127","387","9.8","29.86","-321.19","2","3","596","61","182","10.23","30.54","-169.49","147","41","84","27.89","27.89","-10.72","1007","104","320","10.33","10.33","-231.13",
"Bass, George","9","1","2","11.11","22.22","-3","360","30","99","8.33","27.5","-172.42","6","2","155","11","38","7.1","24.52","-103.26","20","6","9","30","30","-3.41","267","27","84","10.11","10.11","-94.75",
"Beasley, Connor","39","5","10","12.82","25.64","18.5","1285","147","436","11.44","33.93","-271.26","1","1","551","69","195","12.52","35.39","-120.58","168","47","102","27.98","27.98","-25.08","970","104","324","10.72","10.72","-254.6",
"Bennett, Charlie","9","1","1","11.11","11.11","-2.5","423","15","79","3.55","18.68","-289.5","4","3","126","5","22","3.97","17.46","-61.5","14","3","6","21.43","21.43","-2.5","305","12","65","3.93","3.93","-188",
"Bishop, Charles","23","1","6","4.35","26.09","-20.37","843","90","238","10.68","28.23","-226.19","13","19","451","47","120","10.42","26.61","-108.44","83","32","53","38.55","38.55","1.82","507","52","133","10.26","10.26","-102.72",
"Bond, Alice","3","0","1","0","33.33","-3","63","2","13","3.17","20.63","-40.5","95","14","32","2","7","6.25","21.88","-9.5","0","0","0","0","0","0","49","2","12","4.08","4.08","-26.5",
"Bowen, S D","34","6","9","17.65","26.47","29.25","526","45","139","8.56","26.43","-106.29","2","4","338","32","98","9.47","28.99","-64.79","47","12","28","25.53","25.53","-6.79","444","36","121","8.11","8.11","-74.04",
"Brace, Connor","6","0","1","0","16.67","-6","342","52","106","15.2","30.99","-7.32","75","35","171","23","53","13.45","30.99","5.54","40","18","26","45","45","9.02","191","28","63","14.66","14.66","12.5",
"Bradley, Paddy","10","2","3","20","30","13","545","47","137","8.62","25.14","-125.3","1","1","333","28","79","8.41","23.72","-70.13","31","6","14","19.35","19.35","-10.79","426","45","124","10.56","10.56","-13.8",
"Bradnam, Joe","2","1","1","50","50","1.25","70","4","18","5.71","25.71","-47","6","1","31","2","11","6.45","35.48","-23.75","3","2","2","66.67","66.67","4.75","57","4","17","7.02","7.02","-34",
"Breslin, Andrew","16","0","3","0","18.75","-16","334","13","57","3.89","17.07","-183.5","30","26","248","12","49","4.84","19.76","-120.5","10","1","4","10","10","-6.75","288","12","49","4.17","4.17","-156.5",
"Brookes, Aiden","13","0","0","0","0","-13","439","36","86","8.2","19.59","106.96","17","16","236","16","41","6.78","17.37","102.25","25","8","17","32","32","5.21","391","35","81","8.95","8.95","148.96",
"Bryan, Joshua","13","1","5","7.69","38.46","-9.25","406","37","117","9.11","28.82","-168.17","8","6","217","18","65","8.29","29.95","-102.42","22","9","15","40.91","40.91","6.83","263","22","78","8.37","8.37","-123.42",
"Buick, William","37","13","18","35.14","48.65","-2.11","1389","338","616","24.33","44.35","-100.54","5","3","659","160","279","24.28","42.34","-53.18","504","207","309","41.07","41.07","-4.66","705","158","281","22.41","22.41","16.93",
"Caffrey, Adam","5","1","1","20","20","5","608","66","172","10.86","28.29","-69.14","10","1","329","35","99","10.64","30.09","-56.38","66","20","41","30.3","30.3","13.37","501","57","143","11.38","11.38","-14.97",
"Callan, N","33","4","10","12.12","30.3","-9.12","997","126","322","12.64","32.3","-118.23","5","7","487","48","142","9.86","29.16","-158.52","148","47","91","31.76","31.76","-13.82","648","84","214","12.96","12.96","-55.88",
"Carroll, G F","30","3","7","10","23.33","28.5","1033","99","262","9.58","25.36","-258.13","4","3","543","40","134","7.37","24.68","-191.45","97","29","60","29.9","29.9","2.33","528","54","146","10.23","10.23","-107.3",
"Carson, William","16","1","6","6.25","37.5","-9.5","836","51","166","6.1","19.86","-414.12","7","7","453","33","106","7.28","23.4","-186.2","54","18","35","33.33","33.33","-0.62","664","46","149","6.93","6.93","-277.97",
"Carver, William","6","1","2","16.67","33.33","-1.5","299","24","70","8.03","23.41","-124.37","13","6","145","11","32","7.59","22.07","-59.25","24","3","11","12.5","12.5","-13.62","202","17","47","8.42","8.42","-76.62",
"Catton, Luke","9","0","0","0","0","-9","308","26","68","8.44","22.08","-103.09","15","10","182","13","41","7.14","22.53","-65.17","16","4","8","25","25","-5.92","264","25","58","9.47","9.47","-63.09",
"Cleary, Jack","5","1","2","20","40","-2.12","247","12","45","4.86","18.22","-154.54","4","2","135","6","28","4.44","20.74","-81.62","16","5","8","31.25","31.25","2.46","160","8","27","5","5","-90.92",
"Coakley, Ross","16","2","6","12.5","37.5","-9.12","723","82","224","11.34","30.98","-217.48","11","9","335","34","94","10.15","28.06","-92.03","81","25","46","30.86","30.86","-10.86","434","52","135","11.98","11.98","-93.83",
"Coen, Ben M","40","4","8","10","20","11.5","1147","107","294","9.33","25.63","-435.25","4","9","589","49","142","8.32","24.11","-217.55","113","35","69","30.97","30.97","-1.66","588","55","142","9.35","9.35","-246.67",
"Cole, Morgan","4","0","0","0","0","-4","295","24","74","8.14","25.08","-169.16","40","15","213","20","55","9.39","25.82","-110.66","19","6","8","31.58","31.58","-1.24","244","23","70","9.43","9.43","-122.66",
"Colgan, R C","18","0","3","0","16.67","-18","675","35","106","5.19","15.7","-75.71","25","31","325","18","53","5.54","16.31","108.63","19","6","9","31.58","31.58","-0.04","355","17","62","4.79","4.79","-120",
"Cosgrave, Pat","23","5","7","21.74","30.43","-4.8","417","55","134","13.19","32.13","-92.29","5","7","129","20","39","15.5","30.23","-14.43","48","24","35","50","50","17.97","303","40","103","13.2","13.2","-80.65",
"Costello, Dougie","28","2","10","7.14","35.71","-8.5","713","63","164","8.84","23","-233.62","6","15","361","25","78","6.93","21.61","-183.16","50","15","31","30","30","-10.2","539","54","133","10.02","10.02","-113.53",
"Cox, William","11","0","2","0","18.18","-11","439","20","69","4.56","15.72","-180.79","39","46","249","7","32","2.81","12.85","-69","12","3","6","25","25","-3.12","304","16","54","5.26","5.26","-83.79",
"Crosse, Nathan","28","0","5","0","17.86","-28","792","37","135","4.67","17.05","-131.34","18","33","363","16","68","4.41","18.73","-17.97","27","5","15","18.52","18.52","-8.17","452","23","84","5.09","5.09","-21",
"Crouch, Hector","21","3","12","14.29","57.14","-9","936","142","318","15.17","33.97","-144.25","4","5","514","74","180","14.4","35.02","-124.76","173","52","94","30.06","30.06","-31.08","533","84","180","15.76","15.76","-12.58",
"Crowley, Jim","23","6","11","26.09","47.83","5","749","138","262","18.42","34.98","-7.84","4","4","376","59","120","15.69","31.91","-57.47","161","70","104","43.48","43.48","16.17","384","56","124","14.58","14.58","-34.57",
"Currie, Nicola","0","0","0","0","0","0","326","21","56","6.44","17.18","-102.43","81","30","95","5","16","5.26","16.84","43.33","12","5","7","41.67","41.67","2.91","235","17","43","7.23","7.23","-36.93",
"Da Silva, Raul","1","0","0","0","0","-1","101","7","26","6.93","25.74","-27.22","113","23","68","5","17","7.35","25","-39.55","8","1","4","12.5","12.5","-6.38","56","2","10","3.57","3.57","-10.67",
"Daly, Mr Frederick","2","0","1","0","50","-2","16","2","5","12.5","31.25","-3.27","34","5","16","2","5","12.5","31.25","-3.27","3","1","2","33.33","33.33","-1.27","14","2","5","14.29","14.29","-1.27",
"Davies, Harry","25","2","7","8","28","-17.17","931","108","296","11.6","31.79","-212.38","3","7","558","57","178","10.22","31.9","-144.11","119","37","70","31.09","31.09","-11.84","642","65","187","10.12","10.12","-207.42",
"Davis, Sean","8","0","0","0","0","-8","74","1","6","1.35","8.11","-69","268","47","47","1","4","2.13","8.51","-42","7","0","2","0","0","-7","57","1","5","1.75","1.75","-52",
"Dawson, R","30","3","8","10","26.67","-14.27","581","69","179","11.88","30.81","-2.15","1","1","180","18","40","10","22.22","-89.43","84","20","48","23.81","23.81","-26.98","393","48","123","12.21","12.21","-1.52",
"Dobbs, Pat","10","1","3","10","30","-7.25","416","50","139","12.02","33.41","-119.65","11","7","177","22","65","12.43","36.72","-17.9","54","20","36","37.04","37.04","0.27","186","21","69","11.29","11.29","-45.97",
"Dobie, Georgia","13","0","2","0","15.38","-13","430","22","80","5.12","18.6","-209","33","36","250","16","47","6.4","18.8","-94.25","20","4","10","20","20","-7","335","17","67","5.07","5.07","-178.5",
"Downing, George","7","0","1","0","14.29","-7","254","22","64","8.66","25.2","-92.04","30","20","116","14","34","12.07","29.31","-3.42","22","5","13","22.73","22.73","-4.67","163","17","39","10.43","10.43","-41.67",
"Doyle, Hollie","37","7","14","18.92","37.84","3.13","1773","249","568","14.04","32.04","-384.46","1","1","1009","133","339","13.18","33.6","-284.82","309","98","172","31.72","31.72","-45.27","1220","169","374","13.85","13.85","-252.1",
"Eaves, Tom","42","5","14","11.9","33.33","-13","1328","99","318","7.45","23.95","-393.36","1","2","698","51","179","7.31","25.64","-209.12","65","21","43","32.31","32.31","-7.08","956","67","237","7.01","7.01","-313.67",
"Edmunds, Lewis","27","3","10","11.11","37.04","-10.5","895","106","268","11.84","29.94","-129.67","11","10","484","61","156","12.6","32.23","-54.96","107","36","64","33.64","33.64","6.67","691","93","229","13.46","13.46","-4.74",
"Egan, John","9","1","3","11.11","33.33","-5","445","34","112","7.64","25.17","-194.07","11","6","184","12","45","6.52","24.46","-89.84","29","10","20","34.48","34.48","1.1","334","28","94","8.38","8.38","-136.4",
"Elliott, Rhys","9","1","3","11.11","33.33","25","46","4","15","8.7","32.61","6.33","13","9","45","4","15","8.89","33.33","7.33","3","1","2","33.33","33.33","1.33","45","4","15","8.89","8.89","7.33",
"Fanning, Joe","27","1","8","3.7","29.63","-19","827","126","286","15.24","34.58","-13.11","4","8","563","74","193","13.14","34.28","-62.94","120","41","74","34.17","34.17","-2.61","647","99","224","15.3","15.3","-27.06",
"Farmer, Shay","0","0","0","0","0","0","3","1","1","33.33","33.33","16","26","2","3","1","1","33.33","33.33","16","0","0","0","0","0","0","3","1","1","33.33","33.33","16",
"Farragher, Adam J","14","4","7","28.57","50","5.88","758","80","192","10.55","25.33","-199.17","1","1","484","46","116","9.5","23.97","-91.24","77","31","53","40.26","40.26","12.33","538","61","142","11.34","11.34","-122.62",
"Feilden, Sam","8","0","2","0","25","-8","160","14","47","8.75","29.38","-62.5","27","15","67","5","19","7.46","28.36","-25.75","11","3","8","27.27","27.27","-1.25","139","12","41","8.63","8.63","-57.75",
"Fisher, Taylor","8","0","1","0","12.5","-8","513","66","170","12.87","33.14","-124.77","16","12","180","20","57","11.11","31.67","-81.1","62","23","36","37.1","37.1","10.36","439","54","146","12.3","12.3","-132.49",
"Foley, Shane","27","1","6","3.7","22.22","-18.5","1205","134","372","11.12","30.87","-174.83","5","5","661","69","199","10.44","30.11","-104.92","149","29","81","19.46","19.46","-62.99","571","52","166","9.11","9.11","-127.42",
"Fraser, Kaiya","9","2","6","22.22","66.67","-3.05","224","29","84","12.95","37.5","-51.03","11","4","115","11","42","9.57","36.52","-71.34","40","12","22","30","30","-5.61","195","28","76","14.36","14.36","-33.03",
"Garritty, Jack","11","0","2","0","18.18","-11","455","40","142","8.79","31.21","-186.74","35","29","215","21","75","9.77","34.88","-67.12","50","12","30","24","24","-9.24","322","32","107","9.94","9.94","-92.62",
"Ghiani, Marco","25","1","6","4","24","-8","778","98","265","12.6","34.06","-57.67","1","1","511","62","169","12.13","33.07","-180.22","123","40","76","32.52","32.52","-6.65","550","77","201","14","14","-97.72",
