Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","32","6","14","18.75","43.75","3.21","1258","147","398","11.69","31.64","-200.41","3","4","597","75","202","12.56","33.84","8.83","175","58","106","33.14","33.14","4.71","933","125","311","13.4","13.4","-145.58",
"Atzeni, Andrea","15","4","7","26.67","46.67","4.5","1054","150","387","14.23","36.72","-253.04","7","6","415","60","155","14.46","37.35","-112.95","197","62","128","31.47","31.47","-34.49","547","84","199","15.36","15.36","-98.44",
"Atzori, Lorenzo","0","0","0","0","0","0","36","0","4","0","11.11","-36","1027","40","20","0","2","0","10","-20","1","0","1","0","0","-1","30","0","4","0","0","-30",
"Barry, Mr J C","6","0","0","0","0","-6","188","9","26","4.79","13.83","-80.17","25","13","81","4","15","4.94","18.52","-23.17","11","1","3","9.09","9.09","-6.67","34","2","6","5.88","5.88","-23.67",
"Bass, George","14","2","2","14.29","14.29","-4.5","393","35","102","8.91","25.95","-51.2","10","11","160","13","33","8.13","20.63","8.63","27","10","17","37.04","37.04","2.55","309","29","82","9.39","9.39","-35.95",
"Beasley, Connor","37","4","8","10.81","21.62","-16.62","1036","131","361","12.64","34.85","-116.75","1","1","678","94","232","13.86","34.22","10","164","46","97","28.05","28.05","-4.73","735","102","273","13.88","13.88","-20.94",
"Beech, Aled J","6","0","0","0","0","-6","224","15","38","6.7","16.96","-117.29","29","13","178","11","30","6.18","16.85","-101.29","10","4","7","40","40","2.38","164","13","33","7.93","7.93","-73.79",
"Bennett, Charlie","15","1","3","6.67","20","-12.62","752","41","137","5.45","18.22","-350.18","4","3","330","11","53","3.33","16.06","-171.12","35","8","16","22.86","22.86","-11.47","528","38","121","7.2","7.2","-135.43",
"Bishop, Charles","26","1","4","3.85","15.38","-22","898","69","196","7.68","21.83","-345.15","8","12","304","19","71","6.25","23.36","-80.62","57","17","34","29.82","29.82","-5.51","542","38","115","7.01","7.01","-204.79",
"Blackmore, Rachael","18","3","9","16.67","50","-6.42","1045","169","403","16.17","38.56","-266.11","11","15","333","59","137","17.72","41.14","-94.41","231","81","145","35.06","35.06","-47.13","404","33","117","8.17","8.17","-104.34",
"Bowen, S D","7","0","1","0","14.29","-7","90","3","18","3.33","20","-66","116","68","90","3","18","3.33","20","-66","6","1","2","16.67","16.67","-3.5","68","2","9","2.94","2.94","-59",
"Breslin, Andrew","12","0","0","0","0","-12","272","16","57","5.88","20.96","-99.5","45","33","134","9","32","6.72","23.88","-19","12","2","4","16.67","16.67","-6.75","237","16","55","6.75","6.75","-64.5",
"Brett, Tommy N","7","0","0","0","0","-7","209","8","40","3.83","19.14","-71.17","47","18","104","4","19","3.85","18.27","-6.67","6","0","1","0","0","-6","124","3","24","2.42","2.42","-102.17",
"Brouder, Gearoid","10","1","2","10","20","16","295","10","35","3.39","11.86","-211.67","14","10","99","2","10","2.02","10.1","-64.5","5","1","1","20","20","-0.5","156","8","27","5.13","5.13","-103.17",
"Bryan, Joshua","6","0","1","0","16.67","-6","346","30","100","8.67","28.9","-61.18","61","33","165","18","52","10.91","31.52","15.57","30","6","20","20","20","-13.64","250","23","72","9.2","9.2","-31.16",
"Buick, William","57","12","28","21.05","49.12","-23.1","1673","362","734","21.64","43.87","-48.15","1","3","840","194","376","23.1","44.76","43.47","530","200","345","37.74","37.74","-12.05","920","165","344","17.93","17.93","-106.25",
"Burns, Harry","10","1","3","10","30","-6.5","227","25","56","11.01","24.67","-74.05","3","1","193","21","48","10.88","24.87","-57.3","26","6","15","23.08","23.08","-9.55","189","23","50","12.17","12.17","-43.55",
"Caffrey, Adam","7","0","0","0","0","-7","70","2","10","2.86","14.29","-27","18","8","68","2","10","2.94","14.71","-25","1","0","0","0","0","-1","65","2","9","3.08","3.08","-22",
"Callaghan, Mr K","5","0","1","0","20","-5","45","4","12","8.89","26.67","-3","43","16","41","3","11","7.32","26.83","-14","3","0","3","0","0","-3","21","1","5","4.76","4.76","-4",
"Callan, N","24","3","8","12.5","33.33","-4.75","215","26","66","12.09","30.7","33.29","1","2","215","26","66","12.09","30.7","33.29","28","4","14","14.29","14.29","-15.42","143","19","42","13.29","13.29","27.91",
"Canavan, Jordan J","4","0","0","0","0","-4","88","3","10","3.41","11.36","-74.17","70","17","60","3","7","5","11.67","-46.17","3","1","1","33.33","33.33","1.33","38","2","6","5.26","5.26","-28.5",
"Carberry, L J","2","0","0","0","0","-2","14","0","0","0","0","-14","9999","9999","10","0","0","0","0","-10","0","0","0","0","0","0","5","0","0","0","0","-5",
"Carroll, G F","30","3","5","10","16.67","-9","1010","81","248","8.02","24.55","-179.83","7","4","483","41","114","8.49","23.6","-147","80","20","50","25","25","-13.29","538","46","142","8.55","8.55","-1.96",
"Carson, William","20","3","7","15","35","21.75","787","49","152","6.23","19.31","-242.06","3","7","407","17","57","4.18","14","-248.89","39","16","27","41.03","41.03","11.56","589","41","123","6.96","6.96","-267.04",
"Carver, William","6","0","0","0","0","-6","324","29","67","8.95","20.68","-150.39","25","12","141","13","24","9.22","17.02","-57.29","32","10","17","31.25","31.25","-5.39","246","23","53","9.35","9.35","-93.62",
"Catton, Luke","3","0","0","0","0","-3","133","13","38","9.77","28.57","-10.49","34","11","82","8","22","9.76","26.83","1.01","15","4","11","26.67","26.67","-2.49","117","12","37","10.26","10.26","-45.49",
"Cleary, Jack","6","0","0","0","0","-6","89","7","12","7.87","13.48","61","30","13","57","5","9","8.77","15.79","27","2","0","1","0","0","-2","73","7","11","9.59","9.59","77",
"Cleary, R P","21","0","3","0","14.29","-21","876","23","128","2.63","14.61","-572.12","132","92","412","11","57","2.67","13.83","-281.5","15","1","6","6.67","6.67","-12.62","539","16","91","2.97","2.97","-311",
"Clutterbuck, Rhys","21","2","7","9.52","33.33","-11.67","546","64","156","11.72","28.57","-102.83","1","1","375","43","110","11.47","29.33","-81.83","66","20","38","30.3","30.3","-4.91","451","56","138","12.42","12.42","-72.9",
"Coakley, Ross","12","3","5","25","41.67","28.88","520","54","139","10.38","26.73","-114.95","4","4","292","39","103","13.36","35.27","-38.95","35","17","26","48.57","48.57","10.64","303","37","89","12.21","12.21","-17.55",
"Coen, Ben M","40","5","15","12.5","37.5","-19.7","908","79","252","8.7","27.75","-387.9","4","6","493","44","140","8.92","28.4","-160.71","85","28","52","32.94","32.94","-0.52","441","37","113","8.39","8.39","-167.58",
"Coen, J","23","3","8","13.04","34.78","-1.67","239","20","65","8.37","27.2","-93.03","3","1","239","20","65","8.37","27.2","-93.03","21","5","12","23.81","23.81","-4.19","176","13","48","7.39","7.39","-76.59",
"Colgan, R C","3","0","0","0","0","-3","949","37","132","3.9","13.91","-482.86","55","35","366","18","65","4.92","17.76","-142.92","32","6","19","18.75","18.75","-9.77","499","22","89","4.41","4.41","-198.67",
"Cosgrave, Pat","27","2","11","7.41","40.74","-12","657","79","220","12.02","33.49","-102.85","8","12","376","46","128","12.23","34.04","-81.74","84","30","51","35.71","35.71","2.91","443","52","147","11.74","11.74","-48.41",
"Costello, Dougie","17","2","4","11.76","23.53","-6.5","841","67","214","7.97","25.45","-263.51","4","6","390","39","106","10","27.18","-143.76","58","19","34","32.76","32.76","4.99","627","55","168","8.77","8.77","-151.7",
"Cox, William","8","1","2","12.5","25","15","409","22","79","5.38","19.32","-247.41","12","8","242","13","48","5.37","19.83","-141.79","18","7","12","38.89","38.89","5.34","302","19","68","6.29","6.29","-156.29",
"Crehan, Mark","3","0","0","0","0","-3","384","49","127","12.76","33.07","-78.39","38","12","229","20","67","8.73","29.26","-129.67","60","16","32","26.67","26.67","-19.76","289","31","96","10.73","10.73","-73.41",
"Crosse, Nathan","22","2","6","9.09","27.27","5","550","45","123","8.18","22.36","-174.11","9","8","293","28","64","9.56","21.84","-29.24","33","13","21","39.39","39.39","13.39","379","30","88","7.92","7.92","-161.66",
"Crosse, S M","18","2","6","11.11","33.33","-11.75","760","104","263","13.68","34.61","-181.31","10","10","320","45","119","14.06","37.19","-123.88","117","39","75","33.33","33.33","-17.72","285","31","79","10.88","10.88","-56.26",
"Crouch, Hector","20","0","6","0","30","-20","816","112","269","13.73","32.97","-63.36","18","25","393","55","134","13.99","34.1","-5.28","123","46","78","37.4","37.4","17.35","480","71","165","14.79","14.79","69.05",
"Crowley, Jim","27","6","14","22.22","51.85","3.33","1059","200","402","18.89","37.96","-18.47","3","4","422","88","168","20.85","39.81","75.32","263","95","163","36.12","36.12","-30.99","516","75","168","14.53","14.53","-23.72",
"Curran, D N","0","0","0","0","0","0","92","5","14","5.43","15.22","-7.5","137","12","52","3","8","5.77","15.38","13.5","2","0","1","0","0","-2","71","3","12","4.23","4.23","-42",
"Currie, Nicola","11","2","2","18.18","18.18","37","614","48","137","7.82","22.31","-191.83","11","9","244","19","56","7.79","22.95","-57.75","30","9","20","30","30","0.59","403","37","100","9.18","9.18","-53.92",
"Davies, Harry","30","7","17","23.33","56.67","13.83","118","23","45","19.49","38.14","7.02","3","4","118","23","45","19.49","38.14","7.02","14","6","8","42.86","42.86","3.69","107","21","39","19.63","19.63","12.11",
"Dawes, Rose","6","0","3","0","50","-6","69","8","22","11.59","31.88","-11.05","22","9","65","8","22","12.31","33.85","-7.05","6","3","4","50","50","4.45","57","8","20","14.04","14.04","0.95",
"Dawson, R","45","7","12","15.56","26.67","-10.75","878","115","267","13.1","30.41","-37.57","5","9","500","70","153","14","30.6","-43.66","110","36","73","32.73","32.73","-5.77","653","83","192","12.71","12.71","11.32",
"Deegan, R","18","0","2","0","11.11","-18","489","25","97","5.11","19.84","-287.2","40","40","383","22","80","5.74","20.89","-205.2","19","4","10","21.05","21.05","-7.36","217","14","61","6.45","6.45","-78",
"Dennis, Phil","20","1","3","5","15","-10.5","862","68","213","7.89","24.71","-87.62","5","5","316","23","73","7.28","23.1","26.73","69","18","41","26.09","26.09","-8.08","701","60","184","8.56","8.56","-138.6",
"Dobbs, Pat","22","4","7","18.18","31.82","-9.25","604","67","174","11.09","28.81","-115.37","3","3","282","33","80","11.7","28.37","-30.66","53","21","33","39.62","39.62","6.92","304","29","81","9.54","9.54","-97.16",
"Dobie, Georgia","11","2","3","18.18","27.27","25","353","35","95","9.92","26.91","-2.83","3","1","169","18","43","10.65","25.44","57.51","21","7","11","33.33","33.33","3.59","303","32","87","10.56","10.56","-39.58",
"Donoghue, K M","21","4","5","19.05","23.81","24.5","656","66","172","10.06","26.22","-157.47","1","2","244","23","59","9.43","24.18","-82.98","60","15","31","25","25","-18.22","215","20","48","9.3","9.3","-48",
"Donovan, Philip","5","0","1","0","20","-5","298","8","39","2.68","13.09","-150","73","29","182","5","24","2.75","13.19","-95","6","1","2","16.67","16.67","-2","151","6","22","3.97","3.97","-54",
"Downing, George","23","1","4","4.35","17.39","-20.25","439","25","79","5.69","18","-164.24","7","8","198","14","44","7.07","22.22","-87.49","18","5","9","27.78","27.78","-2.37","305","21","62","6.89","6.89","-89.49",
"Doyle, Hollie","53","5","21","9.43","39.62","-26.45","2458","364","862","14.81","35.07","-366.39","4","6","1184","174","425","14.7","35.9","-189.61","408","150","246","36.76","36.76","-5.71","1659","240","585","14.47","14.47","-162.33",
