Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","10","0","3","0","30","-10","1367","137","408","10.02","29.85","-371.44","39","16","659","62","188","9.41","28.53","-235.27","177","52","101","29.38","29.38","-6.39","1060","114","338","10.75","10.75","-254.63",
"Armson, Philip","8","0","1","0","12.5","-8","420","37","109","8.81","25.95","-81.59","57","24","135","6","23","4.44","17.04","-97.67","47","6","26","12.77","12.77","-27.96","352","35","101","9.94","9.94","-143.92",
"Atkins, Mr Harry","1","0","0","0","0","-1","68","6","16","8.82","23.53","4.76","25","3","55","4","12","7.27","21.82","3.88","6","2","4","33.33","33.33","-0.74","57","6","13","10.53","10.53","15.76",
"Bannister, Harry A A","15","2","3","13.33","20","-5.5","437","49","138","11.21","31.58","-145.23","3","3","271","26","79","9.59","29.15","-112.19","68","19","36","27.94","27.94","-22.39","312","36","98","11.54","11.54","-94.89",
"Bass, David","14","1","5","7.14","35.71","-7","446","59","141","13.23","31.61","-82.68","13","12","227","31","73","13.66","32.16","-37.75","74","19","38","25.68","25.68","-29.78","250","34","79","13.6","13.6","0.63",
"Beasley, Connor","7","0","4","0","57.14","-7","1283","141","435","10.99","33.9","-275.43","175","43","535","58","186","10.84","34.77","-119.57","179","43","102","24.02","24.02","-49.03","936","104","322","11.11","11.11","-156.06",
"Bellamy, Tom","17","1","5","5.88","29.41","-12","857","95","264","11.09","30.81","-292.91","1","1","434","49","132","11.29","30.41","-176.01","92","34","52","36.96","36.96","-11.87","527","56","157","10.63","10.63","-212.07",
"Best, J A","13","0","3","0","23.08","-13","622","29","113","4.66","18.17","-313.44","18","17","354","19","78","5.37","22.03","-153.57","27","10","15","37.04","37.04","5.56","403","27","101","6.7","6.7","-116.44",
"Bowen, James C","23","2","7","8.7","30.43","20.25","598","80","215","13.38","35.95","-103.52","8","13","304","46","124","15.13","40.79","-29.37","104","33","69","31.73","31.73","-15.99","345","50","118","14.49","14.49","5.1",
"Bowen, Sean P","40","7","16","17.5","40","-17.52","1331","278","537","20.89","40.35","226.51","1","3","698","148","288","21.2","41.26","34.49","337","143","210","42.43","42.43","-2.9","855","160","321","18.71","18.71","12.15",
"Brace, Connor","8","2","4","25","50","5.5","332","53","103","15.96","31.02","-19.29","12","5","162","29","58","17.9","35.8","22.8","41","20","29","48.78","48.78","14.55","184","29","60","15.76","15.76","7.53",
"Breslin, Andrew","12","1","4","8.33","33.33","-2","312","16","55","5.13","17.63","-137.37","7","5","189","9","37","4.76","19.58","-87.5","11","2","5","18.18","18.18","-5.12","274","15","48","5.47","5.47","-118.37",
"Brookes, Aiden","6","0","0","0","0","-6","388","33","79","8.51","20.36","14.21","54","28","224","13","39","5.8","17.41","-36.75","26","9","18","34.62","34.62","3.46","341","32","74","9.38","9.38","55.21",
"Broughton, Mr T P","2","0","0","0","0","-2","72","17","31","23.61","43.06","34.79","37","7","49","14","20","28.57","40.82","48.08","14","8","10","57.14","57.14","6.79","42","13","19","30.95","30.95","13.46",
"Brown, Pippa","0","0","0","0","0","0","38","4","11","10.53","28.95","-6.5","136","10","28","3","7","10.71","25","-6.5","1","0","0","0","0","-1","29","4","10","13.79","13.79","2.5",
"Burke, Jonathan","18","1","3","5.56","16.67","-3","702","96","255","13.68","36.32","-224.07","1","1","283","40","112","14.13","39.58","-103.48","109","44","77","40.37","40.37","4.55","418","52","138","12.44","12.44","-134.57",
"Cagney, Eireann","3","0","1","0","33.33","-3","59","8","22","13.56","37.29","3.13","61","8","33","4","13","12.12","39.39","-1","4","3","4","75","75","5.13","59","8","22","13.56","13.56","3.13",
"Cannon, Tom J","28","2","8","7.14","28.57","-11","780","127","257","16.28","32.95","-156.58","3","7","371","49","111","13.21","29.92","-136.59","114","57","71","50","50","25.92","450","68","137","15.11","15.11","-94.25",
"Carver, Bryan","9","1","2","11.11","22.22","-3.5","371","39","93","10.51","25.07","-138.45","7","5","218","21","52","9.63","23.85","-84.33","36","16","24","44.44","44.44","6.09","256","30","70","11.72","11.72","-60.62",
"Clutterbuck, Rhys","12","2","2","16.67","16.67","15","727","66","178","9.08","24.48","-212.04","2","2","330","30","77","9.09","23.33","-71.44","72","17","38","23.61","23.61","-21.12","518","57","146","11","11","-84.52",
"Collier, Miss A","0","0","0","0","0","0","22","1","7","4.55","31.82","-14.5","136","2","12","1","3","8.33","25","-4.5","1","0","1","0","0","-1","22","1","7","4.55","4.55","-14.5",
"Crawford, Miss Hannah","0","0","0","0","0","0","10","0","2","0","20","-10","9999","9999","10","0","2","0","20","-10","1","0","0","0","0","-1","10","0","2","0","0","-10",
"Davies, Harry","11","2","3","18.18","27.27","-0.5","980","123","330","12.55","33.67","-237.88","10","8","552","60","173","10.87","31.34","-120.21","135","38","78","28.15","28.15","-24.54","725","83","231","11.45","11.45","-191.56",
"Davies, James","15","1","3","6.67","20","-7","505","31","91","6.14","18.02","-160.29","8","9","236","10","37","4.24","15.68","-122.54","22","5","12","22.73","22.73","-3.5","311","24","65","7.72","7.72","-29.87",
"Dennis, Phil","14","3","5","21.43","35.71","-3.44","780","63","207","8.08","26.54","-77.72","3","4","369","29","103","7.86","27.91","-116.18","58","15","32","25.86","25.86","-10.84","578","49","157","8.48","8.48","-23.28",
"Deutsch, Charlie","24","4","9","16.67","37.5","-13.89","554","72","166","13","29.96","-208.45","1","1","296","45","95","15.2","32.09","-102.13","109","31","60","28.44","28.44","-28.41","413","57","125","13.8","13.8","-131.13",
"Dickson, Mr Jake","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Dingle, Rex","13","1","3","7.69","23.08","-9.5","495","72","154","14.55","31.11","-81.68","6","5","267","35","80","13.11","29.96","-69.56","73","27","40","36.99","36.99","-8.35","291","49","89","16.84","16.84","43.06",
"Doyle, Hollie","41","8","20","19.51","48.78","-0.97","1805","263","601","14.57","33.3","-402.59","4","16","997","140","321","14.04","32.2","-241.65","324","106","190","32.72","32.72","-43.58","1228","185","401","15.07","15.07","-182.33",
"Eaves, Tom","25","2","9","8","36","-18.25","1297","90","309","6.94","23.82","-422.78","2","4","703","50","177","7.11","25.18","-177.17","69","20","47","28.99","28.99","-14.83","938","63","232","6.72","6.72","-296.67",
"Edmunds, Lewis","18","3","6","16.67","33.33","0","877","96","257","10.95","29.3","-124.33","2","1","469","55","140","11.73","29.85","-37.62","97","27","58","27.84","27.84","-14.99","669","81","216","12.11","12.11","-35.48",
"Edwards, Lee","10","1","1","10","10","-5.5","335","29","73","8.66","21.79","-45.54","14","10","167","14","38","8.38","22.75","-30.25","20","6","8","30","30","2.25","212","22","56","10.38","10.38","-6.67",
"Egan, David","12","3","5","25","41.67","36.25","1505","187","499","12.43","33.16","-395.94","2","4","791","92","258","11.63","32.62","-213.69","190","69","127","36.32","36.32","-7.64","887","94","251","10.6","10.6","-203.26",
"Enright, Jack","5","1","1","20","20","2.5","86","5","18","5.81","20.93","-60.75","4","3","56","5","13","8.93","23.21","-30.75","10","2","4","20","20","-0.75","74","4","14","5.41","5.41","-53.75",
"Ffrench Davis, Mr Ben","1","0","0","0","0","-1","125","10","29","8","23.2","-41.21","24","2","40","2","12","5","30","-33.7","13","4","8","30.77","30.77","-2.54","82","7","21","8.54","8.54","-6.04",
"Flint, Miss Jessica","0","0","0","0","0","0","1","0","1","0","100","-1","9999","9999","1","0","1","0","100","-1","0","0","0","0","0","0","1","0","1","0","0","-1",
"Frost, Bryony","14","1","4","7.14","28.57","-9.5","349","51","118","14.61","33.81","-25.68","14","14","213","31","73","14.55","34.27","6.52","40","22","31","55","55","19.32","204","30","62","14.71","14.71","18.4",
"Frost, Miss Lauren","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Garritty, Billy","10","2","5","20","50","2.5","846","98","266","11.58","31.44","27.7","10","7","466","60","145","12.88","31.12","40.57","81","23","52","28.4","28.4","-16.37","641","75","198","11.7","11.7","-104.67",
"Garritty, Jack","7","2","3","28.57","42.86","-0.37","476","43","151","9.03","31.72","-173.91","2","1","235","28","84","11.91","35.74","-52.99","44","12","25","27.27","27.27","-3.41","337","35","115","10.39","10.39","-75.29",
"Garton, Miss Katie","0","0","0","0","0","0","6","1","1","16.67","16.67","20","206","2","4","1","1","25","25","22","0","0","0","0","0","0","6","1","1","16.67","16.67","20",
"Gethings, Ciaran","11","0","2","0","18.18","-11","531","54","142","10.17","26.74","-237.63","23","19","287","31","73","10.8","25.44","-90.59","48","20","28","41.67","41.67","0.8","315","36","84","11.43","11.43","-95.56",
"Gingell, Mr Frederick","18","2","4","11.11","22.22","-10","202","31","76","15.35","37.62","-28.69","1","1","130","21","42","16.15","32.31","-0.92","43","11","21","25.58","25.58","-16.19","171","25","64","14.62","14.62","-32.68",
"Gregory, Fergus","3","0","0","0","0","-3","198","26","54","13.13","27.27","-25.51","36","7","74","10","22","13.51","29.73","12.05","18","10","11","55.56","55.56","5.16","110","14","28","12.73","12.73","-16.82",
"Hammond, Charlie","23","5","12","21.74","52.17","-9.81","557","68","156","12.21","28.01","-145","4","3","279","34","85","12.19","30.47","-107.66","58","23","35","39.66","39.66","5.88","396","48","114","12.12","12.12","-79.35",
"Hampson, Brodie","4","1","1","25","25","3.5","125","16","43","12.8","34.4","1.63","1","1","67","11","26","16.42","38.81","39.13","24","6","15","25","25","-3.12","119","16","43","13.45","13.45","7.63",
"Hardie, Cameron","37","0","7","0","18.92","-37","1614","57","291","3.53","18.03","-1106.75","22","52","884","30","146","3.39","16.52","-599.96","41","8","20","19.51","19.51","-20.08","1288","48","244","3.73","3.73","-853.41",
"Harrison, Liam","8","1","3","12.5","37.5","-3","359","49","116","13.65","32.31","1.92","12","6","187","33","70","17.65","37.43","60.87","62","22","36","35.48","35.48","-2.75","250","39","81","15.6","15.6","74.97",
"Hart, Jason","34","3","8","8.82","23.53","-24.42","1847","231","614","12.51","33.24","-330.12","3","9","931","115","312","12.35","33.51","-191.01","280","87","176","31.07","31.07","-19.77","1352","171","446","12.65","12.65","-211.55",
"Herbert, Milo","1","1","1","100","100","4.5","1","1","1","100","100","4.5","6","1","1","1","1","100","100","4.5","0","0","0","0","0","0","0","0","0","0","0","0",
"Herbison, Miss E","2","0","1","0","50","-2","33","0","6","0","18.18","-33","9999","9999","25","0","5","0","20","-25","2","0","0","0","0","-2","27","0","4","0","0","-27",
"Hillhouse, Cameron","0","0","0","0","0","0","11","1","1","9.09","9.09","4","649","8","4","0","0","0","0","-4","0","0","0","0","0","0","10","1","1","10","10","5",
"Hislop, Mr Dominic","0","0","0","0","0","0","5","1","4","20","80","5","161","3","5","1","4","20","80","5","1","0","1","0","0","-1","5","1","4","20","20","5",
"Houlihan, Niall F","16","2","5","12.5","31.25","-3.5","405","40","89","9.88","21.98","-106.46","1","1","215","20","48","9.3","22.33","-111.32","39","16","25","41.03","41.03","0.91","258","21","57","8.14","8.14","-140.82",
"Houlihan, Sean M","14","1","2","7.14","14.29","-4","487","28","92","5.75","18.89","-264.05","14","10","256","10","50","3.91","19.53","-134.43","21","6","11","28.57","28.57","-5.3","292","22","66","7.53","7.53","-88.12",
"Iles, Cameron","1","0","0","0","0","-1","45","14","23","31.11","51.11","0.99","25","3","29","10","15","34.48","51.72","5.73","23","11","17","47.83","47.83","4.99","41","14","22","34.15","34.15","4.99",
"Jackson-Fennell, Miss A","0","0","0","0","0","0","7","0","1","0","14.29","-7","1086","10","5","0","1","0","20","-5","1","0","0","0","0","-1","1","0","0","0","0","-1",
"James, S H","17","0","4","0","23.53","-17","1237","138","349","11.16","28.21","-297.34","18","20","602","67","163","11.13","27.08","-115","127","37","59","29.13","29.13","-21.83","852","81","241","9.51","9.51","-236.49",
