Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","52","7","17","13.46","32.69","-1.59","1246","151","402","12.12","32.26","-161.5","2","8","604","77","196","12.75","32.45","-159.51","185","62","110","33.51","33.51","0.12","931","130","320","13.96","13.96","-121.17",
"Beasley, Connor","48","6","17","12.5","35.42","-8.5","1075","139","379","12.93","35.26","-77.43","2","6","704","98","246","13.92","34.94","44.24","168","46","100","27.38","27.38","-9.58","762","110","291","14.44","14.44","32.31",
"Bishop, Charles","16","2","3","12.5","18.75","4","865","66","183","7.63","21.16","-336.15","1","1","297","20","66","6.73","22.22","-89.12","51","16","31","31.37","31.37","-2.51","521","36","107","6.91","6.91","-199.29",
"Breslin, Andrew","10","2","4","20","40","0","284","18","62","6.34","21.83","-101.5","4","4","132","11","30","8.33","22.73","-7","11","2","4","18.18","18.18","-5.75","247","18","60","7.29","7.29","-64.5",
"Buick, William","59","11","25","18.64","42.37","-12","1698","369","754","21.73","44.41","-56.27","2","8","841","194","377","23.07","44.83","-29.64","541","209","355","38.63","38.63","3.88","940","166","356","17.66","17.66","-154.07",
"Callan, N","33","7","12","21.21","36.36","32.16","271","38","91","14.02","33.58","74.08","1","4","271","38","91","14.02","33.58","74.08","40","8","21","20","20","-16.38","182","28","60","15.38","15.38","68.04",
"Cherchi, Stefano","14","1","6","7.14","42.86","12","529","55","165","10.4","31.19","-164.69","5","4","289","29","95","10.03","32.87","-119.63","62","20","39","32.26","32.26","-7.02","386","42","117","10.88","10.88","-101.32",
"Clutterbuck, Rhys","17","4","4","23.53","23.53","8.75","577","68","163","11.79","28.25","-108.08","5","9","384","44","112","11.46","29.17","-73.46","70","22","40","31.43","31.43","-1.41","469","58","142","12.37","12.37","-83.9",
"Coakley, Ross","40","4","14","10","35","-6.75","549","62","160","11.29","29.14","-94.95","2","4","340","47","123","13.82","36.18","-37.95","50","21","35","42","42","8.14","329","43","103","13.07","13.07","-2.05",
"Costello, Dougie","17","2","4","11.76","23.53","-5","829","66","209","7.96","25.21","-305.81","5","7","388","40","105","10.31","27.06","-144.06","59","19","33","32.2","32.2","1.69","614","54","162","8.79","8.79","-193",
