Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Atkins, Mr Harry","3","0","0","0","0","-3","43","3","9","6.98","20.93","-20.62","161","19","39","2","7","5.13","17.95","-27.62","4","1","2","25","25","-1.12","35","3","6","8.57","8.57","-12.62",
"Balfe, A","1","0","0","0","0","-1","7","0","0","0","0","-7","9999","9999","7","0","0","0","0","-7","0","0","0","0","0","0","2","0","0","0","0","-2",
"Bannister, Harry A A","10","0","1","0","10","-10","476","59","160","12.39","33.61","-74.17","22","18","224","20","70","8.93","31.25","-71.64","86","23","44","26.74","26.74","-23.58","325","43","114","13.23","13.23","-30.42",
"Bass, David","8","2","3","25","37.5","-2.05","456","69","162","15.13","35.53","-56.17","13","6","225","36","78","16","34.67","-13.62","80","22","44","27.5","27.5","-27.65","253","37","88","14.62","14.62","-13.36",
"Bellamy, Tom","21","0","6","0","28.57","-21","865","99","278","11.45","32.14","-280.94","21","35","442","49","132","11.09","29.86","-132.11","94","34","53","36.17","36.17","-15.6","525","60","164","11.43","11.43","-193.16",
"Blackmore, Rachael","19","2","8","10.53","42.11","-14.6","901","126","332","13.98","36.85","-307.6","1","4","436","67","173","15.37","39.68","-120.7","198","63","121","31.82","31.82","-45.22","367","28","102","7.63","7.63","-149.59",
"Bowen, James C","18","2","9","11.11","50","-10","549","71","189","12.93","34.43","-121.06","10","10","216","16","71","7.41","32.87","-131.75","87","31","60","35.63","35.63","-0.73","336","50","118","14.88","14.88","24.36",
"Brassil, C","2","0","0","0","0","-2","184","10","41","5.43","22.28","-97.7","90","22","91","4","16","4.4","17.58","-41.4","9","3","5","33.33","33.33","-1.7","106","4","22","3.77","3.77","-77",
"Bromley, Ben","5","0","1","0","20","-5","152","20","49","13.16","32.24","-58.78","15","6","90","12","32","13.33","35.56","-40.03","20","7","14","35","35","-2.03","112","14","36","12.5","12.5","-45.13",
"Bryan, Joshua","8","1","2","12.5","25","-4.5","384","38","101","9.9","26.3","-121.27","5","5","200","19","50","9.5","25","-61.75","21","8","14","38.1","38.1","3.48","245","24","67","9.8","9.8","-61.37",
