Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Bass, David","9","0","2","0","22.22","-9","467","58","138","12.42","29.55","-110.98","45","22","237","22","60","9.28","25.32","-99.04","71","18","36","25.35","25.35","-28.28","257","33","72","12.84","12.84","-16.5",
"Bass, George","3","0","0","0","0","-3","367","29","100","7.9","27.25","-185.42","55","30","152","11","37","7.24","24.34","-102.76","20","6","9","30","30","-3.41","276","26","84","9.42","9.42","-109.75",
"Beasley, Connor","42","6","15","14.29","35.71","-6.87","1283","144","441","11.22","34.37","-321.28","7","16","549","67","194","12.2","35.34","-157.83","171","48","103","28.07","28.07","-26.35","967","102","326","10.55","10.55","-286.62",
"Bellamy, Tom","10","2","3","20","30","-2.12","894","96","274","10.74","30.65","-292.94","1","2","437","50","139","11.44","31.81","-141.36","93","33","54","35.48","35.48","-11.03","556","57","163","10.25","10.25","-229.62",
"Best, J A","17","2","7","11.76","41.18","28.5","690","36","130","5.22","18.84","-285.28","1","1","380","25","84","6.58","22.11","-99.41","27","9","14","33.33","33.33","2.56","461","34","117","7.38","7.38","-78.28",
"Bird, Sean","1","0","0","0","0","-1","119","2","11","1.68","9.24","-64","369","65","61","0","5","0","8.2","-61","0","0","0","0","0","0","76","1","8","1.32","1.32","-47",
"Bishop, Charles","29","2","4","6.9","13.79","-13.5","844","93","239","11.02","28.32","-206.94","13","25","458","49","123","10.7","26.86","-60.57","84","31","52","36.9","36.9","-1.81","511","54","135","10.57","10.57","-93.72",
"Bowen, James C","10","4","6","40","60","15.25","679","91","237","13.4","34.9","-151.1","5","1","426","64","165","15.02","38.73","-68.36","119","38","77","31.93","31.93","-15.9","400","57","134","14.25","14.25","-31.37",
"Bowen, S D","39","3","12","7.69","30.77","-25.25","498","40","131","8.03","26.31","-112.54","6","16","308","26","90","8.44","29.22","-98.04","45","10","26","22.22","22.22","-11.54","420","32","114","7.62","7.62","-74.79",
"Bowen, Sean P","22","2","6","9.09","27.27","-15.77","1404","274","538","19.52","38.32","123.37","12","15","703","137","270","19.49","38.41","13.86","352","147","212","41.76","41.76","2.43","908","158","321","17.4","17.4","-67.12",
"Bradley, Paddy","14","0","1","0","7.14","-14","541","45","137","8.32","25.32","-144.3","22","18","339","27","83","7.96","24.48","-95.63","32","6","15","18.75","18.75","-11.79","423","43","124","10.17","10.17","-33.8",
"Breslin, Andrew","9","0","3","0","33.33","-9","330","15","58","4.55","17.58","-171.37","16","10","247","12","48","4.86","19.43","-119.5","12","2","5","16.67","16.67","-6.12","286","14","50","4.9","4.9","-146.37",
"Brogan, Kevin","7","0","1","0","14.29","-7","396","23","84","5.81","21.21","-195.41","27","21","153","6","25","3.92","16.34","-104.17","26","5","15","19.23","19.23","-12.99","275","18","61","6.55","6.55","-189.41",
"Broughton, Mr T P","2","0","2","0","100","-2","87","16","35","18.39","40.23","24.58","70","15","55","9","23","16.36","41.82","1.62","14","6","9","42.86","42.86","-0.42","52","13","23","25","25","12.58",
"Bryan, Joshua","20","1","7","5","35","-14.5","404","38","116","9.41","28.71","-160.17","7","12","211","17","61","8.06","28.91","-100.17","22","9","15","40.91","40.91","6.83","264","23","80","8.71","8.71","-118.42",
"Buick, William","63","9","19","14.29","30.16","-30.06","1405","337","618","23.99","43.99","-114.69","1","1","678","163","287","24.04","42.33","-47.02","505","206","311","40.79","40.79","-7.15","713","158","283","22.16","22.16","16.16",
"Burke, Jonathan","9","1","3","11.11","33.33","-4","720","97","260","13.47","36.11","-221.58","11","4","373","50","138","13.4","37","-107.9","114","48","81","42.11","42.11","10.25","421","48","134","11.4","11.4","-144.78",
"Callan, N","20","2","5","10","25","-13.37","999","129","328","12.91","32.83","-68.7","4","4","487","49","145","10.06","29.77","-150.82","147","47","90","31.97","31.97","-13.72","648","84","217","12.96","12.96","-61.78",
"Carroll, G F","38","5","14","13.16","36.84","-16.15","1036","100","267","9.65","25.77","-293.88","4","9","548","42","140","7.66","25.55","-232.01","100","31","62","31","31","6.83","528","54","150","10.23","10.23","-110.3",
"Catton, Luke","9","1","2","11.11","22.22","6","307","28","70","9.12","22.8","-86.59","1","1","181","15","44","8.29","24.31","-46.17","16","4","8","25","25","-5.92","264","27","60","10.23","10.23","-47.59",
"Chester, C","0","0","0","0","0","0","25","0","7","0","28","-25","9999","9999","16","0","4","0","25","-16","3","0","2","0","0","-3","13","0","4","0","0","-13",
"Cleary, R P","23","2","7","8.7","30.43","20.88","782","40","143","5.12","18.29","-296.96","9","10","389","24","75","6.17","19.28","-77.96","37","9","19","24.32","24.32","-6.59","407","24","78","5.9","5.9","-44.75",
"Clutterbuck, Rhys","24","1","4","4.17","16.67","-17.5","748","68","183","9.09","24.47","-238.21","6","9","371","36","87","9.7","23.45","-95.63","73","19","41","26.03","26.03","-17.21","526","58","148","11.03","11.03","-89.44",
"Coakley, Ross","18","2","9","11.11","50","-11.38","734","83","227","11.31","30.93","-224.48","5","3","337","32","90","9.5","26.71","-100.91","85","25","46","29.41","29.41","-16.36","439","53","136","12.07","12.07","-91.88",
"Cobden, Harry","16","3","5","18.75","31.25","-5.25","1219","288","547","23.63","44.87","-140.81","7","3","706","156","307","22.1","43.48","-107.2","398","169","256","42.46","42.46","-0.36","709","130","258","18.34","18.34","-101.18",
"Coen, Ben M","37","4","12","10.81","32.43","-10","1135","104","289","9.16","25.46","-463.75","2","2","590","50","145","8.47","24.58","-241.14","113","34","69","30.09","30.09","-4.16","585","55","141","9.4","9.4","-238.67",
"Cole, Morgan","4","0","0","0","0","-4","294","25","77","8.5","26.19","-161.66","26","11","215","20","56","9.3","26.05","-112.66","19","6","8","31.58","31.58","-1.24","243","24","73","9.88","9.88","-115.16",
"Colgan, R C","21","1","5","4.76","23.81","-16.5","671","35","104","5.22","15.5","-71.71","11","13","325","19","53","5.85","16.31","117.63","18","6","9","33.33","33.33","0.96","357","17","62","4.76","4.76","-122",
"Cosgrave, Pat","27","8","9","29.63","33.33","44.06","419","55","137","13.13","32.7","-65.96","2","4","112","16","35","14.29","31.25","-10.13","47","23","36","48.94","48.94","15.3","307","41","107","13.36","13.36","-73.37",
"Costello, Dougie","23","1","7","4.35","30.43","-20.75","706","61","160","8.64","22.66","-246.12","6","12","351","25","75","7.12","21.37","-182.66","50","15","31","30","30","-10.2","536","53","131","9.89","9.89","-123.53",
"Coughlan, Laura","6","0","1","0","16.67","-6","221","18","48","8.14","21.72","-30.54","37","16","114","9","21","7.89","18.42","-30.75","16","5","9","31.25","31.25","-2.04","192","16","43","8.33","8.33","-23.04",
"Crehan, Mark","2","1","2","50","100","2.5","45","6","10","13.33","22.22","-26.27","6","2","3","1","2","33.33","66.67","1.5","4","4","4","100","100","5.23","28","5","8","17.86","17.86","-13.77",
"Crosse, Nathan","24","1","6","4.17","25","-17.5","787","37","132","4.7","16.77","-126.34","4","5","356","19","68","5.34","19.1","13.53","28","5","16","17.86","17.86","-9.17","452","23","82","5.09","5.09","-21",
"Crouch, Hector","30","6","13","20","43.33","-0.65","933","140","311","15.01","33.33","-140.25","2","3","521","74","177","14.2","33.97","-133.13","171","50","91","29.24","29.24","-35.58","533","83","176","15.57","15.57","-15.58",
