Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Akehurst, Louise","2","1","1","50","50","15","7","2","2","28.57","28.57","25","12","2","5","2","2","40","40","27","0","0","0","0","0","0","7","2","2","28.57","28.57","25",
"Allan, David","48","4","15","8.33","31.25","-27.5","1314","122","394","9.28","29.98","-359.81","3","7","636","60","197","9.43","30.97","-186.58","143","34","80","23.78","23.78","-28.09","1015","102","325","10.05","10.05","-248.21",
"Anderson, Mr A","0","0","0","0","0","0","241","12","40","4.98","16.6","-122","79","26","88","4","16","4.55","18.18","-39.5","7","1","2","14.29","14.29","-3.5","184","10","35","5.43","5.43","-77.5",
"Andrews, Jack","0","0","0","0","0","0","56","5","16","8.93","28.57","-13","295","29","29","1","7","3.45","24.14","-19","5","0","1","0","0","-5","35","4","9","11.43","11.43","-4",
"Armson, Philip","0","0","0","0","0","0","359","16","51","4.46","14.21","-124.09","129","66","147","5","20","3.4","13.61","-119.17","20","0","7","0","0","-20","289","14","45","4.84","4.84","-184.42",
"Austin, Edward","0","0","0","0","0","0","169","12","30","7.1","17.75","-46.97","105","21","97","6","21","6.19","21.65","-23.1","9","6","7","66.67","66.67","11.53","125","10","27","8","8","-33.47",
"Bannister, Harry A A","0","0","0","0","0","0","436","38","120","8.72","27.52","-183.94","47","8","259","21","64","8.11","24.71","-130.14","51","13","23","25.49","25.49","-14.6","321","28","90","8.72","8.72","-120.82",
"Bass, George","7","2","5","28.57","71.43","2","341","29","93","8.5","27.27","-162.92","7","4","152","13","42","8.55","27.63","-85.51","22","7","11","31.82","31.82","-1.91","250","26","79","10.4","10.4","-87.25",
"Beasley, Connor","35","2","10","5.71","28.57","-29.3","1306","148","444","11.33","34","-286.19","7","17","575","69","201","12","34.96","-141.37","171","46","106","26.9","26.9","-28.51","990","105","329","10.61","10.61","-271.43",
"Bellamy, Tom","0","0","0","0","0","0","895","95","274","10.61","30.61","-301.46","20","2","432","48","141","11.11","32.64","-154.3","92","31","53","33.7","33.7","-14.63","554","56","161","10.11","10.11","-237.87",
