Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","39","3","12","7.69","30.77","-21.92","1294","146","414","11.28","31.99","-117.89","2","5","690","74","215","10.72","31.16","-95.22","186","61","113","32.8","32.8","5.07","981","128","334","13.05","13.05","-112.32",
"Anderson, Joe","10","1","6","10","60","-3.5","150","20","51","13.33","34","-33.17","14","10","62","10","25","16.13","40.32","-0.17","13","4","10","30.77","30.77","-1.75","123","16","44","13.01","13.01","-32.92",
"Andrews, Bridget","15","3","4","20","26.67","9","260","31","64","11.92","24.62","-60.48","2","6","142","14","34","9.86","23.94","-37.41","28","12","17","42.86","42.86","2.27","146","12","28","8.22","8.22","-9.8",
"Armson, Philip","8","0","0","0","0","-8","470","38","117","8.09","24.89","-125.17","21","13","279","26","73","9.32","26.16","-1.55","43","7","24","16.28","16.28","-20.21","405","36","109","8.89","8.89","-190.5",
"Atzeni, Andrea","29","2","8","6.9","27.59","-19.17","857","144","326","16.8","38.04","-87.22","10","19","440","86","174","19.55","39.55","29.35","172","58","103","33.72","33.72","-12.42","468","79","168","16.88","16.88","-19.34",
"Bannister, Harry A A","17","2","7","11.76","41.18","15","511","67","176","13.11","34.44","-78.25","4","8","166","19","57","11.45","34.34","-27.16","91","26","52","28.57","28.57","-22.17","321","47","117","14.64","14.64","4.55",
"Bass, David","8","2","5","25","62.5","9","490","65","164","13.27","33.47","-106.75","2","2","232","33","74","14.22","31.9","-38.81","75","19","43","25.33","25.33","-30.1","273","32","87","11.72","11.72","-51.36",
"Beasley, Connor","43","9","17","20.93","39.53","17.91","1418","174","481","12.27","33.92","-139.48","3","9","749","80","247","10.68","32.98","-159.35","209","59","120","28.23","28.23","-11.79","1010","129","353","12.77","12.77","-39.87",
"Bellamy, Tom","19","2","4","10.53","21.05","-11.17","846","95","266","11.23","31.44","-271.38","6","9","446","46","135","10.31","30.27","-146.53","82","33","49","40.24","40.24","3.58","510","57","160","11.18","11.18","-178.69",
"Benson, Miss G","1","0","0","0","0","-1","30","2","9","6.67","30","19","140","6","21","1","7","4.76","33.33","13","0","0","0","0","0","0","14","2","4","14.29","14.29","35",
"Berry, Mr R A","0","0","0","0","0","0","28","1","4","3.57","14.29","-19","484","23","20","0","3","0","15","-20","0","0","0","0","0","0","7","1","2","14.29","14.29","2",
"Best, J A","0","0","0","0","0","0","701","47","137","6.7","19.54","-229.28","25","9","271","11","40","4.06","14.76","-146.87","37","14","18","37.84","37.84","6.06","442","38","108","8.6","8.6","-68.18",
"Bishop, Charles","23","3","9","13.04","39.13","-2.75","684","64","175","9.36","25.58","-201.39","2","1","376","42","103","11.17","27.39","-143.02","62","22","39","35.48","35.48","-2.68","414","34","98","8.21","8.21","-104.4",
"Blackmore, Rachael","16","4","12","25","75","0.32","820","129","320","15.73","39.02","-214.53","4","6","485","70","182","14.43","37.53","-121.59","189","64","121","33.86","33.86","-39.9","320","26","98","8.13","8.13","-101.96",
"Boinville, Nico","18","4","5","22.22","27.78","-10.81","610","138","235","22.62","38.52","-10.03","1","1","271","65","107","23.99","39.48","9.87","204","86","120","42.16","42.16","-8.19","297","55","98","18.52","18.52","77.17",
"Bowen, Sean P","31","5","11","16.13","35.48","8.5","1163","221","434","19","37.32","53.53","2","4","650","122","244","18.77","37.54","137.9","278","111","173","39.93","39.93","-14.09","751","127","261","16.91","16.91","-51.77",
"Breen, Ms S K","0","0","0","0","0","0","0","0","0","0","0","0","9999","9999","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Brennan, P J","9","2","2","22.22","22.22","8.38","683","157","310","22.99","45.39","-102.06","2","4","283","73","126","25.8","44.52","-2.54","209","93","138","44.5","44.5","11.52","337","72","132","21.36","21.36","-60.21",
"Breslin, Andrew","3","0","0","0","0","-3","239","15","49","6.28","20.5","-61.87","35","7","107","6","15","5.61","14.02","-44.87","10","3","3","30","30","-2.12","211","15","47","7.11","7.11","-33.87",
"Brogan, Kevin","7","0","0","0","0","-7","547","74","183","13.53","33.46","-97.99","35","33","261","24","69","9.2","26.44","-69.26","95","33","64","34.74","34.74","-9.98","435","62","152","14.25","14.25","-110.49",
"Bromley, Ben","6","1","1","16.67","16.67","0","140","24","53","17.14","37.86","-36.25","14","4","79","14","32","17.72","40.51","-11.27","21","7","14","33.33","33.33","-4.63","100","15","36","15","15","-30.62",
"Brookes, Aiden","11","1","1","9.09","9.09","-2.5","297","32","75","10.77","25.25","30.71","3","2","193","23","46","11.92","23.83","46.21","25","8","15","32","32","0.71","256","32","70","12.5","12.5","71.71",
"Broughton, Mr T P","4","1","3","25","75","30","35","6","17","17.14","48.57","23.21","10","3","26","3","11","11.54","42.31","16.5","7","3","6","42.86","42.86","2.71","22","4","10","18.18","18.18","-2.12",
"Buckley, Kieran","8","0","0","0","0","-8","370","34","107","9.19","28.92","-139.93","58","48","274","21","77","7.66","28.1","-125.75","42","14","29","33.33","33.33","4.57","230","25","70","10.87","10.87","-36.24",
"Buick, William","55","13","23","23.64","41.82","5.44","1581","387","728","24.48","46.05","-12.71","2","3","745","196","359","26.31","48.19","-58.18","568","236","367","41.55","41.55","16.05","858","189","352","22.03","22.03","2.7",
"Burns, Harry","11","0","3","0","27.27","-11","387","47","108","12.14","27.91","-105.88","19","13","193","26","61","13.47","31.61","-51.08","41","9","22","21.95","21.95","-15.21","313","37","88","11.82","11.82","-70.12",
"Byrnes, Mr P","18","2","4","11.11","22.22","-10.38","219","28","65","12.79","29.68","-84.72","4","9","176","21","48","11.93","27.27","-72.2","31","16","22","51.61","51.61","17.53","110","12","27","10.91","10.91","-44.25",
