Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Barry, Mr J C","5","0","1","0","20","-5","193","10","28","5.18","14.51","-51.17","49","10","82","5","14","6.1","17.07","9.83","10","1","3","10","10","-5.67","35","2","6","5.71","5.71","-24.67",
"Beasley, Connor","36","1","8","2.78","22.22","-33.12","1110","140","389","12.61","35.05","-116.07","7","21","710","92","245","12.96","34.51","-9.23","176","47","104","26.7","26.7","-17.47","788","111","298","14.09","14.09","2.67",
"Brassil, C","12","1","1","8.33","8.33","-9.8","79","4","16","5.06","20.25","-48.8","4","5","47","3","13","6.38","27.66","-26.8","5","1","3","20","20","-2.8","42","2","10","4.76","4.76","-26",
"Brett, Tommy N","4","0","1","0","25","-4","206","8","40","3.88","19.42","-68.17","96","28","89","3","17","3.37","19.1","4","6","0","1","0","0","-6","121","3","25","2.48","2.48","-99.17",
"Brookes, Aiden","10","1","2","10","20","3","159","16","40","10.06","25.16","-10.25","1","2","111","15","29","13.51","26.13","29.25","12","3","7","25","25","-3.75","137","16","38","11.68","11.68","11.75",
"Buckley, Kieran","6","1","5","16.67","83.33","1","198","25","65","12.63","32.83","-40.61","4","2","112","14","37","12.5","33.04","-23.18","22","10","15","45.45","45.45","11.14","157","21","50","13.38","13.38","-29.55",
"Carberry, Peter","7","0","0","0","0","-7","257","6","29","2.33","11.28","-206.5","54","22","150","4","19","2.67","12.67","-124.5","6","1","3","16.67","16.67","-3.5","128","5","20","3.91","3.91","-86",
"Condon, R J","12","0","1","0","8.33","-12","206","11","40","5.34","19.42","-53.75","36","33","112","8","27","7.14","24.11","-17.25","13","2","6","15.38","15.38","-8.25","114","8","28","7.02","7.02","1.75",
"Connor, Mr S","0","0","0","0","0","0","39","1","3","2.56","7.69","-16","205","22","23","1","3","4.35","13.04","0","0","0","0","0","0","0","6","0","0","0","0","-6",
"Cooper, Bryan J","6","0","2","0","33.33","-6","659","63","201","9.56","30.5","-216.46","52","15","331","40","118","12.08","35.65","-65.74","73","22","47","30.14","30.14","-8.09","299","32","96","10.7","10.7","-2.87",
"Cullinan, Mr C","1","0","0","0","0","-1","65","2","5","3.08","7.69","-46","78","7","27","2","3","7.41","11.11","-8","0","0","0","0","0","0","38","1","2","2.63","2.63","-23",
"Deegan, R","10","0","1","0","10","-10","503","25","99","4.97","19.68","-301.2","89","65","345","20","70","5.8","20.29","-180.7","19","4","10","21.05","21.05","-7.36","230","14","62","6.09","6.09","-91",
"Dennis, Phil","13","4","7","30.77","53.85","39","824","66","210","8.01","25.49","-95.6","3","3","352","29","88","8.24","25","59.26","64","14","36","21.88","21.88","-16.64","660","57","179","8.64","8.64","-174.18",
"Donoghue, K M","9","1","3","11.11","33.33","-0.5","657","66","175","10.05","26.64","-168.72","5","4","247","24","60","9.72","24.29","-79.73","65","16","33","24.62","24.62","-20.47","219","20","50","9.13","9.13","-55.75",
"Doyle, R A","13","2","4","15.38","30.77","4.5","498","28","103","5.62","20.68","-44.25","4","2","223","10","39","4.48","17.49","-64","15","5","10","33.33","33.33","3.25","238","16","61","6.72","6.72","97.58",
"Dunne, Mr J","2","0","0","0","0","-2","100","7","20","7","20","-63.68","38","7","48","2","9","4.17","18.75","-28","9","5","7","55.56","55.56","7.32","21","2","5","9.52","9.52","-12",
"Elliott, Andrew","4","0","0","0","0","-4","141","8","16","5.67","11.35","-70.67","45","14","87","3","7","3.45","8.05","-70.5","3","0","1","0","0","-3","101","6","13","5.94","5.94","-56",
"Enright, P T","18","1","4","5.56","22.22","-9.5","937","68","217","7.26","23.16","-228.31","2","2","401","23","85","5.74","21.2","-219.99","65","18","44","27.69","27.69","-2.94","455","41","131","9.01","9.01","-56.87",
"Feilden, Sam","6","1","1","16.67","16.67","-2","82","3","19","3.66","23.17","-69.25","4","3","62","3","15","4.84","24.19","-49.25","5","1","4","20","20","-1.25","71","3","18","4.23","4.23","-58.25",
"Fenelon, S","4","0","0","0","0","-4","266","10","36","3.76","13.53","-152.25","204","85","161","4","18","2.48","11.18","-121","9","3","6","33.33","33.33","2.25","148","9","27","6.08","6.08","-40.75",
"Fitzgerald, S","17","1","6","5.88","35.29","-10.5","510","52","161","10.2","31.57","-75.47","4","4","432","41","128","9.49","29.63","-110.59","50","17","30","34","34","-1.05","297","29","93","9.76","9.76","-10.04",
"Flanagan, S W","18","1","4","5.56","22.22","-12","970","91","271","9.38","27.94","-248.26","11","17","379","26","101","6.86","26.65","-176.66","93","29","58","31.18","31.18","-17.54","440","38","112","8.64","8.64","-10.35",
"Foley, J B","18","1","4","5.56","22.22","-3","523","53","146","10.13","27.92","-168.1","5","7","422","42","112","9.95","26.54","-169.16","57","17","31","29.82","29.82","-9.43","312","30","79","9.62","9.62","-65.04",
