Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Atkins, Mr Harry","3","0","1","0","33.33","-3","40","3","9","7.5","22.5","-17.62","149","16","37","2","8","5.41","21.62","-25.62","4","1","2","25","25","-1.12","33","3","6","9.09","9.09","-10.62",
"Barlow, Patrick","1","1","1","100","100","3.33","51","4","13","7.84","25.49","-3.67","10","1","29","4","8","13.79","27.59","18.33","3","0","1","0","0","-3","36","4","10","11.11","11.11","11.33",
"Bellamy, Tom","30","3","7","10","23.33","-20.5","870","101","282","11.61","32.41","-279.23","9","19","443","50","131","11.29","29.57","-125.11","96","36","55","37.5","37.5","-10.89","529","62","170","11.72","11.72","-190.45",
"Berry, Mr J P","1","0","0","0","0","-1","34","1","3","2.94","8.82","-27.5","471","18","11","0","0","0","0","-11","0","0","0","0","0","0","9","0","0","0","0","-9",
"Best, J A","29","1","7","3.45","24.14","-19.5","692","35","133","5.06","19.22","-323.91","7","13","355","17","71","4.79","20","-115.95","35","10","15","28.57","28.57","-0.57","440","31","112","7.05","7.05","-103.16",
"Bewley, Callum","8","0","0","0","0","-8","331","16","56","4.83","16.92","-207.99","331","22","44","2","7","4.55","15.91","-32.62","14","5","7","35.71","35.71","1","193","12","40","6.22","6.22","-118.87",
"Blackmore, Rachael","27","4","12","14.81","44.44","-14.12","905","128","332","14.14","36.69","-268.97","9","15","438","66","171","15.07","39.04","-122.1","196","63","121","32.14","32.14","-43.22","367","29","103","7.9","7.9","-123.59",
"Boinville, Nico","33","9","16","27.27","48.48","4.72","596","134","235","22.48","39.43","-9.14","2","3","304","75","129","24.67","42.43","4.03","205","87","121","42.44","42.44","-4.79","292","58","102","19.86","19.86","81.6",
"Bowen, James C","27","2","7","7.41","25.93","-19.78","553","72","187","13.02","33.82","-120.18","8","15","221","15","69","6.79","31.22","-140.25","88","31","59","35.23","35.23","-3.1","335","50","114","14.93","14.93","26.49",
"Bowen, Sean P","49","8","22","16.33","44.9","102.98","1342","270","522","20.12","38.9","184.65","2","6","775","158","301","20.39","38.84","287.39","328","140","206","42.68","42.68","-2.76","861","151","310","17.54","17.54","-36.31",
"Brassil, C","6","0","1","0","16.67","-6","182","10","41","5.49","22.53","-95.7","78","20","93","5","17","5.38","18.28","-36.9","9","3","5","33.33","33.33","-1.7","106","4","22","3.77","3.77","-77",
"Brennan, P J","12","4","6","33.33","50","1.14","558","125","244","22.4","43.73","-78.3","2","3","201","40","81","19.9","40.3","-39.82","160","72","105","45","45","3.43","277","56","103","20.22","20.22","-54.06",
"Brooke, Henry","21","4","6","19.05","28.57","2.25","607","86","192","14.17","31.63","-99.95","10","14","302","49","91","16.23","30.13","-29.4","83","26","48","31.33","31.33","-8.56","405","64","139","15.8","15.8","-80.58",
"Burke, Jonathan","29","7","17","24.14","58.62","-7.62","747","105","260","14.06","34.81","-198.88","2","5","309","41","112","13.27","36.25","-137.43","108","47","77","43.52","43.52","18.11","439","56","136","12.76","12.76","-141.62",
"Cannon, Tom J","29","4","8","13.79","27.59","-12.1","813","136","278","16.73","34.19","-140.06","5","9","398","51","116","12.81","29.15","-72.8","126","62","82","49.21","49.21","30.19","457","71","138","15.54","15.54","-69.93",
"Carberry, Peter","5","0","1","0","20","-5","297","10","44","3.37","14.81","-222.5","109","33","142","5","22","3.52","15.49","-97","14","2","6","14.29","14.29","-5","138","8","34","5.8","5.8","-80",
"Chapman, Ross","13","2","5","15.38","38.46","23.25","274","22","52","8.03","18.98","-55.04","5","6","221","21","45","9.5","20.36","-9.04","18","6","12","33.33","33.33","0.88","188","20","40","10.64","10.64","8.96",
"Cobden, Harry","42","11","20","26.19","47.62","-3.33","1032","243","455","23.55","44.09","-126.8","2","6","616","138","278","22.4","45.13","-107.56","317","143","205","45.11","45.11","6.25","587","106","215","18.06","18.06","-99.66",
"Coltherd, Sam W","9","0","0","0","0","-9","295","25","66","8.47","22.37","-149.08","45","33","164","10","34","6.1","20.73","-85.62","29","8","14","27.59","27.59","-6.79","210","21","53","10","10","-83.46",
"Davies, James","19","0","1","0","5.26","-19","511","37","92","7.24","18","-159.54","15","20","246","16","44","6.5","17.89","-128.04","24","7","13","29.17","29.17","0.25","317","28","66","8.83","8.83","-41.37",
"Deegan, R","8","0","3","0","37.5","-8","485","23","71","4.74","14.64","-266.7","233","81","172","3","22","1.74","12.79","-154","12","3","6","25","25","-3.36","220","14","48","6.36","6.36","-73.5",
"Deutsch, Charlie","27","9","14","33.33","51.85","12.95","566","81","180","14.31","31.8","-176.68","2","4","272","35","74","12.87","27.21","-96.92","124","39","66","31.45","31.45","-18.43","407","58","124","14.25","14.25","-114.23",
"Dingle, Rex","29","3","8","10.34","27.59","0","477","73","157","15.3","32.91","31.16","1","1","250","36","79","14.4","31.6","-10.02","81","28","43","34.57","34.57","-11.13","259","48","92","18.53","18.53","161.08",
"Donoghue, K M","12","0","3","0","25","-12","802","105","247","13.09","30.8","-286.49","19","21","448","61","143","13.62","31.92","-212.21","124","47","80","37.9","37.9","-3.58","354","41","105","11.58","11.58","-98.89",
"Doyle, Miss S M","0","0","0","0","0","0","21","1","4","4.76","19.05","-11","680","21","6","0","1","0","16.67","-6","0","0","0","0","0","0","9","0","2","0","0","-9",
"Doyle, R A","14","0","0","0","0","-14","453","26","89","5.74","19.65","-184.86","37","31","225","15","51","6.67","22.67","-114.86","14","4","8","28.57","28.57","1.26","193","12","44","6.22","6.22","-29",
"Dunne, R T","17","0","2","0","11.76","-17","312","20","69","6.41","22.12","-137.37","48","41","253","16","59","6.32","23.32","-91.5","23","4","8","17.39","17.39","-7.62","189","14","46","7.41","7.41","-100.12",
"Durrell, Mr T","12","1","5","8.33","41.67","-10.33","241","32","75","13.28","31.12","-99.16","10","11","132","17","42","12.88","31.82","-38.69","30","15","20","50","50","5.53","160","18","45","11.25","11.25","-49.09",
"Easterby, Mr Thomas","0","0","0","0","0","0","32","4","9","12.5","28.13","-10","111","8","16","3","6","18.75","37.5","-4","9","3","3","33.33","33.33","3","32","4","9","12.5","12.5","-10",
"Edwards, Alex","8","1","4","12.5","50","-3","290","25","79","8.62","27.24","-6.56","5","3","144","16","41","11.11","28.47","25.49","27","4","11","14.81","14.81","-16.19","165","18","50","10.91","10.91","29.63",
"England, Jonathan","6","0","2","0","33.33","-6","269","43","103","15.99","38.29","-41.6","19","9","130","17","54","13.08","41.54","-33.85","67","25","44","37.31","37.31","7.82","218","39","98","17.89","17.89","-23.63",
"Enright, P T","23","3","7","13.04","30.43","-11.62","961","56","178","5.83","18.52","-416.97","1","1","539","32","105","5.94","19.48","-191.85","59","12","35","20.34","20.34","-19.48","488","41","123","8.4","8.4","-83.87",
"Fenelon, S","4","1","1","25","25","7","267","6","27","2.25","10.11","-160","7","3","145","5","17","3.45","11.72","-53","6","1","2","16.67","16.67","-2","141","3","15","2.13","2.13","-81",
"Fennell, Mr J M","1","0","0","0","0","-1","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","0","-1",
"Flanagan, S W","24","3","5","12.5","20.83","4.5","789","61","198","7.73","25.1","-341.19","2","4","391","31","90","7.93","23.02","-176.66","62","20","38","32.26","32.26","-9.03","392","30","102","7.65","7.65","-137.23",
"Fox, Ned","10","2","3","20","30","-6.01","128","25","41","19.53","32.03","55.11","6","5","71","15","23","21.13","32.39","42.35","26","9","15","34.62","34.62","-5.14","104","19","31","18.27","18.27","33.88",
"Gainford, Mr J C","20","2","5","10","25","-14.93","587","60","143","10.22","24.36","-97.58","2","3","272","32","77","11.76","28.31","-34.8","47","14","24","29.79","29.79","-12.25","270","23","56","8.52","8.52","25.38",
"Gambin, Mr Jamie","2","0","0","0","0","-2","13","1","1","7.69","7.69","-8","48","7","10","1","1","10","10","-5","0","0","0","0","0","0","7","1","1","14.29","14.29","-2",
"Garritty, Billy","10","0","0","0","0","-10","784","87","241","11.1","30.74","-27.63","17","13","438","51","131","11.64","29.91","36.99","76","22","49","28.95","28.95","-13.62","599","70","183","11.69","11.69","-86.5",
"Gethings, Ciaran","20","4","7","20","35","-0.99","554","54","149","9.75","26.9","-271.87","1","1","293","27","74","9.22","25.26","-140.01","49","18","28","36.73","36.73","-8.69","315","31","83","9.84","9.84","-131.72",
"Gillard, Mr T","13","3","4","23.08","30.77","0.38","426","54","124","12.68","29.11","8.8","2","1","202","19","50","9.41","24.75","-40.21","31","14","18","45.16","45.16","9.1","317","44","92","13.88","13.88","11.45",
