Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","41","3","12","7.32","29.27","4.33","1223","149","399","12.18","32.62","-134.62","4","8","600","74","196","12.33","32.67","-134.7","188","65","114","34.57","34.57","10.62","922","132","319","14.32","14.32","-94.59",
"Armson, Philip","22","1","7","4.55","31.82","-19.37","374","34","99","9.09","26.47","-81.92","12","16","258","25","82","9.69","31.78","-134.25","35","7","21","20","20","-10.88","335","33","95","9.85","9.85","-54.92",
"Atzeni, Andrea","18","5","7","27.78","38.89","0.13","951","150","356","15.77","37.43","-144.16","3","7","388","75","159","19.33","40.98","-30.62","180","63","116","35","35","-19.81","494","81","182","16.4","16.4","-49.16",
"Barry, Mr J C","4","0","1","0","25","-4","191","10","27","5.24","14.14","-49.17","55","11","82","5","14","6.1","17.07","9.83","8","1","2","12.5","12.5","-3.67","33","2","5","6.06","6.06","-22.67",
"Bass, George","11","2","6","18.18","54.55","2","426","40","109","9.39","25.59","-44.32","4","3","169","17","38","10.06","22.49","21.51","26","10","15","38.46","38.46","3.43","334","34","88","10.18","10.18","-21.07",
"Bastyan, Mitchell S","5","0","2","0","40","-5","409","48","131","11.74","32.03","-88.99","15","6","214","31","79","14.49","36.92","-42.18","49","16","35","32.65","32.65","-8.07","280","31","98","11.07","11.07","-53.27",
"Beasley, Connor","36","4","7","11.11","19.44","-20.12","1113","143","388","12.85","34.86","-106.07","2","3","706","90","242","12.75","34.28","-44.23","176","48","104","27.27","27.27","-13.97","787","113","296","14.36","14.36","12.67",
"Bennett, Charlie","13","0","1","0","7.69","-13","709","40","123","5.64","17.35","-348.18","20","23","300","8","40","2.67","13.33","-214.62","33","7","15","21.21","21.21","-12.47","510","38","111","7.45","7.45","-155.43",
"Bishop, Charles","16","2","4","12.5","25","0.5","825","66","176","8","21.33","-315.89","3","4","289","23","65","7.96","22.49","-57.24","51","17","32","33.33","33.33","0.12","500","36","106","7.2","7.2","-174.54",
"Blackmore, Rachael","14","3","5","21.43","35.71","-5.18","998","163","399","16.33","39.98","-305.95","5","3","330","50","127","15.15","38.48","-132.29","225","78","142","34.67","34.67","-49.72","381","30","114","7.87","7.87","-145.34",
"Bowen, Sean P","25","5","13","20","52","-7.87","1065","204","395","19.15","37.09","-88.61","9","13","542","113","214","20.85","39.48","-35.88","237","108","159","45.57","45.57","36.72","717","133","255","18.55","18.55","-24.55",
"Brace, Connor","4","0","2","0","50","-4","402","41","115","10.2","28.61","-56.99","21","7","201","25","56","12.44","27.86","41.86","38","12","21","31.58","31.58","-2.62","241","26","68","10.79","10.79","-23.26",
"Brennan, P J","14","4","6","28.57","42.86","1.69","898","184","395","20.49","43.99","-85.19","8","6","382","78","170","20.42","44.5","-89.61","241","96","156","39.83","39.83","-2.58","476","86","181","18.07","18.07","1.64",
"Buick, William","44","16","24","36.36","54.55","-0.02","1726","380","760","22.02","44.03","-78.7","2","3","872","208","396","23.85","45.41","-51.04","573","227","375","39.62","39.62","12.65","972","178","372","18.31","18.31","-153.76",
"Burns, Harry","2","1","1","50","50","1.75","261","29","64","11.11","24.52","-87.2","10","1","186","21","45","11.29","24.19","-65.45","32","7","16","21.88","21.88","-13.45","213","26","55","12.21","12.21","-52.2",
"Callan, N","31","6","12","19.35","38.71","-8.63","345","52","121","15.07","35.07","99.96","2","6","345","52","121","15.07","35.07","99.96","52","14","28","26.92","26.92","-13.93","224","35","76","15.63","15.63","56.44",
"Carberry, Peter","6","0","0","0","0","-6","258","6","29","2.33","11.24","-207.5","60","23","149","4","19","2.68","12.75","-123.5","6","1","3","16.67","16.67","-3.5","128","5","20","3.91","3.91","-86",
"Carroll, G F","33","4","11","12.12","33.33","-3.5","1016","86","261","8.46","25.69","-147.33","5","5","494","42","127","8.5","25.71","-144.08","82","23","49","28.05","28.05","-3.29","539","51","149","9.46","9.46","36.29",
"Carson, William","14","2","2","14.29","14.29","-8.7","796","52","160","6.53","20.1","-164.83","2","4","414","24","78","5.8","18.84","-149.75","44","18","32","40.91","40.91","13.79","595","45","130","7.56","7.56","-178.04",
"Catton, Luke","7","0","1","0","14.29","-7","162","16","43","9.88","26.54","-18.99","23","12","94","11","24","11.7","25.53","9.51","17","4","12","23.53","23.53","-4.49","144","15","42","10.42","10.42","-51.99",
"Cheleda, Angus","3","0","1","0","33.33","-3","153","23","48","15.03","31.37","-23.79","65","16","90","10","23","11.11","25.56","-37","20","6","12","30","30","-2.62","126","20","41","15.87","15.87","-7.79",
"Coakley, Ross","17","0","4","0","23.53","-17","551","60","165","10.89","29.95","-134.57","20","29","366","48","131","13.11","35.79","-65.57","60","23","39","38.33","38.33","3.52","337","42","107","12.46","12.46","-40.22",
"Cobden, Harry","5","1","2","20","40","-3.33","1013","224","419","22.11","41.36","-201.95","8","3","429","99","176","23.08","41.03","-52.72","282","132","176","46.81","46.81","6.85","512","87","190","16.99","16.99","-77.6",
"Coen, Ben M","37","3","13","8.11","35.14","-15.5","870","74","235","8.51","27.01","-336.24","8","17","503","43","144","8.55","28.63","-190.46","86","25","52","29.07","29.07","-7.45","432","33","105","7.64","7.64","-171.75",
"Coen, J","23","1","3","4.35","13.04","-14.5","335","30","91","8.96","27.16","-129.2","12","18","335","30","91","8.96","27.16","-129.2","32","9","17","28.13","28.13","-1.86","252","19","68","7.54","7.54","-108.26",
"Coleman, A","1","0","1","0","100","-1","680","131","294","19.26","43.24","-149.86","51","2","312","61","146","19.55","46.79","-76.16","181","71","125","39.23","39.23","-5.5","288","39","92","13.54","13.54","-62.6",
"Cooper, Bryan J","3","0","0","0","0","-3","648","62","197","9.57","30.4","-208.96","58","15","327","39","117","11.93","35.78","-66.24","72","22","47","30.56","30.56","-7.09","293","32","95","10.92","10.92","3.13",
