Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Mr A","8","0","1","0","12.5","-8","186","8","30","4.3","16.13","-115.5","280","47","87","2","17","2.3","19.54","-62","5","0","1","0","0","-5","139","6","25","4.32","4.32","-81",
"Bannister, Harry A A","11","1","3","9.09","27.27","-9","455","49","143","10.77","31.43","-156.44","6","5","280","25","82","8.93","29.29","-119.23","76","19","37","25","25","-28.6","324","37","104","11.42","11.42","-97.47",
"Barlow, Patrick","1","0","0","0","0","-1","51","4","13","7.84","25.49","-3.67","101","7","26","3","7","11.54","26.92","2.33","3","0","1","0","0","-3","35","4","10","11.43","11.43","12.33",
"Bass, David","7","1","1","14.29","14.29","-4","449","61","140","13.59","31.18","-92.18","13","6","235","34","74","14.47","31.49","-32.42","75","20","39","26.67","26.67","-29.16","250","33","76","13.2","13.2","-16.37",
"Bellamy, Tom","24","2","8","8.33","33.33","-18.5","869","97","268","11.16","30.84","-275.91","6","7","453","50","132","11.04","29.14","-178.21","92","35","55","38.04","38.04","-9.37","529","57","160","10.78","10.78","-214.82",
"Bowen, Sean P","29","1","11","3.45","37.93","-26","1298","272","524","20.96","40.37","253.5","14","27","705","143","282","20.28","40","30.12","327","138","202","42.2","42.2","-5.41","830","155","312","18.67","18.67","19.01",
"Brennan, P J","3","0","1","0","33.33","-3","492","117","216","23.78","43.9","-44.17","21","6","187","39","72","20.86","38.5","-37.67","153","65","94","42.48","42.48","-11.07","239","55","90","23.01","23.01","-23.56",
"Brogan, Kevin","7","1","1","14.29","14.29","12","434","41","108","9.45","24.88","-133.92","6","2","177","10","30","5.65","16.95","-116.75","37","14","26","37.84","37.84","-1.92","319","33","83","10.34","10.34","-141.23",
"Brooke, Henry","17","3","4","17.65","23.53","-2.42","607","95","202","15.65","33.28","-86.04","1","1","343","53","107","15.45","31.2","-24.79","90","30","54","33.33","33.33","-3.31","408","73","148","17.89","17.89","-26.25",
"Brookes, Aiden","7","0","0","0","0","-7","388","35","83","9.02","21.39","34.21","27","14","216","13","42","6.02","19.44","-28.75","26","9","18","34.62","34.62","3.46","339","34","77","10.03","10.03","77.21",
"Broughton, Mr T P","4","1","1","25","25","6","68","17","30","25","44.12","38.79","10","3","46","14","19","30.43","41.3","51.08","14","8","10","57.14","57.14","6.79","42","13","19","30.95","30.95","13.46",
"Brown, Pippa","0","0","0","0","0","0","38","4","11","10.53","28.95","-6.5","109","7","26","3","8","11.54","30.77","-4.5","1","0","0","0","0","-1","29","4","10","13.79","13.79","2.5",
"Buckley, Tom","0","0","0","0","0","0","235","32","82","13.62","34.89","-94.06","80","12","72","11","25","15.28","34.72","-21.94","42","17","32","40.48","40.48","6.26","171","25","65","14.62","14.62","-50.96",
"Callwood, Miss Ellie","0","0","0","0","0","0","4","0","0","0","0","-4","9999","9999","4","0","0","0","0","-4","0","0","0","0","0","0","1","0","0","0","0","-1",
"Cannon, Tom J","15","2","6","13.33","40","-5","793","134","270","16.9","34.05","-149.53","6","7","372","51","114","13.71","30.65","-128.63","119","61","76","51.26","51.26","31.97","455","72","143","15.82","15.82","-86.45",
