Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Anderson, Mr A","10","0","1","0","10","-10","240","12","38","5","15.83","-121","32","18","91","4","17","4.4","18.68","-42.5","7","1","2","14.29","14.29","-3.5","183","10","33","5.46","5.46","-76.5",
"Bannister, Harry A A","2","1","1","50","50","8","438","39","120","8.9","27.4","-200.26","3","1","270","21","64","7.78","23.7","-159.94","55","14","25","25.45","25.45","-17.42","321","28","89","8.72","8.72","-136.32",
"Bass, David","7","0","3","0","42.86","-7","467","58","138","12.42","29.55","-110.98","50","24","239","22","61","9.21","25.52","-101.04","71","18","36","25.35","25.35","-28.28","259","33","73","12.74","12.74","-18.5",
"Beasley, Connor","33","6","12","18.18","36.36","20.63","1279","144","438","11.26","34.25","-292.76","2","3","542","67","193","12.36","35.61","-136.83","169","47","102","27.81","27.81","-26.08","964","101","322","10.48","10.48","-276.1",
"Bennett, Charlie","7","0","2","0","28.57","-7","426","15","79","3.52","18.54","-289.5","256","51","120","4","22","3.33","18.33","-62","15","3","6","20","20","-3.5","306","12","65","3.92","3.92","-186",
"Best, J A","12","2","6","16.67","50","33.5","692","36","131","5.2","18.93","-287.28","6","5","379","25","84","6.6","22.16","-98.41","27","9","14","33.33","33.33","2.56","463","34","118","7.34","7.34","-80.28",
"Bishop, Charles","28","1","4","3.57","14.29","-25.37","840","91","238","10.83","28.33","-216.69","4","5","452","47","120","10.4","26.55","-109.44","83","32","53","38.55","38.55","1.82","508","53","134","10.43","10.43","-97.22",
"Bond, Alice","2","0","0","0","0","-2","60","2","12","3.33","20","-37.5","86","11","29","2","6","6.9","20.69","-6.5","0","0","0","0","0","0","47","2","11","4.26","4.26","-24.5",
"Bowen, James C","13","2","4","15.38","30.77","4.5","684","91","237","13.3","34.65","-156.1","10","10","435","64","166","14.71","38.16","-77.36","120","38","77","31.67","31.67","-16.9","404","57","133","14.11","14.11","-35.37",
"Bowen, S D","44","8","15","18.18","34.09","23.5","512","44","136","8.59","26.56","-101.79","1","4","320","31","95","9.69","29.69","-56.29","47","12","28","25.53","25.53","-6.79","432","36","119","8.33","8.33","-62.04",
"Bowen, Sean P","24","3","10","12.5","41.67","-11.5","1406","271","536","19.27","38.12","110.74","1","1","711","139","276","19.55","38.82","16.53","349","144","209","41.26","41.26","0.3","913","157","322","17.2","17.2","-72.75",
"Brace, Connor","7","0","1","0","14.29","-7","344","53","107","15.41","31.1","-4.99","66","33","173","23","56","13.29","32.37","3.54","41","19","27","46.34","46.34","12.35","192","29","64","15.1","15.1","15.83",
"Brace, Mr J","1","0","0","0","0","-1","69","8","19","11.59","27.54","-16.62","495","20","8","0","2","0","25","-8","10","3","4","30","30","-1.12","61","8","18","13.11","13.11","-8.62",
"Bradley, Paddy","14","1","2","7.14","14.29","-3","545","46","136","8.44","24.95","-137.3","5","6","337","27","81","8.01","24.04","-86.13","32","6","15","18.75","18.75","-11.79","426","44","123","10.33","10.33","-25.8",
"Brogan, Kevin","8","1","2","12.5","25","-1.5","393","24","85","6.11","21.63","-185.91","1","1","155","7","26","4.52","16.77","-99.67","26","5","15","19.23","19.23","-12.99","274","19","62","6.93","6.93","-181.91",
"Brookes, Aiden","10","2","3","20","30","4","435","36","86","8.28","19.77","110.96","8","6","230","16","42","6.96","18.26","108.25","25","8","17","32","32","5.21","390","35","81","8.97","8.97","149.96",
"Brotherton, Miss S","2","0","1","0","50","-2","71","6","20","8.45","28.17","-45.87","16","3","32","2","9","6.25","28.13","-23.87","14","4","8","28.57","28.57","-0.87","71","6","20","8.45","8.45","-45.87",
"Buick, William","61","13","24","21.31","39.34","-23.49","1403","337","618","24.02","44.05","-111.52","2","4","671","161","284","23.99","42.32","-52.41","507","205","309","40.43","40.43","-11.64","712","157","283","22.05","22.05","12.67",
"Burke, Jonathan","7","0","1","0","14.29","-7","723","97","259","13.42","35.82","-224.58","16","8","377","50","138","13.26","36.6","-111.9","113","48","80","42.48","42.48","11.25","422","48","133","11.37","11.37","-145.78",
"Cagney, Eireann","4","2","3","50","75","0.88","66","11","28","16.67","42.42","4.26","4","2","41","7","17","17.07","41.46","-0.87","7","6","7","85.71","85.71","10.26","66","11","28","16.67","16.67","4.26",
"Callan, Mr Jack","0","0","0","0","0","0","10","0","0","0","0","-10","9999","9999","7","0","0","0","0","-7","0","0","0","0","0","0","10","0","0","0","0","-10",
"Callan, N","30","4","9","13.33","30","-15.49","1004","128","329","12.75","32.77","-127.42","3","5","489","49","147","10.02","30.06","-164.27","150","48","92","32","32","-14.34","651","84","218","12.9","12.9","-67.78",
"Carson, William","16","1","4","6.25","25","-8","841","52","171","6.18","20.33","-416.62","9","9","452","32","104","7.08","23.01","-191.7","57","19","39","33.33","33.33","-0.62","667","47","153","7.05","7.05","-278.47",
"Catton, Luke","9","1","2","11.11","22.22","6","309","27","69","8.74","22.33","-99.59","6","6","180","13","41","7.22","22.78","-63.17","16","4","8","25","25","-5.92","266","26","59","9.77","9.77","-60.59",
"Clutterbuck, Rhys","27","2","6","7.41","22.22","-19","748","67","183","8.96","24.47","-245.71","2","2","377","36","89","9.55","23.61","-104.63","72","20","42","27.78","27.78","-14.71","527","57","149","10.82","10.82","-97.94",
"Cobden, Harry","11","2","6","18.18","54.55","-7.92","1222","288","549","23.57","44.93","-143.06","5","4","709","156","309","22","43.58","-110.1","397","169","256","42.57","42.57","1.39","713","130","260","18.23","18.23","-105.18",
"Costello, Dougie","28","1","6","3.57","21.43","-25.75","708","61","159","8.62","22.46","-248.12","11","21","346","24","71","6.94","20.52","-183.66","50","15","31","30","30","-10.2","535","53","129","9.91","9.91","-122.53",
"Cox, William","17","0","3","0","17.65","-17","441","22","72","4.99","16.33","-151.29","30","37","248","7","34","2.82","13.71","-68","11","3","5","27.27","27.27","-2.12","309","18","58","5.83","5.83","-57.29",
"Crouch, Hector","25","5","10","20","40","1.12","933","141","314","15.11","33.65","-137.25","5","6","517","74","177","14.31","34.24","-128.88","171","51","92","29.82","29.82","-32.58","532","84","178","15.79","15.79","-11.58",
"Davies, Harry","19","2","6","10.53","31.58","-11.64","946","111","301","11.73","31.82","-212.96","3","6","557","58","177","10.41","31.78","-108.94","123","38","74","30.89","30.89","-11.92","657","69","194","10.5","10.5","-206.17",
"Davies, James","6","1","2","16.67","33.33","9","512","37","99","7.23","19.34","-59.54","3","3","243","15","44","6.17","18.11","-38.67","22","6","15","27.27","27.27","-0.5","305","26","68","8.52","8.52","56.63",
"Dennis, Phil","21","1","3","4.76","14.29","-10","753","60","209","7.97","27.76","-88.18","4","4","339","22","99","6.49","29.2","-176.85","61","15","35","24.59","24.59","-10.97","570","47","162","8.25","8.25","-48.41",
"Doughty, Jack","18","4","5","22.22","27.78","-7.51","165","24","49","14.55","29.7","-8.75","6","5","165","24","49","14.55","29.7","-8.75","24","9","17","37.5","37.5","2.25","147","22","42","14.97","14.97","-5.25",
"Downing, George","7","0","0","0","0","-7","261","24","67","9.2","25.67","-60.04","21","15","114","14","34","12.28","29.82","-1.42","23","5","14","21.74","21.74","-5.67","167","19","41","11.38","11.38","-6.67",
"Doyle, Hollie","52","6","17","11.54","32.69","-6","1789","252","577","14.09","32.25","-365.76","2","6","1019","136","347","13.35","34.05","-269.57","311","98","173","31.51","31.51","-43.32","1235","174","383","14.09","14.09","-228.02",
"Durrell, Mr T","3","0","0","0","0","-3","282","25","75","8.87","26.6","-131.03","147","64","159","9","36","5.66","22.64","-86.58","30","11","17","36.67","36.67","0.47","202","19","58","9.41","9.41","-64.77",
"Eaves, Tom","31","4","12","12.9","38.71","-8.75","1317","96","310","7.29","23.54","-395.86","2","3","686","53","176","7.73","25.66","-159.62","62","20","41","32.26","32.26","-7.08","947","65","231","6.86","6.86","-315.17",
"Edwards, Lee","8","1","3","12.5","37.5","0.5","343","29","74","8.45","21.57","-85.62","10","6","177","19","43","10.73","24.29","-3.25","22","5","10","22.73","22.73","-3.5","209","21","52","10.05","10.05","-61.75",
"Egan, David","43","5","8","11.63","18.6","-23.17","1493","182","485","12.19","32.48","-352.03","3","8","746","92","234","12.33","31.37","-86.62","172","61","111","35.47","35.47","-5.27","885","100","258","11.3","11.3","-128.09",
"Elliott, Andrew","2","0","0","0","0","-2","64","4","12","6.25","18.75","30.88","346","17","26","2","6","7.69","23.08","-15.12","2","0","1","0","0","-2","47","1","6","2.13","2.13","-30",
"Elliott, Rhys","8","2","2","25","25","30.33","39","4","13","10.26","33.33","13.33","4","2","39","4","13","10.26","33.33","13.33","3","1","2","33.33","33.33","1.33","39","4","13","10.26","10.26","13.33",
"Fallon, Cieren","28","7","8","25","28.57","0.16","942","118","298","12.53","31.63","-270.29","2","4","419","62","134","14.8","31.98","-69.2","121","38","66","31.4","31.4","-23.32","577","70","172","12.13","12.13","-144.52",
"Fanning, Joe","31","3","8","9.68","25.81","29.5","809","125","280","15.45","34.61","-3.11","6","10","568","75","193","13.2","33.98","-63.44","117","41","73","35.04","35.04","0.39","632","98","219","15.51","15.51","-20.06",
"Farragher, Adam J","19","2","5","10.53","26.32","-12.5","747","77","186","10.31","24.9","-204.55","2","1","484","44","112","9.09","23.14","-103.29","73","29","49","39.73","39.73","8.95","532","61","139","11.47","11.47","-116.62",
"Feilden, Sam","8","0","2","0","25","-8","160","14","46","8.75","28.75","-62.5","18","11","65","5","18","7.69","27.69","-23.75","11","3","8","27.27","27.27","-1.25","137","12","40","8.76","8.76","-55.75",
"Ferguson, Leanne","0","0","0","0","0","0","1","0","1","0","100","-1","2548","14","1","0","1","0","100","-1","0","0","0","0","0","0","1","0","1","0","0","-1",
"Fisher, Taylor","9","1","1","11.11","11.11","-0.5","511","66","170","12.92","33.27","-122.77","7","6","185","23","60","12.43","32.43","-77.29","62","23","36","37.1","37.1","10.36","439","54","147","12.3","12.3","-132.49",
"Frost, Miss Lauren","0","0","0","0","0","0","5","1","2","20","40","-1.5","53","2","5","1","2","20","40","-1.5","1","1","1","100","100","2.5","5","1","2","20","20","-1.5",
"Gale, Miss Elizabeth","1","0","0","0","0","-1","96","8","32","8.33","33.33","-64.15","108","19","61","5","19","8.2","31.15","-40.9","8","3","7","37.5","37.5","0.35","87","8","31","9.2","9.2","-55.15",
"Garritty, Billy","22","2","5","9.09","22.73","-13.5","869","105","270","12.08","31.07","38.03","3","5","459","56","132","12.2","28.76","-5.91","86","28","56","32.56","32.56","-7","651","80","202","12.29","12.29","-85.47",
"Garritty, Jack","13","0","0","0","0","-13","458","41","143","8.95","31.22","-181.24","26","22","220","21","77","9.55","35","-72.12","50","12","30","24","24","-9.24","326","33","108","10.12","10.12","-88.12",
"Ghiani, Marco","27","3","7","11.11","25.93","-16.87","779","102","267","13.09","34.27","-55.38","6","8","491","61","163","12.42","33.2","-177.22","124","42","77","33.87","33.87","-3.11","553","79","203","14.29","14.29","-103.31",
"Gillard, Fergus","1","0","0","0","0","-1","279","34","80","12.19","28.67","-75.74","44","9","144","20","40","13.89","27.78","-4.95","35","16","27","45.71","45.71","13.38","202","28","65","13.86","13.86","-61.15",
"Godfrey, Ben","5","0","2","0","40","-5","277","34","92","12.27","33.21","-84.55","32","12","156","21","57","13.46","36.54","-28.92","36","10","23","27.78","27.78","-9.84","200","29","77","14.5","14.5","-31.93",
"Goldstein, Marc","0","0","0","0","0","0","185","19","53","10.27","28.65","50.83","73","26","106","7","31","6.6","29.25","-51","10","3","5","30","30","0","106","14","40","13.21","13.21","97.75",
"Gordon, Josephine","18","1","3","5.56","16.67","-13.67","526","39","121","7.41","23","-156.38","11","15","305","24","71","7.87","23.28","-63.76","32","9","18","28.13","28.13","5.54","429","35","108","8.16","8.16","-82.63",
"Greatrex, Thomas","4","1","1","25","25","30","120","10","26","8.33","21.67","-5.25","9","3","39","3","8","7.69","20.51","9.5","8","1","5","12.5","12.5","-5.25","72","5","17","6.94","6.94","-44.75",
