Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Aherne, Mr J","0","0","0","0","0","0","3","0","0","0","0","-3","9999","9999","3","0","0","0","0","-3","0","0","0","0","0","0","2","0","0","0","0","-2",
"Allan, David","45","11","20","24.44","44.44","19.44","1272","151","406","11.87","31.92","-198.18","1","1","594","78","197","13.13","33.16","-163.19","183","61","111","33.33","33.33","3.94","944","129","320","13.67","13.67","-140.35",
"Anderson, Joe","1","0","0","0","0","-1","130","12","36","9.23","27.69","-51","46","7","90","10","27","11.11","30","-35","11","3","6","27.27","27.27","-3.5","107","12","34","11.21","11.21","-28",
"Armson, Philip","20","5","12","25","60","-0.67","313","27","76","8.63","24.28","-59.71","1","1","212","19","61","8.96","28.77","-117.04","20","5","12","25","25","-2.84","277","26","73","9.39","9.39","-35.71",
"Atzeni, Andrea","23","6","13","26.09","56.52","13.75","1054","151","389","14.33","36.91","-240.42","1","2","413","62","158","15.01","38.26","-91.2","195","61","126","31.28","31.28","-35.12","548","84","201","15.33","15.33","-89.07",
"Barry, Mr J C","7","1","1","14.29","14.29","27","189","10","27","5.29","14.29","-47.17","4","1","82","5","16","6.1","19.51","9.83","11","1","3","9.09","9.09","-6.67","34","2","6","5.88","5.88","-23.67",
"Bass, David","5","1","2","20","40","-2.37","633","101","215","15.96","33.97","-87.48","14","5","247","32","84","12.96","34.01","-62.31","118","44","75","37.29","37.29","-1.31","353","48","112","13.6","13.6","-99.76",
"Beasley, Connor","48","7","14","14.58","29.17","8.38","1053","135","369","12.82","35.04","-89.75","2","7","693","97","241","14","34.78","35.25","165","46","99","27.88","27.88","-5.73","746","106","280","14.21","14.21","12.06",
"Bellamy, Tom","13","3","5","23.08","38.46","-4.84","779","94","241","12.07","30.94","-193.59","6","5","405","50","134","12.35","33.09","-134.69","80","33","52","41.25","41.25","14.75","445","58","141","13.03","13.03","-65.39",
"Bennett, Charlie","12","1","2","8.33","16.67","-9.62","753","41","137","5.44","18.19","-351.18","8","7","323","11","52","3.41","16.1","-164.12","35","8","16","22.86","22.86","-11.47","529","38","121","7.18","7.18","-136.43",
"Beresford, Michael","0","0","0","0","0","0","23","0","2","0","8.7","-23","9999","9999","16","0","1","0","6.25","-16","1","0","0","0","0","-1","16","0","2","0","0","-16",
"Berry, Mr J P","1","0","0","0","0","-1","31","0","7","0","22.58","-31","951","38","15","0","3","0","20","-15","0","0","0","0","0","0","10","0","1","0","0","-10",
