Jockey,14Day_Runs,14Day_Wins,14Day_Places,14Day_Win_Strike,14Day_Place_Strike,14Day_SP_ProfitLoss,2YR_Runs,2YR_Wins,2YR_Places,2YR_Win_Strike,2YR_Place_Strike,2YR_SP_ProfitLoss,DaysSinceWin,RunsSinceWin,1YR_Runs,1YR_Wins,1YR_Places,1YR_Win_Strike,1YR_Place_Strike,1YR_SP_ProfitLoss,2yr_fav_Runs,2yr_fav_Wins,2yr_fav_Places,2yr_fav_Win_Strike,2yr_fav_Place_Strike,2yr_fav_SP_ProfitLoss,2yr_hcap_Runs,2yr_hcap_Wins,2yr_hcap_Places,2yr_hcap_Win_Strike,2yr_hcap_Place_Strike,2yr_hcap_SP_ProfitLoss,
"Allan, David","52","4","14","7.69","26.92","-25","1309","121","392","9.24","29.95","-358.31","3","4","642","59","196","9.19","30.53","-196.08","142","33","79","23.24","23.24","-30.59","1013","101","323","9.97","9.97","-249.71",
"Beasley, Connor","39","2","9","5.13","23.08","-33.3","1304","148","445","11.35","34.13","-284.19","4","12","583","70","205","12.01","35.16","-137.37","171","46","106","26.9","26.9","-28.51","991","105","331","10.6","10.6","-272.43",
"Bennett, Charlie","5","0","1","0","20","-5","397","14","74","3.53","18.64","-268","39","22","117","5","22","4.27","18.8","-52.5","15","3","6","20","20","-3.5","286","11","60","3.85","3.85","-173.5",
"Bishop, Charles","20","4","7","20","35","20","856","90","246","10.51","28.74","-215.29","2","2","444","50","129","11.26","29.05","-56.17","84","33","54","39.29","39.29","2.8","519","55","143","10.6","10.6","-59.19",
"Blackmore, Rachael","19","0","5","0","26.32","-19","882","123","322","13.95","36.51","-290.37","15","21","445","62","161","13.93","36.18","-162.88","169","52","105","30.77","30.77","-32.67","362","29","103","8.01","8.01","-161.72",
"Bradley, Paddy","13","0","2","0","15.38","-13","565","48","140","8.5","24.78","-136.3","22","23","330","27","80","8.18","24.24","-78.96","31","6","14","19.35","19.35","-10.79","432","45","125","10.42","10.42","-18.3",
"Bradnam, Joe","1","0","0","0","0","-1","72","4","19","5.56","26.39","-49","41","9","35","2","12","5.71","34.29","-27.75","3","2","2","66.67","66.67","4.75","61","4","19","6.56","6.56","-38",
"Breslin, Andrew","13","1","4","7.69","30.77","2","359","14","63","3.9","17.55","-193.5","12","11","256","13","52","5.08","20.31","-113.5","11","1","4","9.09","9.09","-7.75","308","12","53","3.9","3.9","-176.5",
"Brookes, Aiden","12","1","4","8.33","33.33","-3.5","448","31","83","6.92","18.53","77.58","8","7","239","16","43","6.69","17.99","110","23","5","14","21.74","21.74","-2.17","394","30","77","7.61","7.61","125.58",
"Caffrey, Adam","16","2","5","12.5","31.25","-7.5","632","67","179","10.6","28.32","-88.89","1","1","334","36","99","10.78","29.64","-60.38","69","20","43","28.99","28.99","13.12","526","58","151","11.03","11.03","-35.97",
"Callan, N","21","2","5","9.52","23.81","-6.67","959","114","301","11.89","31.39","-130.53","1","1","453","45","138","9.93","30.46","-145.59","135","41","82","30.37","30.37","-20.87","629","76","204","12.08","12.08","-62.48",
"Cameron, Tyrese","1","0","0","0","0","-1","43","5","13","11.63","30.23","5.08","23","4","7","1","1","14.29","14.29","4","3","1","2","33.33","33.33","1.33","43","5","13","11.63","11.63","5.08",
"Carroll, G F","26","2","4","7.69","15.38","2","1026","97","262","9.45","25.54","-234.13","13","24","512","35","124","6.84","24.22","-167.57","96","28","58","29.17","29.17","-0.17","518","50","143","9.65","9.65","-126.43",
"Carson, William","22","3","8","13.64","36.36","-6.5","871","53","177","6.08","20.32","-433.92","5","7","454","34","109","7.49","24.01","-178.95","52","17","34","32.69","32.69","0.08","691","48","157","6.95","6.95","-294.47",
"Carver, William","5","0","0","0","0","-5","284","23","65","8.1","22.89","-115.75","33","6","148","11","32","7.43","21.62","-75.75","23","3","10","13.04","13.04","-11.5","192","16","42","8.33","8.33","-73",
"Casey, A J","0","0","0","0","0","0","1","0","0","0","0","-1","9999","9999","1","0","0","0","0","-1","0","0","0","0","0","0","1","0","0","0","0","-1",
"Cleary, Jack","5","0","1","0","20","-5","259","14","52","5.41","20.08","-139.54","23","11","149","8","34","5.37","22.82","-68.62","16","5","9","31.25","31.25","2.46","166","10","30","6.02","6.02","-69.92",
"Cleary, R P","19","1","3","5.26","15.79","10","812","38","145","4.68","17.86","-335.96","10","12","376","21","70","5.59","18.62","-66.71","39","9","21","23.08","23.08","-8.59","419","22","79","5.25","5.25","-65.75",
"Coakley, Ross","20","2","6","10","30","-14.5","726","84","229","11.57","31.54","-189.61","12","14","368","38","106","10.33","28.8","-88.15","80","24","45","30","30","-14.49","437","52","138","11.9","11.9","-96.58",
"Coen, Ben M","34","4","10","11.76","29.41","-9","1171","111","301","9.48","25.7","-428.58","4","2","609","55","164","9.03","26.93","-182.73","108","33","66","30.56","30.56","-2.99","597","55","145","9.21","9.21","-251.8",
"Cole, Morgan","6","1","2","16.67","33.33","-2.5","293","24","74","8.19","25.26","-171.16","1","1","199","15","49","7.54","24.62","-118.54","22","7","9","31.82","31.82","-0.74","244","23","70","9.43","9.43","-126.66",
"Cox, William","8","0","1","0","12.5","-8","431","14","58","3.25","13.46","-197.5","34","29","249","8","31","3.21","12.45","-61.5","9","0","3","0","0","-9","293","10","45","3.41","3.41","-97.5",
"Crosse, Nathan","16","0","2","0","12.5","-16","795","35","133","4.4","16.73","-151.34","24","23","337","16","65","4.75","19.29","13.53","26","5","14","19.23","19.23","-7.17","442","22","82","4.98","4.98","-18.5",
"Crouch, Hector","26","7","12","26.92","46.15","7.63","946","143","326","15.12","34.46","-142.37","1","1","497","70","175","14.08","35.21","-129.4","173","55","100","31.79","31.79","-21.45","532","82","183","15.41","15.41","-18.45",
"Crowley, Jim","23","4","8","17.39","34.78","-5.52","757","135","268","17.83","35.4","-47.94","2","1","362","51","115","14.09","31.77","-80.77","160","66","104","41.25","41.25","6.24","392","55","131","14.03","14.03","-27.98",
